parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,1,10,10,1,100,6.785487,0.827598,10
2,1,10,10,1,100,6.855921,-3.12582,10
3,1,10,10,1,100,6.855921,-1.732205,10
4,2,01-10,01-10,2,99,-0.099795,6.516367,01
4,2,01-10,01-10,2,1,6.351007,0.486075,10
5,2,01-10,01-10,2,67,1.946076,6.459794,01
5,2,01-10,01-10,2,33,6.773664,1.126601,10
6,1,01,01,1,100,-2.839406,5.816282,01
7,1,01,01,1,100,-0.738218,6.191825,01
8,2,01-10,01-10,2,27,0.614369,1.50253,01
8,2,01-10,01-10,2,73,7.215102,-3.865284,10
9,2,01-10,01-10,2,52,5.270878,-1.513175,10
9,2,01-10,01-10,2,48,0.495928,4.845151,01
10,2,01-10,01-10,2,25,1.471188,6.163453,01
10,2,01-10,01-10,2,75,6.1830870000000004,0.148518,10
11,2,01-10,01-10,2,31,5.669293,-0.274932,10
11,2,01-10,01-10,2,69,-0.824306,6.182753,01
12,1,01,01,1,100,2.561161,6.871521,01
13,2,01-10,01-10,2,78,7.086828,-0.999509,10
13,2,01-10,01-10,2,22,2.290294,5.408634,01
14,2,01-10,01-10,2,10,6.895058,3.6257,10
14,2,01-10,01-10,2,90,1.300962,6.906442,01
15,2,01-10,01-10,2,66,1.124669,6.465138,01
15,2,01-10,01-10,2,34,6.616752,0.552361,10
16,2,01-10,01-10,2,65,6.614418,1.092122,10
16,2,01-10,01-10,2,35,0.718423,7.214275,01
17,2,01-10,01-10,2,84,-0.329456,5.568279,01
17,2,01-10,01-10,2,16,6.1017150000000004,-0.076843,10
18,2,01-10,01-10,2,79,6.754541,-0.29176,10
18,2,01-10,01-10,2,21,2.158512,6.16592,01
19,2,01-10,01-10,2,75,6.415206,-0.697519,10
19,2,01-10,01-10,2,25,1.999306,5.535908,01
20,1,01,01,1,100,-0.350445,7.257902,01
21,1,10,10,1,100,6.331393,-0.790369,10
22,2,01-10,01-10,2,64,7.149838,-1.72557,10
22,2,01-10,01-10,2,36,1.025279,4.309236,01
23,2,01-10,01-10,2,89,6.502271,0.265226,10
23,2,01-10,01-10,2,11,1.849559,5.464161,01
24,2,01-10,01-10,2,23,6.853825,2.15472,10
24,2,01-10,01-10,2,77,0.556284,6.787036,01
25,2,01-10,01-10,2,96,0.582106,7.452894,01
25,2,01-10,01-10,2,4,6.259917,2.243789,10
26,1,10,10,1,100,6.821763,-2.11403,10
27,2,01-10,01-10,2,86,6.88589,1.247923,10
27,2,01-10,01-10,2,14,0.358121,6.352656,01
28,2,01-10,01-10,2,89,-0.605814,6.29997,01
28,2,01-10,01-10,2,11,5.23404,0.939355,10
29,2,01-10,01-10,2,77,7.146916,1.319731,10
29,2,01-10,01-10,2,23,1.556149,7.091791,01
30,1,10,10,1,100,5.844196,1.20403,10
31,1,01,01,1,100,1.914058,6.967781,01
32,1,10,10,1,100,7.340109,0.239242,10
33,2,01-10,01-10,2,87,-2.445401,6.34267,01
33,2,01-10,01-10,2,13,4.161845,-0.09149,10
34,2,01-10,01-10,2,88,7.731289,0.759527,10
34,2,01-10,01-10,2,12,3.124535,5.84197,01
35,1,11,11,1,100,5.965318,3.584146,11
36,1,10,10,1,100,7.882725,1.848782,10
37,1,01,01,1,100,-1.869814,5.840328,01
38,2,01-10,01-10,2,25,5.895568,2.184404,10
38,2,01-10,01-10,2,75,1.200728,7.637665,01
39,1,01,01,1,100,-1.36161,3.743394,01
40,2,01-10,01-10,2,71,0.608328,4.665797,01
40,2,01-10,01-10,2,29,6.523193,0.04928,10
41,1,10,10,1,100,7.815255,0.796711,10
42,2,01-10,01-10,2,82,1.472231,6.994566,01
42,2,01-10,01-10,2,18,6.391498,0.866836,10
43,1,10,10,1,100,5.889114,-2.126945,10
44,2,01-10,01-10,2,83,-1.390109,6.597908,01
44,2,01-10,01-10,2,17,4.492804,0.801495,10
45,2,01-10,01-10,2,50,6.255035,1.742147,10
45,2,01-10,01-10,2,50,1.91604,6.30683,01
46,1,01,01,1,100,0.265856,7.707836,01
47,2,01-10,01-10,2,78,-2.348189,6.309615,01
