Phase,Count,Frequency
0002,24,0.0024
0002-0021,1,1e-4
0002-0021-2020,1,1e-4
0002-1010,1,1e-4
0002-1020,3,3e-4
0002-1021-2020,1,1e-4
0002-2000,1,1e-4
0002-2010,2,2e-4
0002-2020,41,0.0041
0002-2021,2,2e-4
0010-0102,1,1e-4
0011,1,1e-4
0012,10,0.001
0012-0020-0202,1,1e-4
0012-0021,1,1e-4
0012-0102-2020,1,1e-4
0012-0202,6,6e-4
0012-0202-1020,1,1e-4
0012-0202-2020,4,4e-4
0012-1020,2,2e-4
0012-2010,2,2e-4
0012-2020,15,0.0015
0020,41,0.0041
0020-0102,1,1e-4
0020-0112,1,1e-4
0020-0200,1,1e-4
0020-0201,2,2e-4
0020-0202,40,0.004
0020-0210,1,1e-4
0020-0212,1,1e-4
0021,8,8e-4
0021-0102,2,2e-4
0021-0202,24,0.0024
0021-0202-2020,8,8e-4
0021-0211-2020,1,1e-4
0021-0212,2,2e-4
0021-2020,6,6e-4
0022,20,0.002
0022-0202,11,0.0011
0022-0202-2020,4,4e-4
0022-2020,20,0.002
0101,1,1e-4
0101-2000,1,1e-4
0101-2020,1,1e-4
0102,44,0.0044
0102-1020,5,5e-4
0102-2000,1,1e-4
0102-2001,2,2e-4
0102-2020,68,0.0068
0102-2120,1,1e-4
0112,5,5e-4
0112-0120,1,1e-4
0112-0202,1,1e-4
0112-0202-2020,1,1e-4
0112-2020,2,2e-4
0120,13,0.0013
0120-0201,1,1e-4
0120-0202,22,0.0022
0120-0202-2020,6,6e-4
0120-1020,1,1e-4
0120-2020,10,0.001
0121,3,3e-4
0121-0202,11,0.0011
0121-0202-2020,4,4e-4
0121-0221-2020,1,1e-4
0121-0222,1,1e-4
0121-2020,2,2e-4
0122,5,5e-4
0122-0202,3,3e-4
0122-0202-2020,4,4e-4
0122-0202-2020-2210,1,1e-4
0122-1020,1,1e-4
0122-2020,3,3e-4
0122-2021,1,1e-4
0200,33,0.0033
0200-1020,2,2e-4
0200-1210-2020,1,1e-4
0200-2000,1,1e-4
0200-2020,43,0.0043
0200-2020-2110,1,1e-4
0200-2120,2,2e-4
0201,55,0.0055
0201-0220-2020,1,1e-4
0201-1020,2,2e-4
0201-1021,1,1e-4
0201-2001,1,1e-4
0201-2010,3,3e-4
0201-2020,63,0.0063
0201-2020-2200,1,1e-4
0201-2021,1,1e-4
0201-2100,1,1e-4
0201-2110,1,1e-4
0201-2120,3,3e-4
0201-2200,1,1e-4
0202,2269,0.2269
0202-0210,8,8e-4
0202-0210-1120-2020,1,1e-4
0202-0210-2020,11,0.0011
0202-0211,1,1e-4
0202-0211-2020,3,3e-4
0202-0212,1,1e-4
0202-0212-2020,3,3e-4
0202-0220,12,0.0012
0202-0220-1020,1,1e-4
0202-0220-2020,8,8e-4
0202-0221,1,1e-4
0202-0221-2020,2,2e-4
0202-0222-2020,1,1e-4
0202-1002,4,4e-4
0202-1002-2010,1,1e-4
0202-1002-2020,4,4e-4
0202-1002-2021,1,1e-4
0202-1010,1,1e-4
0202-1012,2,2e-4
0202-1012-2020,1,1e-4
0202-1020,76,0.0076
0202-1021,7,7e-4
0202-1021-2020,1,1e-4
0202-1022,4,4e-4
0202-1022-2020,4,4e-4
0202-1102,1,1e-4
0202-1102-2010,1,1e-4
0202-1102-2020,3,3e-4
0202-1120,9,9e-4
0202-1120-2020,2,2e-4
0202-1121,1,1e-4
0202-1200,4,4e-4
0202-1200-2010,1,1e-4
0202-1200-2020,6,6e-4
0202-1200-2200,1,1e-4
0202-1201-2020,1,1e-4
0202-1201-2021,1,1e-4
0202-1202,2,2e-4
0202-1202-2020,2,2e-4
0202-1210-2020,4,4e-4
0202-1220,8,8e-4
0202-1220-2020,2,2e-4
0202-2000,39,0.0039
0202-2001,26,0.0026
0202-2001-2020,6,6e-4
0202-2002,3,3e-4
0202-2002-2020,6,6e-4
0202-2002-2021,1,1e-4
0202-2010,64,0.0064
0202-2010-2200,1,1e-4
0202-2011,12,0.0012
0202-2011-2020,3,3e-4
0202-2012,4,4e-4
0202-2012-2020,1,1e-4
0202-2012-2021,1,1e-4
0202-2020,3462,0.3462
0202-2020-2021,1,1e-4
0202-2020-2100,11,0.0011
0202-2020-2101,3,3e-4
0202-2020-2102,2,2e-4
0202-2020-2110,4,4e-4
0202-2020-2200,7,7e-4
0202-2020-2201,1,1e-4
0202-2020-2202,1,1e-4
0202-2020-2210,3,3e-4
0202-2021,54,0.0054
0202-2021-2102,1,1e-4
0202-2022,4,4e-4
0202-2100,16,0.0016
0202-2100-2120,1,1e-4
0202-2101,8,8e-4
0202-2102,2,2e-4
0202-2110,9,9e-4
0202-2111,1,1e-4
0202-2120,54,0.0054
0202-2121,2,2e-4
0202-2200,9,9e-4
