Phase,Count,Frequency
0001-0301-0303,2,2e-4
0002-0010-0300-0302,1,1e-4
0003-0010-0303,1,1e-4
0010,31,0.0031
0010-0011,5,5e-4
0010-0011-0300-0301,5,5e-4
0010-0011-0310-0311,3,3e-4
0010-0012,2,2e-4
0010-0012-0300-0302,3,3e-4
0010-0012-0302,8,8e-4
0010-0012-0302-0310,1,1e-4
0010-0012-0312,6,6e-4
0010-0013,2,2e-4
0010-0013-0110-0303,1,1e-4
0010-0013-0210-0303,1,1e-4
0010-0013-0300-0303,11,0.0011
0010-0013-0303,56,0.0056
0010-0013-0303-0310,8,8e-4
0010-0013-0310-0313,3,3e-4
0010-0013-0313,10,0.001
0010-0100-0102-0300-0302,1,1e-4
0010-0100-0300,3,3e-4
0010-0100-0300-0303,9,9e-4
0010-0103-0303,1,1e-4
0010-0110,1,1e-4
0010-0110-0300,2,2e-4
0010-0110-0303,1,1e-4
0010-0111-0311,1,1e-4
0010-0112-0312,2,2e-4
0010-0113,1,1e-4
0010-0113-0300-0303,1,1e-4
0010-0113-0303,8,8e-4
0010-0113-0303-0310,2,2e-4
0010-0113-0313,2,2e-4
0010-0200-0300,1,1e-4
0010-0200-0300-0303,6,6e-4
0010-0203-0303,1,1e-4
0010-0210,2,2e-4
0010-0210-0300,2,2e-4
0010-0210-0300-0303,7,7e-4
0010-0210-0303,8,8e-4
0010-0210-0303-0310,1,1e-4
0010-0210-0312,2,2e-4
0010-0210-0313,1,1e-4
0010-0212-0312,1,1e-4
0010-0213-0303,1,1e-4
0010-0213-0303-0310,1,1e-4
0010-0300,37,0.0037
0010-0300-0302,6,6e-4
0010-0300-0303,113,0.0113
0010-0300-0303-0310,2,2e-4
0010-0302-0310,2,2e-4
0010-0303,77,0.0077
0010-0303-0310,54,0.0054
0010-0310,12,0.0012
0010-0310-0312,1,1e-4
0010-0310-0313,5,5e-4
0010-0312,3,3e-4
0010-0313,5,5e-4
0011-0013-0301-0303,5,5e-4
0011-0013-0303-0311,3,3e-4
0011-0013-0311-0313,3,3e-4
0011-0101-0301-0303,1,1e-4
0011-0113-0301-0303,1,1e-4
0011-0211-0301-0303,1,1e-4
0011-0301,2,2e-4
0011-0301-0303,5,5e-4
0011-0303-0311,1,1e-4
0011-0311,1,1e-4
0011-0311-0313,1,1e-4
0012-0013-0302-0303,2,2e-4
0012-0312,1,1e-4
0013-0110-0313,1,1e-4
0013-0303,18,0.0018
0013-0313,1,1e-4
0101-0301-0303,2,2e-4
0101-0301-0303-1001,5,5e-4
0103-0300-0303-1003-1010,1,1e-4
0103-0303,1,1e-4
0103-0303-1001-1003,1,1e-4
0103-0303-1003,3,3e-4
0110,1,1e-4
0110-0111-0300-0301-1010-1011,4,4e-4
0110-0112-0310-0312-1010-1012,1,1e-4
0110-0200-0202-0300-0302-1002-1010,1,1e-4
0110-0210-0303-1010-1113,1,1e-4
0110-0300,5,5e-4
0110-0300-0302,1,1e-4
0110-0300-0303,5,5e-4
0110-0300-0303-1010,12,0.0012
0110-0300-0303-1010-1013,2,2e-4
0110-0300-1010,3,3e-4
0110-0302-0310-1010,1,1e-4
0110-0303,9,9e-4
0110-0303-0310,6,6e-4
0110-0303-0310-1010,11,0.0011
0110-0303-0310-1010-1013,5,5e-4
0110-0303-1010,4,4e-4
