parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,0303-0310-1010-1013,0303-1010-1013,4,3,0.75
2,0300-0310-1010,0300-0303-1003-1010,3,4,0.6666666666666666
3,0303-1013,0303-1013,2,2,1
4,0300-0303-1010,0300-0303-1010,3,3,1
5,0303-1013-1103,0303-1013-1103,3,3,1
6,0010-0300-0303,0010-0300-0303,3,3,1
7,0303-1013,0303-1013,2,2,1
8,0010-0300,0010-0300,2,2,1
9,0303-0310-1010-1013,0303-0310-1010-1013-1103,4,5,1
10,0303-0311-1011-1013,0303-0311-1011-1013,4,4,1
11,1010,1010,1,1,1
12,0300-1010,-1,2,2,0
13,0301-0303-1011,0301-0303-1011-1201,3,4,1
14,0010-0012-0312,-1,3,2,0
15,0010,0010,1,1,1
16,0303-1013,0301-0303-1011-1013,2,4,1
17,0300-1010,0210-0300-1010,2,3,1
18,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
19,0300-1010,0300-1010,2,2,1
20,0301-0303-1001,0301-0303-1001,3,3,1
21,0010-0300,0010-0300,2,2,1
22,0303-1010,0303-1003-1010,2,3,1
23,1010-1300-1303,1010-1013-1200-1303,3,4,0.6666666666666666
24,0301-0303-1011-1013,0301-0303-1011-1013-1113,4,5,1
25,0300-0303,0300-0303,2,2,1
26,0303-0310-1010-1113,0303-0310-1010-1013-1113,4,5,1
27,0010-0110-0303,0010-0013-0110-0303,3,4,1
28,0110-0303-0310-1010,0110-0303-0310-1010,4,4,1
29,0303-1010-1013,0303-1010-1013,3,3,1
30,0303-0310-1010-1013-1103,0303-0310-1010-1013-1103,5,5,1
31,0303-0310-1010-1013,0303-0310-1010-1013-1103,4,5,1
32,0300-0303-1003-1010,0300-0303-1010-1103,4,4,0.75
33,0300-0303-0310-1010-1013,0300-0303-1010-1013,5,4,0.8
34,0010-0303,0010-0013-0303,2,3,1
35,0303-1010,0303-1010,2,2,1
36,1010,1010,1,1,1
37,0010-0300-0303,0010-0300-0303,3,3,1
38,1010-1300-1303,1010-1300-1303,3,3,1
39,1010-1012-1300-1302,1010-1012-1300-1302,4,4,1
40,0010-0300,0010-0300,2,2,1
41,0300-1010,0300-1010,2,2,1
42,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
43,0303,0303,1,1,1
44,0300-0303-1010-1100,0300-0303-1010-1100,4,4,1
45,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
46,0301-0303-1011,0301-0303-1011,3,3,1
47,0310-1010,0310-1010,2,2,1
48,0303-1013,0303-1013,2,2,1
49,0300-0302,0300-0302,2,2,1
50,0303-1103,0303-1103,2,2,1
51,0303-0311-1011-1013,0211-0303-0311-1011-1013,4,5,1
52,0313,0310-0313-1110,1,3,1
53,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
54,0303-0310-1010,0303-0310-1010,3,3,1
55,0300-0303-1010,0300-0303-1003-1010,3,4,1
56,1010-1013-1213-1303,1010-1013-1213-1303,4,4,1
57,1010-1300,1010-1300,2,2,1
58,0300-0303-1010,0300-0303-1010,3,3,1
59,0213-0303-1010-1013,0213-0303-1010-1013,4,4,1
60,0310-1010,0310-1010,2,2,1
61,0300-0303-1010-1200,0300-0303-1010-1103-1200,4,5,1
62,0303-1010,0210-0303-1010,2,3,1
63,0303-1003-1010,0303-1003-1010,3,3,1
64,0303-1013,0302-0303-1012-1013,2,4,1
65,1010-1013-1303,1010-1013-1303,3,3,1
66,0010-0303,0010-0303,2,2,1
67,0303-1013,0301-0303-1011-1013,2,4,1
68,0210-0313-1010-1013,0210-0303-1010-1013,4,4,0.75
69,0303-1003-1010,0303-1003-1010,3,3,1
