parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,0303,0303,1,1,1
2,0300-0303-1010-1200,0300-0303-1010-1200,4,4,1
3,0300-0303-1010,0300-0303-1003-1010,3,4,1
4,0303-1010-1013,0303-1010-1013-1113,3,4,1
5,0302,0002-0302,1,2,1
6,1010-1013-1300-1303,1010-1013-1300-1303,4,4,1
7,0010-0303,0010-0303,2,2,1
8,1003-1010,0300-0303-1003-1010-1103,2,5,1
9,0300-0303-1010,0300-0303-1010,3,3,1
10,0300-0303-1010,0300-0303-1010,3,3,1
11,0311-1011,0311-1011,2,2,1
12,1010,1010,1,1,1
13,0303-1010-1013,0303-1010-1013,3,3,1
14,0303-1013,0303-1003,2,2,0.5
15,1010,1010,1,1,1
16,0303-1010-1013,0303-1010-1013,3,3,1
17,1013-1303,1010-1013-1303,2,3,1
18,0010-0303-0310,0010-0303-0310,3,3,1
19,0303-0310-1010-1103,0303-0310-1010-1103,4,4,1
20,1003-1010-1303,1003-1010-1303,3,3,1
21,0010-0100-0300-0303,0010-0100-0300-0303,4,4,1
22,0303-1003-1010,0303-1003-1010,3,3,1
23,0310-1010,0310-1010-1110,2,3,1
24,1010-1012-1302,1010-1012-1202-1302,3,4,1
25,0303-1010-1013,0303-1010-1013,3,3,1
26,0303-0310-1010,0303-0310-1010-1013-1103,3,5,1
27,0303-1010-1013,0303-1010-1013,3,3,1
28,0300-0303-1010-1013,0300-0303-1010-1103,4,4,0.75
29,0300-0303-1010,0300-0303-1010,3,3,1
30,0310-0313-1010-1013,0313-1010-1013-1113,4,4,0.75
31,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
32,1010-1013-1303,1010-1013-1303,3,3,1
33,0300-0302-1010-1012-1102,0300-0302-1010-1012-1102,5,5,1
34,0303-1010-1013,0303-1010-1013,3,3,1
35,1010,1010,1,1,1
36,0303-1010-1013,0303-1010-1013,3,3,1
37,0300-0303-1010,0300-0303-1010,3,3,1
38,0310-0313-1010-1013,0310-0313-1010-1013,4,4,1
39,0303-1003,0303-1003,2,2,1
40,0303-1010,0303-1010,2,2,1
41,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
42,0210-0300-0303-1010-1013,0210-0300-0303-1010-1013,5,5,1
43,0300-0303-1010,0300-0303-1010,3,3,1
44,0303,0303,1,1,1
45,0310-0313-1010,0310-0313-1010,3,3,1
46,0300-0303-1003-1010,0300-0303-1003-1010-1200,4,5,1
47,0303-1010-1013-1103,0303-1010-1013-1103,4,4,1
48,0301-0303,0301-0303-1011-1013,2,4,1
49,0303-1010,0303-1010,2,2,1
50,0303-1010-1013,0303-1010-1013,3,3,1
51,0303,0303,1,1,1
52,0303-1010-1013,0113-0303-1010-1013,3,4,1
53,0300-1010,0300-0302-1010-1012,2,4,1
54,0010-0300-0303,0010-0300-0303,3,3,1
55,0303-0310-1010,0303-0310-1010-1013,3,4,1
56,0303-1013,0303-1013,2,2,1
57,0301-0303-1011,0301-0303-1011,3,3,1
58,0303-1003,0303-1003,2,2,1
59,0303-1010-1103,0303-1010-1103,3,3,1
60,1010-1013-1303,1010-1013-1303,3,3,1
61,1010,1010,1,1,1
62,1003-1011-1301-1303,1003-1011-1301-1303,4,4,1
63,0300-0303-0310-1010-1013,0300-0303-1010-1013,5,4,0.8
64,0300-0303-1010-1013,0300-0303-1010-1013-1113,4,5,1
65,0300-1010,0300-1010,2,2,1
66,0300-0303-1010-1103,0300-0303-1010-1103,4,4,1
67,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
68,1010,1010,1,1,1
