1	2	788	-5.229536	6.870681	0.779462	6.262473
1	2	212	5.290737	-1.463167	1.820880	-0.026720
2	2	424	6.661677	-3.873651	4.049174	-9.984841
2	2	576	1.786071	2.765743	-2.202292	-4.109140
3	2	977	6.011832	-5.603712	6.444172	-6.807219
3	2	23	-3.830674	6.572362	-3.149571	4.585558
4	2	310	-5.416654	2.762399	4.158979	-1.023108
4	2	690	6.011832	-3.853185	6.204253	-7.549453
5	3	878	-10.177162	6.709595	-8.247926	6.699071
5	3	41	2.649406	0.435764	-2.096381	0.338861
5	3	81	2.649406	-5.644547	4.259901	-6.266014
6	3	548	-0.030795	1.325262	-6.456000	6.829298
6	3	427	-6.464444	6.263263	-6.456011	6.829725
6	3	25	6.248226	-4.231335	5.729177	-2.989908
7	3	805	-7.231206	6.991447	-8.733959	6.535849
7	3	104	5.595358	0.717616	-2.361463	0.025101
7	3	91	5.595358	-5.362730	4.016725	-3.703825
8	2	632	-6.811089	6.479708	-4.374641	4.845679
8	2	368	4.814287	-4.212622	7.074378	-5.199628
9	1	1000	-3.189597	6.204253	-6.065500	6.907829
10	2	835	-1.778838	7.074378	-8.030234	5.968110
10	2	165	6.479708	-3.196490	4.845679	-6.468520
11	2	602	-2.616329	7.191726	-9.967578	6.328829
11	2	398	3.905936	0.637047	-9.962395	1.671664
12	1	1000	-4.918008	6.519228	-5.867435	6.906327
13	3	117	3.433461	1.322397	-4.864061	1.583007
13	3	246	-3.087058	7.078467	-4.869151	5.698159
13	3	637	7.490100	-4.847001	6.614742	-2.143111
14	3	303	-4.590741	6.586358	-7.227279	2.593498
14	3	646	1.534281	6.586197	-0.657342	-3.982808
14	3	51	6.661677	-1.749616	4.218264	-10.192598
15	1	1000	7.220825	-6.860573	5.417950	-5.865616
16	3	281	-5.919824	5.503046	-7.592953	8.019834
16	3	314	5.303017	-6.200984	4.358084	-4.087364
16	3	405	0.380095	-6.200984	-1.717472	2.488336
17	2	896	-2.932869	6.860192	-4.456140	7.024034
17	2	104	3.391046	0.463288	-4.456070	0.696533
18	2	141	6.919168	-5.988457	5.386340	-5.055592
18	2	859	-5.764615	6.860192	-4.347406	7.024034
19	2	558	-4.131487	7.490100	-3.427209	6.614742
19	2	442	8.068369	-3.187070	7.078467	-5.705761
20	2	458	8.068369	-3.187070	7.078467	-5.705761
20	2	542	-4.131487	7.490100	-3.427209	6.614742
21	2	871	-8.143320	5.540186	-6.943290	7.328752
21	2	129	4.284518	-7.248218	4.400727	-2.850947
22	3	395	1.335845	0.545655	3.202762	-0.188465
22	3	257	-3.987242	6.759560	-2.032358	6.173792
22	3	348	6.557953	-4.923714	6.886939	-3.410376
23	3	384	-5.194719	5.856644	-5.972863	7.329977
23	3	360	4.666210	-0.688035	-0.024984	1.018797
23	3	256	4.666210	-5.254113	5.598514	-5.243070
24	2	498	-9.509360	4.878151	-2.361273	6.670181
24	2	502	-9.509360	0.762999	7.625056	1.090715
25	2	794	-3.671509	5.386341	-4.228384	7.522721
25	2	206	6.860192	-7.338078	7.024034	-0.813247
26	2	597	-3.901079	7.742562	-5.361102	6.201521
26	2	403	6.068058	-3.961060	6.418777	-4.330176
27	2	818	7.812714	-5.826799	6.192062	-3.470147
27	2	182	-3.967163	6.610227	-4.667762	5.308781
28	2	924	6.173792	-2.851619	7.742562	-5.013766
28	2	76	-5.509472	6.068058	-1.841589	6.418777
29	2	895	-6.826225	6.120928	-8.185203	7.211690
29	2	105	5.553574	-6.720217	4.808213	-3.889135
30	2	915	6.173792	-2.851619	7.742562	-2.796972
30	2	85	-5.509481	6.068058	-1.841590	6.418777
31	4	259	-4.397377	7.256297	-3.569699	5.597192
31	4	414	-4.397374	7.256297	1.087380	0.721586
31	4	247	8.327336	-3.996121	4.766275	-5.848351
31	4	80	-4.397376	1.131275	4.766188	0.721586
32	2	758	-6.931960	6.272789	-5.227732	5.346326
32	2	242	5.498354	-4.590612	5.095532	-4.860449
33	3	860	-4.928705	6.142642	-5.836559	7.340643
33	3	104	5.729381	-4.402426	5.846715	-1.579033
