101.785,0.260	0.015,19.310
9.667,1.383	0.007,75.756
25.891,1.232	0.055,88.050
0.310,2.143	22.951,2.143	0.006,91.176
46.308,0.770	0.033,69.884	2.024,69.884
44.781,1.231	0.029,71.819
0.872,25.659	80.496,0.600
151.292,2.385	0.036,54.117	2.996,54.117
23.313,0.635	0.003,34.495
108.961,0.332	0.014,19.722
53.576,0.522	0.036,48.035
139.412,11.843	0.031,131.342
65.234,2.690	0.034,110.089
118.529,1.965	0.460,188.101
16.453,0.789	0.003,60.826
1.800,1.724	119.501,1.724	0.027,99.040
55.068,1.956	0.090,106.109
5.238,2.205	34.119,2.205
176.128,1.696	0.093,85.809	5.744,85.809
55.068,1.534	0.011,106.109
237.605,0.624	0.214,48.472
0.547,9.059	42.792,3.178
179.834,0.782	0.033,58.338
95.769,3.400	0.196,100.094	3.018,100.094
128.296,0.556	0.027,31.954	2.647,31.954
92.400,1.279	0.067,99.324	5.190,99.324
6.708,52.619
73.615,1.036	0.014,81.689
0.461,151.698	13.722,3.471
117.558,1.828	0.180,46.028
272.749,1.231	0.050,81.242
0.804,1.503	47.488,1.503	0.017,58.491
1.096,0.701	79.519,0.701	0.100,46.850
91.140,0.212	0.055,14.060
83.275,2.331	0.074,196.762
54.888,2.222	0.016,23.988
0.041,178.879
3.163,4.299	157.906,0.167
2.133,0.752	161.565,0.752	0.053,55.964
117.558,0.463	0.018,46.028	1.491,46.028
0.002,89.390
228.633,4.313	0.107,179.841
54.891,18.167	0.011,86.107
145.800,2.722	0.155,71.633
108.853,1.121	0.042,53.441
94.949,2.342	0.504,131.084
47.140,5.151	0.052,152.349
0.039,38.272
45.370,4.826	0.028,114.533
36.030,3.530	0.153,61.108
93.725,5.850	0.090,193.731
0.000,60.759
41.781,2.476	0.008,81.288
0.636,24.747	62.098,0.304
0.018,106.252
0.121,13.666	12.040,0.366
92.287,4.192	0.898,223.165
94.796,1.680	0.135,97.218
116.409,1.215	0.021,89.266
40.784,12.412	0.007,175.456
18.252,2.169	0.148,198.641
276.163,1.109	0.034,110.518
0.554,29.708	45.987,0.339
88.319,0.394
42.923,1.035	0.094,55.651
193.213,1.929	0.080,185.020
3.110,10.386	90.281,0.705
512.899,0.787	0.076,32.965
0.837,2.174	32.265,2.174	0.013,40.558
0.082,631.362
197.459,31.774	0.049,106.885	3.488,106.885
34.801,2.227	0.050,111.458
239.816,6.150	0.487,114.513
2.426,20.584	86.644,0.282
1.059,3.460	105.495,3.460	0.014,220.430
166.544,8.739	0.156,190.423
241.392,11.634	0.046,77.672
106.919,0.474	0.054,47.102
8.131,1.434	441.827,1.434	3.665,60.352
167.926,8.180	0.522,42.293
111.697,9.456	0.165,245.191
0.025,503.981
55.200,2.107	0.012,99.019
303.489,0.552
16.296,5.908	0.004,109.644
4.931,0.503	50.883,0.503
35.189,2.859	0.012,133.675
3.927,1.933	160.139,1.933	0.075,145.932
124.586,3.909	0.045,140.206
46.620,2.649	0.053,66.180
359.128,1.865	0.189,115.373
16.400,3.625	0.003,131.227
378.274,2.495	0.121,88.240
2.505,36.726	133.754,6.255
0.021,130.727
3.360,18.737	135.625,3.495
8.721,10.415	0.003,636.548
0.018,49.184
47.622,8.988	0.438,297.973	6.602,297.973
0.048,197.890
1.085,35.764	88.895,0.702
2.504,1.890	46.644,1.890	0.084,148.050
68.603,12.011	0.019,110.132
113.247,7.658	0.035,249.082
4.210,0.074	77.816,0.074
93.879,0.743	0.033,64.350
60.041,0.980	0.008,41.251
46.304,5.356	0.022,108.055
0.077,193.195	3.751,193.195
117.366,2.121	0.039,175.793
386.232,2.154	1.497,109.417
97.514,5.023	0.047,130.154	3.867,130.154
312.042,2.763	0.115,74.726
3.443,10.594	71.064,10.594	0.486,84.846
2.650,1.224	208.122,1.224	0.051,59.560
866.562,6.750	0.366,59.726
88.136,5.097	0.023,55.284
229.746,3.759	0.755,192.819
26.908,1.123	0.007,105.656
0.283,38.123	27.727,0.682
4.633,0.526	241.625,0.526	0.174,50.825
238.998,15.356	0.117,184.406
147.803,5.132	0.024,151.906
57.757,2.601	0.031,220.989
71.809,0.427	0.132,42.359
104.363,3.446	0.031,302.511
2.491,1.639	66.983,1.639	0.045,35.027
0.033,20.372
0.066,90.184
4.672,0.385	256.764,0.385	0.057,31.361
105.701,2.387	0.050,143.057
0.003,128.730
31.536,6.167	0.135,389.678	2.647,389.678
139.361,1.356	0.079,99.676
47.735,3.814	0.017,129.315
449.448,2.211
191.357,1.117	0.250,78.872
48.150,4.704	0.128,101.750
326.581,2.149	0.145,88.438
242.471,0.644	0.054,51.500	4.978,51.500
88.580,11.108	0.945,54.788
2.699,33.281	250.991,0.684
86.549,8.513	0.056,324.436
238.123,0.608	0.880,24.278
305.296,5.004	0.051,341.805
0.132,105.027
130.312,0.145	0.024,5.320
453.951,2.691	0.094,151.437
2.288,15.937	52.263,0.230
273.470,6.014	0.101,454.433
233.015,2.138	0.238,66.241	5.116,66.241
262.649,1.185	0.051,44.315
74.030,1.441	0.144,53.552
0.025,125.220
0.005,82.539
14.987,2.117	0.003,69.126
310.325,3.303	0.255,240.276
67.520,2.106	0.019,180.287
106.152,18.560	0.020,210.924
144.213,0.787	0.077,42.161
2.614,1.343	84.699,1.343	0.222,110.444
62.206,0.430	0.011,40.494
1.613,5.588	40.301,0.079
46.509,1.093	0.033,68.857
197.754,18.575	0.102,56.749
503.224,0.397
77.678,5.096	0.046,153.621
0.181,229.001	7.953,38.409
21.193,10.191	0.021,409.596
0.011,526.746
66.487,4.217	0.379,292.576
6.970,0.071	282.544,0.071
592.795,2.404
67.273,2.317	0.012,89.391
691.295,1.755
1.167,1.576	68.344,1.576	0.016,145.341
186.077,1.186	0.059,97.408
3.135,0.509	244.259,0.509	0.241,34.674
155.692,2.011	0.058,185.689	4.859,185.689
0.228,21.029	20.554,0.242
249.690,3.191	0.281,117.360	5.746,117.360
107.099,0.537	0.034,42.393
55.676,0.723	0.031,47.315
257.553,12.244	0.581,192.321
155.157,6.399	0.033,62.612	1.853,62.612
79.533,2.215	0.037,155.300
246.380,5.367	0.177,175.347
76.834,0.980	0.042,87.064
25.440,0.654	0.013,38.696
0.061,523.192
113.804,2.455	0.018,51.058
0.005,439.788
29.017,1.300	0.008,37.463
720.093,0.832	0.150,64.423
50.205,1.102	0.014,93.863
32.026,0.569	0.169,43.339
0.162,13.286	10.119,0.177
45.793,1.238	0.036,114.125
104.175,1.591	0.049,146.779	2.500,146.779
0.037,49.812
0.103,77.774
231.888,2.786
81.040,7.555	0.052,292.954	2.974,292.954
66.819,0.883	0.014,42.727
3.062,14.154	94.792,14.154	0.098,159.075
0.081,26.909	6.094,26.909
0.595,18.148	50.012,0.456
63.021,1.931	0.036,80.856
160.012,6.738	0.036,51.597
0.024,155.643
0.508,94.499	13.641,1.983
2.732,16.136	190.681,0.260
10.160,3.681	0.001,326.775
109.853,12.248	0.033,416.386
84.733,3.569	0.098,114.167
23.414,1.601	0.017,93.426
110.449,1.962	0.017,179.480
56.169,2.448	0.038,104.371	0.710,104.371
23.649,2.131	0.072,145.488
72.619,1.638	0.038,139.581
108.612,6.881	7.367,95.703
72.521,2.612	0.013,19.928
57.634,3.043	0.034,178.999
0.826,1.190	24.340,0.012
0.109,112.083
0.037,83.480
2.023,0.350	85.168,0.350
1.001,1.484	69.552,1.484	0.063,109.133
90.692,3.251	0.037,107.810
77.165,20.241	0.033,141.993
96.195,1.113	0.037,70.372
359.788,0.733	2.736,43.390
111.086,2.243	0.071,156.859
0.002,86.130
4.535,4.866	192.250,4.866	0.207,436.275
0.791,588.006	54.935,9.219
0.300,42.306	10.917,38.535
207.125,2.059	0.058,110.672
73.779,5.698	0.010,142.512
30.152,13.555	0.010,191.494
6.768,13.094	661.946,13.094	0.826,26.466
2.938,33.030	196.592,2.133
52.840,16.862	0.022,775.929
161.832,6.461	0.205,117.659
350.236,4.898	0.117,414.111
44.226,3.098	0.478,61.233	2.278,61.233
0.096,144.557	7.818,144.557
45.663,5.095	0.139,172.671
40.886,13.661	0.057,329.577
0.410,49.990	7.413,8.388
430.216,2.259	0.170,105.953
674.397,3.057	0.291,103.980
19.836,1.094	0.009,44.611
19.628,4.474	0.994,438.567
1.872,23.662	77.613,0.285
1.184,4.816	81.310,4.816	0.012,67.482
331.172,2.702	0.057,196.937	5.263,196.937
115.879,2.369	0.030,219.924
93.636,2.708	0.169,69.525
920.677,0.466
0.323,237.589
61.414,3.219	0.641,90.729
112.109,2.706	0.014,64.176
80.061,3.356	0.647,58.840
0.380,8.327
0.146,164.206	4.402,20.640
67.820,5.951	0.107,52.329
84.774,1.009	0.179,23.558
0.100,528.863
36.298,6.053	0.014,402.923
57.245,1.739	0.026,42.469
25.517,5.397	0.012,321.327
736.776,1.208	0.255,98.052
4.571,13.133	136.199,0.134
146.722,2.942	0.033,141.651
118.051,1.679	0.053,93.231
2.264,0.022	130.577,0.022
1.710,1.490	104.811,1.490	0.023,99.605
48.459,0.108
0.094,72.023
5.000,3.793	148.086,3.793	0.122,52.130
19.977,1.596	0.007,74.997
9.984,10.519	0.004,849.263
66.746,1.208	0.573,110.239
16.478,1.148	0.020,96.941
22.897,2.689	0.224,209.960
0.067,15.031
0.000,88.109
30.729,0.868	0.005,18.299
5.445,4.186	258.972,4.186	0.206,198.381
104.415,1.435	0.020,93.828
0.001,243.056
112.032,0.842	0.064,49.062
2.694,19.695	36.258,0.613
135.366,4.172	0.142,79.505
0.412,9.550	22.204,9.550	0.005,131.421
26.392,3.088	0.004,145.228
226.774,0.433	1.205,32.859
0.262,11.655	21.452,0.497
61.370,9.513	0.108,182.256
6.716,7.252	55.328,7.252	0.309,219.256
372.919,0.743
4.056,0.758	199.224,0.758	0.043,37.718
21.186,10.735	0.015,118.545
357.826,1.229	0.134,93.516
60.124,3.033	0.142,187.854
85.877,3.196	0.012,96.011
65.981,0.957	0.010,68.512
57.881,3.284	0.118,205.491
318.896,0.794	0.377,33.059
0.425,17.408	37.215,0.574
4.673,1.392	257.224,1.392	0.051,135.264
210.055,0.388	0.035,34.769
72.935,3.314	0.013,115.586
79.523,1.190	0.021,55.808
0.444,0.468	13.128,0.468
311.210,1.604	0.062,123.504	3.829,123.504
98.242,0.393	0.302,29.960
219.081,2.181	0.059,142.057
86.231,0.411	0.018,40.690
106.113,0.948	1.033,58.863
124.113,1.701	0.021,138.757	1.394,138.757
232.233,0.246
1.268,22.981	100.806,0.338
0.001,549.497
29.687,4.316	0.058,116.761	1.226,116.761
1.695,0.727	44.284,0.727	0.030,59.908
0.806,0.114	49.323,0.114
2.882,3.017	122.361,3.017	0.083,52.001
147.388,1.191	0.167,51.584
21.407,4.061	0.007,125.522
302.850,0.731	5.747,48.414
248.697,1.916	0.341,159.940
0.039,100.183	2.721,100.183
4.340,1.683	125.653,1.683	0.228,93.202
241.333,4.460	0.026,385.922	2.492,385.922
34.867,0.424	0.014,27.794
0.034,422.237
96.185,5.986	0.101,520.772
11.803,0.772	0.005,44.014
280.214,1.219	0.390,99.989
123.861,1.355	0.027,66.362
33.915,1.456	0.009,72.619
63.684,0.666	0.012,59.776
149.316,1.117	0.019,67.146
0.071,277.412
240.370,3.910	0.032,113.047
106.489,2.156	0.053,190.481
117.831,9.552	0.210,185.685
39.403,0.829	0.031,80.042
15.062,3.543	0.005,116.916
35.997,2.007	0.022,91.256
203.145,26.144	0.033,217.141
18.026,0.820	0.004,30.629
0.438,68.758	14.509,7.265
111.638,0.616	0.067,52.804	1.845,52.804
41.696,3.679	0.008,118.643
39.573,0.770	0.009,60.285
22.615,2.004	0.048,64.100
4.650,19.593	287.611,0.339
144.483,1.974	0.063,95.428
143.552,1.649	0.037,106.354	2.881,106.354
5.405,1.173	205.751,1.173	0.089,88.468
191.494,4.206	0.025,97.150
0.267,635.070
641.564,1.252	1.095,74.061
100.641,24.707	0.097,453.462	1.183,453.462
0.666,1.592	48.365,1.592	0.014,143.207
2.932,3.712	189.630,3.712	0.060,58.130
25.616,15.104	0.011,440.618
0.049,133.540
3.562,1.965	176.968,1.965	0.043,64.830
183.594,0.706	0.180,34.859
64.528,1.388	0.041,85.357
0.112,198.101
83.412,6.676	0.055,187.739
20.919,6.621	0.063,477.449
1.664,1.720	79.367,1.720	0.081,136.619
211.268,3.230	0.047,51.321	2.869,51.321
59.513,0.995	0.026,67.798	1.468,67.798
286.148,0.808	1.463,36.422
431.541,10.859	0.212,152.035
293.682,1.200	0.037,64.808
101.836,1.380	0.030,121.963	2.369,121.963
0.974,10.835	64.561,0.480
9.460,1.619	282.242,1.619	0.390,116.812
0.145,129.755
103.934,0.260	0.030,9.396	1.042,9.396
1.925,13.112	76.493,0.172
3.115,0.574	42.198,0.574
0.177,119.242	5.215,30.647
51.031,3.733	0.036,219.707
3.799,1.688	146.836,1.688	0.049,52.270
1.269,0.249	116.830,0.249
57.027,2.551	0.013,117.628
384.878,1.706	0.166,29.614	7.583,29.614
3.332,6.306	286.774,6.306	0.044,334.361
123.925,2.113	0.071,92.709
1.146,3.744	44.480,3.744	0.012,84.114
32.933,2.019	0.023,157.010
176.433,2.299	0.276,228.812
150.689,1.140	0.107,86.121
21.787,2.074	0.012,33.203
0.452,4.319	39.717,0.049
49.284,1.371	0.031,69.190
2.305,0.420	142.200,0.420
0.006,353.203
0.021,37.921
2.159,2.578	30.962,2.578	0.086,156.602
0.096,31.513
145.558,3.949
104.497,4.602	0.048,152.983
338.535,4.147	0.194,279.398	7.714,279.398
74.276,0.666	0.370,50.656
40.417,2.346	0.624,91.900
0.763,8.186	69.268,0.690
121.640,4.842	0.631,109.148	7.109,109.148
80.220,1.535	0.035,140.838
8.584,0.595	131.511,0.595	0.343,48.138
49.936,1.434	0.012,69.728
26.349,9.137	0.119,93.851
1.817,1.606	120.541,0.018
2.509,4.748	93.583,4.748	0.027,252.102
331.958,1.486	0.058,112.002
21.891,1.192
36.201,1.859	0.017,53.080
157.249,3.353	0.126,309.043	3.893,309.043
57.353,7.473	0.154,85.279
98.069,1.209	0.017,57.769
91.539,17.101	0.087,132.934
34.546,5.482	0.018,107.545
47.652,3.761	0.012,324.997
10.605,1.855	607.007,1.855	2.665,148.043
66.789,1.431	0.047,140.380
72.607,1.519	0.010,133.148
2.191,5.578	65.395,0.245
238.709,5.370	0.258,151.556
0.005,143.819
77.930,0.576	0.014,47.722
222.127,0.111
51.772,0.477
121.724,0.146	0.061,6.858
0.008,82.284
161.497,9.363	0.364,89.485
47.893,13.925	0.033,154.062
860.926,1.365	1.066,103.871
4.168,9.500	206.376,9.500	0.196,237.237
27.834,0.548	0.048,37.737
213.189,0.757	1.426,72.678
122.437,2.181	0.231,114.652	4.658,114.652
0.485,4.868	34.175,0.063
0.015,133.020
3.430,0.802	233.159,0.802
1.696,32.493	84.361,1.078
0.023,359.423
78.765,9.119	0.014,16.005
61.607,4.282	0.579,115.663
125.662,5.335	0.049,298.398
108.352,0.507	0.018,44.547
160.072,0.137
0.012,153.772
267.713,1.188	0.234,76.925
0.001,35.446
139.365,10.954	0.686,122.501
0.114,92.768
0.017,84.068
104.506,7.693	0.025,331.814
0.065,299.341
15.473,0.738	0.031,44.809
0.045,20.704
301.480,1.827	0.053,78.347	4.717,78.347
428.205,0.492	0.542,46.345
131.862,0.299	0.033,22.764
49.651,1.486	0.240,88.310	4.332,88.310
36.232,3.791	0.093,260.733
0.003,34.924
35.722,1.245	0.015,94.686
168.014,1.450	0.162,120.134
346.152,0.827
90.985,2.639	0.042,181.145
79.874,9.047	0.013,149.572
0.018,109.984
31.267,1.803	0.007,86.056
0.009,121.015
2.234,31.684	173.537,0.326
173.034,5.461	0.029,351.031	2.112,351.031
1.156,5.059
23.075,1.715	0.005,99.962
113.120,1.351	0.108,90.558
239.194,14.394	0.232,691.362
4.363,2.509	346.177,2.509	0.074,92.870
19.701,0.957	0.082,78.858
120.640,0.969	0.019,72.971
2.276,1.277	70.294,1.277	0.045,54.544
173.824,1.888	0.102,105.214
85.349,2.169	0.021,152.513
80.660,0.550
80.764,12.546	0.013,458.921
2.142,11.409	140.478,0.119
15.992,1.858	0.003,82.062
116.954,1.343	0.057,105.259	2.686,105.259
36.150,1.266	0.018,111.272
805.799,1.486	0.122,136.211
158.044,1.123	0.024,97.808
0.103,289.921
1.552,6.541	123.153,0.068
25.788,1.496	0.011,79.557
209.268,1.870	0.441,179.265
1.773,0.554	108.138,0.554
23.147,10.953	0.032,441.851
82.539,17.007	0.021,198.715
219.671,1.433
34.075,1.548	0.022,97.607
361.379,7.030	0.101,353.693
0.988,23.584	94.166,0.333
28.342,0.589	0.051,53.208
127.728,28.865	0.525,103.571
0.690,1.932	46.967,1.932
673.389,0.948	0.526,54.910
200.882,0.734	0.038,70.332
0.009,180.906
290.981,0.065	0.344,6.240
0.002,101.467
82.770,2.862	0.039,111.024	1.729,111.024
189.350,0.084
0.034,222.864
0.210,30.601	20.728,0.894
126.536,2.448	0.044,182.366
287.586,2.848	0.262,283.396
2.449,15.340	165.130,1.076
86.400,0.894	0.168,81.885
61.598,2.988	0.608,114.924
17.880,0.763	0.005,55.406
1.037,91.453	24.251,24.441
0.138,174.946
25.690,0.523	0.109,41.625
89.310,0.137
62.273,0.554	0.022,36.598
7.499,1.576	330.897,1.576	0.167,93.038
1.620,74.619	43.154,1.700
0.208,348.964
79.861,0.618	0.132,16.216	6.229,16.216
1.854,3.082	107.546,3.082	0.027,71.040
0.004,54.375
26.170,5.553	0.005,89.716
24.932,0.514	0.009,48.228
28.224,4.693	0.005,215.992
198.210,1.230	0.104,107.859
96.262,12.254
1.124,25.613	91.149,0.298
75.609,0.744	0.040,37.695
89.561,0.660	0.028,63.802
279.286,0.059
134.346,2.020	0.059,129.508
77.155,0.562	0.130,54.195
20.762,3.361	0.076,201.894
19.980,6.382	0.008,289.427
172.124,1.429	0.995,54.974
323.878,2.833	0.589,152.871
0.423,56.451	24.978,27.998
74.374,2.058	0.020,48.112
4.688,5.312	452.169,5.312	0.132,216.206
128.331,0.631	0.032,47.973	2.464,47.973
72.761,3.701	0.015,198.623
0.042,89.849
95.424,2.970	0.022,262.294
0.037,74.286
263.333,18.667
0.864,1.399	22.860,1.399	0.012,119.292
29.600,3.374	0.008,169.504
32.220,1.169	0.019,92.598
154.976,1.829	1.114,89.378
0.005,83.090
85.932,0.560
439.080,3.030	0.520,142.519
87.239,1.373	0.023,109.481
354.133,6.809	0.255,174.293
75.232,0.954	0.035,12.802
0.003,141.807
90.207,0.883	0.018,68.602
9.121,1.305	437.976,1.305	0.328,62.597
244.641,0.387	0.047,35.868
93.452,3.928	0.018,138.971
93.452,1.868	0.022,138.971
0.005,162.223
42.267,2.449	1.588,177.816
0.062,90.460
364.710,0.710	0.106,36.108
47.839,2.091	0.204,119.762
55.905,10.971	0.426,120.172
367.358,1.026	0.100,49.545
0.000,132.130
35.758,1.095	0.019,81.038
625.730,0.110	0.637,6.809
0.001,117.025
0.006,61.619
0.149,139.659
31.033,5.225	0.008,103.875	0.701,103.875
355.401,1.724	2.211,64.299
179.576,4.275	2.631,273.103
39.597,7.192	0.023,64.800
30.669,1.574	0.019,122.879
7.142,1.574	185.682,1.574	0.526,139.206
1.212,3.425	105.984,0.241
231.099,0.221
107.230,1.981	0.051,77.267	4.418,77.267
46.747,3.400	0.211,145.095
