1	3	304	-6.739777	6.037094	-5.380652	5.110165
1	3	424	-1.013054	6.037091	-0.378817	-3.438176
1	3	272	5.414320	-4.771133	5.518856	-6.665857
2	2	713	-0.530018	6.025840	-7.555240	3.455448
2	2	287	5.969347	-3.920910	2.696663	-6.269003
3	2	648	-6.191371	6.229091	-4.076020	6.305067
3	2	352	4.826797	-4.638712	6.518766	-1.652216
4	2	588	-6.043947	6.898981	-5.506068	3.961703
4	2	412	6.783285	-3.980110	6.623807	-3.769074
5	2	832	-7.770353	3.684027	-7.290723	6.937518
5	2	168	4.295941	-8.782099	3.910354	-2.879975
6	2	919	-7.681914	5.715692	-5.361967	6.458837
6	2	81	4.153102	-5.198558	6.745534	-2.380248
7	2	830	-4.544388	3.266723	-5.244957	6.292822
7	2	170	3.488185	-8.534390	6.259848	-2.957619
8	2	989	6.330898	-4.792610	6.376500	-8.099958
8	2	11	-4.056151	4.614077	0.636838	4.482896
9	2	336	-6.006645	4.216836	-4.188264	7.604600
9	2	664	6.423770	-5.500593	6.957855	-4.133759
10	3	606	-6.437334	4.535865	4.250829	0.299311
10	3	165	6.286516	0.690764	4.271364	-4.822517
10	3	229	-6.441781	6.736264	1.887307	4.047699
11	2	237	-3.653303	6.987633	-5.048101	4.475730
11	2	763	6.788623	-5.627407	7.416497	-6.725380
12	2	430	6.940831	-6.505715	6.724342	-1.405852
12	2	570	-4.891800	4.620961	-5.437226	7.433233
13	2	883	6.518766	-4.892382	7.598260	-5.053029
13	2	117	-2.869730	6.305051	-2.752223	7.423958
14	2	768	-5.528502	6.496750	-3.102614	7.433429
14	2	232	6.036566	-3.980526	5.279845	-2.425103
15	2	265	2.207719	-0.259536	6.685496	-3.205249
15	2	735	-10.811055	6.548919	-1.529786	3.620235
16	2	384	-2.200581	7.262661	-5.027354	7.370492
16	2	616	6.458837	-3.636847	6.748662	-2.954901
17	2	370	2.449807	-5.381802	6.350395	-2.222700
17	2	630	-9.119337	6.780296	-2.488690	5.879784
18	2	634	-5.212341	5.166167	-4.077867	6.780296
18	2	366	6.006651	-4.650815	6.557392	-4.995725
19	3	897	6.437089	-5.258325	6.686042	-5.459992
19	3	53	1.028298	1.053253	-2.701489	5.490491
19	3	50	-2.222330	6.620705	-2.702453	5.737456
20	2	327	0.566808	5.918864	-3.500599	6.502331
20	2	673	2.841023	2.246852	1.852535	-1.968389
21	2	935	-6.041258	7.000716	-1.602975	7.485266
21	2	65	6.078799	-2.910695	8.392447	-1.635136
22	3	953	2.290688	3.840964	0.417542	-1.094878
22	3	12	4.937311	-2.472211	6.148885	-7.398530
22	3	35	-3.628151	7.076969	-6.051006	3.488870
23	3	494	-6.915417	5.504673	3.400520	1.153015
23	3	451	-6.915459	7.712509	1.537194	6.240600
23	3	55	4.228870	1.611676	3.906716	-5.068002
24	1	1000	-2.411989	8.288487	1.485938	-2.210440
25	4	773	-5.642173	6.285859	-4.154541	6.102044
25	4	81	5.845751	-4.520032	6.651348	-3.714973
25	4	73	0.411268	-4.518695	6.449003	-0.509463
25	4	73	-5.205230	0.735163	6.445248	-0.509382
26	2	272	4.989984	-4.084519	5.646112	-5.045220
26	2	728	-4.570637	4.614685	-5.328603	6.788623
27	2	638	6.094645	-7.677873	7.137783	-3.884747
27	2	362	-5.559364	4.083172	-2.297801	6.100481
28	2	980	-5.393384	7.149607	-4.040993	7.409605
28	2	20	5.875039	-3.175787	5.876165	0.838871
29	2	960	7.614992	-6.262595	6.588881	-2.841283
29	2	40	-2.564393	3.266723	-2.923651	7.562184
30	3	798	-5.284566	5.593366	-4.619225	7.464126
30	3	187	7.416348	-6.021974	5.550195	-5.244731
30	3	15	-2.499986	-0.658722	4.766052	1.364843
31	2	909	-4.742273	8.727648	-4.337561	6.285859
31	2	91	6.458837	-1.090567	5.846107	-3.243460
32	3	524	7.409487	-8.165907	4.689581	-4.726004
32	3	357	-2.873737	3.661188	-6.433283	7.436052
32	3	119	2.722428	-0.176976	-0.568641	4.805318
33	1	1000	-5.703287	8.727648	-6.510388	6.285859
34	2	748	-0.864226	1.573609	-3.385610	7.695515
34	2	252	6.529856	-9.831730	6.637849	-2.820221
35	3	598	7.988418	0.354323	2.682739	-3.795911
35	3	338	-4.333618	6.673888	-2.679359	6.580177
35	3	64	-4.211683	3.710781	2.417800	2.174515
36	2	849	7.475198	-1.930201	5.896108	-4.027840
36	2	151	-2.760030	6.445301	-3.815057	6.731753
37	3	450	-3.741533	6.138351	-4.160322	7.158347
37	3	477	8.388260	-3.773315	5.835108	-1.962116
37	3	73	2.114135	5.694914	1.600657	-1.212724
38	2	565	-4.853457	6.102044	-4.074610	7.764419
38	2	435	6.651348	-4.342595	8.540360	-4.702506
39	2	692	6.952568	-7.807170	6.354796	-4.770136
39	2	308	-4.836944	3.926657	-5.174546	7.451382
40	2	855	-3.886957	8.165144	-5.494609	6.566680
40	2	145	7.337133	-4.494324	6.057072	-5.272946
41	3	369	0.862173	3.763731	2.462931	-0.120244
41	3	257	-3.736514	7.786360	-0.468072	6.470451
41	3	374	6.588881	-4.056062	6.102663	-2.562624
42	3	647	-4.576178	6.337899	-6.551129	5.821334
42	3	301	4.550805	2.215411	-6.507778	-0.325160
42	3	52	7.211562	-3.105814	4.964962	-5.197340
43	2	357	-0.336816	2.425003	5.758625	-0.188599
43	2	643	-6.482869	6.227677	-2.868038	6.296852
