Phase,Count,Frequency
0002,1,1e-4
0002-2020,5,5e-4
0012,3,3e-4
0012-0020-0202,1,1e-4
0012-0021-0202,1,1e-4
0012-0021-0202-2020,6,6e-4
0012-0022-0202,1,1e-4
0012-0022-0202-2020,2,2e-4
0012-0102-2020,1,1e-4
0012-0202,5,5e-4
0012-0202-1020,4,4e-4
0012-0202-2011,2,2e-4
0012-0202-2011-2020,3,3e-4
0012-0202-2020,74,0.0074
0012-0212-2011-2020,1,1e-4
0012-2011-2020,2,2e-4
0012-2012-2020,1,1e-4
0012-2020,8,8e-4
0020-0021-0202,1,1e-4
0020-0102,1,1e-4
0020-0201,1,1e-4
0020-0202,10,0.001
0021-0022-0202-2020,2,2e-4
0021-0102-0111-2020,1,1e-4
0021-0102-2020,1,1e-4
0021-0102-2021,1,1e-4
0021-0202,6,6e-4
0021-0202-0211-2020,1,1e-4
0021-0202-0221-2020,4,4e-4
0021-0202-1020,1,1e-4
0021-0202-2020,87,0.0087
0021-0202-2020-2110,1,1e-4
0021-0212,1,1e-4
0021-0212-2020,1,1e-4
0021-2020,3,3e-4
0022,1,1e-4
0022-0202,15,0.0015
0022-0202-1020,3,3e-4
0022-0202-1021,1,1e-4
0022-0202-1021-2020,1,1e-4
0022-0202-2020,115,0.0115
0022-0202-2021,7,7e-4
0022-0212-2020,13,0.0013
0022-0212-2021,1,1e-4
0022-2020,17,0.0017
0102,3,3e-4
0102-1020,1,1e-4
0102-2002,1,1e-4
0102-2002-2020,1,1e-4
0102-2020,15,0.0015
0112-0120-0202,1,1e-4
0112-0120-0202-2020,7,7e-4
0112-0121-0202-2020,4,4e-4
0112-0121-0202-2120,1,1e-4
0112-0122-0202-2020,2,2e-4
0112-0202,3,3e-4
0112-0202-1012-2020,2,2e-4
0112-0202-2011-2012-2020,2,2e-4
0112-0202-2011-2020,2,2e-4
0112-0202-2011-2021,1,1e-4
0112-0202-2012-2020,4,4e-4
0112-0202-2020,28,0.0028
0112-0212-2020,2,2e-4
0112-2020,3,3e-4
0112-2021,1,1e-4
0120,2,2e-4
0120-0122-0202-2020,1,1e-4
0120-0122-0202-2120,1,1e-4
0120-0200-2020,1,1e-4
0120-0201-2020,2,2e-4
0120-0202,13,0.0013
0120-0202-0210-1020,2,2e-4
0120-0202-0210-2020,6,6e-4
0120-0202-0220-2020,2,2e-4
0120-0202-1020,1,1e-4
0120-0202-2020,84,0.0084
0120-0202-2120,1,1e-4
0120-0210,2,2e-4
0120-0210-2020,1,1e-4
0120-0220-2020,1,1e-4
0120-2020,7,7e-4
0121-0122-0202-2020,2,2e-4
0121-0202,8,8e-4
0121-0202-0211-2020,4,4e-4
0121-0202-0221-2020,1,1e-4
0121-0202-1012-2020,1,1e-4
0121-0202-1021-2020,5,5e-4
0121-0202-1120,1,1e-4
0121-0202-1120-1210-2020,1,1e-4
0121-0202-1120-2020,5,5e-4
0121-0202-2012-2020,1,1e-4
0121-0202-2020,71,0.0071
0121-0212-2020,1,1e-4
0121-2020,4,4e-4
0121-2021,1,1e-4
0122-0202,6,6e-4
0122-0202-0212-2020,1,1e-4
0122-0202-1022-2020,7,7e-4
0122-0202-1120-2020,1,1e-4
0122-0202-1121-2020,1,1e-4
0122-0202-2020,60,0.006
0122-0202-2020-2210,1,1e-4
0122-0202-2021,3,3e-4
0122-0202-2021-2022,1,1e-4
0122-0202-2022,2,2e-4
0122-0202-2120,1,1e-4
0122-0202-2121,1,1e-4
0122-0212-1022-2020,1,1e-4
0122-0212-2020,3,3e-4
0122-0212-2021,1,1e-4
0122-0222,1,1e-4
0122-0222-2020,1,1e-4
0122-2020,12,0.0012
0200-2020,4,4e-4
0200-2020-2100,1,1e-4
0201-0210-2020,1,1e-4
0201-1200-2010,1,1e-4
0201-1200-2020,1,1e-4
0201-2010,1,1e-4
0201-2020,25,0.0025
0201-2020-2200,1,1e-4
0202,562,0.0562
0202-0210,3,3e-4
0202-0210-0220-2020,3,3e-4
0202-0210-1020,3,3e-4
0202-0210-2020,76,0.0076
0202-0210-2020-2110,4,4e-4
0202-0210-2120,1,1e-4
0202-0211,4,4e-4
0202-0211-0220-2020,1,1e-4
0202-0211-0221,1,1e-4
0202-0211-0221-1021-2020,1,1e-4
0202-0211-1210-2020,1,1e-4
0202-0211-2020,30,0.003
0202-0211-2020-2101-2120,1,1e-4
0202-0211-2020-2210,2,2e-4
0202-0211-2021-2102,1,1e-4
0202-0211-2210,1,1e-4
0202-0212-1012-2020,1,1e-4
0202-0212-2020,9,9e-4
0202-0212-2020-2102-2110,1,1e-4
0202-0212-2020-2120,1,1e-4
0202-0220,12,0.0012
0202-0220-1020,3,3e-4
0202-0220-1120,1,1e-4
0202-0220-2020,143,0.0143
0202-0220-2120,5,5e-4
0202-0221,6,6e-4
0202-0221-1012-2020,1,1e-4
0202-0221-1021-2020,1,1e-4
0202-0221-1220,1,1e-4
0202-0221-1220-2020,5,5e-4
0202-0221-2020,59,0.0059
0202-0221-2020-2220,1,1e-4
0202-0221-2021,1,1e-4
0202-0221-2120,4,4e-4
0202-0221-2220,2,2e-4
0202-0222-1022-2020,1,1e-4
0202-0222-2020,11,0.0011
0202-1002,4,4e-4
0202-1002-1021-2020,4,4e-4
0202-1002-1022,1,1e-4
0202-1002-1022-2020,2,2e-4
0202-1002-2001,1,1e-4
0202-1002-2001-2020,8,8e-4
0202-1002-2002-2020,6,6e-4
0202-1002-2010,1,1e-4
0202-1002-2020,91,0.0091
0202-1002-2021,1,1e-4
0202-1012,4,4e-4
0202-1012-1021-2020,5,5e-4
0202-1012-1022,1,1e-4
0202-1012-1022-2020,2,2e-4
0202-1012-1102-2020,4,4e-4
0202-1012-2011-2020,5,5e-4
0202-1012-2012-2020,1,1e-4
0202-1012-2020,62,0.0062
0202-1012-2021,3,3e-4
0202-1020,27,0.0027
0202-1020-1102,1,1e-4
0202-1021,1,1e-4
0202-1021-1022-2020,1,1e-4
0202-1021-1102-2020,1,1e-4
0202-1021-2020,25,0.0025
0202-1022,9,9e-4
0202-1022-1102-2020,1,1e-4
0202-1022-2020,52,0.0052
0202-1022-2020-2201,1,1e-4
0202-1022-2021,1,1e-4
0202-1022-2022,1,1e-4
0202-1102,2,2e-4
0202-1102-2012-2020,1,1e-4
0202-1102-2020,26,0.0026
0202-1102-2020-2021,1,1e-4
0202-1102-2020-2100,4,4e-4
0202-1102-2020-2101,4,4e-4
0202-1102-2020-2110,1,1e-4
0202-1102-2021,1,1e-4
0202-1102-2102,1,1e-4
0202-1102-2120,1,1e-4
0202-1112,1,1e-4
0202-1112-2020,2,2e-4
0202-1120,6,6e-4
0202-1120-1200,1,1e-4
0202-1120-1200-2020,4,4e-4
0202-1120-1201-2020,2,2e-4
0202-1120-1210,1,1e-4
0202-1120-1210-2020,4,4e-4
0202-1120-2011-2020,1,1e-4
0202-1120-2020,31,0.0031
0202-1121,1,1e-4
0202-1121-2021,1,1e-4
0202-1121-2120,2,2e-4
0202-1200,4,4e-4
0202-1200-1220-2020,2,2e-4
0202-1200-2010,3,3e-4
0202-1200-2020,75,0.0075
0202-1200-2020-2100,9,9e-4
0202-1200-2020-2200,1,1e-4
0202-1200-2100,1,1e-4
0202-1200-2120,1,1e-4
0202-1201,1,1e-4
0202-1201-1210-2020,4,4e-4
0202-1201-1210-2020-2101-2110,1,1e-4
0202-1201-1220,2,2e-4
0202-1201-1220-2020-2201,1,1e-4
0202-1201-1220-2101-2120,1,1e-4
0202-1201-2001-2020,2,2e-4
0202-1201-2020,32,0.0032
0202-1201-2020-2101,2,2e-4
0202-1201-2020-2201,4,4e-4
0202-1202,1,1e-4
0202-1202-2002-2020,1,1e-4
0202-1202-2020,2,2e-4
0202-1202-2020-2102,1,1e-4
0202-1202-2020-2120-2220,1,1e-4
0202-1202-2020-2200,1,1e-4
0202-1210,4,4e-4
0202-1210-1220-2020,3,3e-4
0202-1210-2020,77,0.0077
0202-1210-2020-2110,3,3e-4
0202-1210-2020-2210,1,1e-4
0202-1210-2120,2,2e-4
0202-1210-2220,1,1e-4
0202-1211-2020,1,1e-4
0202-1220,7,7e-4
0202-1220-2002-2020,1,1e-4
0202-1220-2020,68,0.0068
0202-1220-2020-2102,1,1e-4
0202-1220-2120,1,1e-4
0202-1220-2220,1,1e-4
0202-1221-2020,1,1e-4
0202-1221-2220,1,1e-4
0202-2000,7,7e-4
0202-2000-2002,1,1e-4
0202-2001,4,4e-4
0202-2001-2002-2020,3,3e-4
0202-2001-2020,77,0.0077
0202-2001-2020-2201,1,1e-4
0202-2001-2021,1,1e-4
0202-2002,12,0.0012
0202-2002-2020,80,0.008
0202-2002-2021,6,6e-4
0202-2010,20,0.002
0202-2010-2011,1,1e-4
0202-2010-2200,2,2e-4
0202-2011,2,2e-4
0202-2011-2012-2020,1,1e-4
0202-2011-2012-2020-2201,1,1e-4
0202-2011-2020,27,0.0027
0202-2011-2020-2101,4,4e-4
0202-2011-2020-2201,3,3e-4
0202-2011-2021,1,1e-4
0202-2012,6,6e-4
0202-2012-2020,51,0.0051
0202-2012-2020-2102,2,2e-4
0202-2012-2021,4,4e-4
0202-2012-2022,2,2e-4
0202-2020,5137,0.5137
0202-2020-2021,6,6e-4
0202-2020-2022,5,5e-4
0202-2020-2022-2102,1,1e-4
0202-2020-2100,82,0.0082
0202-2020-2100-2102,2,2e-4
0202-2020-2100-2200,4,4e-4
0202-2020-2101,80,0.008
0202-2020-2101-2110,3,3e-4
0202-2020-2102,42,0.0042
0202-2020-2102-2110,1,1e-4
0202-2020-2110,37,0.0037
0202-2020-2110-2210,5,5e-4
0202-2020-2111,5,5e-4
0202-2020-2120,5,5e-4
0202-2020-2200,107,0.0107
0202-2020-2201,54,0.0054
0202-2020-2201-2202,1,1e-4
0202-2020-2201-2210,3,3e-4
0202-2020-2202,12,0.0012
0202-2020-2202-2210,1,1e-4
0202-2020-2210,59,0.0059
0202-2020-2220,10,0.001
0202-2021,71,0.0071
0202-2021-2101,1,1e-4
0202-2021-2102,2,2e-4
0202-2021-2111,4,4e-4
0202-2021-2201,3,3e-4
0202-2022,14,0.0014
0202-2100,8,8e-4
0202-2101,6,6e-4
0202-2101-2120,2,2e-4
0202-2102,9,9e-4
