1	2	77.708918	46.668859	24.087486	39.709980	0.972967	0.784162	0.957159	0.968030	3.882374	7.000000	0.010610	1.482988	8.000000	0.031641	4.942596	8.000000	0.011562	2.141171	6.000000	0.010085	0.943358	8.000000	0.048418	4.894999	6.000000	0.010456	2.842122	8.000000	0.010273	1.645310	6.000000	0.197949
2	2	7.134495	63.975249	32.183637	48.557165	0.902095	0.732583	0.433819	0.905333	0.835053	6.000000	0.023054	1.855421	7.000000	0.083220	2.991574	7.000000	0.016453	1.030354	8.000000	0.015469	0.714334	8.000000	0.013618	0.128044	7.000000	0.015348	2.884001	6.000000	0.010702	5.388387	8.000000	0.032651
3	2	8.239268	74.311799	94.474752	74.311799	0.949770	0.657334	0.381742	0.686947	0.923543	8.000000	0.132581	2.596003	6.000000	0.011162	1.366165	7.000000	0.070942	3.999706	8.000000	0.033957	4.843920	6.000000	0.022828	0.475698	6.000000	0.059128	1.784308	6.000000	0.082941	3.776527	8.000000	0.494371
4	2	20.653439	95.636217	97.344222	5.051799	0.999193	0.417580	0.546730	0.808897	2.511472	7.000000	0.029840	2.450657	6.000000	0.108306	2.360099	8.000000	0.016484	0.142126	8.000000	0.011026	1.780576	7.000000	0.013983	1.190779	7.000000	0.021496	2.041078	7.000000	0.011240	6.747506	6.000000	0.011653
5	2	12.016351	60.779789	64.646789	73.431658	0.683232	0.940344	0.369333	0.587550	3.186260	6.000000	0.012139	5.066690	6.000000	0.067473	1.699037	8.000000	0.020558	1.827701	8.000000	0.033139	1.056309	8.000000	0.041383	1.925391	6.000000	0.031574	5.215169	6.000000	0.024324	1.879532	7.000000	0.107654
6	2	5.691367	42.172753	2.062179	12.853228	0.551128	0.528716	0.262692	0.395568	5.850249	6.000000	0.018349	0.582172	7.000000	0.012865	4.520749	6.000000	0.016291	5.868117	6.000000	0.015330	2.807107	7.000000	0.042658	0.359103	6.000000	0.015442	2.932834	8.000000	0.026640	1.290859	8.000000	0.012519
7	2	65.573206	23.535567	72.380506	35.156427	0.867567	0.421004	0.947723	0.378222	5.120486	7.000000	0.057980	6.246048	8.000000	0.041309	1.410844	7.000000	0.015463	5.823569	7.000000	0.012057	5.763139	6.000000	0.032653	0.318821	8.000000	0.014099	6.083857	8.000000	0.062832	2.454138	7.000000	0.254631
8	2	95.636217	97.344222	5.051799	99.911194	0.417580	0.417580	0.546730	0.808897	2.511472	6.000000	0.015208	2.450657	8.000000	0.015105	2.360099	8.000000	0.010377	0.142126	6.000000	0.021093	3.977059	8.000000	0.175705	4.372749	6.000000	0.023712	2.416937	7.000000	0.484924	1.178291	6.000000	0.077801
9	3	42.172753	2.062179	12.853228	50.624066	0.528716	0.262692	0.395568	0.989234	4.199330	7.000000	0.029840	1.003041	7.000000	0.010120	0.268836	8.000000	0.108306	3.455767	7.000000	0.016484	5.434689	7.000000	0.011026	1.894444	7.000000	0.058228	4.004260	7.000000	0.010597	4.520749	6.000000	0.010716
10	2	85.432415	20.653439	95.287490	96.483331	0.687029	0.304869	0.748914	0.410513	5.057989	8.000000	0.011562	2.287593	8.000000	0.010085	6.435742	6.000000	0.048418	1.924900	8.000000	0.010456	5.120486	6.000000	0.010273	6.246048	8.000000	0.197949	1.258136	6.000000	0.010009	6.530418	6.000000	0.027829
11	3	42.172753	2.062179	12.853228	50.624066	0.528716	0.262692	0.395568	0.989234	0.547180	8.000000	0.017264	3.821417	7.000000	0.078166	6.193060	6.000000	0.052921	1.046277	7.000000	0.029840	5.586893	8.000000	0.010120	5.878283	6.000000	0.108306	4.144128	6.000000	0.016484	6.149859	8.000000	0.011026
12	3	68.722609	11.694956	13.746476	38.167604	0.431316	0.859595	0.326248	0.497395	4.236929	8.000000	0.149237	3.358302	7.000000	0.025418	0.820927	8.000000	0.011792	0.599536	7.000000	0.023924	0.474263	7.000000	0.081189	2.448773	8.000000	0.017193	1.973389	8.000000	0.028659	5.848114	8.000000	0.010514
13	1	5.051799	99.911194	3.927249	56.747382	0.925417	0.364258	0.688689	0.692745	5.705341	6.000000	0.011240	2.986622	6.000000	0.029759	0.389284	7.000000	0.011891	2.568370	7.000000	0.011345	0.122680	6.000000	0.012215	0.810180	8.000000	0.011994	3.082940	8.000000	0.068921	3.288814	7.000000	0.012865
14	2	55.392702	5.873599	79.422190	6.700737	0.448568	0.861862	0.470893	0.202881	3.443700	7.000000	0.081189	2.198292	8.000000	0.017193	3.782725	7.000000	0.028659	4.901747	7.000000	0.010514	4.764362	8.000000	0.214899	0.370581	7.000000	0.011099	4.836355	8.000000	0.010340	0.458200	7.000000	0.011068
15	2	24.087486	46.052828	15.925568	77.708918	0.515171	0.309886	0.451909	0.972967	4.514878	6.000000	0.025707	6.002153	6.000000	0.028938	6.588257	8.000000	0.430281	3.993140	6.000000	0.014887	1.393851	6.000000	0.014406	4.559398	7.000000	0.011705	2.141171	8.000000	0.019944	5.833737	7.000000	0.012662
16	3	35.156427	85.432415	36.310487	94.249559	0.378222	0.877165	0.992362	0.278668	5.662029	8.000000	0.010377	6.131693	6.000000	0.021093	0.345616	8.000000	0.175705	6.083857	6.000000	0.023712	2.127797	7.000000	0.484924	3.158641	6.000000	0.079560	1.474563	8.000000	0.011452	4.416294	8.000000	0.058642
17	3	72.380506	85.432415	36.310487	94.249559	0.378222	0.877165	0.992362	0.278668	5.662029	7.000000	0.108306	6.131693	6.000000	0.016484	0.345616	8.000000	0.011026	6.083857	8.000000	0.058228	2.127797	7.000000	0.010597	3.158641	6.000000	0.010716	4.809349	6.000000	0.014694	2.896658	8.000000	0.011103
18	2	12.597315	48.786408	85.439254	59.715567	0.972217	0.867630	0.633778	0.972217	1.337134	8.000000	0.132581	1.556237	6.000000	0.034135	4.048609	6.000000	0.011207	5.371923	8.000000	0.014167	4.527848	8.000000	0.026511	2.841915	7.000000	0.011162	0.068855	6.000000	0.070942	3.775696	8.000000	0.033957
19	3	96.483331	65.573206	23.535567	72.380506	0.410513	0.867567	0.421004	0.947723	1.871505	6.000000	0.025198	5.447943	7.000000	0.057980	6.771002	8.000000	0.041309	1.258136	7.000000	0.015463	5.662029	7.000000	0.012057	6.131693	6.000000	0.032653	0.308208	8.000000	0.014099	6.822300	8.000000	0.062832
20	2	93.198062	25.736483	16.232239	40.331267	0.839791	0.225643	0.533123	0.839791	0.877958	6.000000	0.010306	3.064371	6.000000	0.013113	2.060986	7.000000	0.010495	1.471919	6.000000	0.010364	1.875486	8.000000	0.015250	2.589957	7.000000	0.042489	0.566194	6.000000	0.028444	4.147318	7.000000	0.011705
