Phase,Count,Frequency
0002,1,1e-4
0002-0022-2020,1,1e-4
0002-2020,4,4e-4
0012-0021-0202-1020,1,1e-4
0012-0021-0202-2020,6,6e-4
0012-0022-2020,1,1e-4
0012-0102-2020,1,1e-4
0012-0202,6,6e-4
0012-0202-1020,2,2e-4
0012-0202-2011,1,1e-4
0012-0202-2011-2020,4,4e-4
0012-0202-2012-2020,2,2e-4
0012-0202-2020,102,0.0102
0012-0202-2021,1,1e-4
0012-0212,1,1e-4
0012-0212-2020,1,1e-4
0012-2012-2020,1,1e-4
0012-2020,15,0.0015
0020-0202,11,0.0011
0020-0202-0220,1,1e-4
0021-0022-0202-2020,3,3e-4
0021-0102-2020,1,1e-4
0021-0202,11,0.0011
0021-0202-0211-1020,1,1e-4
0021-0202-0211-2020,9,9e-4
0021-0202-0221,1,1e-4
0021-0202-0221-2020,2,2e-4
0021-0202-1020,2,2e-4
0021-0202-1021,1,1e-4
0021-0202-2020,108,0.0108
0021-0202-2020-2210,1,1e-4
0021-0211,1,1e-4
0021-0212-2020,2,2e-4
0021-0222-2020,1,1e-4
0021-2020,1,1e-4
0022,3,3e-4
0022-0112,1,1e-4
0022-0112-0202,1,1e-4
0022-0202,17,0.0017
0022-0202-1020,2,2e-4
0022-0202-2020,110,0.011
0022-0202-2021,5,5e-4
0022-0212-2020,5,5e-4
0022-0212-2021,2,2e-4
0022-1020,1,1e-4
0022-2020,11,0.0011
0022-2021,1,1e-4
0022-2022,1,1e-4
0102,1,1e-4
0102-2001-2020,1,1e-4
0102-2020,19,0.0019
0111-0120-0201,1,1e-4
0112-0120-0202-2020,5,5e-4
0112-0120-0212-2020,1,1e-4
0112-0121-0202,1,1e-4
0112-0121-0202-2020,1,1e-4
0112-0202-1012-2011-2020,1,1e-4
0112-0202-1012-2020,6,6e-4
0112-0202-1120-2020,2,2e-4
0112-0202-2011,1,1e-4
0112-0202-2011-2012-2020,1,1e-4
0112-0202-2011-2020-2201,1,1e-4
0112-0202-2012,1,1e-4
0112-0202-2012-2020,5,5e-4
0112-0202-2020,31,0.0031
0112-0212-2020,1,1e-4
0112-2020,8,8e-4
0120-0122-0202-2020,2,2e-4
0120-0201-2020,1,1e-4
0120-0202,12,0.0012
0120-0202-0210-2020,7,7e-4
0120-0202-0211-2020,1,1e-4
0120-0202-0220-2020,2,2e-4
0120-0202-0221-2020,1,1e-4
0120-0202-1020,1,1e-4
0120-0202-2020,86,0.0086
0120-0210-2020,4,4e-4
0120-0212-2020,1,1e-4
0120-0220-2020,1,1e-4
0120-2020,2,2e-4
0121-0122-0202-2020,1,1e-4
0121-0201-2020,1,1e-4
0121-0202,8,8e-4
0121-0202-0211,1,1e-4
0121-0202-0211-2020,1,1e-4
0121-0202-0221,1,1e-4
0121-0202-0221-1220-2020,1,1e-4
0121-0202-0221-2020,5,5e-4
0121-0202-1012-2020,1,1e-4
0121-0202-1021-2020,3,3e-4
0121-0202-1120-2020,2,2e-4
0121-0202-2020,61,0.0061
0121-0202-2020-2021,1,1e-4
0121-0202-2020-2210,1,1e-4
0121-0212-2020,1,1e-4
0121-2020,1,1e-4
0122,1,1e-4
0122-0202,7,7e-4
0122-0202-1022-2020,3,3e-4
0122-0202-1120-2020,3,3e-4
0122-0202-1201-2020,1,1e-4
0122-0202-1220-2020,1,1e-4
0122-0202-2020,49,0.0049
0122-0202-2020-2110,1,1e-4
0122-0202-2021,1,1e-4
0122-0202-2022,1,1e-4
0122-0202-2120,2,2e-4
0122-0212,1,1e-4
0122-0212-2020,4,4e-4
0122-0222-2020,1,1e-4
0122-2020,10,0.001
0122-2021,1,1e-4
0200-2020,4,4e-4
0201,1,1e-4
0201-1020,1,1e-4
0201-1200-2020,1,1e-4
0201-2010,1,1e-4
0201-2020,21,0.0021
0201-2020-2100,1,1e-4
0201-2020-2200,3,3e-4
0201-2120,1,1e-4
0201-2200,1,1e-4
0202,560,0.056
0202-0210,8,8e-4
0202-0210-0220,1,1e-4
0202-0210-0220-2020,3,3e-4
0202-0210-1020,1,1e-4
0202-0210-2020,86,0.0086
0202-0210-2020-2110,1,1e-4
0202-0210-2020-2210,1,1e-4
0202-0210-2120,2,2e-4
0202-0210-2220,1,1e-4
0202-0211,3,3e-4
0202-0211-0221-2020,2,2e-4
0202-0211-1021-2020,2,2e-4
0202-0211-1102-2020-2110,1,1e-4
0202-0211-1210-2020,6,6e-4
0202-0211-2020,24,0.0024
0202-0211-2020-2110,1,1e-4
0202-0211-2020-2210,3,3e-4
0202-0212-0222,1,1e-4
0202-0212-1220-2020,1,1e-4
0202-0212-2020,6,6e-4
0202-0212-2120,1,1e-4
0202-0220,18,0.0018
0202-0220-1020,1,1e-4
0202-0220-2020,91,0.0091
0202-0220-2020-2102,1,1e-4
0202-0220-2020-2120,1,1e-4
0202-0220-2120,5,5e-4
0202-0220-2220,1,1e-4
0202-0221,5,5e-4
0202-0221-1012-2020,1,1e-4
0202-0221-1021-2020,2,2e-4
0202-0221-1220,1,1e-4
0202-0221-1220-2020,5,5e-4
0202-0221-2020,56,0.0056
0202-0221-2020-2120,2,2e-4
0202-0221-2021,1,1e-4
0202-0221-2120,2,2e-4
0202-0221-2220,1,1e-4
0202-0222,3,3e-4
0202-0222-2020,8,8e-4
0202-0222-2020-2021,1,1e-4
0202-1002,1,1e-4
0202-1002-1021-2020,5,5e-4
0202-1002-2001-2020,2,2e-4
0202-1002-2002-2020,3,3e-4
0202-1002-2010,3,3e-4
0202-1002-2011-2020,1,1e-4
0202-1002-2020,89,0.0089
0202-1002-2020-2021,1,1e-4
0202-1002-2021,1,1e-4
0202-1012,5,5e-4
0202-1012-1021,1,1e-4
0202-1012-1021-2020,4,4e-4
0202-1012-1102-2020,2,2e-4
0202-1012-1102-2020-2102,1,1e-4
0202-1012-1120-2020,1,1e-4
0202-1012-2011-2020,1,1e-4
0202-1012-2012,1,1e-4
0202-1012-2012-2020,1,1e-4
0202-1012-2020,84,0.0084
0202-1012-2021,2,2e-4
0202-1020,25,0.0025
0202-1020-2020,1,1e-4
0202-1021,6,6e-4
0202-1021-1022-2020,1,1e-4
0202-1021-1102-2020,2,2e-4
0202-1021-2020,32,0.0032
0202-1021-2021,3,3e-4
0202-1022,7,7e-4
0202-1022-2020,66,0.0066
0202-1022-2020-2021,1,1e-4
0202-1022-2021,1,1e-4
0202-1102,2,2e-4
0202-1102-2001,1,1e-4
0202-1102-2001-2020,1,1e-4
0202-1102-2002-2020,1,1e-4
0202-1102-2020,31,0.0031
0202-1102-2020-2021,1,1e-4
0202-1102-2020-2100,5,5e-4
0202-1102-2020-2101,3,3e-4
0202-1102-2020-2102,1,1e-4
0202-1102-2020-2110,2,2e-4
0202-1102-2110,1,1e-4
0202-1120,7,7e-4
0202-1120-1200-2020,4,4e-4
0202-1120-1201-2020,1,1e-4
0202-1120-1210,2,2e-4
0202-1120-1210-2020,5,5e-4
0202-1120-1210-2120,1,1e-4
0202-1120-2020,24,0.0024
0202-1120-2120,1,1e-4
0202-1121-2020,1,1e-4
0202-1200,7,7e-4
0202-1200-1220-2020,1,1e-4
0202-1200-2010,1,1e-4
0202-1200-2010-2100,1,1e-4
0202-1200-2020,77,0.0077
0202-1200-2020-2100,11,0.0011
0202-1200-2020-2200,1,1e-4
0202-1201,1,1e-4
0202-1201-1210,1,1e-4
0202-1201-1210-2001-2020,1,1e-4
0202-1201-1210-2020,5,5e-4
0202-1201-1220-2020,1,1e-4
0202-1201-2001,1,1e-4
0202-1201-2001-2020,6,6e-4
0202-1201-2020,25,0.0025
0202-1201-2020-2101,1,1e-4
0202-1201-2020-2111,1,1e-4
0202-1201-2020-2201,1,1e-4
0202-1201-2021,1,1e-4
0202-1201-2021-2101,1,1e-4
0202-1201-2021-2201,1,1e-4
0202-1202,1,1e-4
0202-1202-1211-2021-2102-2111,1,1e-4
0202-1202-2001-2020,1,1e-4
0202-1202-2020,6,6e-4
0202-1202-2020-2200,1,1e-4
0202-1202-2020-2201,1,1e-4
0202-1210,5,5e-4
0202-1210-1220-2020,2,2e-4
0202-1210-2020,78,0.0078
0202-1210-2020-2110,6,6e-4
0202-1210-2020-2210,1,1e-4
0202-1210-2120,1,1e-4
0202-1210-2220,1,1e-4
0202-1211-2020,3,3e-4
0202-1211-2120,1,1e-4
0202-1220,8,8e-4
0202-1220-2002-2020,1,1e-4
0202-1220-2011-2020,1,1e-4
0202-1220-2020,75,0.0075
0202-1220-2020-2120,1,1e-4
0202-1220-2120,10,0.001
0202-1221,1,1e-4
0202-2000,6,6e-4
0202-2001,7,7e-4
0202-2001-2002-2020,3,3e-4
0202-2001-2010,4,4e-4
0202-2001-2020,90,0.009
0202-2001-2020-2201,1,1e-4
0202-2002,15,0.0015
0202-2002-2010,3,3e-4
0202-2002-2020,127,0.0127
0202-2002-2020-2021,1,1e-4
0202-2002-2021,2,2e-4
0202-2010,22,0.0022
0202-2010-2100,2,2e-4
0202-2011,3,3e-4
0202-2011-2020,28,0.0028
0202-2011-2020-2101,2,2e-4
0202-2011-2020-2201,3,3e-4
0202-2011-2020-2201-2220,1,1e-4
0202-2011-2021,2,2e-4
0202-2011-2101,1,1e-4
0202-2012,4,4e-4
0202-2012-2020,39,0.0039
0202-2012-2020-2101-2102,1,1e-4
0202-2012-2020-2102,6,6e-4
0202-2012-2022,1,1e-4
0202-2020,5195,0.5195
0202-2020-2021,10,0.001
0202-2020-2021-2022,1,1e-4
0202-2020-2021-2102,1,1e-4
0202-2020-2021-2202,1,1e-4
0202-2020-2022,9,9e-4
0202-2020-2100,66,0.0066
0202-2020-2100-2200,1,1e-4
0202-2020-2101,69,0.0069
0202-2020-2101-2102,2,2e-4
