41.205,1.473	0.419,120.550
32.428,2.223	0.560,21.650
46.717,0.081
18.647,22.706
0.197,139.564
2.199,10.768
89.867,0.479
112.764,11.428	1.586,181.843
71.953,3.734	1.094,142.150
119.728,2.087	4.472,158.396
134.064,4.518
37.231,0.761	0.545,68.972
12.197,0.861	0.336,51.867
80.903,2.061
8.715,5.286	0.090,45.212
28.934,14.841
44.548,0.605	21.971,49.904
101.866,0.079
230.707,0.701	4.339,40.639
85.591,1.802
175.937,1.628	2.211,65.898
173.896,2.001	2.214,103.194
72.262,0.193
203.581,0.506	2.668,39.113
0.578,246.787
1.083,101.577
73.727,3.228	1.262,210.910
59.472,1.260	0.614,118.068
321.157,0.819
67.063,0.589	0.782,35.863
44.837,0.928
34.357,5.442	0.586,80.518
273.329,0.812	3.976,35.825
101.650,2.971	4.348,179.385
77.005,5.336	0.830,162.552
195.131,2.970	5.016,252.610
100.909,1.023
47.016,0.631	2.332,35.939
65.912,4.091	3.307,25.296
75.869,1.060	1.169,15.176
96.012,2.524	1.273,107.136
417.810,1.554
25.070,5.536	0.314,237.378
212.915,7.886	4.954,307.985
126.750,13.191
300.928,1.558	15.666,102.671
238.787,0.538	3.040,28.033
34.673,2.545	1.161,110.141
45.357,3.956	2.390,212.329
4.812,137.019
143.293,0.075
88.329,0.649
147.412,0.121	1.553,11.992
76.946,3.881	1.810,50.309
463.918,0.226
50.934,3.690
13.888,227.019
1.094,128.744
464.129,2.647	5.329,79.401
219.664,5.204	3.398,115.064
108.120,0.193
22.025,6.624	0.296,544.095
103.160,1.226	3.012,70.459
34.613,0.898	0.659,87.865
1.807,188.541
1.115,96.486
2.645,119.580
102.695,5.168	1.571,177.014
25.953,15.264	0.871,83.167
273.353,0.461	5.046,32.184
163.502,0.138	2.526,10.835
1.709,72.120
54.423,2.825	3.118,198.798
424.345,1.807
198.469,10.067	10.394,229.821
22.240,0.805	0.593,72.584
183.370,0.756	5.059,53.869
237.282,0.697	3.609,15.197
325.575,0.552
137.778,1.174	1.936,56.863
600.551,4.087
1.832,325.139
2.164,241.022
125.793,2.058	1.577,132.031
86.478,3.568	1.095,108.875
153.001,2.175
68.034,0.147	0.863,7.261
83.772,1.606	2.764,117.538
42.181,0.927	1.913,36.083
16.628,2.198
68.455,1.844	1.758,93.161
56.475,2.081	0.649,149.873
27.093,0.232
92.220,1.011	1.668,37.326
106.368,2.013	1.765,167.032
167.942,15.453	2.006,90.434
77.682,3.653	1.032,92.564
70.258,2.462
131.725,1.055	1.479,97.705
189.740,1.062	2.771,91.173
383.926,0.159
200.258,0.797
21.255,1.901	0.294,64.347
185.282,1.722	4.561,166.295
118.345,1.406	1.773,51.579
27.053,1.680	0.599,93.535
75.105,2.709	1.410,154.842
8.069,76.310
6.743,0.679	0.095,52.603
0.810,289.409
149.394,0.858
0.164,65.054
29.077,4.558	1.425,264.571
162.801,8.075	15.631,537.291
63.743,0.235
69.663,6.779	3.987,170.401
203.101,0.363	7.760,34.669
197.542,0.928	7.597,68.839
0.444,174.666
181.072,1.635	7.204,140.582
29.935,0.937	0.617,88.012
130.301,1.736	1.339,150.605
0.213,103.414
236.046,1.539
0.232,11.684
67.977,0.309
333.164,11.019
1.588,201.137
160.747,1.773
94.335,3.055
171.944,0.699
30.630,4.113	2.811,101.891
42.049,1.796	0.821,148.018
72.704,4.763	0.890,173.151
295.033,0.794	5.481,70.488
14.488,5.710	0.191,106.370
67.500,1.930	0.728,54.298
60.941,1.327	0.636,72.752
80.687,0.080	8.926,6.243
135.117,1.963	4.171,103.498
35.664,0.700	1.393,35.204
141.815,0.863	3.474,43.086
119.759,0.249	2.726,18.170
444.532,5.308	5.251,287.573
1.508,762.266
117.314,0.082
294.553,0.671	5.622,58.986
0.561,50.281
57.971,7.261	0.691,359.924
103.072,9.110	2.095,340.073
603.798,7.608
96.979,0.133	1.511,10.960
120.182,0.905	6.282,83.166
3.454,450.864
141.156,4.319	6.785,308.343
0.204,92.900
163.407,0.977	5.766,38.149
63.627,1.071
7.219,32.663
43.197,6.885	0.457,237.910
89.265,2.923	1.247,18.633
61.372,1.871	5.271,130.624
192.745,3.860	4.741,96.242
199.497,1.204	2.903,51.497
3.536,364.818
6.976,10.324
253.202,0.801	6.381,33.351
61.741,0.662	4.417,63.652
43.337,2.204	2.249,35.814
84.404,3.146	2.881,127.829
0.210,89.588
63.854,5.724	0.802,138.766
256.762,1.487	6.894,145.118
78.383,0.886	0.802,41.808
0.192,320.695
551.559,1.563	8.092,35.990
70.364,1.003	0.720,42.260
77.470,3.631	1.115,203.396
61.990,13.382	0.764,599.784
43.902,1.105	0.470,68.189
96.970,3.900
7.614,9.220
27.902,1.807	0.454,111.978
10.499,246.996
3.064,489.481
529.916,0.728	6.434,36.716
10.900,51.487
97.093,2.868
91.220,10.042	3.523,511.278
159.985,0.425
1.015,217.098
71.047,7.236
0.223,30.506
30.970,2.918	7.198,126.778
54.634,4.957	0.942,114.737
115.276,0.451
21.252,64.347
103.306,0.598	4.792,51.082
289.790,3.789
34.414,4.845	1.024,78.345
1.020,114.323
1.053,54.474
72.589,0.543	2.945,41.999
62.223,3.280	0.838,309.292
1.827,81.282
136.558,1.300	1.677,23.128
68.451,1.342	7.936,96.757
6.106,531.607
86.533,0.066
40.206,2.663	0.733,83.334
67.832,1.471	0.788,109.165
311.470,0.571	3.406,54.210
0.103,43.743
109.617,0.178	6.029,7.885
571.774,1.634	8.225,143.348
8.880,17.425
3.286,55.149
7.048,1.877	0.240,53.677
10.574,1.616	0.405,67.254
411.754,1.040	6.338,57.139
98.668,3.596	5.627,133.579
124.581,15.848
86.050,1.426	1.102,138.275
100.679,0.137
96.500,2.438	1.165,137.386
145.145,1.018	1.666,36.363
113.641,9.184	1.232,110.042
1.336,78.924
128.527,0.223
1.758,499.270
124.518,5.132	5.592,194.806
2.023,172.173
130.557,3.665
85.963,0.721	1.306,35.013
35.214,0.759	1.655,49.409
57.091,1.065	0.660,22.608
119.722,0.245	1.263,23.404
28.801,2.364	0.433,44.993
112.584,1.323	1.461,86.162
9.192,134.173
30.693,0.621	0.571,32.835
203.668,5.277	3.154,80.237
1.497,339.975
953.885,0.730	14.667,59.151
86.136,8.302	4.478,220.855
117.490,2.189
1.913,575.138
71.429,0.801
1.812,106.530
4.503,78.121
68.970,2.954
18.468,31.581
149.086,0.662	5.405,23.705
104.619,1.997
68.918,1.451
159.430,1.707	5.036,95.566
93.732,7.382	1.426,300.021
594.400,0.155
93.622,2.076
0.103,19.615
155.662,0.627	6.616,50.702
54.528,1.666	0.774,87.858
2.624,359.448
130.197,2.344	1.560,116.692
64.754,2.475	0.992,116.557
98.841,2.200	3.687,103.619
98.841,2.200	3.687,103.619
76.921,4.768	5.450,58.814
50.013,0.289
94.042,2.216	6.779,107.211
117.517,3.043	1.358,233.523
149.192,2.628	13.181,77.024
83.875,1.961	5.027,104.070
0.058,81.144
65.637,1.728	0.980,114.889
115.904,10.415	2.432,100.312
135.841,0.116
120.074,1.380	1.840,41.164
4.422,12.783
19.005,5.281
192.975,0.456	2.360,22.023
58.239,5.421	0.904,105.536
73.855,1.931
136.771,0.597	1.925,25.813
39.981,0.204
2.815,4.295
34.328,1.176	0.523,31.638
3.076,130.425
252.881,1.381	3.798,65.530
146.173,1.096	1.679,87.913
103.366,12.797	3.223,146.501
36.362,4.963	0.756,91.263
248.732,0.345
0.893,41.804
199.154,1.709	2.310,150.611
63.069,0.810	1.210,65.579
0.321,85.363
0.125,15.636
126.853,3.741	1.513,39.176
81.023,2.073	0.912,189.537
79.365,0.677	1.222,57.955
100.702,0.684	1.212,26.828
302.127,2.397	6.259,81.331
159.627,1.283
41.764,0.538	0.520,48.236
129.652,0.169	1.932,10.505
55.390,0.804	0.791,36.052
72.109,3.917	2.961,342.095
0.359,99.287
3.028,161.203
94.910,1.154	1.285,69.770
2.281,72.886
8.401,5.769	0.089,57.685
110.488,0.889
2.463,174.580
25.482,7.059	0.256,506.702
4.180,117.069
297.795,1.830
61.761,0.239
52.792,2.193	0.617,93.945
29.253,3.029	0.386,70.476
59.364,0.969	1.661,86.069
125.926,1.044	3.167,77.691
21.877,8.771
8.694,65.221
141.396,0.291
80.693,0.244
21.617,0.067
107.561,1.978	2.197,117.934
56.864,7.912	1.073,376.215
327.141,2.544	7.478,162.312
711.616,0.131
52.359,4.225	1.046,265.166
86.473,1.911	0.993,134.867
64.639,6.410	0.658,199.670
2.968,141.082
1.588,402.476
4.585,101.184
74.366,1.883	1.595,111.093
291.863,3.689	6.291,293.220
291.863,2.957	3.365,293.220
126.969,1.152	5.741,93.167
72.875,4.357	2.375,178.745
186.799,2.986
149.602,0.135
21.867,8.918	0.422,68.508
75.320,0.187	0.887,18.233
17.618,48.954
259.695,1.710	16.082,27.868
255.600,1.528	6.183,120.657
58.791,2.011	1.267,53.470
120.249,1.631	2.403,54.210
10.943,77.219
36.747,0.788
334.471,1.594	6.320,137.774
1.952,706.251
167.852,3.741	6.143,116.522
3.240,65.745
56.306,1.430	0.771,52.397
121.916,3.348	1.491,191.509
32.974,15.582	0.488,102.823
10.839,125.958
2.945,45.347
200.501,7.550	2.101,323.369
166.160,1.223	1.995,117.314
60.863,1.894	1.091,20.095
0.525,13.614
144.087,32.583
41.602,1.769
235.114,1.692	7.755,78.575
75.188,1.242	0.944,121.470
4.287,12.618
15.315,1.180	0.433,70.557
4.591,38.530
72.659,0.192	3.770,14.189
121.740,3.534
129.911,0.753
1.036,291.774
48.975,0.670	0.523,41.268
47.262,7.537	0.890,131.132
158.073,1.475	6.881,43.355
137.577,1.080	1.396,101.985
112.450,0.580	1.577,56.166
550.564,0.252
192.625,3.015	2.244,208.975
0.409,67.883
142.033,2.262	6.528,174.806
86.045,2.598	1.804,49.698
108.321,0.388	1.216,32.631
2.312,1.947
14.678,0.560	0.156,55.358
125.149,0.925	1.634,67.817
627.962,0.866
55.358,7.332	4.374,70.477
80.708,0.259	1.756,20.157
43.487,12.208
290.301,0.770	5.175,60.795
206.360,1.762	7.378,95.577
104.449,1.094	1.049,102.728
0.201,46.325
108.975,2.529	1.222,161.935
3.061,55.937
23.629,1.531	0.270,114.923
169.993,1.020
127.237,4.347	11.737,111.446
64.846,1.965	6.232,72.789
155.305,2.426	2.021,171.473
573.681,9.427	7.268,153.479
97.198,0.290
25.829,2.692	0.326,216.118
61.215,0.682	7.268,34.375
124.455,0.078
0.879,37.851
62.627,1.013	1.242,67.023
97.263,1.216	1.140,92.891
4.704,182.743
0.509,709.360
109.613,3.807	1.097,104.630
31.138,1.409	5.717,79.444
0.314,300.651
0.528,679.310
8.770,518.561
288.446,0.170
4.834,298.056
82.859,0.724	3.636,71.754
79.416,0.166	0.953,8.478
161.626,3.595	6.225,206.991
2.029,70.349
53.671,1.356	0.816,17.491
175.774,0.137
0.375,43.034
118.173,1.688
55.512,0.487	0.755,48.131
29.300,0.560	0.514,43.034
528.684,1.742	8.689,106.271
115.462,5.148	2.641,151.068
13.139,36.599
110.475,0.483
167.341,0.507	2.666,36.773
83.740,5.266	5.355,224.589
334.976,1.121
0.058,122.204
70.287,7.910	1.237,466.111
2.168,6.695
163.029,2.120	2.724,123.876
1.868,202.038
3.742,36.979
2.901,115.696
26.315,12.551	0.336,100.883
41.647,0.828	0.529,75.005
23.398,1.215	0.251,26.868
175.958,0.888
38.430,4.671	0.650,93.568
76.471,1.636	18.145,100.863
0.805,395.987
116.800,5.441	1.486,148.152
190.284,0.428	18.450,36.290
251.921,3.694	6.581,82.568
153.809,0.515	7.014,19.179
100.369,9.298	12.567,377.796
246.836,1.313	15.736,89.644
12.205,1.690
126.672,0.964
141.472,1.330	1.671,28.749
111.868,11.820	7.180,575.715
6.922,105.044
70.721,1.613	1.317,127.348
0.635,115.633
