5.994,0.498	0.002,46.258
1.856,0.058	39.119,0.058
70.977,0.793	0.016,29.915	1.029,29.915
30.659,13.177	0.007,61.334
145.758,0.785	0.079,75.998
66.708,1.935	0.055,46.785
40.499,2.066	0.494,98.561
59.613,1.642	0.016,120.783
64.146,1.015	0.045,73.823	1.466,73.823
98.020,4.566	0.019,114.011	1.636,114.011
78.725,2.567	0.019,39.416
68.724,3.176	0.018,126.061	0.922,126.061
68.279,0.934
98.777,1.147	0.347,99.131
4.568,4.465	0.002,47.383
70.139,10.931	0.010,76.055	0.819,76.055
0.852,4.510	68.694,0.056
62.609,1.563	0.011,130.147
47.383,0.962	0.044,71.015	1.477,71.015
175.930,5.129	0.251,81.791
91.937,2.862	0.039,47.405
184.614,1.893	0.066,106.947
40.687,0.406
79.704,1.548	0.010,101.720
146.669,1.701	0.077,71.931
173.123,2.583	0.028,113.781	2.132,113.781
65.496,0.740	0.162,25.213	2.675,25.213
114.330,1.077	0.257,56.499
28.998,1.894	0.011,59.438	0.801,59.438
68.414,1.781	0.301,53.035
9.958,1.990	0.010,148.911
0.049,138.812	3.048,2.487
0.160,179.604	6.896,63.914
0.069,218.823	2.827,122.056
85.155,14.197	0.103,60.820
8.783,5.826	0.007,123.829	0.280,123.829
30.372,1.499	0.026,98.788
58.514,0.339	0.011,25.257	1.052,25.257
0.001,185.039
62.216,2.171	0.017,62.519
89.962,2.372	0.012,135.618
248.904,0.169
84.022,0.703	0.010,57.941
172.293,1.334
204.497,0.683	0.135,54.646
0.032,268.423
0.007,76.189
101.030,0.233
331.537,0.154
67.641,0.871	0.025,73.703
0.014,358.179	1.372,5.318
2.079,4.029	91.537,0.067
0.012,94.032
3.508,6.359	44.944,0.323
92.942,2.712	0.013,120.975
92.538,2.392	0.028,177.140
57.726,1.609	0.014,99.687
116.191,0.524	0.055,27.600
0.219,208.361
182.041,6.214	0.042,65.054
240.253,11.164
137.143,1.579	0.394,99.120
0.723,221.491	13.205,16.927
0.394,1.822	35.214,1.822	0.043,123.213
222.094,3.568	0.195,147.299	2.858,147.299
9.466,8.300	0.002,121.652
0.746,0.223	61.672,0.223
59.077,7.771	0.013,132.162
136.696,1.493	0.182,133.685
0.515,2.255	40.325,2.255	0.014,130.640
0.162,464.612	6.499,18.636
43.123,4.154	0.016,167.375
27.637,1.808	0.203,167.485	0.526,167.485
0.028,183.935
2.074,6.582	145.268,6.582	0.021,112.372
144.918,1.822	1.103,85.833
107.656,1.544	0.018,98.608	1.417,98.608
0.056,75.169	2.732,75.169
118.942,0.360	0.178,35.443
119.070,0.964	0.029,92.821
125.043,3.573	0.066,233.038
0.001,24.029
83.867,1.070	0.032,84.852
0.020,143.153
0.060,294.405	4.910,50.304
59.127,0.075
127.511,3.382	0.045,162.449	2.212,162.449
94.065,0.272
0.063,247.118
0.057,97.023
4.712,3.786	0.001,120.754
2.714,0.679	126.299,0.679	0.048,37.066
47.778,2.596	0.009,59.000
59.636,0.380
57.724,8.401	0.170,140.306
3.076,0.477	144.453,0.477	0.120,36.440
134.876,0.908	0.064,89.415
0.229,233.431	10.975,43.284
58.121,5.837	0.013,434.718
87.248,0.308	0.058,26.347
0.500,0.813	27.021,0.813	0.221,77.902
51.157,0.546	0.072,34.802
2.456,1.003	139.069,1.003	0.038,67.845
60.730,8.214	0.015,157.572
79.159,1.018	0.126,92.127
0.020,87.946	1.250,87.946
234.732,4.089	0.151,169.515
0.762,12.328	71.168,0.308
1.327,0.822	122.627,0.822	0.021,24.962
135.001,5.109	0.036,503.433	1.427,503.433
37.687,3.048	0.005,284.730
97.539,0.730	0.030,72.389
229.654,1.503	0.067,58.355
0.012,310.174
132.013,6.035	0.070,493.778
23.267,3.683	0.025,300.353	1.012,300.353
0.011,304.160
94.645,4.090	0.037,384.578
334.970,0.401	0.103,33.438
118.178,1.325	0.092,105.480
0.003,70.095
28.928,0.332	0.010,25.475
62.597,0.393	0.064,16.049
160.829,1.615	0.102,26.432
31.865,0.754	0.106,71.894
77.523,6.449	0.012,179.752
132.249,1.542	0.032,64.305
236.813,2.107	0.057,70.854
0.183,253.574	5.037,7.344
13.400,2.466	0.022,192.279
66.102,0.738	0.014,56.947
0.016,251.030
5.929,3.856	0.002,305.051
19.063,1.079	0.005,100.906
97.261,1.058	0.014,82.007
38.445,4.517	0.009,30.594
236.647,0.150
179.080,0.041
0.030,67.546	1.018,67.546
46.008,1.248	0.710,112.562
0.008,426.985
67.754,1.573	0.045,142.064
423.775,7.380	0.161,163.536
13.796,7.719	0.004,73.286
81.243,0.491	0.015,44.897
0.018,98.481
384.495,4.527	0.135,381.634
420.183,9.618
0.015,350.603	0.371,350.603
0.136,80.438	1.383,80.438
0.021,165.951
0.015,185.755
0.435,10.778	20.445,1.992
0.034,55.682
0.238,143.185	2.890,8.034
0.374,140.743	23.482,21.538
33.056,1.900	0.134,167.961
491.588,1.338	0.588,69.239
2.000,1.741	87.900,1.741	0.161,69.063
0.009,558.032
81.128,3.109	0.015,249.423
33.417,1.264	0.018,111.757
306.511,2.495
0.193,136.547
49.317,1.654	0.055,38.084
236.217,2.430	0.559,150.565
0.130,179.588
177.514,0.064
2.930,2.338	121.941,2.338	0.040,116.742
0.069,143.139	4.025,13.241
190.048,0.465	0.159,44.214
9.526,8.937	0.005,260.673
202.237,0.660	0.661,59.068
116.674,3.083	0.052,80.181
15.461,0.349	0.118,23.577
127.493,1.697	0.097,155.019
0.030,97.122	2.219,97.122
183.458,1.131	0.049,112.517	2.003,112.517
0.025,688.340
15.449,0.530	0.002,48.526
6.098,2.624	0.010,66.658
0.721,4.143	71.487,0.130
10.616,0.802	0.003,31.378
2.824,1.838	15.632,1.838	0.065,13.147
0.805,2.145	76.513,2.145	0.016,202.402
88.191,7.007	0.013,191.833
279.103,11.950	0.420,39.179
166.207,2.390	0.064,86.764
0.008,166.426	0.608,166.426
101.551,3.876	0.097,269.942
174.458,0.063
0.005,96.229
78.827,6.865	0.017,495.623
666.356,4.719
91.890,1.444	0.025,140.080
0.063,577.204
40.295,2.003	0.037,45.692
150.182,2.110	0.054,64.824
563.794,1.177	0.103,98.922
485.831,2.177	1.150,126.128
90.143,0.909	0.189,87.657
287.623,0.638
3.032,8.264	252.696,8.264	0.179,142.527
240.848,1.001	0.060,43.361
38.378,0.893	0.005,24.296
1.501,0.157	112.630,0.157	0.015,13.036
96.040,3.946	0.290,94.529	1.419,94.529
4.818,2.807	0.006,94.754
337.865,2.230	0.295,139.484	4.052,139.484
140.208,2.742	0.032,233.951
337.929,0.440	0.265,20.536
130.497,4.215
82.240,1.133	0.069,95.214
133.208,0.801	0.111,71.158
2.559,1.381	125.843,1.381	0.033,24.017
288.457,0.312	0.066,12.064
1.622,132.505	4.140,132.505
92.017,1.415	0.189,97.621
12.753,4.439	0.004,71.347
3.165,6.979	115.779,0.159
16.673,1.124	0.004,68.495
0.024,513.268
18.181,1.254	0.409,70.412
121.504,1.541	0.045,101.635
10.578,1.900	0.049,160.985
0.036,446.156	1.467,24.764
0.187,71.689	11.738,23.723
480.585,1.322	0.100,106.556
0.223,703.914	7.857,33.362
1.194,0.886	45.924,0.886	0.241,17.782
101.354,8.353	0.315,223.320
26.298,1.070	0.007,83.499
0.010,14.316
212.720,1.367	0.044,52.379	4.123,52.379
2.078,36.275	60.862,36.275
207.899,7.474
16.096,0.283	0.007,19.975
112.554,2.752	0.051,8.039	2.199,8.039
2.766,3.884	99.700,3.884	0.044,46.374
165.270,2.288	0.028,69.561	1.963,69.561
397.341,1.059	0.069,58.842
0.011,383.723	1.028,6.275
111.238,1.329	1.354,106.256
232.232,2.085	0.044,116.151
402.991,0.261	0.856,19.992
97.295,4.315	0.071,136.403
6.161,1.442	0.001,87.558
0.068,201.490	5.184,11.573
399.259,0.130
66.040,3.407	0.095,18.553
171.836,1.892
206.618,7.752
59.122,10.499	0.552,214.650
0.076,42.125	7.376,6.723
46.019,0.776	0.011,31.233
33.355,4.332
87.945,1.305	0.496,61.306
174.546,1.286	0.077,64.922
183.663,2.612	0.056,248.562
132.235,5.137	0.025,81.023
116.191,1.726	0.070,48.061
26.175,1.051	0.010,96.906
300.243,1.685	0.044,137.069
8.053,0.605	0.003,51.872
1.932,4.422	56.190,4.422	0.040,132.404
0.842,0.850	76.673,0.850	0.044,70.483
0.201,380.547
51.339,4.946	0.012,425.562
0.048,266.681	3.655,266.681
1.685,0.754	97.931,0.754	0.017,56.622
336.052,1.209	0.271,106.014
0.008,113.738
0.039,89.656
453.315,0.693	0.518,48.188
12.524,3.385	0.290,24.188	2.388,24.188
0.054,123.738
131.331,0.425	0.039,27.142
2.907,0.127	163.887,0.127
166.552,1.467	0.103,136.091
111.863,2.319	0.012,195.992	1.168,195.992
0.008,114.080
34.694,1.859	0.007,128.931
38.369,0.538	0.133,24.281
87.865,0.643	0.224,55.725
36.662,1.223
97.244,2.748	0.013,138.859
6.009,9.045
1.626,0.889	71.881,0.889	0.043,32.059
56.161,1.587	0.009,107.762
258.841,1.254	0.088,106.592
78.325,1.424	0.033,17.522
0.005,318.785
411.316,8.271	0.062,284.193
87.335,0.586	0.013,47.792	0.995,47.792
106.849,1.469	0.034,54.164	2.110,54.164
96.062,0.714	0.027,37.602
2.185,1.296	96.242,1.296	0.215,39.078
453.478,2.793	0.234,140.941
99.994,0.865	0.066,45.597
44.136,2.750	0.066,207.687
49.847,18.503	0.015,562.389
122.630,5.654	0.105,192.512	1.921,192.512
102.196,1.365	0.077,125.175
119.355,3.545	0.060,277.252	2.981,277.252
0.855,12.762	48.668,0.492
31.647,2.922	0.040,174.243	1.769,174.243
133.297,6.073	0.158,601.016
136.399,1.235	0.034,51.278
20.554,2.923	0.016,99.919
83.346,0.328	0.094,19.937	3.837,19.937
0.008,110.647
44.608,1.722	0.017,163.968
81.215,4.215	0.045,101.962	1.294,101.962
0.087,110.068	2.505,15.196
473.808,0.337
147.703,0.171	0.026,12.150	2.345,12.150
0.020,676.835
106.759,0.755	0.030,54.619	1.876,54.619
84.594,0.926	0.109,69.480
179.510,5.500	0.205,318.688
136.320,2.834	0.053,200.372
439.472,1.154	0.106,53.318
1.744,2.562	150.682,0.113
96.398,3.033	0.037,49.334	1.270,49.334
10.548,0.638	0.018,32.434
0.008,120.567	0.432,120.567
205.500,0.520	0.058,44.063
4.127,10.646	199.931,10.646	0.229,706.993
9.323,3.504	0.019,111.978
1.133,0.833	81.637,0.833	0.016,82.236
57.883,0.654	0.069,23.767
139.580,0.280
0.230,766.636	19.524,10.652
1.273,437.115	72.210,22.932
0.036,22.369
123.326,1.233	0.023,62.625
87.442,1.256	0.010,57.229
137.997,0.804	0.181,66.834
90.055,3.620	0.083,87.383
46.190,1.215	0.044,76.185
90.215,0.807	0.361,46.258
0.025,80.339
51.972,0.657	0.163,49.406
0.054,103.528
2.006,3.583	82.178,3.583	0.151,114.272
160.280,2.115	0.076,188.547
1.004,6.025	78.708,0.101
58.193,5.094	0.291,224.554
75.281,2.571	0.404,128.509	2.657,128.509
61.086,3.132	0.009,163.901
118.859,5.817	0.121,98.489
31.704,0.491	0.009,20.893
83.828,7.336	0.343,68.231
535.373,1.176
44.909,2.273	0.119,124.086
150.899,0.134	0.176,13.305
0.175,22.629	16.947,0.933
87.062,16.280	0.062,147.708
85.426,2.082	0.013,119.282
0.012,315.082
78.573,8.096	0.025,167.879
111.593,0.442	0.057,33.700	1.343,33.700
200.746,1.068	0.038,50.563
53.919,1.114	0.016,62.555	1.289,62.555
118.648,1.910	0.039,43.552
88.363,0.760
46.395,0.561	0.007,38.888
79.338,0.675	0.055,57.585
83.565,1.196	0.012,39.592
1.479,0.075	95.787,0.075
3.285,3.798	68.099,3.798	0.237,286.349
0.071,461.256	5.255,44.536
35.367,5.317	0.010,105.962
63.894,1.758	0.034,125.879
62.177,5.518	0.010,326.757
147.437,1.319	0.035,108.463	2.276,108.463
97.832,1.038	0.118,29.801	1.438,29.801
100.068,3.151	0.018,101.012	1.009,101.012
8.549,1.708	0.003,52.783
55.901,0.944	0.030,77.479
83.233,0.297	0.024,25.191
114.097,0.212	0.047,11.749
25.524,1.108	0.009,104.306
373.872,1.302
249.732,1.083	0.039,92.152	2.811,92.152
0.028,148.154
53.374,1.160	0.012,61.555
5.655,8.526	0.006,429.507
948.119,1.647	0.101,158.540
657.024,0.860	0.311,26.208
411.607,2.007	0.065,167.054
43.604,1.559	0.009,57.686
329.683,0.649	0.224,33.294
44.985,0.320	0.056,28.505
90.499,4.641	0.021,440.427
29.866,1.148	0.006,75.950
32.144,5.473	0.007,416.600
39.883,2.000	0.016,38.845
0.021,47.029
138.823,4.514	0.055,209.525
129.832,2.534	0.050,211.468
0.002,344.267
324.397,1.720	0.287,156.197
116.010,8.213	0.071,255.288
56.456,6.041	0.099,221.461
0.165,8.789	8.255,0.192
0.030,280.809	2.874,3.753
77.173,1.579	0.172,86.395
151.670,2.012	0.028,108.352
2.378,97.066
205.278,13.105	0.083,398.460
26.946,2.008	0.325,120.549
11.477,6.659	0.023,164.246	2.066,164.246
433.328,1.779	0.086,81.172
7.066,0.776	0.016,76.990
203.627,1.427	0.292,133.448
504.660,0.170
4.158,1.086	0.003,90.297
77.117,0.455	0.050,32.980	2.295,32.980
251.130,0.552	0.068,31.850	2.553,31.850
130.600,5.429	0.071,230.913
14.773,1.271	0.007,118.207
0.009,155.587	0.877,155.587
2.829,0.915	133.164,0.915	0.032,75.632
0.958,340.468
13.885,1.390	0.008,79.354
66.207,0.374	0.474,32.047
240.942,2.243	0.870,79.522
44.456,2.923	0.012,39.076
65.424,1.897	0.009,103.168
0.823,1.880	78.251,1.880	0.235,168.366
67.132,1.997	0.113,61.470
16.615,0.334	0.013,26.285
163.923,3.506	0.043,78.785
51.117,3.752	0.010,37.559
150.953,1.355	0.060,20.236	3.443,20.236
229.522,0.518
0.950,5.118	25.002,0.072
0.142,176.903	6.048,31.496
175.391,3.372
68.936,8.652	0.011,693.405
24.509,3.166	0.003,90.873
0.214,64.167	12.325,42.961
105.549,1.246	0.527,93.465
35.419,3.252	0.032,82.945
97.814,1.149	0.075,76.078
117.486,7.863	0.014,138.769
0.060,44.260	2.439,3.882
0.018,591.376
0.006,647.666
67.706,0.389	0.027,37.910
128.895,1.846	0.119,137.164
0.622,15.388	54.299,0.523
100.269,0.864	0.206,64.146
36.158,0.585	0.406,23.933
168.076,0.397	0.065,34.337
101.857,0.525	0.080,35.529
2.754,0.860	150.472,0.860	0.216,71.610
542.063,2.041	0.263,193.011
