parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,3,002-020-200,002,002-020-200,3,0.15,-0.079077,-1.925859,4.58951,0.15
1,3,002-020-200,020,002-020-200,3,0.08,-0.990674,3.092721,-0.733805,0.08
1,3,002-020-200,200,002-020-200,3,0.77,5.539004,-2.855204,-1.442872,0.77
2,2,202-220,202,202-220,2,0.62,3.046558,-5.566127,2.509835,0.62
2,2,202-220,220,202-220,2,0.38,1.986779,0.496394,-3.843452,0.38
3,2,021-102,021,021-102,2,0.19,-1.298618,6.548909,0.044448,0.19
3,2,021-102,102,021-102,2,0.81,0.955869,-4.767909,6.547496,0.81
4,3,002-020-200,020,002-020-200,3,0.1,0.885423,4.517201,-1.465114,0.1
4,3,002-020-200,002,002-020-200,3,0.22,0.919691,0.125591,4.802197,0.22
4,3,002-020-200,200,002-020-200,3,0.68,6.526386,-2.040958,-1.726678,0.68
5,2,012-202,202,012-202,2,0.54,1.783214,-3.77325,4.690482,0.54
5,2,012-202,012,012-202,2,0.46,-3.293761,1.295655,6.47425,0.46
6,1,210,210,202-210,1,1,4.934548,0.364264,-5.348326,1
7,2,102-202,202,102,2,0.26,4.756265,-2.948002,0.102179,0.26
7,2,102-202,102,102,2,0.74,1.150931,-3.190718,6.68901,0.74
8,2,012-020,020,012-020,2,0.67,-0.992343,6.550502,0.840257,0.67
8,2,012-020,012,012-020,2,0.33,-4.763282,0.372662,4.905929,0.33
9,2,020-200,020,020-200,2,0.26,0.307954,6.462916,0.111316,0.26
9,2,020-200,200,020-200,2,0.74,5.628747,-0.115998,0.039009,0.74
10,2,012-021,021,012-021,2,0.19,-4.448648,4.566968,1.494126,0.19
10,2,012-021,012,012-021,2,0.81,-4.379312,0.263423,5.520406,0.81
11,3,012-020-200,020,012-020-200,3,0.18,-0.533463,5.735203,0.832679,0.18
11,3,012-020-200,012,012-020-200,3,0.72,-6.12028,2.107777,6.594535,0.72
11,3,012-020-200,200,012-020-200,3,0.1,5.335749,-1.055436,1.194313,0.1
12,3,012-020-200,020,012-020-200,3,0.23,-0.533463,5.735203,0.832679,0.23
12,3,012-020-200,200,012-020-200,3,0.09,5.335749,-1.055436,1.194313,0.09
12,3,012-020-200,012,012-020-200,3,0.68,-6.12028,2.107777,6.594535,0.68
13,3,002-020-202,202,002-020,3,0.13,4.767889,-5.045696,1.651027,0.13
13,3,002-020-202,020,002-020,3,0.31,0.015745,6.636743,0.128375,0.31
13,3,002-020-202,002,002-020,3,0.56,0.124722,1.080298,6.632652,0.56
