parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,0303-1010-1013,0303-1010-1013,3,3,1
2,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
3,0311-0313,0311-0313,2,2,1
4,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
5,1011-1301-1303,1011-1301-1303,3,3,1
6,0303-1003,0303-1003,2,2,1
7,0300-1010,0300-1010,2,2,1
8,0300-1010,0300-1010,2,2,1
9,0303-0310,0303-0310,2,2,1
10,0300-1010,0300-1010,2,2,1
11,0302-1010-1012,0302-1010-1012-1202,3,4,1
12,0300-0303-1010,0300-0303-1010,3,3,1
13,0303-1010-1013,0303-1010-1013,3,3,1
14,1010-1303,1010-1303,2,2,1
15,0303-1010-1013,0303-1010-1013,3,3,1
16,1010-1013-1213-1303,1010-1013-1213-1303,4,4,1
17,0010-0300-0303,0010-0300-0303,3,3,1
18,0300-1010,0300-1010,2,2,1
19,0300-1010,0300-1010,2,2,1
20,1010-1303,1010-1303,2,2,1
21,1010-1013-1303,1010-1013-1303,3,3,1
22,0010-0013-0303,0010-0013-0303,3,3,1
23,0303-1010-1013,0303-1010-1013,3,3,1
24,1001-1003-1301-1303,1001-1003-1301-1303,4,4,1
25,1010-1011,1010-1011,2,2,1
26,0303-1010-1013,0303-1010-1013,3,3,1
27,1010-1013,1010-1013,2,2,1
28,0301-0303,0301-0303-1011,2,3,1
29,1011-1013-1303,1011-1013-1303,3,3,1
30,0303-1010-1013,0303-1010-1013-1103,3,4,1
31,0303-1013,0300-0303-1010-1013-1200,2,5,1
32,0300-0303-1010,0300-0303-1010,3,3,1
33,0300-0303-1010,0300-0303-1010,3,3,1
34,0303-0310-1003-1010,0303-0310-1003-1010,4,4,1
35,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
36,1010-1013-1303,1010-1013-1303,3,3,1
37,1012-1013-1302-1303,1012-1013-1302-1303,4,4,1
38,0303-1010-1013,0113-0303-1010-1013,3,4,1
39,0010-0300-0303,0010-0300-0303,3,3,1
40,0303,0303,1,1,1
41,0010-0013-0303,0010-0013-0303,3,3,1
42,1010-1012-1300-1302,1010-1012,4,2,0.5
