parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,2,01-10,01-10,2,97,6.393744,-2.120274,10
1,2,01-10,01-10,2,3,0.712352,4.180178,01
2,2,01-10,01-10,2,98,6.409006,-0.119278,10
2,2,01-10,01-10,2,2,1.225021,4.294314,01
3,2,01-10,01-10,2,66,6.650854,2.693227,10
3,2,01-10,01-10,2,34,1.441464,5.606334,01
4,1,01,01,1,100,0.612016,6.788316,01
5,2,01-10,01-10,2,94,-3.818003,6.596359,01
5,2,01-10,01-10,2,6,2.680894,-0.011559,10
6,2,01-10,01-10,2,39,6.373036,3.00255,10
6,2,01-10,01-10,2,61,0.022814,6.550986,01
7,2,01-10,01-10,2,95,0.571387,4.212147,01
7,2,01-10,01-10,2,5,6.778168,-2.321923,10
8,2,01-10,01-10,2,55,-0.792464,6.224185,01
8,2,01-10,01-10,2,45,5.64842,1.499296,10
9,2,01-10,01-10,2,50,6.657932,1.120893,10
9,2,01-10,01-10,2,50,1.043025,6.843324,01
10,2,01-10,01-10,2,53,-2.337838,6.801461,01
10,2,01-10,01-10,2,47,4.116306,2.02738,10
11,2,01-10,01-10,2,91,7.082088,-0.114163,10
11,2,01-10,01-10,2,9,1.098365,6.064136,01
12,2,01-10,01-10,2,82,-1.97793,6.757702,01
12,2,01-10,01-10,2,18,3.466284,0.354927,10
13,2,01-10,01-10,2,91,6.359921,-1.290782,10
13,2,01-10,01-10,2,9,1.00049,5.3461360000000004,01
14,2,01-10,01-10,2,29,0.590914,7.140602,01
14,2,01-10,01-10,2,71,6.721489,0.773881,10
15,2,01-10,01-10,2,79,1.16517,6.476157,01
15,2,01-10,01-10,2,21,4.737949,2.817112,10
16,2,01-10,01-10,2,93,-0.210701,6.969117,01
16,2,01-10,01-10,2,7,5.691078,0.486868,10
17,2,01-10,01-10,2,94,5.015078,1.605517,10
17,2,01-10,01-10,2,6,0.823527,6.662097,01
18,2,01-10,01-10,2,84,1.050913,7.589625,01
18,2,01-10,01-10,2,16,6.986194,1.363962,10
19,1,01,01,1,100,-1.327794,6.659082,01
20,1,01,01,1,100,-1.147015,6.815749,01
21,1,01,01,1,100,-0.398206,6.502933,01
22,2,01-10,01-10,2,53,6.763746,-0.101089,10
22,2,01-10,01-10,2,47,0.696676,6.255738,01
23,2,01-10,01-10,2,20,4.109793,1.092752,10
23,2,01-10,01-10,2,80,-1.95533,7.620642,01
24,2,01-10,01-10,2,19,4.994807,0.719511,10
24,2,01-10,01-10,2,81,-1.469413,6.418119,01
25,1,01,01,1,100,-2.524723,7.944792,01
26,1,01,01,1,100,2.101893,7.475842,01
27,2,01-10,01-10,2,39,7.206048,1.519895,10
27,2,01-10,01-10,2,61,0.949353,7.007112,01
28,2,01-10,01-10,2,19,4.994807,0.719511,10
28,2,01-10,01-10,2,81,-1.469413,6.418119,01
29,2,01-10,01-10,2,54,7.558456,0.519566,10
29,2,01-10,01-10,2,46,2.008341,7.156151,01
30,2,01-10,01-10,2,60,6.011779,0.82244,10
30,2,01-10,01-10,2,40,-0.586494,7.044158,01
31,2,01-10,01-10,2,28,6.32572,1.100828,10
31,2,01-10,01-10,2,72,0.315904,7.019455,01
32,1,10,10,1,100,6.679196,2.008212,10
33,2,01-10,01-10,2,77,1.120948,7.83986,01
33,2,01-10,01-10,2,23,5.154808,1.33492,10
34,1,01,01,1,100,-0.358395,7.723741,01
35,1,10,10,1,100,7.997623,1.796015,10
36,1,10,10,1,100,4.617921,-1.899423,10
37,2,01-10,01-10,2,88,-1.004415,7.983525,01
37,2,01-10,01-10,2,12,4.163912,1.762931,10
38,2,01-10,01-10,2,84,-3.231847,7.079983,01
