101.462,1.973	1.626,73.685
19.048,3.184	0.194,71.702
69.752,0.402	1.338,7.077
34.536,0.721	0.604,10.322
51.245,0.808	3.167,53.182
100.582,1.047	1.624,46.212
167.603,7.194	9.015,494.498
1.382,118.133
0.160,129.897
3.774,93.549
0.092,36.384
0.610,93.519
166.306,1.266	2.020,43.290
21.106,0.775	0.305,26.291
0.429,177.429
24.911,0.472	0.552,23.381
132.331,0.913	1.369,45.275
155.865,2.032	3.797,94.401
0.769,152.551
33.947,2.639	3.255,256.764
215.991,0.702	7.993,31.508
171.501,1.146	2.009,47.056
61.605,1.014	2.817,89.242
16.161,3.117	0.167,154.522
124.051,3.167	1.314,221.908
224.171,1.340	9.978,77.583
16.359,1.388
7.347,219.336
0.174,92.006
177.629,10.987	3.180,145.526
213.292,3.097
22.609,0.862	1.143,56.093
2.390,186.570
29.829,4.088
171.400,2.008
0.102,140.435
65.551,1.181	1.017,40.887
0.048,112.534
1.998,228.273
1.809,235.016
86.701,0.807	1.576,70.302
218.426,1.056	2.607,56.635
128.649,3.243	1.816,87.524
316.962,1.992	9.211,106.608
9.755,7.286	0.115,390.412
0.348,10.104
344.619,2.794	14.964,161.881
161.594,4.902	2.947,83.411
83.259,2.439	2.328,177.290
109.639,0.513	1.726,42.607
60.718,2.065	10.302,119.973
310.446,0.774	5.338,71.912
96.340,9.701	16.199,189.254
30.093,5.766	0.393,151.728
0.391,244.247
190.355,11.968
111.972,1.718	1.973,122.347
67.657,0.817
125.300,1.216	1.617,74.215
85.215,0.904	2.400,57.570
0.644,88.520
84.671,3.901	1.567,77.012
114.096,4.371	1.271,44.055
97.567,2.231	1.055,80.269
5.258,110.351
19.470,1.924	0.888,47.559
300.047,5.513
105.452,1.524	1.402,113.272
1.270,161.594
78.260,2.248	0.860,165.679
12.507,2.587	0.128,189.741
85.857,3.613
432.901,4.806
2.935,193.488
264.868,1.384	4.776,108.235
1.878,360.543
21.538,0.920	0.223,91.266
47.750,0.149
89.929,2.956	0.990,67.049
52.158,1.630	0.754,116.840
110.145,1.431	2.567,57.287
297.000,6.888	3.789,236.342
3.269,297.969
75.001,1.210	1.458,53.339
64.708,0.692	0.659,52.498
31.562,0.242	0.371,19.190
21.735,1.823	3.469,120.003
193.013,0.925
32.394,1.573	0.346,109.519
321.192,1.728	3.233,99.208
48.352,2.557	0.501,253.732
78.493,7.506	0.789,212.175
80.458,10.085	2.645,79.583
47.583,7.675	0.706,54.957
4.612,215.398
36.383,3.023	1.403,166.095
98.437,2.749
41.635,0.473	0.697,39.872
82.172,0.515	1.861,36.769
36.413,2.832	2.581,137.289
3.730,98.668
45.615,1.552
57.701,3.340	1.522,287.846
46.416,33.237
90.009,3.294	1.611,205.709
110.630,2.720	3.014,241.358
495.648,1.138
0.713,163.307
96.449,3.207	1.378,138.343
254.585,1.479	3.531,139.976
77.123,2.653
183.194,0.535	5.276,43.825
86.431,5.924	2.327,279.502
1.214,306.972
17.116,0.432	0.173,40.473
67.964,10.220
4.344,82.537
85.278,1.847	5.349,145.939
97.278,3.563	1.047,290.396
350.446,10.484	5.424,15.360
132.353,0.470
159.665,4.653	1.895,344.830
