parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,0300-0303-1003-1010,0300-0303-1003-1010-1203,4,5,1
2,0303,0302-0303,1,2,1
3,0010-0303,0010-0303,2,2,1
4,0303-1003,0302-0303-1002-1003,2,4,1
5,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
6,0303-1010-1013,0303-1010-1013,3,3,1
7,0300-1010,0300-0301-1010-1011,2,4,1
8,0010-0011,0010-0011,2,2,1
9,0310-1010,0310-1010,2,2,1
10,0303-1003-1010,0300-0303-1003-1010,3,4,1
11,0010-0300,0010-0300,2,2,1
12,0303,0303-1013-1103-1203,1,4,1
13,1010-1013-1303,1003-1010-1303,3,3,0.6666666666666666
14,1003-1010-1203,1003-1010-1203,3,3,1
15,0010-0303-0310,0010-0303-0310,3,3,1
16,0303-1003-1010,0303-1003-1010,3,3,1
17,0300-0303-1010,0300-0303-1003-1010,3,4,1
18,0303-1013,0303-1013,2,2,1
19,0303-1003,0301-0303-1003-1011,2,4,1
20,1003-1010-1303,1003-1010-1303,3,3,1
21,0303-1013,0303-1013,2,2,1
22,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
23,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
24,0303,0303,1,1,1
25,0211-0303-0311-1011-1013,0211-0303-0311-1011-1013,5,5,1
26,0300-1010,0300-0303-1010,2,3,1
27,0303-1011-1013,-1,3,2,0
28,0010-0300-0303,0010-0113-0210-0300-0303,3,5,1
29,1010,-1,1,2,0
30,0303-1013,0301-0303-1011-1013,2,4,1
31,1010-1012,1002-1010,2,2,0.5
32,0300-0303-1010,0300-0303-1010,3,3,1
33,0300-1010,0300-1010,2,2,1
34,0010-0300,0010-0100-0300,2,3,1
35,0303-1010-1013,0303-1010-1013,3,3,1
36,0300-1010,0300-1010,2,2,1
37,0010,0010,1,1,1
38,1010,1010-1012,1,2,1
39,1010-1013,1010-1013,2,2,1
40,0302-0303,0302-0303,2,2,1
41,0303-1013,0303-1013,2,2,1
42,0312-1010-1012,0312-1010-1012,3,3,1
43,0010-0013-0300-0303,0010-0013-0300-0303,4,4,1
44,0303-1010,0300-0303-1010,2,3,1
45,0013-0303,0011-0013-0303-0311,2,4,1
46,0303-1010-1013,0303-1010-1013,3,3,1
47,0303,0303-1010-1013,1,3,1
48,0303-1013,0301-0303-1011-1013-1113,2,5,1
49,1003-1010-1303,1003-1010-1303,3,3,1
50,0300-1010,0210-0300-1010,2,3,1
51,0303-1003,0303-1003,2,2,1
52,1013,1010-1013,1,2,1
53,0303-1003,0303-1003,2,2,1
54,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
55,1010-1303,1003-1010-1303,2,3,1
56,0010,0010-0013-0303,1,3,1
57,0010-0013-0303,0010-0013-0303,3,3,1
58,0303-1010-1013,0300-0303-1010-1013,3,4,1
59,1010,1010,1,1,1
60,0303-0310-1010-1013,0303-0310-1010-1013-1103,4,5,1
61,0211-0303-0311-1011,0211-0303-1011-1013,4,4,0.75
62,0010-0300,0010-0300,2,2,1
63,1010-1012,1010-1012,2,2,1
64,0300-0303-1000-1003,0300-0303-1000-1003,4,4,1
65,0303,0300-0303-1010,1,3,1
66,1001-1003-1301-1303,1001-1003-1301-1303,4,4,1
67,0303-1013,0303-1003,2,2,0.5
68,1010,1010,1,1,1
69,0303-1013,0303-1013,2,2,1
70,0303-1003,0303-1003,2,2,1
71,0300-0303-1010-1013,0110-0300-0303-1010-1013,4,5,1
72,0313,0313-1013,1,2,1
73,0303-0311-1011-1013,0303-0311-1011-1013,4,4,1
74,0303-1003,0303-1003-1010,2,3,1
75,0300-1010,0300-0301-1010-1011,2,4,1
76,0301,0301-0303,1,2,1
77,0303-1003-1010,0303-1003-1010,3,3,1
78,0300-1010,0300-1010,2,2,1
79,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
80,1010,0303-1003-1010,1,3,1
81,0301-0303,0301-0303,2,2,1
82,1010,1010-1011,1,2,1
83,0010-0303,0010-0013-0303,2,3,1
84,0300-0303-1010-1013,0200-0300-0303-1003-1010,4,5,0.75
85,0300-1010,0300-0301-1010-1011,2,4,1
86,0303-1010,0303-1010-1013,2,3,1
87,0303-1003-1010,0303-1003-1010,3,3,1
88,0010-0300-0303,0010-0200-0300-0303,3,4,1
89,0303-1003-1010,0300-0303-1003-1010,3,4,1
90,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
91,1003-1303,1003-1010-1103,2,3,0.5
92,0300-0303,0010-0300-0303,2,3,1
93,1010,1010,1,1,1
94,1010,0213-1010-1013,1,3,1
95,0300-1010-1110,0300-0301-1010-1011-1110-1111-1200-1201,3,8,1
96,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
97,0303,0303,1,1,1
98,0010,0010-0300,1,2,1
99,0303-1010-1013,-1,3,2,0
100,0303-1003-1010,0303-1003-1010,3,3,1
101,1010,1010,1,1,1
102,0303-1003,0303-1003-1010,2,3,1
103,0010,0010,1,1,1
104,0300-0302,0300-0302,2,2,1
105,0303-1010-1013,0303-1010-1013,3,3,1
106,1000-1003-1303,1003-1010-1303,3,3,0.6666666666666666
107,1010-1012-1302,1003-1010-1303,3,3,0.3333333333333333
108,0300-1010,0300-1010,2,2,1
109,1010,1010,1,1,1
110,0300-1010,0300-1010,2,2,1
111,0301-0303-1011-1013,0301-0303-1003-1011-1201-1203,4,6,0.75
112,0303-1003-1010,0300-0303-1003-1010,3,4,1
113,0300-0303-1010,0300-0303-1010,3,3,1
114,1010,1010,1,1,1
115,0303-1003,0300-0303-1003-1010,2,4,1
116,1010,0300-0303-1003-1010-1103,1,5,1
117,0301-0303-1003-1011,0301-0303-1003-1011,4,4,1
118,0303,0303,1,1,1
119,1011,1011,1,1,1
120,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
121,0300-1010,0300-1010-1200,2,3,1
122,0300-0303-1010,0300-0303-1003-1010,3,4,1
123,0303-0310-1010-1013,0303-1010-1013,4,3,0.75
124,0303,0303,1,1,1
125,0300-0303-1010-1013,0300-0303-1003-1010,4,4,0.75
126,0010-0300-0303,0010-0300-0303,3,3,1
127,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
128,0303,0010-0013-0303,1,3,1
129,0303-1010-1013,0303-1010-1013,3,3,1
130,0302-1010-1012,0303-1003-1010,3,3,0.3333333333333333
131,0010-0300,0010-0300,2,2,1
132,0302-0303-1002-1003,0302-0303-1002-1003,4,4,1
133,1010,0303-1003-1010,1,3,1
134,0010-0300,0010-0300,2,2,1
135,0301-0303-1001-1003,0301-0303-1001-1003,4,4,1
136,1010,1010-1303,1,2,1
137,0302-1010-1012,0300-0302-1010-1012,3,4,1
138,1010-1200-1303,1003-1010-1200-1303,3,4,1
139,0010-0300-0303,0010-0300-0303,3,3,1
140,0300-1010,0300-1010,2,2,1
141,1010-1300-1303,-1,3,2,0
142,0300-1010,0300-0303-1003-1010,2,4,1
143,0300-0303-1010-1100,0300-0303-1010-1013-1103,4,5,0.75
144,0013-0303,0303,2,1,0.5
145,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
146,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
147,0303-1003-1010,0103-0303-1003-1010,3,4,1
148,0303,0300-0303-1010,1,3,1
149,0303-1010,0303-1010,2,2,1
150,1010,0300-1010,1,2,1
151,0303,0303,1,1,1
152,0303-1010-1013,0303-1010-1013,3,3,1
153,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
