parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,0303-1010-1013,0303-1003-1010-1203,3,4,0.6666666666666666
2,0301-1011,0301-0303-1003-1011,2,4,1
3,0303,0303,1,1,1
4,0303-1010,0303-1010,2,2,1
5,1010-1013-1303,1010-1013-1303,3,3,1
6,0303,0303,1,1,1
7,1010,1010,1,1,1
8,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
9,0310-1010-1210,0310-1010-1110,3,3,0.6666666666666666
10,0300-1010,0300-0301-1010-1011,2,4,1
11,0300-1010,0300-1010-1200,2,3,1
12,1010,0300-1010,1,2,1
13,0010,0010,1,1,1
14,0303,0300-0303-1003-1010,1,4,1
15,1010,1010,1,1,1
16,0303-1010-1013,0300-0303-1003-1010,3,4,0.6666666666666666
17,0010-0303,-1,2,2,0
18,0000-0300,0000-0300-0303,2,3,1
19,1010,-1,1,2,0
20,0303-1013,0300-0303-1003-1010,2,4,0.5
21,0303-1013,0300-0303-1010-1013,2,4,1
22,0303-0310-1010,0303-1010,3,2,0.6666666666666666
23,0303,0303-1003-1203,1,3,1
24,0010-0300-0303,0010-0300-0303,3,3,1
25,1010,1010,1,1,1
26,0300-0303-1010-1013,0300-0303-1010-1013-1203,4,5,1
27,0300-1010,0300-0303-1010,2,3,1
28,0313-1010-1013,0303-1010-1013-1103,3,4,0.6666666666666666
29,0303-1003,0300-0303-1003-1010,2,4,1
30,0303-1010-1013,0303-1010-1013,3,3,1
31,0303-1010-1103,0303-1010-1103,3,3,1
32,0303-1003,0300-0303-1003-1010,2,4,1
33,0303-1010-1013,0303-1010-1013,3,3,1
34,0300-1010,0300-0303-1010,2,3,1
35,0303-1013,0303-1013,2,2,1
36,0303,0010-0013-0300-0303,1,4,1
37,1010,1010,1,1,1
38,0303-1003,0303-1003,2,2,1
39,0010-0303,0010-0013-0303,2,3,1
40,0300-1010,0300-1010,2,2,1
41,0303-1010,0303-1010-1013,2,3,1
42,0303-1010-1013,0300-0303-1010-1013,3,4,1
43,1010,1010,1,1,1
44,0302-1010-1012,0302-1010-1012-1202,3,4,1
45,0303-1003,0300-0303-1003-1010,2,4,1
46,0010-0303,0010-0210-0300-0303,2,4,1
47,0310-1010,1010,2,1,0.5
48,0303-1003,0303-1003,2,2,1
49,0300-0303-1010-1013,0300-0303-1010-1013-1113-1200,4,6,1
50,0300-0303-1010,0300-0303-1010-1100-1103,3,5,1
51,0303-1003-1010,0303-1003-1010,3,3,1
52,0010-0310,0010-0310,2,2,1
53,0303-1003,0302-0303-1002-1003,2,4,1
54,0303-1013,0300-0303-1010-1013,2,4,1
55,0303,0300-0303-1010-1013,1,4,1
56,1010,0300-0303-1010-1013,1,4,1
57,0302-1012,0302-0303-1002-1003,2,4,0.5
58,0303-1003,0303-1003,2,2,1
59,0010,0010,1,1,1
60,0010-0303,0010-0303,2,2,1
61,0300-0303-1010,0300-0303-1010,3,3,1
62,1010,0300-1010,1,2,1
63,1011,0303-1011-1013,1,3,1
64,0300-0303-1010,0110-0300-0303-1010,3,4,1
65,0301-0303-1003-1011,0301-0303-1001-1003,4,4,0.75
66,1010,1010,1,1,1
67,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
68,0300-0303-1010,0300-0303-1003-1010,3,4,1
69,1010,1010,1,1,1
70,0303-1013,0303-1010-1013,2,3,1
71,0000-0300-0303,0000-0300-0303,3,3,1
72,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
73,0010-0300-0303,0010-0300-0303,3,3,1
74,0300-1010,0300-0303-1003-1010,2,4,1
75,0300-0303-1010,0300-0303-1010,3,3,1
76,0300-0303-1010,0300-0303-1003-1010,3,4,1
77,1010,1010,1,1,1
78,0010-0303-0310,0010-0303,3,2,0.6666666666666666
79,0210-0303-1010-1013,0210-0300-0303-1010-1013,4,5,1
80,0303-1010-1013,0113-0303-1010-1013,3,4,1
81,0303-1013,0303-1010-1013,2,3,1
82,0303-1013,0113-0303-1010-1013,2,4,1
83,0300-0303-1010,0300-0303-1010,3,3,1
84,0302-1002-1010,1002-1010,3,2,0.6666666666666666
85,0303-1003-1010,0300-0303-1003-1010,3,4,1
86,0303-0311-1011,0303-0311-1003-1011,3,4,1
87,0010-0300-0303,0010-0100-0300-0303,3,4,1
88,0303-1013,0303-1010-1013,2,3,1
89,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
90,1010,0303-1010-1013,1,3,1
91,0303-1010-1013,0303-1003-1010-1203,3,4,0.6666666666666666
92,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
93,0303-1013,0302-0303-1012-1013,2,4,1
94,0303-1013,0303-1013,2,2,1
95,0303-1013,0110-0113-0303-0310-1010-1013,2,6,1
96,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
97,0310-1010,1010,2,1,0.5
98,0310-1010,0310-1010,2,2,1
99,0303-0311-1111-1113,0303-0311-1011-1013-1111-1113-1203,4,7,1
100,0303-0310-1010,0303-1010-1013,3,3,0.6666666666666666
101,0303-1003,0303-1003,2,2,1
102,0303-0311-1011-1013,0303-0311-1011-1013,4,4,1
103,0303-1011-1013,0301-0303-1011-1013,3,4,1
104,0303-1003,0303-1003-1010,2,3,1
105,0010-0303,0010-0103-0300-0303,2,4,1
106,0303-1010,0303-1010-1013-1103,2,4,1
107,0303,0300-0303-1010,1,3,1
108,0303-0310-1110,0303-1010-1110,3,3,0.6666666666666666
109,0301-0303-1001-1003,0301-0303-1001-1003,4,4,1
110,0300-0303-1010,0300-0303-1010,3,3,1
111,0303-1003-1010,0300-0303-1003-1010,3,4,1
112,1010,0303-1003-1010,1,3,1
113,0301-0303-1011,0301-0303-1001-1003,3,4,0.6666666666666666
114,1003-1303,1003-1010-1303,2,3,1
115,0303-1010,0303-1003-1010,2,3,1
116,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
117,1010-1013,1010-1013-1303,2,3,1
118,1012-1302,1010-1012-1302,2,3,1
119,0300-0303-1010,0300-0303-1003-1010,3,4,1
120,0301-1010-1011,0302-1010-1012,3,3,0.3333333333333333
121,0300-0303-1010-1013,0300-0303-1010-1013-1113,4,5,1
122,0303-1010-1013,0203-0303-1010-1013,3,4,1
123,0303-1013,0302-0303-1012-1013,2,4,1
124,1010,0300-1010,1,2,1
125,0303-1003,0300-0303-1003-1010-1103,2,5,1
126,1010-1300-1303,1010-1300-1303,3,3,1
127,0303-1010,0303-1003-1010,2,3,1
128,0303-1010-1013,0103-0303-1003-1010,3,4,0.6666666666666666
129,0303-1010-1013,0303-1010-1013,3,3,1
130,0300-0303-1010,0300-0303-1010,3,3,1
131,0313-1010-1013,0303-0310-1010-1013,3,4,0.6666666666666666
132,0303-1010-1013,0300-0303-1010-1013,3,4,1
133,0303-1013,0300-0303-1003-1010-1203,2,5,0.5
134,0300-0302-1010-1012,0300-0302-1010-1012-1200-1202,4,6,1
135,0010-0303,0010-0303,2,2,1
136,1012,1012,1,1,1
137,1013-1303,1011-1013,2,2,0.5
138,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
139,1010,1010,1,1,1
140,0303,0111-0303-0311-1011,1,4,1
141,0303-1013,0200-0300-0303-1003-1010,2,5,0.5
142,1010,0300-0303-1003-1010,1,4,1
143,1010,1010,1,1,1
144,1010,0303-1003-1010,1,3,1
145,1010,1010,1,1,1
