parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,1,01,01,01,1,1,-2.21416,6.486696,1
2,1,01,01,01,1,1,-8.955712,6.149363,1
3,1,01,01,01,1,1,-8.213959,6.028354,1
4,2,01-20,20,01-20,2,0.535,6.802422,1.403456,0.535
4,2,01-20,01,01-20,2,0.465,-2.566728,7.049033,0.465
5,2,01-20,01,01-20,2,0.588,-4.359425,6.599227,0.588
5,2,01-20,20,01-20,2,0.412,6.203176,0.766362,0.412
6,2,00-20,20,00-20,2,0.239,4.190884,-4.177787,0.239
6,2,00-20,00,00-20,2,0.761,-2.400754,1.949109,0.761
7,2,01-20,20,01-20,2,0.256,5.947662,0.183405,0.256
7,2,01-20,01,01-20,2,0.744,-6.775012,6.310302,0.744
8,1,01,01,01,1,1,-1.941172,5.568877,1
9,2,01-20,20,01-20,2,0.936,6.295287,-0.826856,0.936
9,2,01-20,01,01-20,2,0.064,-0.542173,5.750566,0.064
10,2,01-21,21,01-21,2,0.706,1.226931,0.849657,0.706
10,2,01-21,01,01-21,2,0.294,-3.814262,7.058017,0.294
11,2,01-20,20,01-20,2,0.464,6.441349,2.408832,0.464
11,2,01-20,01,01-20,2,0.536,-2.900022,7.061061,0.536
12,3,01-10-20,10,01-10-20,3,0.35,-0.309449,1.605629,0.35
12,3,01-10-20,20,01-10-20,3,0.327,5.955864,1.605629,0.327
12,3,01-10-20,01,01-10-20,3,0.323,-4.914848,6.426675,0.323
13,2,01-20,20,01-20,2,0.525,7.050383,0.259771,0.525
13,2,01-20,01,01-20,2,0.475,-3.345347,6.35343,0.475
14,1,20,20,20,1,1,7.228143,-4.910565,1
15,2,01-20,01,01-20,2,0.224,-4.024873,5.826841,0.224
15,2,01-20,20,01-20,2,0.776,5.807981,-0.799434,0.776
16,3,01-11-20,11,01-11-20,3,0.195,1.27203,5.690439,0.195
16,3,01-11-20,20,01-11-20,3,0.519,6.549901,0.205549,0.519
16,3,01-11-20,01,01-11-20,3,0.286,-4.068504,5.690439,0.286
17,1,01,01,01,1,1,-5.605644,7.1233,1
18,2,01-21,01,01-21,2,0.452,-3.293202,5.549932,0.452
18,2,01-21,21,01-21,2,0.548,2.547532,3.574056,0.548
19,2,01-20,01,01-20,2,0.196,-2.933153,7.035408,0.196
19,2,01-20,20,01-20,2,0.804,7.152622,0.656682,0.804
20,2,01-20,20,01-20,2,0.451,7.25518,0.521573,0.451
20,2,01-20,01,01-20,2,0.549,-2.955938,6.776147,0.549
21,1,20,20,20,1,1,7.905168,0.316245,1
22,3,01-10-20,20,01-10-20,3,0.172,4.46383,-1.848668,0.172
22,3,01-10-20,10,01-10-20,3,0.328,-1.557651,-1.848668,0.328
22,3,01-10-20,01,01-10-20,3,0.5,-6.231528,4.661939,0.5
23,3,01-10-20,20,01-10-20,3,0.311,4.464645,-3.056638,0.311
23,3,01-10-20,01,01-10-20,3,0.147,-5.741356,3.564404,0.147
23,3,01-10-20,10,01-10-20,3,0.542,0.717441,-3.056635,0.542
24,2,01-20,20,01-20,2,0.542,6.362492,1.243478,0.542
24,2,01-20,01,01-20,2,0.458,-2.766693,7.237976,0.458
25,2,01-20,20,01-20,2,0.975,7.004327,0.825753,0.975
25,2,01-20,01,01-20,2,0.025,-0.617341,6.016766,0.025
26,2,01-20,20,01-20,2,0.526,8.127664,0.881795,0.526
26,2,01-20,01,01-20,2,0.474,-3.874949,6.317733,0.474
27,2,01-20,20,01-20,2,0.395,4.488847,-0.71853,0.395
27,2,01-20,01,01-20,2,0.605,-7.900545,4.987788,0.605
28,2,01-20,01,01-20,2,0.588,-5.801345,6.057243,0.588
28,2,01-20,20,01-20,2,0.412,5.939234,2.250596,0.412
29,2,01-20,01,01-20,2,0.28,-2.650492,6.683627,0.28
29,2,01-20,20,01-20,2,0.72,7.351447,2.201591,0.72
30,3,01-10-20,01,01-10-20,3,0.373,-3.034063,7.592066,0.373
30,3,01-10-20,10,01-10-20,3,0.076,1.088844,1.803418,0.076
30,3,01-10-20,20,01-10-20,3,0.551,7.271679,1.803418,0.551
31,3,01-10-20,01,01-10-20,3,0.468,-5.587616,6.402668,0.468
31,3,01-10-20,10,01-10-20,3,0.15,0.538099,-0.179363,0.15
31,3,01-10-20,20,01-10-20,3,0.382,6.591239,-0.179363,0.382
32,2,01-20,01,01-20,2,0.29,-3.934609,6.803102,0.29
32,2,01-20,20,01-20,2,0.71,7.405728,1.822088,0.71
33,2,01-20,01,01-20,2,0.388,-4.56021,6.867756,0.388
33,2,01-20,20,01-20,2,0.612,6.974933,3.012735,0.612
34,2,11-20,11,01-11-20,2,0.758,-0.647857,7.534544,0.758
34,2,11-20,20,01-11-20,2,0.242,5.699228,1.01512,0.242
35,2,01-20,20,01-20,2,0.981,6.570043,0.546453,0.981
35,2,01-20,01,01-20,2,0.019,-4.322585,6.654752,0.019
36,1,20,20,20,1,1,5.008175,2.105913,1
37,2,01-21,21,01-21,2,0.446,2.435922,4.200315,0.446
37,2,01-21,01,01-21,2,0.554,-4.110346,5.108779,0.554
38,2,01-20,20,01-20,2,0.599,6.086645,1.311514,0.599
38,2,01-20,01,01-20,2,0.401,-6.046457,7.306013,0.401
39,1,21,21,21,1,1,3.335382,4.099823,1
40,2,01-20,01,01-20,2,0.373,-3.352718,7.411566,0.373
40,2,01-20,20,01-20,2,0.627,7.61029,0.997593,0.627
41,2,01-20,01,01-20,2,0.205,-1.433875,6.330563,0.205
41,2,01-20,20,01-20,2,0.795,6.715507,1.520386,0.795
42,2,01-20,20,01-20,2,0.356,6.658053,1.898921,0.356
42,2,01-20,01,01-20,2,0.644,-4.052374,7.555192,0.644
43,2,11-20,20,01-11-20,2,0.624,6.572632,-0.464208,0.624
43,2,11-20,11,01-11-20,2,0.376,0.02909,6.170465,0.376
44,1,20,20,20,1,1,7.713362,-0.8629,1
45,2,01-20,20,01-20,2,0.497,7.756169,2.462089,0.497
45,2,01-20,01,01-20,2,0.503,-3.802891,7.85443,0.503
46,2,01-20,20,01-20,2,0.412,6.404552,0.948617,0.412
46,2,01-20,01,01-20,2,0.588,-4.585371,6.870936,0.588
47,2,01-20,20,01-20,2,0.938,7.784984,-0.628742,0.938
47,2,01-20,01,01-20,2,0.062,-5.129053,4.413721,0.062
48,1,20,20,20,1,1,5.884638,-2.986462,1
49,1,20,20,01-20,1,1,6.319916,3.151404,1
50,2,00-20,20,00-20,2,0.47,7.182956,-1.705521,0.47
50,2,00-20,00,00-20,2,0.53,1.116912,3.887959,0.53
51,2,01-20,20,01-20,2,0.984,6.870419,-0.065718,0.984
51,2,01-20,01,01-20,2,0.016,-0.407255,6.116238,0.016
52,2,01-20,01,01-20,2,0.368,-4.433671,6.399216,0.368
52,2,01-20,20,01-20,2,0.632,6.715724,0.150375,0.632
53,3,01-11-21,01,01-21,3,0.39,-3.708112,7.734072,0.39
53,3,01-11-21,11,01-21,3,0.022,-1.999508,2.414646,0.022
53,3,01-11-21,21,01-21,3,0.588,4.18924,2.414646,0.588
54,3,01-11-20,01,01-11-20,3,0.001,-3.94752,4.817414,0.001
54,3,01-11-20,11,01-11-20,3,0.099,1.003987,4.817414,0.099
54,3,01-11-20,20,01-11-20,3,0.9,7.424684,-0.710869,0.9
55,2,01-20,01,01-20,2,0.131,-5.104862,7.256532,0.131
55,2,01-20,20,01-20,2,0.869,7.530381,2.248754,0.869
56,2,01-20,01,01-20,2,0.339,-2.395458,7.584702,0.339
56,2,01-20,20,01-20,2,0.661,8.515828,1.145252,0.661
57,2,01-20,01,01-20,2,0.434,-5.569824,3.96575,0.434
57,2,01-20,20,01-20,2,0.566,7.373078,-2.292724,0.566
58,2,01-20,20,01-20,2,0.657,7.876098,0.171642,0.657
58,2,01-20,01,01-20,2,0.343,-3.059059,5.466208,0.343
59,2,01-20,01,01-20,2,0.463,-2.536113,5.694703,0.463
59,2,01-20,20,01-20,2,0.537,6.295154,0.517834,0.537
60,2,01-21,01,01-21,2,0.137,-1.494454,8.312347,0.137
60,2,01-21,21,01-21,2,0.863,3.400602,3.778066,0.863
61,2,01-20,20,01-20,2,0.211,5.59187,0.016385,0.211
61,2,01-20,01,01-20,2,0.789,-6.43177,6.451161,0.789
62,2,01-20,01,01-20,2,0.77,-7.603131,6.853919,0.77
62,2,01-20,20,01-20,2,0.23,4.99679,1.90191,0.23
63,2,01-20,01,01-20,2,0.7,-6.430942,5.017628,0.7
63,2,01-20,20,01-20,2,0.3,5.616456,2.356394,0.3
64,2,01-20,01,01-20,2,0.43,-3.051529,5.712799,0.43
64,2,01-20,20,01-20,2,0.57,6.7526910000000004,0.896201,0.57
65,2,01-20,01,01-20,2,0.342,-1.952715,6.037778,0.342
65,2,01-20,20,01-20,2,0.658,6.897969,0.630177,0.658
66,2,10-20,10,10-20,2,0.537,0.960679,3.034799,0.537
66,2,10-20,20,10-20,2,0.463,7.099223,3.034799,0.463
67,2,01-20,01,01-20,2,0.471,-3.648249,6.646499,0.471
67,2,01-20,20,01-20,2,0.529,7.836829,0.272373,0.529
68,1,01,01,01,1,1,-2.816085,6.977539,1
69,1,20,20,20,1,1,6.548554,0.607721,1
70,2,01-20,20,01-20,2,0.069,5.732196,2.030841,0.069
70,2,01-20,01,01-20,2,0.931,-6.252053,7.533487,0.931
71,2,01-20,01,01-20,2,0.622,-4.981277,5.792726,0.622
71,2,01-20,20,01-20,2,0.378,6.580543,-0.084881,0.378
72,2,01-20,01,01-20,2,0.832,-7.371496,5.576193,0.832
72,2,01-20,20,01-20,2,0.168,5.299404,0.061499,0.168
73,3,01-11-20,20,01-11-20,3,0.449,6.49759,-0.798441,0.449
73,3,01-11-20,01,01-11-20,3,0.362,-4.853137,5.283027,0.362
73,3,01-11-20,11,01-11-20,3,0.189,0.872345,5.283027,0.189
74,2,01-10,01,01-10,2,0.799,-5.563927,6.514483,0.799
74,2,01-10,10,01-10,2,0.201,-1.577446,2.701349,0.201
75,2,01-20,20,01-20,2,0.058,4.426408,0.325434,0.058
75,2,01-20,01,01-20,2,0.942,-5.156063,6.940831,0.942
76,2,01-20,20,01-20,2,0.553,7.872211,3.074404,0.553
76,2,01-20,01,01-20,2,0.447,-3.641874,7.577632,0.447
77,3,01-10-20,10,01-10-20,3,0.477,0.651512,-0.448365,0.477
77,3,01-10-20,20,01-10-20,3,0.316,5.885308,-0.448365,0.316
77,3,01-10-20,01,01-10-20,3,0.207,-5.597879,5.501339,0.207
78,2,01-20,01,01-20,2,0.451,-2.433277,7.083021,0.451
78,2,01-20,20,01-20,2,0.549,5.636027,1.237386,0.549
79,1,20,20,20,1,1,6.549119,-3.447583,1
80,2,01-20,20,01-20,2,0.024,4.509874,0.341074,0.024
80,2,01-20,01,01-20,2,0.976,-6.98366,5.448716,0.976
81,1,01,01,01,1,1,-8.367827,5.374258,1
82,2,01-21,21,01-21,2,0.696,3.264184,1.190721,0.696
82,2,01-21,01,01-21,2,0.304,-2.816833,6.415906,0.304
83,3,01-10-20,01,01-10-20,3,0.513,-4.15756,4.103504,0.513
83,3,01-10-20,10,01-10-20,3,0.052,1.434938,-2.245043,0.052
83,3,01-10-20,20,01-10-20,3,0.435,5.887666,-2.25087,0.435
84,3,01-10-20,20,01-10-20,3,0.311,7.296687,2.895481,0.311
84,3,01-10-20,01,01-10-20,3,0.594,-4.463596,4.866252,0.594
84,3,01-10-20,10,01-10-20,3,0.095,1.597927,2.895481,0.095
85,1,01,01,01,1,1,-9.184808,5.46768,1
86,2,01-20,01,01-20,2,0.968,-7.404385,8.454259,0.968
86,2,01-20,20,01-20,2,0.032,5.380593,3.539056,0.032
87,1,01,01,01,1,1,-5.795956,5.053091,1
88,1,20,20,20,1,1,6.171791,0.433345,1
89,3,01-11-20,20,01-11-20,3,0.706,6.865413,0.233783,0.706
89,3,01-11-20,11,01-11-20,3,0.168,0.322997,4.525827,0.168
89,3,01-11-20,01,01-11-20,3,0.126,-5.940151,4.525827,0.126
90,1,01,01,01,1,1,-11.060054,4.917654,1
91,2,01-20,20,01-20,2,0.409,6.063764,-0.624498,0.409
91,2,01-20,01,01-20,2,0.591,-5.433452,5.951096,0.591
92,1,01,01,01,1,1,-7.250714,6.543558,1
93,1,01,01,01,1,1,-6.103138,9.344923,1
94,2,01-20,01,01-20,2,0.878,-2.912578,5.474719,0.878
94,2,01-20,20,01-20,2,0.122,2.896302,2.470933,0.122
95,2,01-20,01,01-20,2,0.876,-6.982081,8.421267,0.876
95,2,01-20,20,01-20,2,0.124,5.818629,2.035878,0.124
96,2,01-20,01,01-20,2,0.187,-1.054107,5.731983,0.187
96,2,01-20,20,01-20,2,0.813,6.673555,-0.214191,0.813
97,2,01-20,20,01-10-20,2,0.709,7.21839,0.662798,0.709
97,2,01-20,01,01-10-20,2,0.291,-0.715505,6.830351,0.291
98,1,01,01,01,1,1,-7.818155,9.222676,1
99,2,01-20,01,01-20,2,0.248,-2.617344,6.593983,0.248
99,2,01-20,20,01-20,2,0.752,8.275229,0.485685,0.752
100,2,01-20,20,01-20,2,0.216,6.918757,1.973409,0.216
100,2,01-20,01,01-20,2,0.784,-6.220902,6.957943,0.784
101,2,01-20,01,01-20,2,0.561,-3.250578,5.974023,0.561
101,2,01-20,20,01-20,2,0.439,6.232891,0.012973,0.439
102,2,01-20,20,01-20,2,0.64,7.692371,0.902838,0.64
102,2,01-20,01,01-20,2,0.36,-3.051423,7.072571,0.36
103,2,01-20,01,01-20,2,0.058,-4.022472,5.004263,0.058
103,2,01-20,20,01-20,2,0.942,8.15868,-1.470008,0.942
104,2,01-20,20,01-20,2,0.628,6.627012,-0.498945,0.628
104,2,01-20,01,01-20,2,0.372,-3.925746,5.861237,0.372
105,2,01-20,01,01-20,2,0.45,-5.804616,6.040783,0.45
105,2,01-20,20,01-20,2,0.55,7.364763,3.82859,0.55
106,2,01-20,01,01-20,2,0.4,-2.738257,6.517845,0.4
106,2,01-20,20,01-20,2,0.6,8.329515,0.030933,0.6
107,2,01-20,20,01-20,2,0.959,7.263322,1.075379,0.959
107,2,01-20,01,01-20,2,0.041,0.799532,7.449204,0.041
108,2,01-20,20,01-20,2,0.623,6.951098,1.843557,0.623
108,2,01-20,01,01-20,2,0.377,-3.974567,8.362704,0.377
109,3,01-10-20,01,01-10-20,3,0.493,-4.301379,6.719389,0.493
109,3,01-10-20,10,01-10-20,3,0.028,1.198167,0.534961,0.028
109,3,01-10-20,20,01-10-20,3,0.479,6.734763,0.534823,0.479
110,2,01-20,20,01-20,2,0.087,6.516768,1.871338,0.087
110,2,01-20,01,01-20,2,0.913,-5.781276,7.613077,0.913
111,3,01-11-20,01,01-11-20,3,0.139,-5.967799,5.06945,0.139
111,3,01-11-20,11,01-11-20,3,0.207,0.539522,5.06945,0.207
111,3,01-11-20,20,01-11-20,3,0.654,6.93693,3.015965,0.654
112,2,01-21,01,01-21,2,0.248,-0.856653,6.565826,0.248
112,2,01-21,21,01-21,2,0.752,4.51201,4.387873,0.752
113,3,01-10-20,10,01-10-20,3,0.276,1.790989,-2.589127,0.276
113,3,01-10-20,01,01-10-20,3,0.23,-3.7927,3.896193,0.23
113,3,01-10-20,20,01-10-20,3,0.494,7.89797,-2.589127,0.494
114,2,01-20,01,01-20,2,0.864,-6.314023,7.168871,0.864
114,2,01-20,20,01-20,2,0.136,5.434107,1.734756,0.136
115,3,01-10-20,20,01-10-20,3,0.436,7.130018,-1.740424,0.436
115,3,01-10-20,01,01-10-20,3,0.111,-4.879668,4.617877,0.111
115,3,01-10-20,10,01-10-20,3,0.453,1.414356,-1.740424,0.453
116,1,20,20,20,1,1,9.130455,-3.784145,1
117,1,20,20,20,1,1,6.171544,-1.755158,1
118,2,01-20,20,01-20,2,0.888,6.838499,0.633535,0.888
118,2,01-20,01,01-20,2,0.112,-3.6839,7.228633,0.112
119,1,20,20,20,1,1,8.362763,-1.670855,1
120,2,01-20,01,01-11-20,2,0.371,-4.96399,4.663758,0.371
120,2,01-20,20,01-11-20,2,0.629,5.352137,-0.906824,0.629
121,2,01-20,20,01-20,2,0.294,6.722685,-0.038338,0.294
121,2,01-20,01,01-20,2,0.706,-6.068542,6.38243,0.706
122,3,01-11-20,20,01-11-20,3,0.389,5.706342,0.067002,0.389
122,3,01-11-20,11,01-11-20,3,0.186,0.102573,6.611652,0.186
122,3,01-11-20,01,01-11-20,3,0.425,-5.793872,6.611652,0.425
123,1,20,20,20,1,1,6.906042,-1.661137,1
124,2,01-20,20,01-20,2,0.12,5.493636,2.705067,0.12
124,2,01-20,01,01-20,2,0.88,-6.592292,7.978428,0.88
125,2,01-20,20,01-20,2,0.416,5.28453,0.313829,0.416
125,2,01-20,01,01-20,2,0.584,-3.383279,6.595879,0.584
126,1,01,01,01,1,1,-3.64031,9.508088,1
127,1,01,01,01,1,1,-6.2614,9.080874,1
128,2,01-20,01,01-20,2,0.585,-4.915,6.517954,0.585
128,2,01-20,20,01-20,2,0.415,7.02687,0.001235,0.415
129,1,01,01,01,1,1,-3.834223,8.281089,1
130,2,01-20,01,01-20,2,0.109,-0.962357,7.272355,0.109
130,2,01-20,20,01-20,2,0.891,6.502166,1.253655,0.891
131,2,01-21,21,01-21,2,0.52,2.410127,3.362485,0.52
131,2,01-21,01,01-21,2,0.48,-3.251978,8.557243,0.48
132,2,01-20,20,01-20,2,0.447,6.986602,0.087197,0.447
132,2,01-20,01,01-20,2,0.553,-4.096621,6.3448,0.553
133,3,01-10-20,01,01-10-20,3,0.479,-3.142216,7.356412,0.479
133,3,01-10-20,20,01-10-20,3,0.484,6.948183,0.823485,0.484
133,3,01-10-20,10,01-10-20,3,0.037,1.74296,0.823485,0.037
134,2,01-21,01,01-21,2,0.523,-5.008886,7.675868,0.523
134,2,01-21,21,01-21,2,0.477,1.30572,1.721178,0.477
135,2,01-20,01,01-20,2,0.777,-6.265909,7.310327,0.777
135,2,01-20,20,01-20,2,0.223,5.71076,0.730956,0.223
136,2,01-20,01,01-20,2,0.972,-7.642643,8.331793,0.972
136,2,01-20,20,01-20,2,0.028,3.743173,1.720189,0.028
137,3,01-10-20,10,01-10-20,3,0.041,1.21921,0.500443,0.041
137,3,01-10-20,01,01-10-20,3,0.474,-3.050951,6.372247,0.474
137,3,01-10-20,20,01-10-20,3,0.485,6.764235,0.500018,0.485
138,2,01-20,01,01-20,2,0.737,-8.385825,5.659065,0.737
138,2,01-20,20,01-20,2,0.263,4.319969,-0.244328,0.263
139,3,01-11-20,11,01-11-20,3,0.203,1.321196,6.444425,0.203
139,3,01-11-20,01,01-11-20,3,0.021,-1.945439,6.444425,0.021
139,3,01-11-20,20,01-11-20,3,0.776,7.38868,0.286972,0.776
140,1,20,20,20,1,1,5.920664,-1.750814,1
141,1,20,20,20,1,1,6.457089,-3.094248,1
142,2,01-21,01,01-21,2,0.331,-2.376002,6.059683,0.331
142,2,01-21,21,01-21,2,0.669,2.909213,5.432329,0.669
143,2,01-20,20,01-20,2,0.905,6.369125,0.948196,0.905
143,2,01-20,01,01-20,2,0.095,0.775901,5.52842,0.095
144,2,01-21,21,01-21,2,0.749,3.206409,2.621993,0.749
144,2,01-21,01,01-21,2,0.251,-1.553587,8.877856,0.251
145,2,01-20,01,01-10-20,2,0.407,-4.492532,7.08453,0.407
145,2,01-20,20,01-10-20,2,0.593,8.591251,2.195616,0.593
146,2,11-21,21,11-21,2,0.858,4.249509,3.834313,0.858
146,2,11-21,11,11-21,2,0.142,0.174117,3.834313,0.142
147,2,01-20,01,01-20,2,0.916,-6.735274,7.653569,0.916
147,2,01-20,20,01-20,2,0.084,6.170399,3.522792,0.084
148,2,01-20,20,01-10-20,2,0.577,6.449661,0.224733,0.577
148,2,01-20,01,01-10-20,2,0.423,-4.486083,6.471199,0.423
149,2,01-20,01,01-20,2,0.451,-3.228485,6.204222,0.451
149,2,01-20,20,01-20,2,0.549,6.464328,0.20692,0.549
150,2,01-20,20,01-20,2,0.144,7.228915,2.565486,0.144
150,2,01-20,01,01-20,2,0.856,-4.252274,8.594848,0.856
151,3,01-11-20,01,01-11-20,3,0.427,-5.22146,6.78445,0.427
151,3,01-11-20,20,01-11-20,3,0.204,4.011349,2.12637,0.204
151,3,01-11-20,11,01-11-20,3,0.369,1.08618,6.78445,0.369
152,2,00-20,20,00-20,2,0.35,4.554769,-2.727624,0.35
152,2,00-20,00,00-20,2,0.65,-1.4863,1.701042,0.65
153,2,01-20,01,01-20,2,0.133,-0.705755,7.623897,0.133
153,2,01-20,20,01-20,2,0.867,7.057774,1.380348,0.867
154,2,01-20,01,01-20,2,0.83,-8.693281,4.945564,0.83
154,2,01-20,20,01-20,2,0.17,3.64285,-1.492229,0.17
155,2,01-20,01,01-20,2,0.212,-1.824805,6.52032,0.212
155,2,01-20,20,01-20,2,0.788,9.223577,1.110041,0.788
156,1,01,01,01,1,1,-5.575915,9.362433,1
157,2,01-20,01,01-20,2,0.35,-1.503907,7.613832,0.35
157,2,01-20,20,01-20,2,0.65,7.3325,2.110303,0.65
158,1,20,20,20,1,1,7.886263,-5.434292,1
