25.344,0.162	0.007,14.646
0.609,0.577	45.676,0.577	0.012,39.278
55.252,0.960	0.034,94.106
1.567,3.209	65.646,0.037
86.146,1.416	0.363,91.016
147.431,0.245
0.082,150.264	1.594,150.264
39.771,1.035	0.089,101.937
54.502,3.279	0.012,67.663
26.225,0.495	0.032,33.355
146.208,0.670	0.073,50.301
0.139,105.596
0.017,136.916
142.672,3.783	0.033,111.874
30.226,3.819	0.011,192.495
170.192,0.324	0.176,21.821	1.771,21.821
33.355,2.681	0.006,97.415
2.566,1.052	100.995,1.052	0.036,27.053
1.506,2.473	72.046,2.473	0.212,134.039
2.081,2.599	80.712,2.599	0.031,119.243
1.043,7.146	82.195,7.146	0.019,148.908
80.236,1.197	0.097,80.712
113.052,0.043
0.126,193.694	3.382,114.118
90.388,3.944	0.055,82.195
2.774,1.823	0.003,178.417	0.119,178.417
91.355,3.603	0.016,215.550
0.079,356.083	5.307,3.806
0.028,127.408
16.768,2.587	0.002,249.921
0.905,6.589	36.819,6.589	0.044,289.460
173.213,3.869
0.019,295.847
80.842,0.295
123.345,2.129	0.087,32.826
76.608,0.629	0.047,13.805
246.305,2.070	0.083,138.717
151.591,1.024	0.972,76.612
0.084,208.707
50.349,1.047
151.144,0.643	0.160,53.996
49.399,8.219	0.015,149.170
26.863,0.524	0.213,33.147
0.092,233.736
14.151,0.321	0.012,24.074
0.983,2.524	25.467,0.041
5.323,1.647	0.001,131.665
2.828,1.336	62.464,1.336
2.026,1.996	202.463,1.996	0.072,83.227
142.981,1.858	0.027,100.663
34.269,2.363	0.017,74.714
0.006,361.149
0.728,0.843	63.063,0.843	0.040,58.282
225.780,2.013	0.214,42.197
109.123,1.267	0.335,112.152
435.149,1.150	0.092,52.079
77.293,1.136	0.034,91.486
0.001,48.802
148.809,0.736	0.021,25.064
0.033,114.978
344.314,1.237	0.434,60.982
26.780,3.006	0.008,209.578
83.148,2.756	0.025,96.371
135.995,1.940	0.070,155.165
15.269,2.356	0.016,40.350
0.072,256.545	4.419,7.884
130.933,3.634	0.497,178.682
0.184,427.730	16.114,73.663
0.516,0.846	35.209,0.846	0.006,57.116
81.591,1.333
115.751,1.059	0.041,47.982
91.890,1.215	0.084,60.726
0.898,8.098	78.715,0.295
44.133,1.198
74.525,1.479	0.083,122.637
74.150,1.177	0.040,71.732
0.012,104.573
0.173,31.953
2.115,3.732	97.509,3.732	0.044,170.116
20.235,3.250	0.009,89.138
389.215,1.759
382.054,0.937	0.087,75.122
110.388,0.543	0.081,36.986
2.771,1.398	126.118,1.398	0.033,109.530
386.586,8.389	0.115,37.075
124.170,3.117	0.071,82.867
1.143,2.309	102.719,2.309	0.046,88.086
0.040,355.797	3.910,8.052
146.594,2.487
19.317,1.058	0.048,40.992
25.378,0.291	0.013,29.017	0.347,29.017
52.314,0.325	0.006,14.648
0.106,76.897	2.600,76.897
50.934,1.499	0.072,103.571
51.138,0.231	0.053,16.629
235.268,12.239	0.089,207.959
632.370,0.933
0.259,167.111	25.408,2.759
69.647,4.051	0.773,76.521
186.423,2.332	0.108,103.413
0.009,116.498
0.130,596.872	9.924,6.517
1.647,1.879	112.613,1.879	0.022,66.986
226.237,2.077	0.035,113.020
299.608,1.400	0.671,88.481
19.787,3.200	0.006,56.119
32.536,0.848	0.004,82.286
68.047,1.883	0.053,95.574
58.600,0.295	0.011,21.942
120.630,4.984	0.024,105.361
82.254,0.351	0.021,22.471
0.064,147.364	2.519,147.364
0.051,684.249
92.835,1.599	0.046,81.038
0.090,5.712	3.928,5.712	0.002,93.237
455.381,0.219
0.117,73.243	10.508,29.245
95.659,3.828	0.149,86.390
99.674,2.570	0.026,56.443
1.871,2.255	97.815,2.255	0.096,165.253
34.238,1.139	0.024,112.675
33.333,7.412	0.015,111.883
4.553,0.335	0.002,29.168
142.547,1.483	0.184,91.696
1.523,11.080	67.770,11.080	0.069,236.856
42.212,5.454	0.028,395.623
0.026,287.546
51.831,3.518	0.043,347.376
268.103,1.513	0.072,137.009	4.021,137.009
7.833,2.162	0.001,144.883
197.460,1.337	0.043,67.862
7.813,5.063	0.002,501.590
50.549,0.435	0.736,32.504
0.667,7.727	9.772,0.102
57.909,0.638	0.027,45.236
0.841,1.616	19.058,1.616	0.084,55.334
9.640,1.001	0.005,85.882
85.164,1.476	0.034,115.435
0.020,338.655	0.683,338.655
133.733,0.121
0.039,159.967	3.173,1.681
87.099,1.306	0.039,46.942	1.373,46.942
6.113,1.146	0.002,26.251
58.973,0.275
0.379,71.915	6.134,18.582
137.183,1.254	0.122,89.758
185.620,0.326
0.105,21.212	7.376,13.508
0.033,81.739	2.879,31.919
457.423,2.921
21.239,2.078	0.017,179.384
1.133,5.693	65.788,0.311
391.081,0.360
146.558,2.317	0.725,82.520
45.316,1.009	0.016,94.794
79.561,1.251
0.003,168.121
0.140,181.312	6.465,31.285
0.067,274.462	5.088,4.590
85.028,1.608
35.669,5.912	0.570,320.978
0.029,460.856
1.377,1.286	86.400,1.286	0.068,55.779
0.005,76.752
169.310,0.225	0.080,20.557	2.446,20.557
412.400,0.513	0.159,34.094
204.973,0.996	0.089,63.615
91.676,0.029
93.910,3.376	0.052,171.521
94.183,0.122	0.057,10.146
79.647,0.914	0.035,61.495	2.996,61.495
233.854,3.939	0.060,159.436
3.139,0.890	93.993,0.890	0.043,88.029
4.971,6.295	0.002,331.377
268.207,0.097
0.046,539.386
