33.120,0.937	0.021,51.943
0.003,104.421
30.412,1.207	0.004,76.044
24.191,1.375	0.004,101.975
110.685,1.803	0.104,81.367
70.495,1.415	0.047,92.712
41.882,10.811	0.077,62.549
42.754,2.784	0.006,39.176
1.666,16.694	121.849,0.346
153.089,0.706	0.048,60.745
142.664,0.334	0.151,29.060
29.595,1.644	0.103,130.235
62.349,0.728	0.260,62.129
4.744,12.593	53.121,0.324
4.298,1.054	55.765,1.054	0.082,104.631
95.252,0.514	0.787,34.901
0.044,72.799
133.370,1.794	0.085,138.308
185.330,0.754	0.189,34.178
47.902,3.014	0.028,56.932
1.272,31.588	99.634,0.559
92.162,4.475	0.196,44.848
208.811,1.717	0.052,97.961
117.153,3.521	0.031,149.537
47.016,0.372	0.010,35.415
0.885,23.490	23.415,23.490	0.051,241.408
48.694,1.402	0.541,50.344
222.907,3.336	0.083,132.556	3.836,132.556
42.427,5.454	0.005,87.552
104.878,0.682
29.173,2.244	0.135,114.447
100.204,1.587	0.054,58.882
91.748,0.541	0.062,44.262
84.862,2.744	0.118,190.014
39.130,0.477
0.023,154.191
162.306,1.998	0.282,161.112
307.042,3.260	1.673,172.588
0.530,2.123	0.034,141.195
69.185,4.292	0.011,304.763
84.862,2.187	0.261,190.014
229.493,1.567	0.030,94.037
3.518,1.178	195.420,1.178	0.065,76.279
1.334,0.640	94.738,0.640
9.634,0.190	295.034,0.190
0.043,177.807	0.977,177.807
23.614,0.734	0.010,56.181
91.500,0.794	0.034,34.081
1.928,11.995	73.701,0.196
2.253,41.259	136.542,2.470
136.469,1.860	0.033,53.360
116.818,0.096	0.045,8.477
1.101,25.687	85.442,0.896
11.840,6.464	282.151,6.464	1.148,140.582
58.402,2.085	0.016,99.511
0.019,212.689
0.229,44.435
2.216,2.907	45.278,2.907	0.036,178.123
111.450,0.845
94.258,3.475	0.011,97.962
94.330,0.647	0.206,60.109
3.754,1.955	0.001,107.288
105.360,3.982	0.075,271.166
0.622,52.350	55.630,0.913
123.155,0.979	0.138,65.194
60.836,1.001	0.059,82.281
0.818,16.978	56.928,0.177
22.231,0.488	0.013,45.050
431.866,3.383	0.124,226.682
99.433,2.240	0.070,209.790	6.882,209.790
150.470,1.722	0.076,130.293	3.869,130.293
89.723,1.036	0.013,61.162
0.001,293.079
88.590,3.026	0.059,189.400
46.656,1.428	0.016,57.560
31.634,7.168	0.016,128.229
23.852,0.932	0.031,71.869
127.890,7.292	0.687,285.360
91.756,1.558	0.042,91.593
667.473,8.062	0.175,101.789
0.008,93.186
246.436,0.654	0.142,45.950	6.033,45.950
0.877,9.437	69.542,1.346
0.007,95.393
0.039,63.852
0.004,91.199
309.361,1.483	2.647,39.886
1.611,2.984	98.152,0.042
0.058,369.504
3.636,159.015	34.242,39.128
0.002,61.472
2.076,21.102	108.355,1.001
109.298,7.513	0.080,339.244
0.990,12.110	54.410,0.857
67.687,2.362	0.085,198.469
98.861,2.981	0.127,261.035
67.494,36.756	0.024,63.428
438.438,4.026	0.082,115.221
