65.732,0.299	0.082,28.791
0.962,8.820	66.942,0.253
51.722,4.058	0.032,77.071
22.645,5.348	0.090,28.464
0.046,107.244
28.147,2.880	0.012,35.936
79.161,2.226	0.012,150.252	0.973,150.252
14.624,0.803	0.004,56.712
11.234,1.193	0.054,106.788
0.005,167.503
12.490,1.390	0.003,36.406
0.008,70.769
1.193,12.483	59.054,0.220
29.107,2.153	0.578,88.984
198.693,0.648
2.797,2.769	102.531,2.769	0.338,153.036
10.066,0.274
0.540,71.537	50.212,3.729
122.234,2.062	0.073,46.013
3.848,2.436	125.015,2.436	0.065,62.477
7.060,3.223	0.002,130.738
76.836,2.789	0.012,94.989
52.399,0.710	0.011,53.956
113.473,1.402	0.139,43.329
0.084,109.424	6.088,15.791
1.034,0.197	41.870,0.197
89.658,1.062
1.724,0.341	119.194,0.341	0.017,28.514
0.189,142.257	6.701,40.536
0.005,379.037
32.560,1.184	0.007,108.872
106.032,4.262	0.038,93.777
41.724,4.698	0.015,386.749
163.243,0.756	0.113,31.275
16.018,1.058	0.127,48.603
282.833,1.073	0.232,103.640
1.057,0.619	101.810,0.619	0.015,41.148
1.569,5.189	83.052,5.189	0.019,82.566
45.652,1.219	0.010,60.048
257.553,1.306	0.039,71.389
53.494,1.479
185.165,0.617	0.035,46.322
1.114,0.107	73.964,0.107
23.410,3.183	0.007,79.319
96.374,0.135
257.553,1.307	0.078,71.389
53.075,0.431	0.822,35.569
40.528,3.825	0.007,379.037
162.348,1.771	0.043,172.886
94.569,8.126	0.015,67.403	0.988,67.403
83.394,1.036	0.019,51.683
21.793,6.216	0.003,110.138
1.393,2.016	75.814,2.016	0.033,152.190
0.103,208.502	4.929,89.167
0.038,106.335
105.821,1.278	0.069,23.761
3.917,1.382	264.037,1.382	0.128,109.844
0.130,3.496	5.495,0.368
95.138,5.842	0.032,246.137
0.012,177.729
129.086,3.295
40.210,0.509	0.186,42.856
79.612,0.761	0.385,49.902
102.310,5.191	2.300,408.309
83.848,0.164	0.017,15.110
38.767,0.452	0.015,26.498
58.180,1.098	0.598,97.317
62.923,2.182	0.036,148.006
69.686,2.916	0.036,126.561
98.410,6.141	0.015,479.314
0.297,51.537
0.404,333.792	16.651,7.948
56.976,1.115	0.023,92.869
0.031,111.695	2.362,37.894
21.057,2.967	0.040,273.948
1.485,1.872	137.684,1.872	0.047,133.130
101.803,3.536	0.024,140.376
0.018,200.229	0.954,200.229
60.607,9.187	0.151,114.125
109.324,1.120	0.042,90.557
13.348,0.788	0.002,53.999
78.783,0.747	0.023,54.450	1.445,54.450
3.394,8.182	251.720,8.182	0.038,287.314
101.710,5.794	0.031,290.707
0.019,119.572
71.762,3.464	0.012,96.564
212.363,1.725	0.112,110.916
1.445,1.208	68.478,1.208	0.503,35.858
58.448,4.034	0.029,155.937
108.549,0.406	0.034,32.935
115.695,1.290	0.046,42.229
0.012,383.635
100.527,4.340	0.730,129.843
418.337,1.869	0.089,136.091
105.936,4.275	0.032,272.578
78.350,10.187	0.093,54.760
16.756,1.147	0.012,108.938
1.718,2.333	108.238,2.333	0.043,205.829
120.102,1.097
41.855,1.024	0.018,52.701
335.025,1.529	0.150,100.292
198.912,0.673	0.051,62.061
365.507,5.223	1.048,90.880
42.758,1.410	0.023,36.022
262.917,3.208	0.242,187.161
609.855,3.622	0.340,301.615
0.249,93.457
359.699,1.513	0.203,77.927
121.045,9.610	0.059,148.045	1.301,148.045
0.033,622.345
93.701,8.959
310.452,1.378	0.264,131.880
239.106,0.409	0.132,28.336
80.612,0.526	0.933,51.867
0.235,167.090	16.669,13.590
100.225,1.590	0.076,154.754
35.251,0.431	0.041,37.298
0.014,272.890	0.977,272.890
10.452,14.470	0.008,291.429
55.518,0.944	0.017,18.658
80.309,1.164	0.143,89.433
84.019,0.751	0.067,63.910
707.774,0.111	0.104,6.590
3.432,3.338	0.067,110.891
43.193,2.437	0.028,88.669	1.109,88.669
36.933,3.581	0.056,54.475
43.210,1.551	0.030,92.759
622.202,2.080	0.128,205.816
261.550,2.002	0.067,115.995
2.667,1.102	181.007,1.102	0.049,27.499
69.818,1.805	0.011,87.505
120.152,6.964	0.732,42.553
0.007,84.362
52.613,4.044	0.051,76.551
42.170,0.285	0.058,20.515
44.784,1.095	0.013,32.589
0.088,55.468
83.631,0.837	0.015,41.473
2.628,1.188	122.588,1.188	0.068,112.929
70.203,0.808	0.017,41.936
6.409,1.813	0.001,10.932
0.034,87.574	1.949,87.574
68.154,2.253
36.162,1.050	0.012,96.991
109.756,10.407	1.273,659.893
0.002,43.265
0.048,225.264	3.373,225.264
3.389,0.818	277.542,0.818	0.129,69.262
0.001,33.593
13.063,0.767	0.002,69.101
0.250,14.666	11.686,0.158
435.098,0.279	0.256,16.496
195.051,3.631	0.043,107.418	2.622,107.418
3.991,4.536	0.005,304.313
218.378,1.430	0.494,142.000
224.233,4.230
0.022,558.992	1.446,149.626
2.766,1.323	45.091,1.323	0.033,118.992
340.715,1.591	0.087,148.887
4.599,8.135	0.004,152.606
136.344,1.627
93.928,1.138	0.136,75.447
0.350,93.914	4.493,49.016
68.368,0.595	0.032,46.177
77.824,1.213	0.117,100.669
7.493,9.565	0.004,236.149
20.892,1.927	0.023,149.708
273.208,0.326	0.106,24.391
174.615,7.422	0.045,627.893
0.314,57.407	11.670,1.949
123.111,1.106
0.384,867.939
148.984,0.274
45.523,2.057	0.038,103.760	0.522,103.760
0.029,396.765	2.006,396.765
19.423,14.559	0.004,208.173
356.646,1.666
2.256,5.044	62.859,5.044	0.051,137.717
1.245,1.006	88.285,1.006	0.014,36.965
134.558,1.138	0.050,68.829
116.509,13.082	0.126,80.391
406.693,0.221	0.532,17.509
0.168,498.726
55.889,1.345	0.018,106.370
128.010,0.596	0.041,28.779	2.623,28.779
359.263,0.453	0.209,43.773
50.882,3.748	0.137,265.595
377.196,5.090	0.136,85.375
0.009,92.597
64.770,0.282
71.075,1.223	0.027,111.434
1.913,1.971	109.321,1.971	0.093,111.556
45.843,0.863	0.173,85.343
244.755,0.155	0.085,15.079
152.154,1.348	0.101,93.052
33.751,2.593	0.018,41.390
28.810,0.790	0.027,46.849
56.499,6.774	0.040,573.128	1.435,573.128
0.033,531.445
1.518,5.531	145.473,5.531
128.811,2.559	0.016,165.532
35.753,4.136	0.477,275.659
1.096,2.810	59.570,0.278
387.082,7.592	0.226,80.357
345.289,2.515	0.598,195.577
88.992,2.268	0.047,154.384
24.545,3.380	0.011,43.450
48.896,5.942	0.010,230.674
76.406,13.308	0.023,87.619
128.739,1.808	0.096,81.731
219.157,2.913
1.730,2.414	60.207,2.414	0.028,38.695
198.131,1.494	0.325,105.069
228.997,1.533	0.108,35.008
35.538,1.212	0.014,111.722
73.580,6.915	0.067,366.330
164.787,2.154	0.056,77.597
206.217,1.579	0.050,66.290	2.974,66.290
0.146,7.829	14.514,0.111
29.063,4.965	0.011,195.910
67.437,11.850	0.063,226.285
0.076,628.422	6.579,7.963
9.159,0.764	0.002,59.198
109.615,0.730	0.030,34.930	1.211,34.930
0.027,331.587
132.713,1.983	0.873,81.335
56.809,1.138	0.009,31.520	0.900,31.520
71.228,0.431	0.369,35.941
134.038,2.312	0.027,69.074	2.045,69.074
0.008,146.156
0.039,547.757
28.211,2.606	0.008,240.781
3.029,0.789	74.120,0.789
22.613,0.238	0.017,21.818
1.133,4.663	56.513,0.085
59.613,1.727	0.348,94.210
11.756,6.879	0.007,234.730
75.873,2.132	0.692,93.291
676.779,5.200	0.229,455.713
0.002,206.507
43.264,2.448	0.245,89.601
52.134,4.751	0.075,281.647
138.058,1.456	0.044,63.529
0.291,241.936	8.845,6.696
47.752,1.406	0.072,73.295
4.923,4.313	0.003,143.187
229.577,1.206	0.239,64.406
147.190,0.554	0.065,26.362
311.020,2.245	0.097,202.930
1.994,2.916	54.293,2.916	0.022,127.561
88.899,2.478	0.224,133.898
142.237,2.743	0.031,139.642
495.439,3.972	0.379,294.928
211.401,0.768	0.085,70.895
1.416,7.263	127.756,7.263	0.028,280.631
51.124,0.748	0.100,40.406
0.062,105.036
105.646,3.917	0.048,152.577	1.459,152.577
109.683,3.410	0.056,134.844
1.320,1.218	76.360,1.218	0.019,111.174
2.665,3.714	0.003,77.828
0.010,382.731
0.018,101.032
2.590,1.742	206.321,1.742	0.520,38.770
0.017,92.101
106.058,4.927	0.096,94.106
120.129,3.385	0.066,77.175
249.984,0.380
39.046,5.826	0.032,123.261
244.578,1.179	0.436,49.003
