0.465,35.825	20.240,27.959
48.767,1.334	0.028,91.811
79.702,1.926	0.052,94.319
0.352,89.589	32.107,6.903
84.988,1.038	0.010,74.977
47.208,2.476	0.011,104.039
91.614,1.219	0.037,106.902	1.716,106.902
10.242,2.420	0.012,90.866
148.526,3.854	0.070,71.593
46.705,1.815	0.010,76.262
0.128,95.011
0.720,2.862	43.219,2.862	0.024,82.503
117.399,1.587
45.798,1.601	0.006,33.215
66.313,4.034	0.037,148.872
56.677,0.883	0.092,87.361
73.027,0.419	0.011,37.666
61.722,2.112	0.330,54.203
0.308,1.758	25.692,1.758	0.006,119.997
153.519,1.985	0.070,90.142
59.209,1.437
168.085,0.492	0.096,46.705
0.026,233.556	1.243,3.821
2.380,10.568	234.000,10.568	0.048,16.117
0.037,134.666
0.709,1.115	38.980,1.115	0.149,93.480
69.579,1.825	0.137,145.550
215.923,0.129
32.017,1.654	0.016,80.776
0.009,184.175
56.057,1.215	0.107,66.882
52.198,0.037
172.951,0.303	0.073,23.296
0.048,69.587	4.118,1.634
52.218,1.956	0.006,133.224
0.073,120.700
1.849,121.490	6.034,4.512
2.629,8.263	139.761,8.263	0.046,109.627
0.681,205.435	39.805,4.456
66.266,7.989	0.007,121.895
233.556,2.452	0.219,176.165
315.453,1.572	0.167,38.287
16.207,1.940	0.009,147.626
114.482,2.665	0.023,175.966
0.002,182.103
99.707,0.366	0.026,20.304
127.309,2.819	0.082,203.667
112.034,0.598	0.059,48.225
0.461,64.160	2.610,64.160
113.692,1.118	0.163,90.883
76.262,5.243	0.044,360.862
63.447,0.051
0.077,86.311	5.528,86.311
59.471,7.303	0.027,176.939
80.235,1.250	0.044,120.862
34.496,0.587	0.021,51.794
71.329,1.136	0.011,98.031
1.042,1.137	40.634,1.137	0.011,107.977
2.846,1.107	89.231,1.107	0.127,101.436
0.019,278.575
71.942,5.371	0.627,291.098
134.269,0.462	0.117,38.075
13.993,2.825	0.004,274.874
0.421,67.492	13.250,3.583
13.060,7.088	0.007,141.781
18.739,0.338	0.011,28.171
52.203,1.655	0.027,48.673
95.383,1.839	0.034,60.011
42.964,5.064	0.007,120.735	0.603,120.735
70.860,1.825	0.016,107.705
0.001,39.464
0.013,39.110
198.229,0.697	0.235,17.116
0.002,134.295
153.777,0.449	0.017,35.722
24.191,0.880	0.004,64.787	0.342,64.787
192.578,8.234	0.050,523.512
1.614,1.146	32.141,1.146	0.069,108.320
39.252,1.432	0.073,83.574	1.925,83.574
0.043,393.164	2.139,24.761
75.495,1.815	0.008,93.422
123.283,0.746	0.301,12.142
65.600,10.749	0.127,198.878
311.830,2.023
107.149,1.270	0.404,47.285
269.852,0.214	0.363,7.639
240.378,1.560	0.249,120.599
146.313,1.690	0.649,108.373
90.150,2.210	0.049,103.966
632.273,3.531	0.501,40.817
0.079,393.486	3.905,80.030
0.936,5.253	60.897,5.253	0.101,136.019
0.187,84.575	6.882,31.908
584.295,13.689	0.377,143.535
49.940,1.383	0.010,91.765
1.996,3.656	112.103,0.179
88.849,0.572	0.020,20.509
327.344,3.552	0.068,309.763
348.235,4.858	0.748,194.028
0.824,0.260	78.989,0.260	0.016,24.377
0.133,62.960	7.546,1.853
0.553,6.432	17.570,6.432	0.010,198.397
0.838,11.422	37.462,0.790
