parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,2,01-10,01-10,2,98,-0.837055,5.961157,01
1,2,01-10,01-10,2,2,4.78813,0.496269,10
2,2,01-10,01-10,2,88,0.851475,6.635559,01
2,2,01-10,01-10,2,12,6.346356,0.905141,10
3,2,01-10,01-10,2,25,5.163652,0.039667,10
3,2,01-10,01-10,2,75,-0.65548,6.013323,01
4,1,10,10,1,100,6.987851,0.048044,10
5,2,01-10,01-10,2,62,1.224799,6.004136,01
5,2,01-10,01-10,2,38,6.368798,2.541854,10
6,1,01,01,1,100,-0.035721,6.546694,01
7,1,01,01,1,100,-2.110542,5.365976,01
8,2,10-11,10,2,98,6.257165,0.778487,10
8,2,10-11,10,2,2,0.84586,5.208745,11
9,2,01-10,01-10,2,41,6.411698,2.428919,10
9,2,01-10,01-10,2,59,-0.183133,6.392848,01
10,2,01-10,01-10,2,14,5.189613,0.66901,10
10,2,01-10,01-10,2,86,-1.177016,5.570451,01
11,2,01-10,01-10,2,57,1.819813,6.934386,01
11,2,01-10,01-10,2,43,6.302385,0.477807,10
12,2,01-10,01-10,2,71,2.374973,6.456326,01
12,2,01-10,01-10,2,29,6.673462,0.385452,10
13,2,01-10,01-10,2,85,0.087077,6.093283,01
13,2,01-10,01-10,2,15,5.270368,0.288416,10
14,2,01-10,01-10,2,47,5.630988,0.566321,10
14,2,01-10,01-10,2,53,-0.619312,7.172966,01
15,1,10,01-10,1,100,5.882003,1.310745,10
16,2,01-10,01-10,2,47,6.933727,1.234032,10
16,2,01-10,01-10,2,53,1.173019,6.465697,01
17,1,11,11,1,100,-0.206189,5.551297,11
18,1,01,01,1,100,-1.597242,5.961308,01
19,2,01-10,01-10,2,64,1.579883,6.093283,01
19,2,01-10,01-10,2,36,7.027495,0.288416,10
20,1,10,01-10,1,100,6.90238,-1.693272,10
21,1,01,01,1,100,1.150359,6.812323,01
22,2,01-10,01-10,2,84,7.34589,3.296366,10
22,2,01-10,01-10,2,16,2.022742,7.214434,01
23,1,01,01,1,100,-0.457129,7.552253,01
24,2,01-10,01-10,2,63,0.128591,6.49261,01
24,2,01-10,01-10,2,37,6.622707,-0.1361,10
25,1,01,01,1,100,-1.256979,7.787619,01
26,1,01,01,1,100,0.980106,4.110611,01
27,2,01-10,01-10,2,18,0.101689,6.463996,01
27,2,01-10,01-10,2,82,6.703462,1.251755,10
28,2,01-10,01-10,2,86,-0.44297,6.383768,01
28,2,01-10,01-10,2,14,5.923653,-0.115202,10
29,2,01-10,01-10,2,67,1.805962,4.138736,01
29,2,01-10,01-10,2,33,5.774795,-1.090434,10
30,2,01-10,01-10,2,80,1.620339,6.602178,01
30,2,01-10,01-10,2,20,6.707929,1.437286,10
31,2,01-10,01-10,2,99,1.232209,6.21167,01
31,2,01-10,01-10,2,1,5.190504,1.098135,10
32,2,01-10,01-10,2,93,0.614307,8.310583,01
32,2,01-10,01-10,2,7,6.428508,2.00164,10
33,2,01-10,01-10,2,76,7.655242,1.546294,10
33,2,01-10,01-10,2,24,2.981265,8.044682,01
34,2,01-10,01-10,2,93,5.762854,-1.342115,10
34,2,01-10,01-10,2,7,0.371071,3.756251,01
35,1,10,01-10,1,100,6.973588,-1.480904,10
36,1,01,01,1,100,1.321603,8.047997,01
37,2,01-10,01-10,2,32,0.743255,4.787845,01
37,2,01-10,01-10,2,68,6.454967,-1.574274,10
38,2,01-10,01-10,2,95,-0.432801,7.19678,01
38,2,01-10,01-10,2,5,5.164359,1.316627,10
39,2,01-10,01-10,2,47,2.267729,5.721207,01
39,2,01-10,01-10,2,53,6.852811,0.200166,10
40,1,01,01,1,100,1.805685,7.832912,01
41,2,01-10,01-10,2,18,5.697342,0.28494,10
41,2,01-10,01-10,2,82,1.072312,6.908037,01
42,2,01-10,01-10,2,98,5.84664,-2.827465,10
42,2,01-10,01-10,2,2,2.109189,3.33711,01
43,1,10,10,1,100,7.455697,0.599357,10
44,1,10,10,1,100,3.027625,-2.228677,10
45,2,01-10,01-10,2,74,-0.367803,5.461676,01
45,2,01-10,01-10,2,26,6.170479,1.535331,10
46,1,11,11,1,100,4.065321,3.12322,11
47,2,01-10,01-10,2,30,5.214848,1.40909,10
47,2,01-10,01-10,2,70,0.188372,6.277676,01
48,1,10,10,1,100,6.405356,1.339011,10
49,2,01-10,01-10,2,33,7.171991,2.60102,10
49,2,01-10,01-10,2,67,2.438187,8.082247,01
50,2,01-10,01-10,2,63,5.810438,-0.21895,10
50,2,01-10,01-10,2,37,-0.590437,5.897382,01
51,2,01-10,01-10,2,16,1.874047,7.79393,01
51,2,01-10,01-10,2,84,7.185849,2.633659,10
52,1,10,01-10,1,100,8.363619,-1.670977,10
53,1,01,01,1,100,-3.088328,7.366976,01
54,1,01,01,1,100,-0.298457,6.56881,01
55,1,01,01,1,100,0.356818,8.298347,01
56,2,01-10,01-10,2,18,4.877453,1.621593,10
56,2,01-10,01-10,2,82,-1.459108,7.174823,01
57,2,01-10,01-10,2,85,1.810536,6.903282,01
57,2,01-10,01-10,2,15,5.928517,0.840493,10
58,1,10,10,1,100,6.355656,-4.104338,10
59,2,01-10,01-10,2,85,0.979247,6.593246,01
59,2,01-10,01-10,2,15,4.827752,-0.04517,10
60,2,01-10,01-10,2,76,5.032511,-4.837614,10
60,2,01-10,01-10,2,24,1.32645,0.936857,01
61,2,01-10,01-10,2,27,7.084447,2.008674,10
61,2,01-10,01-10,2,73,0.531879,7.419618,01
62,2,01-10,01-10,2,97,-0.499103,7.014473,01
62,2,01-10,01-10,2,3,6.108579,2.086337,10
63,1,10,10,1,100,8.041845,1.324877,10
64,2,01-10,01-10,2,13,1.627681,6.170905,01
64,2,01-10,01-10,2,87,7.419017,1.318259,10
65,1,01,01,1,100,-2.279885,6.147262,01
66,2,01-10,01-10,2,93,6.937584,1.555113,10
66,2,01-10,01-10,2,7,2.096966,6.5996,01
67,2,01-10,01-10,2,96,-1.284407,6.593993,01
67,2,01-10,01-10,2,4,5.208499,1.322321,10
68,1,01,01,1,100,-0.094705,7.205842,01
69,1,01,01,1,100,-1.656456,8.573172,01
70,2,01-10,01-10,2,98,-1.546077,7.9425,01
70,2,01-10,01-10,2,2,4.892627,3.156455,10
71,2,01-10,01-10,2,12,6.370579,2.007912,10
71,2,01-10,01-10,2,88,0.548575,7.139348,01
72,1,10,10,1,100,6.650064,-3.13123,10
73,2,01-10,01-10,2,93,7.350697,-0.458996,10
73,2,01-10,01-10,2,7,2.773626,4.79539,01
74,2,01-10,01-10,2,89,-1.084381,5.442495,01
74,2,01-10,01-10,2,11,5.372031,-0.004679,10
75,1,10,10,1,100,6.678029,-3.509498,10
76,2,01-10,01-10,2,89,5.536557,-1.259348,10
76,2,01-10,01-10,2,11,1.398314,4.866109,01
77,2,01-10,01-10,2,85,6.565173,0.80091,10
77,2,01-10,01-10,2,15,1.423479,6.873635,01
78,2,01-10,01-10,2,96,8.445556,2.503442,10
78,2,01-10,01-10,2,4,4.465407,6.102503,01
79,2,01-10,01-10,2,38,0.12939,5.848079,01
79,2,01-10,01-10,2,62,6.615353,0.259452,10
80,1,10,10,1,100,7.807037,-2.746576,10
81,1,10,10,1,100,7.309509,2.889493,10
82,1,10,10,1,100,6.67127,-0.626043,10
83,1,10,10,1,100,8.314147,1.138635,10
84,1,01,01,1,100,-1.205175,2.410556,01
85,2,01-10,01-10,2,95,0.65898,6.618128,01
