parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,2,120-201,120,120-201,2,0.15,1.278743,4.101412,-3.488766,0.15
1,2,120-201,201,120-201,2,0.85,6.349075,-2.645012,-0.052733,0.85
2,1,020,020,020,1,1,-1.273909,4.322788,-0.656786,1
3,1,210,210,210,1,1,7.793638,1.013649,-4.9939,1
4,2,120-202,202,120-202,2,0.37,5.042092,-4.081823,4.01127,0.37
4,2,120-202,120,120-202,2,0.63,1.052243,7.388817,-0.992586,0.63
5,1,201,201,201,1,1,4.954468,0.095476,-0.72842,1
6,1,102,102,102,1,1,0.408542,-6.839753,4.658912,1
7,1,202,202,202,1,1,4.287974,-2.887327,3.645409,1
8,2,012-201,201,-1,2,0.93,7.13119,-6.194578,-1.724051,0.93
8,2,012-201,012,-1,2,0.07,-2.857352,0.030944,4.87053,0.07
9,2,102-120,120,102-120,2,0.02,1.557622,5.127639,-4.458767,0.02
9,2,102-120,102,102-120,2,0.98,1.448477,-1.076786,1.929013,0.98
10,1,021,021,021,1,1,-7.367753,6.828135,1.33522,1
11,2,002-200,200,002-200,2,0.61,5.038946,-2.098561,0.262569,0.61
11,2,002-200,002,002-200,2,0.39,-0.275695,-2.834278,6.325258,0.39
12,2,022-201,022,022-201,2,0.29,-2.661622,1.762344,2.243178,0.29
12,2,022-201,201,022-201,2,0.71,7.696944,-3.750549,1.531382,0.71
13,3,022-201-210,022,022-201-210,3,0.9,-4.804307,3.910753,5.091567,0.9
13,3,022-201-210,201,022-201-210,3,0.07,5.677247,-2.153278,1.409981,0.07
13,3,022-201-210,210,022-201-210,3,0.03,5.720501,1.099885,-0.674451,0.03
14,2,202-220,202,021-202-220,2,0.23,3.336761,-0.996156,2.266377,0.23
14,2,202-220,220,021-202-220,2,0.77,4.287974,5.396231,-4.37073,0.77
15,1,022,022,022,1,1,-5.233223,4.287975,5.396231,1
16,3,120-201-210,201,120-201-210,3,0.44,5.91831,-5.108805,1.335735,0.44
16,3,120-201-210,210,120-201-210,3,0.42,5.918526,-0.141401,-4.970541,0.42
16,3,120-201-210,120,120-201-210,3,0.14,-0.702939,5.067575,-4.970541,0.14
17,3,022-202-220,220,022-202-220,3,0.15,2.066551,1.332014,-4.438703,0.15
