Phase,Count,Frequency
002,401,0.0401
002-012,1,1e-4
002-012-020-102-200,1,1e-4
002-012-020-102-201-210-220,1,1e-4
002-012-020-102-202-210-211,1,1e-4
002-012-021,1,1e-4
002-012-022-102-112-120-121,1,1e-4
002-012-022-102-120-121-200,1,1e-4
002-012-022-102-201-202-211,1,1e-4
002-012-102-200,1,1e-4
002-012-102-202,1,1e-4
002-012-200,1,1e-4
002-012-201-202-210,1,1e-4
002-012-202-212,1,1e-4
002-012-210,1,1e-4
002-012-211,1,1e-4
002-020,77,0.0077
002-020-021-120,1,1e-4
002-020-120-220,1,1e-4
002-020-200,83,0.0083
002-020-201,16,0.0016
002-020-201-210,1,1e-4
002-020-202,1,1e-4
002-020-210,10,0.001
002-021,90,0.009
002-021-022-101-102-121,1,1e-4
002-021-022-102-120-121,1,1e-4
002-021-022-202-210,1,1e-4
002-021-022-202-220-221,1,1e-4
002-021-120,3,3e-4
002-021-120-201,1,1e-4
002-021-120-210,1,1e-4
002-021-121-200-201-220,1,1e-4
002-021-121-201-220,1,1e-4
002-021-200,13,0.0013
002-021-200-201-210,1,1e-4
002-021-201,3,3e-4
002-021-201-210,1,1e-4
002-021-201-210-220,1,1e-4
002-021-210,3,3e-4
002-021-220,5,5e-4
002-022,5,5e-4
002-022-102,1,1e-4
002-022-102-120,1,1e-4
002-022-102-120-121,1,1e-4
002-022-102-210,1,1e-4
002-022-200,2,2e-4
002-022-210,1,1e-4
002-102-202-210-220,1,1e-4
002-120,26,0.0026
002-120-200,8,8e-4
002-120-201,6,6e-4
002-120-201-210,2,2e-4
002-120-202,1,1e-4
002-121-201-220,1,1e-4
002-200,87,0.0087
002-201,82,0.0082
002-201-210,2,2e-4
002-201-220,6,6e-4
002-202,8,8e-4
002-210,23,0.0023
002-210-220,2,2e-4
002-220,23,0.0023
011-020,1,1e-4
012,278,0.0278
012-020,76,0.0076
012-020-021-022-120,1,1e-4
012-020-022-120,1,1e-4
012-020-102,2,2e-4
012-020-200,8,8e-4
012-020-201,5,5e-4
012-020-201-202-211,1,1e-4
012-020-202,1,1e-4
012-020-210,2,2e-4
012-021,45,0.0045
012-021-022,1,1e-4
012-021-022-102,2,2e-4
012-021-022-102-112-121-201,1,1e-4
012-021-022-102-112-201,1,1e-4
012-021-022-102-120,1,1e-4
012-021-022-102-121,1,1e-4
012-021-022-121,1,1e-4
012-021-022-121-202,1,1e-4
012-021-022-121-202-211-220,1,1e-4
012-021-022-121-202-220,1,1e-4
012-021-022-121-220,1,1e-4
012-021-022-202,1,1e-4
012-021-102,9,9e-4
012-021-102-220,2,2e-4
012-021-112-121-210-220,1,1e-4
012-021-112-202-211,1,1e-4
012-021-120,14,0.0014
012-021-120-121-202-211-220,1,1e-4
012-021-120-121-220,1,1e-4
012-021-120-202,3,3e-4
012-021-120-211-220,2,2e-4
012-021-201,2,2e-4
012-021-201-202-211-212,1,1e-4
012-021-202,12,0.0012
012-021-202-220,4,4e-4
012-021-210,1,1e-4
012-021-211-220,1,1e-4
012-021-220,8,8e-4
012-022,5,5e-4
012-022-102,4,4e-4
012-022-102-120,1,1e-4
012-022-102-121,1,1e-4
012-022-102-121-201,1,1e-4
012-022-112,2,2e-4
012-022-112-120,1,1e-4
012-022-112-121-210,2,2e-4
012-022-112-202-210,1,1e-4
012-022-120,2,2e-4
012-022-120-202,1,1e-4
012-022-201-202-211-220-221,1,1e-4
012-022-202,3,3e-4
012-022-202-220,2,2e-4
012-022-210,1,1e-4
012-022-210-211-220,1,1e-4
012-022-212,1,1e-4
012-102,81,0.0081
012-102-112-201-202,1,1e-4
012-102-112-201-202-210,1,1e-4
012-102-112-201-202-211,2,2e-4
012-102-112-201-202-220,1,1e-4
012-102-112-202-210-211,1,1e-4
012-102-120,3,3e-4
012-102-120-201,1,1e-4
012-102-200,4,4e-4
012-102-201,7,7e-4
012-102-201-202,1,1e-4
012-102-201-210,1,1e-4
012-102-201-220,2,2e-4
012-102-202,1,1e-4
012-102-202-220,1,1e-4
012-102-210,4,4e-4
012-102-220,13,0.0013
012-111-120-201,5,5e-4
012-111-120-211-220,1,1e-4
012-111-201,1,1e-4
012-112-120-210,1,1e-4
012-112-201-202-211,2,2e-4
012-112-202-210,1,1e-4
012-120,60,0.006
012-120-121-202-211-220,1,1e-4
012-120-200,5,5e-4
012-120-201,5,5e-4
012-120-202,10,0.001
012-120-210,2,2e-4
012-120-220-221,1,1e-4
012-121,1,1e-4
012-121-210-211-220,1,1e-4
012-122,1,1e-4
012-200,18,0.0018
012-200-201-210-220,1,1e-4
012-200-202,1,1e-4
012-201,68,0.0068
012-201-202,2,2e-4
012-201-202-210-211,1,1e-4
012-201-210,5,5e-4
012-201-220,10,0.001
012-202,110,0.011
012-202-210,4,4e-4
012-202-212-220,1,1e-4
012-202-220,31,0.0031
012-210,95,0.0095
012-210-211-212-220,1,1e-4
012-210-211-220,1,1e-4
012-211,2,2e-4
012-211-220,2,2e-4
012-220,72,0.0072
020,330,0.033
020-021,1,1e-4
020-021-022-102-120,1,1e-4
020-021-111,1,1e-4
020-021-201,1,1e-4
020-021-202-211-220,1,1e-4
020-021-202-220,1,1e-4
020-021-210-220,1,1e-4
020-022,8,8e-4
020-022-102-202-211-220,1,1e-4
020-022-112-120-202,1,1e-4
020-022-201,2,2e-4
020-022-202,1,1e-4
020-022-202-210-212-220,1,1e-4
020-022-220,1,1e-4
020-102,14,0.0014
020-102-200,9,9e-4
020-102-201,2,2e-4
020-102-210,4,4e-4
020-102-220,1,1e-4
020-112-200-202-210,1,1e-4
020-112-202-210-220,1,1e-4
020-121-201-220,1,1e-4
020-200,81,0.0081
020-200-201,1,1e-4
020-200-202,1,1e-4
020-200-202-210,1,1e-4
020-201,22,0.0022
020-201-210,6,6e-4
020-202,24,0.0024
020-202-210,5,5e-4
020-210,79,0.0079
020-220,4,4e-4
021,268,0.0268
021-022,2,2e-4
021-022-102,1,1e-4
021-022-102-112-120-210,1,1e-4
021-022-102-112-121,1,1e-4
021-022-102-120,1,1e-4
021-022-102-120-121,1,1e-4
021-022-102-121,1,1e-4
021-022-111-201-202-210,1,1e-4
021-022-112-120-121-210,1,1e-4
021-022-112-120-200,1,1e-4
021-022-112-121,1,1e-4
021-022-112-211,1,1e-4
021-022-112-220,1,1e-4
021-022-120-121,1,1e-4
021-022-120-201-202-221,1,1e-4
021-022-120-202-210,1,1e-4
021-022-121-122,2,2e-4
021-022-121-201,1,1e-4
021-022-121-202-210,1,1e-4
021-022-121-202-220,2,2e-4
021-022-121-210,1,1e-4
021-022-200,1,1e-4
021-022-201,2,2e-4
021-022-202-220,2,2e-4
021-022-212-220,1,1e-4
021-022-220,3,3e-4
021-022-220-221,1,1e-4
021-102,78,0.0078
021-102-111-210,5,5e-4
021-102-112-202-211,1,1e-4
021-102-120,8,8e-4
021-102-120-201,1,1e-4
021-102-120-210,1,1e-4
021-102-200,3,3e-4
021-102-201,2,2e-4
021-102-210,7,7e-4
021-102-220,11,0.0011
