parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,3,022-102-200,022,022-102-200,3,0.45,-4.176077,5.651637,3.279132,0.45
1,3,022-102-200,102,022-102-200,3,0.3,-0.608675,-0.324674,7.359241,0.3
1,3,022-102-200,200,022-102-200,3,0.25,5.91571,-0.083806,0.71892,0.25
2,1,120,120,120,1,1,0.642144,6.806552,-4.50795,1
3,4,021-102-111-210,111,021-102-111-210,4,0.35,-2.158652,-0.202907,0.34651,0.35
3,4,021-102-111-210,210,021-102-111-210,4,0.12,4.266149,-0.202764,-4.359432,0.12
3,4,021-102-111-210,021,021-102-111-210,4,0.25,-6.779317,6.221901,0.34651,0.25
3,4,021-102-111-210,102,021-102-111-210,4,0.28,-2.158659,-4.420115,6.213189,0.28
4,1,002,002,002,1,1,0.11012,-0.050175,4.62942,1
5,1,102,102,102,1,1,-1.432567,-4.956088,6.213189,1
6,1,202,202,202,1,1,1.4255660000000001,-8.564652,2.906625,1
7,1,201,201,201,1,1,6.723891,-8.07289,0.630579,1
8,2,021-202,021,021-202,2,0.79,-4.2988,7.118132,-2.893236,0.79
8,2,021-202,202,021-202,2,0.21,2.205786,-2.424422,2.914866,0.21
9,1,201,201,201,1,1,6.758728,-5.568859,0.255505,1
10,1,020,020,020,1,1,1.633328,4.963405,-2.83102,1
11,1,002,002,002,1,1,0.846048,0.902137,7.211188,1
12,1,200,200,200,1,1,7.203462,-4.521601,-5.114262,1
13,2,012-202,202,012-202,2,0.3,0.251372,-9.228088,2.274391,0.3
13,2,012-202,012,012-202,2,0.7,-4.889342,-3.393449,6.295702,0.7
14,3,012-020-200,012,012-020-200,3,0.46,-8.432514,1.603864,5.870962,0.46
14,3,012-020-200,200,012-020-200,3,0.09,2.789041,-0.978718,-0.185688,0.09
14,3,012-020-200,020,012-020-200,3,0.45,-2.258095,5.273494,-0.733167,0.45
15,1,012,012,012,1,1,0.558997,1.324155,0.395852,1
16,1,220,220,220,1,1,5.624126,5.091819,-5.38897,1
17,2,022-102,022,022-102,2,0.47,-4.594824,3.454324,1.458088,0.47
17,2,022-102,102,022-102,2,0.53,-0.624503,-3.001727,7.980179,0.53
18,3,012-102-200,102,012-102-200,3,0.04,1.157675,-6.673527,5.365991,0.04
18,3,012-102-200,200,012-102-200,3,0.76,7.28951,-1.885384,-0.865057,0.76
18,3,012-102-200,012,012-102-200,3,0.2,-2.249216,-0.67592,5.365991,0.2
19,1,021,021,021,1,1,-4.121027,6.665509,-0.480831,1
20,2,120-201,201,120-201,2,0.94,6.152289,-6.57681,0.429841,0.94
20,2,120-201,120,120-201,2,0.06,0.285614,5.906853,-5.346954,0.06
21,1,220,220,201-220,1,1,3.389486,5.044611,-5.0861,1
22,2,021-120,021,021-120,2,0.29,-4.44164,5.823042,1.738489,0.29
22,2,021-120,120,021-120,2,0.71,1.158416,6.569761,-2.4767420000000002,0.71
23,2,022-202,022,022-202,2,0.72,-2.222786,2.918349,5.855379,0.72
23,2,022-202,202,022-202,2,0.28,4.150685,-3.62286,1.713147,0.28
24,2,021-202,202,021-202,2,0.98,0.391021,-8.23831,2.535239,0.98
24,2,021-202,021,021-202,2,0.02,-2.634637,2.826624,0.703772,0.02
25,1,201,201,201,1,1,7.753952,-5.049467,0.526788,1
26,3,012-211-220,211,012-211-220,3,0.39,3.049279,-2.675692,0.07934,0.39
26,3,012-211-220,220,012-211-220,3,0.39,3.049279,2.81176,-5.940358,0.39
26,3,012-211-220,012,012-211-220,3,0.22,-1.571426,0.146942,6.657198,0.22
27,1,120,120,-1,1,1,-1.555566,6.109092,-7.352783,1
28,2,022-202,202,022-202,2,0.15,3.179142,-5.955396,1.899703,0.15
28,2,022-202,022,022-202,2,0.85,-2.90425,0.154041,3.811419,0.85
29,1,220,220,220,1,1,6.706302,1.742855,-10.27394,1
30,1,022,022,022,1,1,-7.045987,1.094749,1.975074,1
31,2,002-201,201,002-201,2,0.13,3.698405,-3.931054,1.155318,0.13
31,2,002-201,002,002-201,2,0.87,-2.784076,0.090889,6.98511,0.87
32,1,210,210,021-210,1,1,2.423158,1.158235,-4.639153,1
33,2,012-021,012,012-021,2,0.55,-7.581442,1.410574,5.876258,0.55
33,2,012-021,021,012-021,2,0.45,-6.873958,5.273228,0.766443,0.45
34,3,002-020-200,200,002-020-200,3,0.35,4.945203,0.538474,-4.183062,0.35
34,3,002-020-200,020,002-020-200,3,0.63,-1.489766,4.909909,-4.353027,0.63
34,3,002-020-200,002,002-020-200,3,0.02,-1.47065,-0.206838,1.745635,0.02
35,4,021-102-111-210,102,021-102-111-210,4,0.24,-0.095301,-6.354788,5.48123,0.24
35,4,021-102-111-210,111,021-102-111-210,4,0.07,-0.508977,-0.323858,0.108084,0.07
35,4,021-102-111-210,021,021-102-111-210,4,0.41,-6.087935,5.944542,0.103582,0.41
35,4,021-102-111-210,210,021-102-111-210,4,0.28,6.030921,-0.323857,-4.489554,0.28
36,1,201,201,201,1,1,8.732783,-7.953854,0.346727,1
37,1,002,002,002,1,1,-0.621141,-3.757185,6.774927,1
