23.137,1.242	0.105,43.787
3.735,6.024	80.855,0.375
16.747,1.075	0.024,46.874
99.818,1.147	0.301,75.135
2.859,0.602	97.570,0.602	0.055,44.498
80.043,1.287	0.020,75.852	1.595,75.852
95.660,2.987	0.052,43.007	2.671,43.007
102.433,1.054	0.027,84.712
86.439,1.624	0.264,64.772
22.653,0.470	0.006,26.151	0.349,26.151
3.228,1.933	74.411,1.933	0.038,121.519
0.929,1.184	91.233,1.184	0.422,94.371
23.250,1.407	0.005,51.792
0.018,50.576
0.004,125.490
26.204,0.618	0.005,40.305
55.654,1.525	0.012,118.926
88.852,0.702
141.159,1.596	0.028,58.742	2.278,58.742
58.742,1.290	0.062,99.967
0.219,103.486	10.362,6.759
0.041,60.051
131.223,3.211	0.040,112.131	2.500,112.131
145.948,0.080
37.117,0.302	0.014,23.105
168.065,4.277	0.068,116.393
125.017,0.868
22.154,0.859	0.009,69.064
43.653,0.933	0.098,84.824
1.387,2.921	122.649,0.042
13.236,1.550	0.003,89.675
93.575,0.690	0.028,49.299
245.224,0.783	0.062,73.563
24.662,3.754	0.007,265.307
1.349,0.483	73.570,0.483	0.017,31.326
1.636,0.730	157.279,0.730
86.407,0.212
84.275,1.869	0.360,85.164
6.656,2.693	0.001,109.209
0.234,7.688	21.659,7.688
29.028,1.881	0.291,88.852
2.752,6.368	0.001,257.982
83.694,0.486	0.224,48.423
0.748,1.703	35.115,1.703	0.015,143.839
340.734,1.064	0.124,86.727
99.803,4.415	0.040,354.837	1.877,354.837
57.322,0.816	0.027,55.649	1.762,55.649
187.686,0.913	0.165,46.816
51.487,0.316	0.012,21.135
0.006,73.394
98.259,1.304	0.024,13.090	2.024,13.090
0.082,79.430	4.662,17.097
108.431,0.740	0.075,63.850
1.460,1.174	121.236,1.174	0.019,52.576
0.628,8.789	42.272,0.173
0.002,185.035
4.696,4.580	0.009,72.540
12.225,4.018	0.004,338.462
57.490,1.063	0.073,67.213
3.632,0.889	82.898,0.889
103.838,0.334	0.015,33.341
0.413,137.782
186.102,1.311	0.028,51.333
