122.018,0.645	0.116,50.777
37.330,0.821	0.023,76.871
54.792,1.254	0.007,52.303	0.595,52.303
97.663,1.493	0.084,99.145
77.402,0.146	0.026,12.977
1.248,4.682	110.182,0.165
75.509,2.200	0.040,48.548
2.622,2.142	36.066,2.142	0.045,56.894
0.238,1.078	14.781,1.078	0.003,97.600
0.003,97.600
27.841,8.175	1.155,78.395
0.327,83.320
2.415,0.077	126.023,0.077
178.182,18.282	0.046,97.910
139.502,0.908	0.865,11.555
100.941,1.974	0.069,195.854
37.853,1.290	0.026,123.549
125.767,1.464	0.599,124.825
18.489,2.828	0.006,178.967
113.674,3.176	0.078,39.875
291.196,0.770
200.194,1.421	0.876,30.419
237.017,7.812	0.026,119.776
69.579,11.322	0.018,73.253
5.690,0.958	0.003,47.684
56.002,2.033	0.016,192.741
92.193,3.805
50.292,6.999	0.152,115.786
41.846,14.324
2.511,4.055	104.645,0.044
0.118,232.693	7.261,100.212
72.653,1.843	0.071,97.632
57.705,1.925	0.009,148.164
134.295,0.143	0.110,7.566
32.145,1.940	0.009,122.798
80.839,6.271	0.075,258.951
150.380,0.144	1.151,9.832
23.396,3.076
42.789,2.392	0.009,91.564	0.443,91.564
91.416,7.110	0.011,159.239
1.446,14.979	38.037,0.202
10.993,0.929	0.006,68.044
129.175,0.750
198.395,1.286	0.145,96.458
0.771,1.726	55.332,1.726	0.045,78.026
48.946,7.111
0.135,90.910	7.510,7.383
108.207,3.450	0.348,181.995
3.186,1.852	289.092,1.852	0.041,112.508
147.278,3.139	0.083,94.097
41.033,9.375	0.014,371.578
14.283,2.417	0.037,201.708	3.200,201.708
101.492,1.664	0.029,33.594
0.303,16.444	6.220,0.201
144.338,0.321	0.052,27.429	2.293,27.429
82.980,0.332	0.043,32.081
214.019,1.064	0.094,96.301
73.775,6.447	0.364,147.932
24.203,1.398	0.015,103.792
57.171,2.644	0.013,92.199
33.854,3.732	0.005,131.803
50.145,0.252
2.079,2.959	118.528,2.959	0.048,157.126
107.495,3.604	0.799,189.192
261.189,5.971	0.078,72.219
0.020,73.680
167.645,0.986	0.541,94.707
234.467,0.266
1.035,0.672	97.105,0.672	0.017,31.373
134.145,1.218	0.016,72.066
173.020,6.772	0.053,264.799
104.044,4.599	0.120,199.320
18.060,5.857	0.003,177.041
56.870,0.563	0.045,32.452
151.487,1.738
96.876,10.137	0.021,485.612
54.182,3.415	0.012,44.828
94.121,4.617	0.140,192.506
0.002,299.672
0.359,113.337	22.079,48.810
506.673,1.291	0.516,55.463
0.019,133.789
165.664,0.335	0.208,30.315	2.233,30.315
230.560,0.277	0.174,10.602
0.331,224.106	15.900,12.164
180.229,1.722	0.098,121.968
38.314,6.206	0.197,182.770
1.487,2.169	139.139,2.169	0.026,214.416
145.416,3.736	1.185,131.946
88.989,0.168
94.241,0.253	0.118,18.332	3.448,18.332
0.866,0.521	80.132,0.521	0.011,40.856
91.878,5.074	0.040,425.968	2.516,425.968
623.386,0.679
87.770,0.911	0.015,62.743
3.030,4.135	0.001,198.585
13.015,0.506	0.001,32.335
54.619,2.205	0.053,172.887
40.006,1.888	0.601,107.313
119.208,3.791	0.335,50.083
146.122,2.147	0.144,54.071
0.257,137.869	7.421,12.970
52.684,4.306
30.109,1.997	0.004,78.692
0.258,133.615	9.667,1.421
39.931,1.209	0.017,77.363
253.146,1.191	0.120,106.943
51.918,0.402	0.007,28.217
6.527,0.550	0.019,33.760
251.042,3.411
0.001,288.255
509.636,1.027
193.811,2.092	0.028,81.260
3.156,2.240	177.297,2.240	0.078,208.815
0.002,312.758
51.928,1.658	0.017,105.602
183.522,1.020	0.330,81.322
34.961,2.412	0.119,102.630
708.789,2.564
26.236,3.207	0.004,157.872
0.022,106.777
237.612,0.309	0.034,26.120	3.267,26.120
96.376,6.495	0.116,379.940
0.481,258.609
172.237,5.637	0.036,128.696
222.367,1.278	0.058,106.428
1.280,0.648	102.036,0.648	0.026,63.952
74.340,1.975
47.359,3.102	0.132,78.106
186.354,0.694	0.177,12.328
152.837,2.295	0.069,169.756
9.729,2.069	0.004,203.661
511.013,0.291
3.525,11.804	117.410,11.804	0.082,32.223
93.582,0.306	0.026,29.519	2.435,29.519
8.970,1.274	0.005,63.935
155.807,0.978	0.056,66.318
44.464,7.701	0.040,324.415	2.599,324.415
431.451,0.331
3.660,4.239	56.598,4.239	0.065,116.584
