parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,01-20,01,01-20,2,0.366,-3.102236,5.666093,0.366
1,2,01-20,20,01-20,2,0.634,6.930951,-0.632353,0.634
2,2,01-20,01,01-20,2,0.703,-5.45568,6.264373,0.703
2,2,01-20,20,01-20,2,0.297,5.222255,-0.285074,0.297
3,2,11-20,11,01-11-20,2,0.813,-0.747995,5.708823,0.813
3,2,11-20,20,01-11-20,2,0.187,5.775883,0.326122,0.187
4,2,01-20,01,01-20,2,0.451,-3.56675,6.631465,0.451
4,2,01-20,20,01-20,2,0.549,6.609739,0.578053,0.549
5,2,01-20,01,01-20,2,0.119,-5.27836,3.697925,0.119
5,2,01-20,20,01-20,2,0.881,6.274306,-2.776791,0.881
6,2,00-20,00,00-20,2,0.601,0.319832,2.22723,0.601
6,2,00-20,20,00-20,2,0.399,6.783744,-2.597636,0.399
7,2,01-20,20,01-20,2,0.554,6.238573,1.13741,0.554
7,2,01-20,01,01-20,2,0.446,-4.626679,5.601354,0.446
8,2,01-20,01,01-10-20,2,0.599,-4.466009,5.830213,0.599
8,2,01-20,20,01-10-20,2,0.401,5.172547,1.099155,0.401
9,3,01-10-20,20,01-10-20,3,0.126,3.885716,0.108648,0.126
9,3,01-10-20,01,01-10-20,3,0.337,-8.378322,6.608806,0.337
9,3,01-10-20,10,01-10-20,3,0.537,-2.073123,0.108647,0.537
10,1,01,01,01,1,1,-8.382794,6.608806,1
11,2,01-20,01,01-20,2,0.641,0.207365,6.292689,0.641
11,2,01-20,20,01-20,2,0.359,4.799137,3.031251,0.359
12,1,01,01,01,1,1,-1.610886,6.380584,1
13,2,10-20,10,10-20,2,0.535,1.272982,-3.703577,0.535
13,2,10-20,20,10-20,2,0.465,6.977544,-3.703577,0.465
14,2,01-20,01,01-20,2,0.277,-4.454659,6.613383,0.277
14,2,01-20,20,01-20,2,0.723,7.476648,4.192347,0.723
15,2,01-20,01,01-20,2,0.011,-0.004597,3.530477,0.011
15,2,01-20,20,01-20,2,0.989,7.124141,-0.139778,0.989
16,2,01-20,01,01-20,2,0.588,-3.862052,7.613635,0.588
16,2,01-20,20,01-20,2,0.412,6.657372,0.980807,0.412
17,2,01-20,01,01-20,2,0.768,-5.282202,6.948936,0.768
17,2,01-20,20,01-20,2,0.232,5.242348,0.367915,0.232
18,2,01-20,01,01-20,2,0.285,-0.738719,6.963764,0.285
18,2,01-20,20,01-20,2,0.715,6.97461,0.549833,0.715
19,2,01-20,01,01-20,2,0.909,-7.360204,7.48355,0.909
19,2,01-20,20,01-20,2,0.091,4.208609,1.499798,0.091
20,2,01-20,01,01-20,2,0.463,-3.676748,5.317419,0.463
20,2,01-20,20,01-20,2,0.537,6.828757,1.667049,0.537
21,1,20,20,20,1,1,8.185847,-0.376811,1
22,2,01-20,20,01-20,2,0.875,7.645255,0.507271,0.875
22,2,01-20,01,01-20,2,0.125,-0.190462,4.926904,0.125
23,2,01-20,01,01-20,2,0.572,-5.25126,6.90419,0.572
23,2,01-20,20,01-20,2,0.428,7.888659,2.965787,0.428
24,2,01-20,01,01-20,2,0.688,-5.82049,6.194807,0.688
24,2,01-20,20,01-20,2,0.312,6.120586,3.50101,0.312
25,2,01-20,01,01-20,2,0.891,-8.586149,5.575425,0.891
25,2,01-20,20,01-20,2,0.109,2.508385,-0.062331,0.109
26,2,01-20,20,01-20,2,0.273,5.807413,1.02347,0.273
26,2,01-20,01,01-20,2,0.727,-5.9405,7.590517,0.727
27,1,20,20,20,1,1,6.52659,1.927883,1
28,2,01-20,01,01-20,2,0.219,-2.718469,6.855311,0.219
28,2,01-20,20,01-20,2,0.781,5.652269,2.807071,0.781
29,1,21,21,21,1,1,5.387012,3.840403,1
30,2,00-20,20,00-20,2,0.419,6.709362,-4.512795,0.419
30,2,00-20,00,00-20,2,0.581,1.328072,1.448502,0.581
31,2,01-21,21,01-21,2,0.612,2.860227,6.646919,0.612
31,2,01-21,01,01-21,2,0.388,-3.084321,7.862288,0.388
32,2,01-20,20,01-20,2,0.472,6.182945,0.881674,0.472
32,2,01-20,01,01-20,2,0.528,-3.810531,6.609276,0.528
33,2,01-20,20,01-20,2,0.184,5.850629,0.944776,0.184
