67.982,1.153	0.721,65.436
89.626,1.030	5.553,36.374
71.984,0.353	3.263,28.376
1.563,96.801
21.737,1.670	0.674,126.055
90.973,0.325	5.022,24.043
2.240,129.201
67.982,0.714	11.645,65.436
0.225,103.372
22.367,0.660	0.243,57.918
96.480,2.989	10.315,112.017
27.581,3.290	3.953,97.608
1.541,92.959
0.212,116.340
250.590,1.628	7.089,84.183
25.734,0.924
45.461,1.159	0.886,105.937
109.511,1.639	1.505,120.650
6.906,14.750
74.880,17.999	0.878,106.480
0.098,29.905
5.276,70.110
40.971,2.653	7.679,38.034
135.682,4.844	2.024,50.701
154.617,2.178	2.065,169.765
183.841,1.408
70.252,0.417	1.597,26.837
41.323,3.702	2.771,199.389
93.617,0.163	1.257,13.294
70.913,7.088	1.090,69.144
0.428,164.290
0.494,200.858
77.382,1.187	1.194,97.119
37.135,0.908	0.395,54.732
177.723,1.007	2.016,70.913
55.325,1.974
21.884,3.809	0.226,227.004
83.691,7.707	0.845,297.343
80.794,1.163	2.886,30.832
1.407,23.470
234.192,0.887	7.282,79.217
139.765,2.599	1.982,53.312
42.175,0.433
82.273,1.349	1.453,87.446
29.672,0.782
249.695,1.113	5.318,79.704
54.412,2.237	0.597,48.264
0.859,242.903
238.906,0.935	3.752,62.080
37.135,1.739	1.523,144.988
70.768,1.587	1.611,104.765
0.100,48.116
2.334,125.446
36.841,3.119	0.388,155.435
73.026,1.932
0.145,125.385
136.745,0.134
231.441,1.681	2.387,128.914
41.641,1.243	0.442,104.158
132.625,3.832	3.534,245.361
85.164,3.390	1.089,85.650
140.716,0.119	1.604,7.206
209.302,7.788
114.320,3.547	1.627,114.175
70.186,2.651	5.097,93.902
103.526,1.535	2.998,149.396
89.273,15.253
13.069,57.800
140.269,2.193	5.756,150.175
125.265,2.405	1.792,94.200
252.294,4.851	7.426,116.394
186.189,0.923	1.926,61.777
89.235,1.517	2.550,145.077
124.306,1.282	1.692,95.558
27.222,2.075
57.371,0.467	1.164,11.338
182.066,1.843	3.024,74.204
40.217,19.266	0.563,357.974
70.110,5.264	4.543,367.232
25.535,9.294	1.866,378.566
93.026,0.550	2.316,15.875
89.216,2.056	0.934,111.601
131.784,0.453	1.593,44.268
68.597,0.317	1.093,31.240
0.365,265.875
95.407,5.559	1.082,112.194
40.316,3.494	0.697,44.842
246.062,9.263
37.544,1.712
124.071,4.928	1.525,402.944
139.673,1.556	2.233,129.335
0.797,175.773
82.025,1.617	1.739,119.928
1.280,110.624
276.062,3.275	2.791,79.556
1.572,202.371
9.704,291.543
12.299,0.305	0.126,19.238
2.132,143.735
0.254,182.285
103.218,2.660	1.081,156.867
188.791,5.566	2.983,232.411
357.192,6.692
305.768,1.104	18.666,94.986
1.255,109.028
182.579,0.815	2.056,58.075
32.648,1.493	0.601,75.144
39.573,0.126
280.240,1.743	3.646,100.265
67.921,1.817	0.679,103.237
39.837,0.541	0.961,34.764
0.624,70.545
69.097,2.733	3.416,160.671
154.887,4.109	5.264,277.954
38.118,4.638	0.806,131.890
0.061,30.102
71.324,2.310	1.007,53.796
61.403,5.423	2.778,75.439
0.454,141.906
5.426,0.099
105.018,5.255	1.073,60.829
190.538,3.281	2.602,207.269
194.461,3.262
0.517,606.131
0.371,512.073
0.342,70.615
24.090,9.819	0.541,680.113
1.588,91.349
52.342,1.638	2.417,125.811
0.243,38.524
0.216,38.411
76.088,0.637	0.939,39.976
24.922,3.818	0.928,134.410
154.698,1.269	7.234,96.876
146.326,0.024
0.862,144.665
126.615,2.248	2.081,202.120
165.486,0.419	2.246,32.421
104.695,1.068	1.130,17.028
128.353,1.629	1.745,43.666
0.169,73.109
45.827,2.361	0.996,102.452
206.746,1.699	3.706,120.709
119.109,1.333	2.615,79.136
1.570,257.562
95.947,1.515	6.748,69.372
3.432,194.316
560.369,2.191
0.975,213.944
0.354,11.939
48.107,4.645	0.644,89.731
68.666,10.717	0.873,178.265
1.644,85.507
152.619,0.911	2.359,67.706
4.238,15.448	0.054,188.139
109.210,3.609	1.172,251.095
182.474,0.566	2.627,40.040
149.135,1.640	2.835,132.535
53.978,0.593	0.542,47.803
30.637,4.022	0.604,29.386
114.596,0.228	1.192,17.800
93.875,1.993	2.193,118.313
79.179,0.124	1.102,9.004
13.386,1.049	0.778,23.434
128.929,0.974	3.275,75.754
8.489,2.078	0.105,153.759
13.468,1.992	0.203,197.537
7.232,3.246	0.093,72.802
70.939,6.011	2.184,239.514
117.115,1.751	2.009,162.541
110.686,0.607	10.077,56.832
58.640,0.582	0.753,26.825
119.610,2.892	1.297,204.170
1.258,18.853
127.216,4.313
75.471,1.797	0.962,24.698
186.345,1.079
1.707,1.061	0.017,103.307
141.662,0.329	2.065,23.198
51.918,1.140	0.935,61.150
1.245,553.053
128.654,1.374	1.871,30.045
5.469,34.559
107.610,1.617	1.331,136.314
32.064,5.234	0.624,271.314
551.731,4.012
91.845,2.780	0.993,141.996
289.673,2.706
161.225,2.515
99.089,0.544	1.748,35.279
1.090,308.081
