parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,2,01-10,01-10,2,79,-0.470918,6.032015,01
1,2,01-10,01-10,2,21,6.087084,0.205656,10
2,2,01-10,01-10,2,57,2.473164,5.184821,01
2,2,01-10,01-10,2,43,6.485853,0.04248,10
3,2,01-10,01-10,2,93,6.169608,-1.501495,10
3,2,01-10,01-10,2,7,1.706113,4.826589,01
4,1,01,01,1,100,0.644452,6.596945,01
5,2,01-10,01-10,2,96,-0.569573,6.97791,01
5,2,01-10,01-10,2,4,4.442088,0.74282,10
6,2,01-10,01-10,2,99,6.507374,-1.622683,10
6,2,01-10,01-10,2,1,2.989889,4.587565,01
7,1,01,01,1,100,1.163542,7.013473,01
8,2,01-10,01-10,2,82,6.087084,-0.48511,10
8,2,01-10,01-10,2,18,3.541685,6.032014,01
9,1,01,01,1,100,-2.154403,6.691709,01
10,1,01,01-10,1,100,-2.042528,5.855933,01
11,2,01-10,01-10,2,64,6.592165,1.579866,10
11,2,01-10,01-10,2,36,3.366666,6.80758,01
12,1,01,01-10,1,100,1.982852,6.608933,01
13,1,01,01,1,100,0.624277,6.538528,01
14,1,01,01,1,100,-2.237828,6.8622,01
15,2,01-10,01-10,2,96,7.969187,0.703373,10
15,2,01-10,01-10,2,4,2.825568,6.395462,01
16,1,10,10,1,100,4.685601,-0.113491,10
17,2,01-10,01-10,2,61,5.506555,0.212768,10
17,2,01-10,01-10,2,39,-0.174387,6.727056,01
18,2,01-10,01-10,2,95,0.589696,6.91468,01
18,2,01-10,01-10,2,5,6.774933,0.712441,10
19,1,11,11,1,100,2.787883,3.8826870000000002,11
20,2,01-10,01-10,2,79,-0.187886,6.734438,01
20,2,01-10,01-10,2,21,6.113109,4.169849,10
21,1,01,01,1,100,-3.355087,4.902292,01
22,1,01,01,1,100,2.399552,6.131542,01
23,2,01-10,01-10,2,29,2.94095,5.248903,01
23,2,01-10,01-10,2,71,5.356533,1.407756,10
24,2,01-10,01-10,2,52,7.084083,2.276156,10
24,2,01-10,01-10,2,48,1.017254,5.663939,01
25,2,01-10,01-10,2,45,1.046146,7.407393,01
25,2,01-10,01-10,2,55,7.272554,1.122913,10
26,1,10,10,1,100,7.522313,0.493585,10
27,2,01-10,01-10,2,91,6.134465,-1.262691,10
27,2,01-10,01-10,2,9,0.675507,4.746136,01
28,1,01,01-10,1,100,1.470488,7.63944,01
29,2,01-10,01-10,2,71,6.548701,-2.613439,10
29,2,01-10,01-10,2,29,0.330127,3.732723,01
30,2,01-10,01-10,2,79,0.124371,6.111539,01
30,2,01-10,01-10,2,21,6.147982,2.825447,10
31,1,01,01,1,100,-1.223935,7.360098,01
32,1,01,01,1,100,-1.017346,7.650033,01
33,2,01-10,01-10,2,80,0.255431,6.601676,01
33,2,01-10,01-10,2,20,6.273924,0.247385,10
34,2,01-10,01-10,2,96,-1.340043,5.774313,01
34,2,01-10,01-10,2,4,5.214703,-0.138758,10
35,2,01-10,01-10,2,35,7.473482,0.009447,10
35,2,01-10,01-10,2,65,1.011475,6.147982,01
36,1,10,10,1,100,5.78985,0.980864,10
37,2,01-10,01-10,2,98,-2.144531,7.826573,01
37,2,01-10,01-10,2,2,4.451837,1.971619,10
38,2,01-10,01-10,2,91,-0.242674,8.215983,01
38,2,01-10,01-10,2,9,6.386995,2.946192,10
39,2,01-10,01-10,2,92,6.33618,0.217386,10
39,2,01-10,01-10,2,8,1.528887,4.946375,01
40,1,01,01,1,100,0.492954,4.552775,01
41,2,01-10,01-10,2,47,2.864434,6.307742,01
41,2,01-10,01-10,2,53,7.871546,-0.172779,10
42,2,01-10,01-10,2,41,0.986678,5.736383,01
42,2,01-10,01-10,2,59,7.12686,1.377685,10
43,1,10,10,1,100,5.398329,-1.20627,10
44,2,01-10,01-10,2,41,6.362344,0.43179,10
44,2,01-10,01-10,2,59,0.538599,6.450315,01
45,1,10,10,1,100,4.891013,-0.354635,10
46,2,01-10,01-10,2,61,2.410785,6.316584,01
46,2,01-10,01-10,2,39,7.964028,0.154605,10
47,2,01-10,01-10,2,68,-0.743893,5.592883,01
47,2,01-10,01-10,2,32,5.765845,1.161557,10
48,1,01,01,1,100,-0.218838,7.924242,01
49,2,01-10,01-10,2,89,7.900295,-0.097063,10
49,2,01-10,01-10,2,11,1.907465,5.956051,01
50,2,01-10,01-10,2,89,0.606497,7.179791,01
50,2,01-10,01-10,2,11,5.214703,0.797866,10
51,2,01-10,01-10,2,58,0.687607,6.711017,01
51,2,01-10,01-10,2,42,6.145032,0.666388,10
52,1,01,01,1,100,-3.322639,5.588457,01
53,1,01,01,1,100,1.223086,6.970925,01
54,2,01-10,01-10,2,99,-1.365056,7.280172,01
54,2,01-10,01-10,2,1,5.203246,1.640938,10
55,1,10,10,1,100,6.190345,0.94995,10
56,1,01,01,1,100,-2.790475,6.970218,01
57,1,10,10,1,100,7.095346,-2.898451,10
58,2,01-10,01-10,2,27,7.854497,0.74914,10
58,2,01-10,01-10,2,73,1.255059,7.010265,01
59,2,01-10,01-10,2,90,-1.179123,6.702631,01
59,2,01-10,01-10,2,10,5.379917,0.313716,10
60,2,01-10,01-10,2,89,7.051206,1.938027,10
60,2,01-10,01-10,2,11,1.821416,7.935156,01
61,2,01-10,01-10,2,69,0.122923,6.420377,01
61,2,01-10,01-10,2,31,6.412177,1.761361,10
62,1,10,01-10,1,100,7.13664,-3.075548,10
63,1,10,10,1,100,7.709443,2.961198,10
64,2,01-10,01-10,2,85,0.702312,6.835108,01
64,2,01-10,01-10,2,15,6.836936,1.826552,10
65,2,01-10,01-10,2,84,6.133119,1.4066,10
65,2,01-10,01-10,2,16,2.349567,6.553087,01
66,2,01-10,01-10,2,54,1.583861,7.223002,01
66,2,01-10,01-10,2,46,6.693855,0.618524,10
67,2,10-11,10,2,83,3.034112,5.364842,11
67,2,10-11,10,2,17,6.346375,3.930994,10
68,1,01,01,1,100,3.708067,5.853009,01
69,2,01-10,01-10,2,68,7.132055,1.132946,10
69,2,01-10,01-10,2,32,2.525027,6.661008,01
70,2,01-10,01-10,2,62,6.968836,1.265972,10
70,2,01-10,01-10,2,38,0.841624,6.557648,01
71,2,01-10,01-10,2,65,7.978965,2.278221,10
71,2,01-10,01-10,2,35,2.892555,6.86287,01
