73.699,2.207	1.297,65.896
82.756,0.978	4.282,92.519
114.541,1.459	2.006,78.396
79.403,0.555	0.975,54.338
208.144,2.229
27.602,1.891	0.519,161.097
89.222,2.006	2.423,29.488
34.871,2.488	1.122,83.050
116.723,0.978	19.557,58.376
27.479,0.687	0.872,59.518
77.643,0.500	5.174,47.746
60.468,9.455	3.976,70.464
37.632,1.165	0.647,40.347
90.483,0.408
3.640,177.153
59.372,1.097
215.065,4.821	7.431,35.679
16.773,0.732	0.374,46.091
58.843,0.743	0.724,36.452
71.437,2.920	1.144,134.826
31.709,1.377	0.849,97.153
104.024,1.504	1.165,61.407
4.489,137.276
127.056,13.259	2.356,77.643
0.925,97.153
24.778,8.853
49.638,0.214
0.525,111.216
146.206,0.119	3.023,7.001
187.136,0.854	2.183,58.768
264.445,1.417
1.292,221.917
82.866,1.033	1.018,84.080
55.571,4.085	5.511,108.009
50.440,0.151	1.082,6.936
119.966,1.888	4.856,124.770
50.643,2.257	1.128,224.749
87.345,0.188	3.417,17.929
187.873,0.321
119.795,0.917	2.222,39.252
0.133,88.940
0.596,128.275
173.023,0.423
232.537,3.179	14.085,118.896
70.404,0.191	1.613,9.385
29.851,3.241
138.171,1.906	2.797,111.074
52.536,1.047
134.901,4.565	13.584,114.107
67.608,0.263	0.904,10.058
15.312,4.922	0.417,327.056
90.971,0.047
99.965,0.913	1.005,40.272
150.176,0.619	1.800,48.900
130.731,5.557
103.928,0.746	2.261,65.786
113.065,5.319	2.646,247.977
177.330,1.048	8.419,78.603
36.942,0.870	0.452,25.997
76.546,3.602	0.861,28.441
96.802,1.071
21.120,0.531	4.640,47.598
278.552,6.120	5.475,55.622
108.294,12.068
154.149,0.182
56.519,1.400	3.246,86.844
62.882,2.352
170.959,1.537	4.103,75.640
15.144,22.394
0.216,57.656
5.582,112.204
2.904,0.050
0.145,165.627
5.859,288.960
1.580,324.805
0.356,139.340
67.836,1.259	1.963,96.394
60.939,3.088	1.894,113.768
166.254,0.851	2.407,40.208
109.538,2.689	1.609,176.705
1.909,386.800
14.520,1.568	0.149,52.394
63.876,0.920	0.681,65.079
38.315,3.839	0.440,93.412
269.469,1.005	5.194,75.898
0.594,56.106
291.222,0.352
214.610,3.592
87.586,0.747	1.384,55.056
0.285,96.438
2.198,193.832
0.250,41.744
24.366,0.873	1.207,45.054
56.348,0.768	4.076,76.707
128.260,0.608	1.397,43.114
118.457,3.838	1.743,167.585
25.000,1.597
97.913,3.568	2.270,97.780
5.634,154.014
215.978,3.472	4.562,172.266
86.510,3.711	15.653,181.238
81.437,1.354
5.701,2.239
93.896,4.502	1.031,214.728
76.512,1.205	1.007,67.683
256.796,2.346	3.359,151.906
151.608,3.950	2.290,98.837
0.367,162.725
505.817,1.011
12.668,2.694	0.785,85.038
94.869,0.252
99.802,0.163
27.466,1.413	0.437,94.567
29.238,1.864	0.673,163.203
160.129,3.518	1.814,302.649
136.639,6.032	2.442,133.394
111.966,1.004	2.131,99.986
956.899,2.103	16.573,80.144
0.324,324.805
31.383,14.583	0.579,199.599
189.928,1.618
263.432,18.757	6.017,163.982
75.216,1.383	0.780,42.185
0.349,22.496
91.473,6.898
163.089,3.247	7.473,235.308
22.121,1.111	0.243,101.511
55.604,0.682	0.569,63.783
119.181,7.755	1.586,488.277
39.277,1.815	2.003,78.739
39.604,1.396	1.084,135.347
