33.811,0.463	0.005,39.798
28.074,1.064	0.051,86.548
64.607,1.959	0.015,95.724
12.307,1.079	0.004,66.471
37.290,2.212	0.008,65.578
0.002,148.936
0.025,157.491
1.376,4.070	133.936,0.081
0.056,31.174
33.155,34.300	0.007,114.582
100.328,1.806	0.089,101.106
0.151,7.881	14.872,0.258
44.177,1.438	0.015,132.969
30.746,1.500	0.029,34.815
0.284,113.608
50.192,1.025	0.008,27.599
0.002,70.049
123.532,4.020	0.128,132.693
66.428,1.905	0.059,148.936
72.019,1.845	0.014,84.514
39.413,2.347	0.207,111.289
0.000,81.327
95.842,1.622	0.876,44.982
59.259,1.387	0.007,64.974
114.600,3.040	1.289,209.294
297.228,1.380	0.107,114.008
65.022,1.602	0.008,78.263
54.878,16.126	0.026,87.093
24.196,0.914	0.011,91.039
44.112,1.658	0.012,86.456
67.553,1.907	0.026,148.388
251.946,0.691	0.160,31.490	3.223,31.490
145.842,1.221	0.494,66.686
88.679,0.868	0.058,52.119
91.623,2.420	0.056,132.686	2.982,132.686
102.022,3.313	0.025,122.433
21.053,0.962	0.879,88.700
65.646,0.149	0.012,10.195
12.078,1.621	0.001,132.515
48.919,7.666	0.016,131.256
38.878,2.489	0.021,113.415
376.204,1.748	0.074,40.782
427.357,0.690	0.091,63.017
0.003,259.376
79.068,1.466	0.020,110.525
0.816,15.954	54.398,0.490
0.005,340.605
75.792,6.846	0.039,83.886	2.158,83.886
57.670,3.098	0.008,245.425
1.538,6.547	146.331,0.193
1.046,7.291	72.470,0.636
5.825,0.727	122.560,0.727	0.393,14.511
102.641,6.017	0.075,90.628	2.475,90.628
98.888,2.887	0.023,103.706
57.670,6.725	0.538,245.425
0.023,161.880
106.708,1.002	0.015,73.208
15.261,2.691	0.006,160.673
25.638,2.454	0.005,96.029
2.597,8.717	166.495,8.717	0.042,41.704
1.977,1.040	192.456,1.040	0.028,52.448
57.746,2.031	0.064,132.093
2.610,30.770	248.148,0.369
3.470,1.154	168.827,1.154	0.055,89.839
70.923,8.040	0.424,183.578
50.492,3.484	0.171,175.555
2.423,1.885	123.608,1.885	0.122,164.103
0.063,117.355
36.097,2.538	0.006,113.750
3.237,7.036	72.714,7.036
10.910,0.621	0.003,57.819
72.098,9.168	0.229,155.219
9.310,4.489	0.003,87.691
3.433,21.848	79.385,1.610
0.038,70.144
475.094,0.946	0.110,74.364
182.224,2.783	0.297,132.687
102.435,1.096	0.089,98.131
138.808,2.418	0.161,92.299
295.481,4.047	0.092,98.147
1.221,6.992	120.201,6.992	0.012,285.810
309.332,2.091	1.121,57.335
69.628,2.282	0.031,46.458
487.831,0.492	0.279,43.762	6.684,43.762
225.381,6.503	0.176,214.039
3.403,0.039	302.182,0.039
67.377,1.228	0.086,92.146
15.688,8.109	0.032,178.795
0.327,246.733	13.886,3.612
295.518,5.867
118.958,2.507	0.033,57.178
82.410,2.080	0.042,108.195
0.198,34.513	13.209,1.321
0.009,88.193
128.438,1.056	0.045,103.769	1.928,103.769
44.116,20.820	0.013,116.998
651.646,1.771	0.314,177.110
0.077,257.769	5.761,116.853
53.754,1.975	0.016,84.149
0.002,56.964
329.893,0.672	0.259,61.584
191.382,2.596	0.045,163.920
152.352,6.001	0.040,296.503
0.003,87.469
140.087,2.711	0.022,115.956
85.081,5.593	0.021,207.064
35.050,2.639	0.202,223.688
156.575,2.049	0.731,109.171
17.542,0.719	0.003,67.507
0.911,183.740	18.815,63.830
114.827,3.436	0.612,84.384
111.265,5.196	0.015,143.937
136.156,7.009	0.042,430.154
16.649,6.234	0.013,251.212
79.889,13.451	0.010,86.406
26.938,2.450	0.016,140.719
337.869,1.851	2.628,98.897
0.016,339.707
72.504,12.234	0.012,257.532
31.815,2.207	0.072,125.156
1.957,5.626	138.897,0.072
0.174,51.757
0.020,30.518
43.829,1.871	0.018,53.189
52.432,1.657	0.021,77.124
43.595,1.683	0.014,59.818
130.046,2.235	0.235,141.575
126.961,13.834	0.338,63.527
207.320,5.520	2.197,181.012
0.530,0.083	48.185,0.083
113.910,3.479	3.238,182.768
11.918,2.156	611.012,2.156	0.474,80.733
114.611,8.485	2.355,81.405
68.819,1.180	0.011,76.871
222.949,12.518	0.615,873.698
873.764,1.212	0.603,96.467
347.576,0.684
140.121,1.788	0.328,98.392
17.608,2.386	0.005,27.309
37.843,1.735	0.113,73.116
57.211,0.554	0.627,44.670
68.325,23.016	0.009,315.937
203.224,11.019	0.038,120.330
72.390,6.096	0.011,39.897
93.182,1.899	0.012,120.354
174.414,41.974	0.105,158.703
25.395,22.974	0.011,361.359
0.038,31.531
69.641,0.408	0.048,29.419
242.691,2.536	0.076,91.937	2.896,91.937
1.622,1.370	101.518,1.370	0.087,117.754
105.199,3.589
47.791,1.212	0.031,93.874
32.791,1.105	6.261,65.998
0.139,337.869	9.478,19.324
69.144,1.561	0.146,72.879
63.089,3.481	0.213,48.191
85.682,0.656	0.015,61.928
31.031,2.708	0.019,52.229
61.821,4.328	0.201,306.786
1.338,1.177	117.340,1.177	0.091,61.400
85.648,12.169	0.026,573.310
0.094,23.979
0.016,48.670
107.845,0.451	0.055,41.488
5.420,0.654	195.859,0.654	0.093,57.695
11.640,1.617	0.044,156.685
69.145,1.429	0.021,70.031
88.738,1.426	0.195,113.874
170.536,0.743	0.167,56.878	9.430,56.878
52.611,1.294	0.007,115.546
21.232,8.205	0.500,186.031
200.676,4.161	0.034,375.455	2.224,375.455
0.918,13.610	82.037,0.508
323.911,0.278	0.538,17.996
25.026,12.991	0.011,201.561
6.618,4.987	611.012,4.987	0.116,80.733
67.243,4.196	0.273,279.110
60.068,1.271	0.026,71.110
12.246,1.014	0.019,78.019
93.156,1.872	0.052,76.903
452.340,0.171
1.745,15.532	106.044,0.311
617.806,4.388	0.387,77.969
1.180,19.210	71.112,0.228
47.802,5.053	0.014,139.425
76.753,1.647	0.020,136.881
138.749,0.647	0.032,56.739
253.905,1.752	0.115,107.973
48.808,1.841	2.810,167.838
59.206,0.744	0.082,45.773
137.063,5.898	0.020,192.775
31.601,3.661	0.024,338.511
1.473,2.674	52.507,2.674	0.015,144.378
80.356,2.114	0.021,103.544
157.636,9.528	0.031,385.278
61.718,0.248	0.008,22.346
0.105,249.348	10.498,87.439
173.637,3.892	0.182,60.384
36.472,4.290	0.016,221.038
139.903,0.374	0.042,34.894
46.727,2.537	0.011,135.333
2.278,3.995	153.907,3.995	0.061,83.551
0.071,142.245
839.527,0.052
70.438,3.624	0.011,265.051
132.884,1.238	0.018,92.618
0.001,20.229
5.202,13.996	362.550,13.996	0.055,779.615
4.933,20.501	211.054,0.248
129.778,8.111	0.075,37.302
0.474,36.198	13.159,3.287
0.073,127.203
24.666,0.597	0.004,30.653
234.949,2.052	1.125,68.824
387.870,0.084
0.300,57.348	19.420,12.283
5.947,4.115	0.004,104.473
2.322,11.583	39.036,0.508
0.063,10.625
35.003,7.283	0.035,71.297
47.692,5.895	0.007,416.531
486.422,4.040	0.478,57.482
59.492,4.543	0.016,139.585
19.019,0.649	0.006,15.428
86.988,16.351	0.222,659.063	4.928,659.063
2.301,5.894	108.814,0.061
2.457,1.791	185.591,0.083
36.196,4.161	0.008,83.040
45.961,1.483	0.014,83.990
68.092,3.329	0.014,50.827
33.344,1.411	0.017,87.299
66.395,0.501	0.013,24.045
6.730,0.509	19.199,0.509	0.091,45.105
102.067,0.568	0.049,50.534
0.235,198.679
132.783,2.668	0.116,239.454	8.658,239.454
609.347,0.371
2.350,2.494	60.288,2.494	0.075,140.353
28.042,1.666	0.007,89.357
120.347,0.602	0.088,36.565
101.902,1.116	0.018,106.167
14.899,0.651	0.023,56.683
38.773,3.455	0.009,206.686
0.002,151.558
4.771,6.384	66.433,6.384	0.118,389.623
95.316,0.255	0.182,21.802	5.099,21.802
112.402,1.614	0.040,102.434
24.536,5.549	0.014,470.743
0.190,111.359	10.248,24.213
0.011,173.370
0.858,22.690	81.944,0.340
0.331,91.942	12.843,10.712
183.001,4.198	0.113,75.105
0.097,47.711
154.334,2.678	0.029,207.776
2.503,6.142	38.671,0.241
273.635,1.314	0.038,115.230
169.002,1.856	0.058,94.740
6.596,2.268	173.755,2.268	0.131,138.281
59.757,1.488	0.009,25.341
49.843,1.051	0.010,101.649
212.299,5.192	0.057,352.427
127.882,1.539	0.053,90.429
0.002,123.654
42.774,0.723	0.009,64.670
0.810,11.298	44.694,1.407
19.683,0.891	0.004,56.131
1.091,322.761	66.138,10.700
114.296,0.530
166.118,1.313	0.042,97.067
28.710,4.318	0.039,84.858
0.812,15.794	45.513,0.237
95.637,11.768	0.019,568.379
2.339,24.440	163.131,0.271
64.466,0.424	0.038,13.463
0.001,127.096
192.390,2.044	0.689,149.947
18.439,4.057	0.011,136.282
31.452,3.706	0.055,182.640
144.598,3.544	0.236,240.451
397.874,1.711	0.142,122.524
178.601,3.458	0.133,170.976	5.430,170.976
0.032,479.731
52.119,1.956	0.010,183.379
2.799,6.495	94.550,6.495	0.074,206.615
78.663,8.616	0.026,356.593
5.713,0.433	356.775,0.433
7.081,5.985	55.215,5.985	0.098,76.278
59.107,2.777	0.010,228.168
95.232,1.439	0.059,112.718
0.386,207.620	19.376,11.567
0.024,370.595
50.968,3.584	0.024,156.167
133.386,1.732	0.275,148.338
0.930,8.144	40.568,8.144	0.022,40.804
0.151,4.191	6.489,4.191
71.926,1.414	0.046,106.973
55.003,0.898	0.531,53.129	10.901,53.129
0.150,420.632
7.694,3.146	0.001,87.441
196.038,0.485	0.051,36.582	2.288,36.582
116.025,0.226	1.167,20.699
147.990,5.445	0.061,103.118
126.829,0.603	0.035,54.578
76.870,0.081
160.537,0.641	0.242,54.747
