parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,2,020-200,020,002-020-200,2,0.74,-0.896562,7.07473,-0.738086,0.74
1,2,020-200,200,002-020-200,2,0.26,5.422038,1.038377,-1.374702,0.26
2,1,210,210,210,1,1,5.057146,2.185715,-2.250039,1
3,1,020,020,020,1,1,-0.064309,6.349315,-3.782479,1
4,2,020-200,200,020-200,2,0.99,7.160051,-1.535972,0.698548,0.99
4,2,020-200,020,020-200,2,0.01,1.358296,4.544679,0.894596,0.01
5,2,120-212,212,112-120-202,2,0.22,4.258064,0.619247,1.864011,0.22
5,2,120-212,120,112-120-202,2,0.78,1.464468,5.248975,-4.351581,0.78
6,3,020-102-210,102,012-020-102,3,0.48,2.312388,-2.941862,5.929127,0.48
6,3,020-102-210,210,012-020-102,3,0.14,4.957132,0.988805,1.138908,0.14
6,3,020-102-210,020,012-020-102,3,0.38,-0.289854,6.744115,0.497519,0.38
7,2,002-201,201,002-201,2,0.41,6.062936,-3.18923,2.813467,0.41
7,2,002-201,002,002-201,2,0.59,0.37598,1.027502,7.439905,0.59
8,3,002-120-201,120,002-020,3,0.52,1.595986,6.324921,-2.298229,0.52
8,3,002-120-201,002,002-020,3,0.08,1.239729,0.831294,4.43279,0.08
8,3,002-120-201,201,002-020,3,0.4,5.459014,0.97663,-0.671803,0.4
9,2,012-021,012,-1,2,0.1,-1.00441,0.59187,4.265387,0.1
9,2,012-021,021,-1,2,0.9,-4.634749,6.818998,0.352861,0.9
10,1,002,002,002-210,1,1,2.103631,-0.830157,6.543565,1
11,1,002,002,002,1,1,-4.89175,-1.262136,6.643573,1
12,1,021,021,021,1,1,-5.57116,6.506305,2.539538,1
13,1,201,201,201,1,1,6.291371,-5.144877,2.351277,1
14,2,002-201,002,002-201,2,0.78,0.430528,0.021772,7.489049,0.78
14,2,002-201,201,002-201,2,0.22,5.750419,-6.056714,1.714915,0.22
15,1,020,020,020,1,1,-1.151683,7.978639,-1.967321,1
16,1,200,200,200,1,1,6.656752,0.26559,0.694717,1
17,1,120,120,012-120,1,1,1.727781,7.140505,-5.525662,1
18,2,020-210,210,020-210,2,0.31,4.628435,1.754418,-1.016969,0.31
18,2,020-210,020,020-210,2,0.69,-1.842704,7.426158,1.496698,0.69
19,2,020-210,210,020-210,2,0.16,5.354231,0.226803,-3.114858,0.16
19,2,020-210,020,020-210,2,0.84,-0.365244,6.324039,1.743306,0.84
20,1,021,021,021-201,1,1,-1.213465,2.903139,1.614883,1
21,2,012-020,012,012-020-102,2,0.72,-4.327821,2.819617,6.453445,0.72
21,2,012-020,020,012-020-102,2,0.28,0.303693,7.01671,1.714287,0.28
22,2,002-020,002,002-020,2,0.79,-3.490481,-0.017434,7.716183,0.79
22,2,002-020,020,002-020,2,0.21,-2.970618,5.611314,1.435082,0.21
23,1,102,102,102,1,1,-1.145257,-7.156326,7.40399,1
24,2,002-120,002,002-120,2,0.77,-0.913044,0.63833,7.148427,0.77
24,2,002-120,120,002-120,2,0.23,0.188636,5.676035,0.875139,0.23
25,2,002-201,201,002-201,2,0.38,7.883254,-2.058876,0.052242,0.38
25,2,002-201,002,002-201,2,0.62,1.890344,0.25249,6.381842,0.62
26,3,020-202-220,020,020,3,0.75,0.694608,7.601717,-0.494584,0.75
