parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,2,021-220,021,021,2,0.9,-1.80752,6.740982,2.172553,0.9
1,2,021-220,220,021,2,0.1,4.648426,1.572358,-2.724671,0.1
2,2,002-020,002,002-020,2,0.27,1.699458,0.947798,6.482019,0.27
2,2,002-020,020,002-020,2,0.73,1.109536,7.352258,0.958817,0.73
3,2,002-220,220,002-220,2,0.82,4.180666,3.707151,-3.908573,0.82
3,2,002-220,002,002-220,2,0.18,3.073772,0.501814,6.03428,0.18
4,2,120-201,201,120-201,2,0.89,5.918134,-7.985526,2.757126,0.89
4,2,120-201,120,120-201,2,0.11,0.983296,4.803536,-3.563307,0.11
5,2,020-200,020,020-200,2,0.94,-0.337516,6.518434,-6.646061,0.94
5,2,020-200,200,020-200,2,0.06,4.376278,0.279069,-5.508866,0.06
6,2,102-200,200,020-102-200,2,0.53,6.723374,-0.725853,-0.12057,0.53
6,2,102-200,102,020-102-200,2,0.47,2.571088,-1.769268,5.046451,0.47
7,1,020,020,020,1,1,0.702391,5.189461,-3.229705,1
8,2,002-200,002,002-200,2,0.75,-0.969219,-2.364279,6.629649,0.75
8,2,002-200,200,002-200,2,0.25,4.667538,-4.266403,1.488736,0.25
9,3,020-202-210,202,020-202-210,3,0.07,4.156652,-0.486397,2.485547,0.07
9,3,020-202-210,020,020-202-210,3,0.38,1.00607,6.078694,-0.089455,0.38
9,3,020-202-210,210,020-202-210,3,0.55,7.352631,1.176083,-2.750657,0.55
10,2,002-211,002,002,2,0.09,1.808886,-0.505089,5.328289,0.09
10,2,002-211,211,002,2,0.91,4.950565,0.821552,1.311028,0.91
11,2,002-200,200,002-020-200,2,0.46,6.911753,-3.583641,0.728528,0.46
11,2,002-200,002,002-020-200,2,0.54,0.356564,-3.381972,5.199296,0.54
12,2,002-200,002,002-201,2,0.64,1.009637,0.298572,7.140669,0.64
12,2,002-200,200,002-201,2,0.36,6.976436,-0.069548,1.403407,0.36
13,1,002,002,002-020,1,1,-1.509278,-2.019538,4.876666,1
14,1,002,002,002,1,1,0.33907,-0.636948,6.898594,1
15,1,002,002,002-201,1,1,-2.845229,0.633526,7.563428,1
16,1,220,220,020-102,1,1,3.448556,4.442239,-4.737226,1
17,1,020,020,020-210,1,1,-1.717804,7.841076,-5.519715,1
18,2,002-201,002,002-201,2,0.16,0.417026,0.986343,4.99571,0.16
18,2,002-201,201,002-201,2,0.84,7.15836,-4.225092,-0.72546600000000006,0.84
19,1,102,102,102,1,1,2.147539,-1.610671,4.147667,1
20,2,120-200,120,102-120,2,0.93,0.131801,6.448815,-3.208795,0.93
20,2,120-200,200,102-120,2,0.07,4.377002,2.354127,2.676223,0.07
21,1,200,200,002-020-200,1,1,6.704669,-0.200775,0.76101,1
22,2,102-120,120,102-120,2,0.83,-1.280673,6.487095,1.884739,0.83
22,2,102-120,102,102-120,2,0.17,-1.192526,2.666225,6.018743,0.17
23,1,202,202,020-102,1,1,2.863698,-1.454881,5.755602,1
24,2,002-020,020,002-020,2,0.38,1.039508,4.427234,-1.080846,0.38
24,2,002-020,002,002-020,2,0.62,2.273196,-1.297787,5.037557,0.62
25,1,210,210,210,1,1,4.942881,1.527677,-7.266094,1
26,1,102,102,102,1,1,1.464386,-0.287155,1.738772,1
27,2,002-200,002,002-020-200,2,0.8,0.325592,1.113729,6.486917,0.8
27,2,002-200,200,002-020-200,2,0.2,6.040449,0.143682,0.948316,0.2
28,2,020-210,020,020-210,2,0.42,1.214748,6.777161,-0.137516,0.42
28,2,020-210,210,020-210,2,0.58,7.210247,2.056667,-6.341758,0.58
29,1,020,020,020-200,1,1,-1.232575,6.702774,-2.083738,1
30,1,012,012,-2,1,1,0.963717,2.080385,2.406032,1
31,3,002-020-201,020,002-020-201,3,0.1,1.862046,4.494553,0.16814,0.1
31,3,002-020-201,201,002-020-201,3,0.37,6.174778,-2.356935,1.173774,0.37
31,3,002-020-201,002,002-020-201,3,0.53,1.268953,-1.27471,6.151039,0.53
32,2,012-210,210,012-020,2,0.79,5.401245,0.464727,-0.534531,0.79
32,2,012-210,012,012-020,2,0.21,-0.502747,1.080741,5.850758,0.21
33,3,021-102-120,021,021-102-120,3,0.44,-4.283458,5.892067,1.386896,0.44
33,3,021-102-120,120,021-102-120,3,0.08,1.165642,5.947214,-2.335728,0.08
33,3,021-102-120,102,021-102-120,3,0.48,0.898573,1.986978,4.706302,0.48
34,2,020-200,020,020-200,2,0.18,0.230568,5.952664,-0.626909,0.18
34,2,020-200,200,020-200,2,0.82,6.394532,-0.221247,-0.587087,0.82
35,2,020-022,022,020,2,0.21,-5.176484,2.027688,4.642327,0.21
35,2,020-022,020,020,2,0.79,1.444477,8.328355,0.120253,0.79
36,1,202,202,020-200,1,1,5.152728,-5.042169,3.201483,1
37,2,022-200,022,012-120-200,2,0.12,-0.315047,5.79878,3.324689,0.12
37,2,022-200,200,012-120-200,2,0.88,7.136717,0.818674,0.022418,0.88
38,1,020,020,020-210,1,1,1.65858,6.526867,0.703636,1
39,1,020,020,020,1,1,2.152548,6.306033,-0.067504,1
40,2,002-021,002,-1,2,0.54,-0.684023,1.522091,7.709395,0.54
40,2,002-021,021,-1,2,0.46,-4.327658,6.353093,1.893883,0.46
41,2,120-202,120,012-120,2,0.94,1.8006,5.512172,1.119858,0.94
41,2,120-202,202,012-120,2,0.06,4.42607,-1.062077,3.177231,0.06
42,1,002,002,002-020,1,1,0.314383,-0.102767,6.77763,1
43,2,002-020,020,002-020,2,0.81,-2.210827,5.29765,-1.381329,0.81
43,2,002-020,002,002-020,2,0.19,-2.150633,-1.301802,4.968727,0.19
44,1,102,102,102,1,1,1.889423,0.167113,6.025121,1
45,2,012-020,012,012-020,2,0.23,-0.878251,0.974328,4.991688,0.23
45,2,012-020,020,012-020,2,0.77,1.959552,6.819338,-0.105703,0.77
46,1,012,012,012,1,1,-4.705965,1.817554,8.958777,1
47,3,002-020-200,200,-1,3,0.04,3.480973,0.506555,-0.50595,0.04
47,3,002-020-200,020,-1,3,0.82,0.137255,6.695605,-0.149991,0.82
47,3,002-020-200,002,-1,3,0.14,-2.95311,0.443655,5.344098,0.14
48,2,002-200,002,002-200,2,0.44,1.687996,-0.761677,7.254787,0.44
48,2,002-200,200,002-200,2,0.56,7.832065,-1.249584,1.484879,0.56
49,1,200,200,020-200,1,1,6.513948,-1.408427,1.176583,1
50,2,012-021,021,012-021,2,0.11,-2.062285,5.413782,2.745736,0.11
50,2,012-021,012,012-021,2,0.89,-5.287963,1.31065,9.017745,0.89
51,3,002-021-210,021,021,3,0.65,-4.562067,6.707494,-0.177539,0.65
51,3,002-021-210,210,021,3,0.32,6.22766,0.996943,-1.319504,0.32
51,3,002-021-210,002,021,3,0.03,1.146345,0.520405,5.287768,0.03
52,2,022-200,022,022-120-200,2,0.27,-0.835782,1.893303,3.518964,0.27
52,2,022-200,200,022-120-200,2,0.73,7.049268,-2.630258,-0.897145,0.73
53,1,012,012,012-120,1,1,-2.474646,1.322208,8.801244,1
54,1,002,002,002-021,1,1,-0.696293,0.614566,7.855215,1
55,1,200,200,002-200,1,1,7.026135,0.272202,0.307175,1
56,2,102-210,210,102-210,2,0.67,7.976237,1.191762,-2.089042,0.67
56,2,102-210,102,102-210,2,0.33,1.747683,-2.705933,7.379,0.33
57,2,002-021,021,002-021,2,0.18,-3.030106,5.870809,0.337472,0.18
57,2,002-021,002,002-021,2,0.82,-1.112811,0.243827,6.276256,0.82
58,1,021,021,021,1,1,-0.856015,7.459165,-0.910616,1
59,2,021-200,200,002-020-200,2,0.48,5.294828,-0.971541,-2.098499,0.48
59,2,021-200,021,002-020-200,2,0.52,-4.853398,5.11009,2.059814,0.52
60,2,020-200,200,020-210,2,0.51,7.963196,1.129241,0.035756,0.51
60,2,020-200,020,020-210,2,0.49,1.841868,6.820445,0.338466,0.49
61,1,202,202,102-201,1,1,3.63022,-3.913587,3.23617,1
62,1,200,200,102-200,1,1,8.437328,-2.861431,0.452004,1
63,1,200,200,022-200,1,1,8.84211,2.217186,-0.746375,1
64,2,012-021,012,012-021,2,0.87,-5.50507,2.474596,7.573421,0.87
64,2,012-021,021,012-021,2,0.13,-5.526273,6.537482,1.166525,0.13
65,2,020-200,200,002-020-200,2,0.92,6.530985,0.068228,-2.025125,0.92
65,2,020-200,020,002-020-200,2,0.08,0.70411,6.439621,-1.284739,0.08
66,1,120,120,102-120,1,1,2.702957,5.198284,-0.986946,1
67,3,002-021-200,002,002-021-200,3,0.29,0.273703,1.642939,5.43493,0.29
67,3,002-021-200,021,002-021-200,3,0.45,-1.053308,6.82428,0.412446,0.45
67,3,002-021-200,200,002-021-200,3,0.26,6.48528,0.530222,-0.98484,0.26
68,1,102,102,102,1,1,0.030102,-3.651693,7.576662,1
69,2,022-220,022,022,2,0.9,-1.862462,4.920841,5.013138,0.9
69,2,022-220,220,022,2,0.1,3.910233,5.350733,-0.929561,0.1
70,1,201,201,021-201,1,1,7.255875,-3.196252,2.819964,1
71,1,020,020,020-200,1,1,0.109362,6.679608,-0.57509,1
72,2,102-200,200,102-200,2,0.86,7.664283,-3.642205,1.669948,0.86
72,2,102-200,102,102-200,2,0.14,1.181387,-9.867916,6.065655,0.14
73,2,002-021,021,002-021,2,0.14,-3.514953,6.480881,1.892276,0.14
73,2,002-021,002,002-021,2,0.86,-1.102442,1.143745,7.600225,0.86
74,1,022,022,022,1,1,-4.022109,4.975187,4.137055,1
75,1,020,020,020-102,1,1,1.075661,9.057229,-1.833003,1
76,1,022,022,012-020,1,1,-4.585415,4.837979,4.603274,1
77,2,012-220,012,-1,2,0.1,-0.759856,1.696603,5.867684,0.1
77,2,012-220,220,-1,2,0.9,2.85684,4.8455260000000004,-3.3848,0.9
78,1,020,020,020-200,1,1,-0.494935,8.702487,-2.33613,1
79,1,002,002,002-201,1,1,-2.130924,-0.379533,7.2962,1
80,1,022,022,022-120,1,1,0.300871,3.441333,3.010442,1
81,2,102-200,200,102-200,2,0.96,7.099031,-0.37608,-1.127143,0.96
81,2,102-200,102,102-200,2,0.04,0.594095,-4.501889,4.427186,0.04
82,3,002-020-200,200,002-020-200,3,0.43,5.427699,0.708158,-0.805398,0.43
82,3,002-020-200,002,002-020-200,3,0.3,-1.079366,0.264507,5.815307,0.3
82,3,002-020-200,020,002-020-200,3,0.27,1.224035,6.859642,-0.567811,0.27
83,1,022,022,-1,1,1,-3.041412,4.414786,2.929591,1
84,2,102-220,220,020-201,2,0.82,4.739448,5.010607,-4.765295,0.82
84,2,102-220,102,020-201,2,0.18,2.650373,1.755625,3.222009,0.18
85,1,220,220,220,1,1,3.887607,3.367794,-5.34798,1
86,1,200,200,200,1,1,7.902524,1.054622,1.050829,1
87,1,021,021,021,1,1,-3.22404,8.43509,0.593479,1
88,1,020,020,020-200,1,1,-3.640768,5.887019,1.006016,1
89,2,020-200,200,020-200,2,0.32,6.954326,0.632675,-5.236141,0.32
89,2,020-200,020,020-200,2,0.68,0.952523,6.596155,-3.253314,0.68
90,1,200,200,201,1,1,6.454276,1.722977,-0.205073,1
91,2,020-200,020,020-200,2,0.08,0.307915,4.688747,-0.436826,0.08
91,2,020-200,200,020-200,2,0.92,6.70842,0.627342,-0.182491,0.92
92,2,022-220,220,022-220,2,0.83,5.136674,5.003626,-2.456186,0.83
92,2,022-220,022,022-220,2,0.17,1.289178,3.020722,5.160145,0.17
93,1,022,022,022,1,1,-8.49952,3.522619,2.58786,1
94,1,012,012,012,1,1,-1.848732,1.64634,7.212099,1
95,1,202,202,002,1,1,5.957032,-2.879846,4.12754,1
96,1,022,022,022-210,1,1,-6.905606,4.413906,4.251118,1
97,2,202-210,210,202-210,2,0.79,9.051811,1.336424,-1.056419,0.79
97,2,202-210,202,202-210,2,0.21,4.257736,-4.525539,4.21808,0.21
98,2,102-200,200,102-200,2,0.64,7.263983,-0.13324,2.207967,0.64
98,2,102-200,102,102-200,2,0.36,1.412087,-3.495284,7.341422,0.36
99,2,012-021,021,012-021,2,0.08,-4.678507,4.998648,1.243798,0.08
99,2,012-021,012,012-021,2,0.92,-3.27086,0.410792,7.145485,0.92
100,2,012-220,012,012-201-220,2,0.55,1.08096,1.160297,5.79345,0.55
100,2,012-220,220,012-201-220,2,0.45,5.645892,5.13888,-1.081373,0.45
101,3,012-020-201,201,020-201-210,3,0.42,3.275801,-1.240869,0.295303,0.42
101,3,012-020-201,012,020-201-210,3,0.27,0.43113,1.306064,3.337779,0.27
101,3,012-020-201,020,020-201-210,3,0.31,-3.062612,6.060224,-1.097724,0.31
102,2,012-120,120,012-120,2,0.85,3.305711,6.856367,-2.363923,0.85
102,2,012-120,012,012-120,2,0.15,-1.180143,1.269247,5.564976,0.15
103,1,002,002,002-020-200,1,1,-2.306748,1.171889,5.581441,1
104,2,120-210,210,210,2,0.56,7.1951599999999996,2.59127,-3.320538,0.56
104,2,120-210,120,210,2,0.44,1.808204,8.169076,-1.637559,0.44
105,2,020-200,020,-1,2,0.24,0.464666,2.014795,-1.604609,0.24
105,2,020-200,200,-1,2,0.76,6.848262,-4.441911,-1.710253,0.76
106,1,200,200,002-200,1,1,6.64975,-0.300219,-1.435264,1
107,1,120,120,120,1,1,2.670843,5.113427,-6.623298,1
108,1,022,022,020,1,1,-5.95833,3.386794,3.638739,1
109,2,102-202,102,002-120-201,2,0.54,-0.361509,-1.009354,5.656079,0.54
109,2,102-202,202,002-120-201,2,0.46,4.485917,-1.576573,2.910726,0.46
110,2,012-020,020,012-020,2,0.62,-0.253405,6.291138,0.100108,0.62
110,2,012-020,012,012-020,2,0.38,-2.598707,0.673498,5.905244,0.38
111,1,012,012,012-201,1,1,-4.355948,1.224471,7.037651,1
112,2,020-210,020,210,2,0.17,0.532273,6.467737,-0.411338,0.17
112,2,020-210,210,210,2,0.83,6.471867,1.609706,-2.196648,0.83
113,1,200,200,200,1,1,6.7783620000000004,0.468443,-5.024998,1
114,2,201-210,210,-1,2,0.81,6.462363,1.842064,-4.402315,0.81
114,2,201-210,201,-1,2,0.19,6.61321,-4.362162,1.163933,0.19
115,2,020-200,020,002-020-200,2,0.1,2.802959,5.325375,-1.038077,0.1
115,2,020-200,200,002-020-200,2,0.9,8.747481,0.784045,-1.954035,0.9
116,1,200,200,102-200,1,1,6.912882,0.75438,0.461949,1
117,1,201,201,201-220,1,1,8.182069,2.050862,1.741629,1
118,2,002-201,002,002-201,2,0.59,1.422659,0.081436,7.137443,0.59
118,2,002-201,201,002-201,2,0.41,6.684235,-6.083934,1.618321,0.41
119,1,102,102,102,1,1,2.360638,0.499316,3.357495,1
120,2,012-020,012,012-020,2,0.17,-0.350218,2.838242,7.427994,0.17
