parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,2,01-10,01-10,2,99,7.373425,1.531873,10
1,2,01-10,01-10,2,1,2.441397,5.574724,01
2,1,01,01,1,100,-1.873229,6.811864,01
3,2,01-10,01-10,2,89,3.735516,-0.639483,10
3,2,01-10,01-10,2,11,-1.027798,5.527434,01
4,1,10,10,1,100,6.129295,-3.329072,10
5,2,01-10,01-10,2,26,6.427965,0.67033,10
5,2,01-10,01-10,2,74,1.742418,6.879981,01
6,1,01,01-10,1,100,1.602017,6.768321,01
7,2,01-10,01-10,2,77,2.598639,7.71069,01
7,2,01-10,01-10,2,23,7.350583,4.071974,10
8,2,01-10,01-10,2,86,5.577715,0.081219,10
8,2,01-10,01-10,2,14,1.190545,6.553845,01
9,1,01,01,1,100,-0.972867,6.200646,01
10,2,01-10,01-10,2,72,6.47286,0.360215,10
10,2,01-10,01-10,2,28,1.029314,5.42067,01
11,1,01,01,1,100,-0.724275,5.729333,01
12,2,01-10,01-10,2,88,0.338983,7.105612,01
12,2,01-10,01-10,2,12,6.767612,1.363724,10
13,2,01-10,01-10,2,87,7.054058,3.009974,10
13,2,01-10,01-10,2,13,1.204578,6.7131,01
14,2,01-10,01-10,2,42,0.311659,7.257581,01
14,2,01-10,01-10,2,58,6.863908,0.905954,10
15,2,01-10,01-10,2,80,-0.901672,6.028838,01
15,2,01-10,01-10,2,20,5.720383,-0.450015,10
16,1,01,01-10,1,100,-0.925842,5.940652,01
17,2,01-10,01-10,2,76,0.480525,5.606483,01
17,2,01-10,01-10,2,24,6.324043,1.095256,10
18,2,01-10,01-10,2,97,-1.427905,7.530787,01
18,2,01-10,01-10,2,3,4.912522,1.10864,10
19,2,01-10,01-10,2,73,3.012559,7.06716,01
19,2,01-10,01-10,2,27,6.68155,1.70304,10
20,1,01,01-10,1,100,3.502677,7.664372,01
21,1,01,01,1,100,2.538479,8.12804,01
22,2,01-10,01-10,2,93,7.437551,2.124297,10
22,2,01-10,01-10,2,7,2.367051,6.321205,01
23,1,01,01,1,100,0.158082,4.555955,01
24,2,01-10,01-10,2,10,3.706625,5.887306,01
24,2,01-10,01-10,2,90,6.915136,0.008283,10
25,1,10,10,1,100,6.391826,3.295582,10
26,2,01-10,01-10,2,60,-1.062199,7.63603,01
26,2,01-10,01-10,2,40,5.538427,1.112156,10
27,2,01-10,01-10,2,30,6.361287,1.360847,10
27,2,01-10,01-10,2,70,0.947897,7.265651,01
28,1,01,01-10,1,100,2.074833,5.930453,01
29,2,01-10,01-10,2,52,7.435186,2.107474,10
29,2,01-10,01-10,2,48,1.934856,6.987505,01
30,2,01-10,01-10,2,50,0.752615,7.126432,01
30,2,01-10,01-10,2,50,6.753869,0.708734,10
31,2,01-10,01-10,2,11,2.119196,4.040393,01
31,2,01-10,01-10,2,89,7.611594,-1.334084,10
32,2,01-10,01-10,2,72,7.185543,1.537894,10
32,2,01-10,01-10,2,28,2.412003,7.347499,01
33,1,10,01-10,1,100,6.096653,-0.52309,10
34,2,01-10,01-10,2,81,0.685645,7.230917,01
34,2,01-10,01-10,2,19,6.284839,2.445641,10
35,2,01-10,01-10,2,87,-2.741974,4.32168,01
35,2,01-10,01-10,2,13,3.114596,-0.704825,10
36,2,01-10,01-10,2,9,6.368512,3.566077,10
36,2,01-10,01-10,2,91,-0.128496,7.891254,01
37,1,01,01,1,100,-0.063727,5.817713,01
38,1,10,10,1,100,5.018829,1.63907,10
39,2,01-10,01-10,2,41,6.839469,-0.232601,10
39,2,01-10,01-10,2,59,0.266585,6.274371,01
40,2,01-10,01-10,2,33,1.268643,6.332292,01
40,2,01-10,01-10,2,67,6.247562,-0.302219,10
41,2,01-10,01-10,2,89,7.104358,0.783966,10
41,2,01-10,01-10,2,11,0.957943,6.944902,01
42,2,01-10,01-10,2,15,0.18993,6.466528,01
42,2,01-10,01-10,2,85,5.224506,0.099858,10
43,2,01-10,01-10,2,25,6.317921,1.452198,10
43,2,01-10,01-10,2,75,2.398368,6.039507,01
44,2,01-10,01-10,2,80,7.024547,0.919916,10
44,2,01-10,01-10,2,20,0.535214,6.351982,01
45,2,01-10,01-10,2,96,6.315181,0.467685,10
45,2,01-10,01-10,2,4,1.753975,5.71823,01
46,1,10,01-10,1,100,8.273077,4.296818,10
47,2,01-10,01-10,2,83,7.615752,1.075778,10
47,2,01-10,01-10,2,17,1.140102,6.86019,01
48,1,10,01-10,1,100,7.488582,-1.194151,10
49,2,01-10,01-10,2,66,6.616402,-0.083584,10
49,2,01-10,01-10,2,34,3.538226,6.267871,01
50,2,01-10,01-10,2,32,0.775525,7.855679,01
50,2,01-10,01-10,2,68,6.770516,1.365476,10
51,1,10,01-10,1,100,6.952971,-0.547725,10
52,2,01-10,01-10,2,17,5.891104,2.947397,10
52,2,01-10,01-10,2,83,2.342383,5.541511,01
53,2,01-10,01-10,2,88,3.440539,8.666671,01
53,2,01-10,01-10,2,12,7.100601,3.192599,10
54,1,10,01-10,1,100,6.45787,-0.462739,10
55,2,01-10,01-10,2,93,7.387341,-0.182182,10
55,2,01-10,01-10,2,7,2.460824,5.312221,01
56,2,01-10,01-10,2,94,1.703206,9.298002,01
56,2,01-10,01-10,2,6,6.759552,3.540967,10
57,1,10,01-10,1,100,7.204116,-1.55554,10
58,2,01-10,01-10,2,80,6.893769,0.907656,10
58,2,01-10,01-10,2,20,0.371277,7.450794,01
59,2,01-10,01-10,2,69,8.781227,1.258659,10
59,2,01-10,01-10,2,31,3.343727,6.122173,01
60,1,10,10,1,100,5.572037,3.203704,10
61,1,01,01,1,100,-1.869648,8.294146,01
62,2,01-10,01-10,2,78,3.354139,6.697636,01
62,2,01-10,01-10,2,22,8.034281,1.321628,10
63,2,01-10,01-10,2,62,6.407498,-0.01378,10
63,2,01-10,01-10,2,38,0.072404,5.499733,01
64,2,01-10,01-10,2,86,0.970975,7.247491,01
64,2,01-10,01-10,2,14,6.53769,2.729312,10
65,1,10,01-10,1,100,8.898555,-0.09185,10
66,1,10,10,1,100,5.835528,-0.352351,10
67,1,10,01-10,1,100,8.486621,0.566506,10
68,1,01,01-10,1,100,0.971079,6.833264,01
69,2,01-10,01-10,2,43,2.100735,6.329812,01
69,2,01-10,01-10,2,57,7.975758,1.393351,10
70,2,01-10,01-10,2,90,0.273416,8.409786,01
70,2,01-10,01-10,2,10,6.719213,3.838626,10
71,1,10,10,1,100,6.749551,0.896508,10
72,2,01-10,01-10,2,52,1.832003,6.762531,01
72,2,01-10,01-10,2,48,7.007895,3.174536,10
73,2,01-10,01-10,2,79,-0.289036,8.245306,01
73,2,01-10,01-10,2,21,6.156881,3.238057,10
74,1,10,10,1,100,9.530904,0.738852,10
75,2,01-10,01-10,2,46,7.48685,3.114571,10
75,2,01-10,01-10,2,54,1.123011,9.367447,01
76,2,01-11,01,2,92,0.386073,7.799478,01
76,2,01-11,01,2,8,4.386232,3.607179,11
77,2,01-10,01-10,2,98,7.572054,0.625635,10
77,2,01-10,01-10,2,2,3.897204,5.902473,01
78,2,01-10,01-10,2,86,6.206004,-0.132666,10
78,2,01-10,01-10,2,14,2.740564,5.725186,01
79,1,01,01,1,100,-5.224553,6.689544,01
80,1,01,01,1,100,0.191079,6.729958,01
81,1,10,01-10,1,100,6.889391,0.271077,10
82,1,01,01-10,1,100,-1.206096,6.944989,01
83,2,01-10,01-10,2,95,6.330875,2.852102,10
83,2,01-10,01-10,2,5,1.292799,6.229202,01
84,1,01,01,1,100,0.567757,5.892387,01
85,2,01-10,01-10,2,78,7.054333,1.220961,10
85,2,01-10,01-10,2,22,1.446006,6.601355,01
86,1,01,01,1,100,-1.363392,6.480675,01
87,2,01-10,01-10,2,87,3.248337,7.019941,01
87,2,01-10,01-10,2,13,7.046067,2.603505,10
88,2,01-10,01-10,2,56,1.282033,7.099133,01
88,2,01-10,01-10,2,44,7.309374,0.621425,10
89,2,01-10,01-10,2,16,5.850918,1.047488,10
89,2,01-10,01-10,2,84,0.705894,6.532957,01
90,2,01-10,01-10,2,94,9.225138,-0.177183,10
90,2,01-10,01-10,2,6,3.323493,6.328057,01
91,2,01-10,01-10,2,84,9.057306,1.414608,10
91,2,01-10,01-10,2,16,4.058971,7.869428,01
92,2,01-10,01-10,2,92,9.386074,2.931497,10
92,2,01-10,01-10,2,8,3.910922,6.428303,01
93,2,01-10,01-10,2,39,2.051741,3.834512,01
93,2,01-10,01-10,2,61,6.72005,-0.39488,10
94,1,01,01,1,100,0.178229,5.393177,01
95,1,01,01,1,100,-1.151716,5.983685,01
96,2,01-10,01-10,2,47,7.700222,2.289288,10
96,2,01-10,01-10,2,53,2.586942,7.621977,01
97,2,01-10,01-10,2,63,0.925274,6.631079,01
97,2,01-10,01-10,2,37,7.12455,4.158838,10
98,2,01-10,01-10,2,58,-0.519977,6.743804,01
98,2,01-10,01-10,2,42,4.697703,0.181169,10
99,2,01-10,01-10,2,84,0.55613,6.631234,01
99,2,01-10,01-10,2,16,6.694056,1.831965,10
100,1,01,01,1,100,-3.4824,6.573657,01
101,1,01,01,1,100,-2.634289,6.922523,01
102,1,01,01-10,1,100,1.128711,5.031519,01
103,1,10,01-10,1,100,5.82793,-1.07989,10
104,2,01-10,01-10,2,71,4.24901,8.166631,01
104,2,01-10,01-10,2,29,6.715433,3.315611,10
105,2,01-10,01-10,2,40,0.334313,6.073539,01
105,2,01-10,01-10,2,60,6.883683,-0.178334,10
106,1,01,01-10,1,100,1.813272,5.974871,01
107,2,01-10,01-10,2,40,6.97408,3.355406,10
107,2,01-10,01-10,2,60,1.880502,8.71988,01
108,2,01-10,01-10,2,91,7.471937,0.298637,10
108,2,01-10,01-10,2,9,3.851554,6.213023,01
109,1,01,01,1,100,-0.048971,7.500194,01
110,1,11,11,1,100,7.44281,4.742594,11
111,1,01,01-10,1,100,-0.868506,7.143687,01
112,1,01,01,1,100,-0.365304,7.114938,01
113,1,10,01-10,1,100,9.655675,-0.126699,10
114,1,01,01-10,1,100,1.326908,7.669767,01
115,2,01-10,01-10,2,90,7.823132,0.417144,10
115,2,01-10,01-10,2,10,5.13339,5.051338,01
116,2,01-10,01-10,2,92,0.280454,6.628918,01
116,2,01-10,01-10,2,8,6.059766,2.491284,10
117,2,01-10,01-10,2,46,-0.472727,7.632902,01
117,2,01-10,01-10,2,54,5.81854,1.186988,10
118,2,01-10,01-10,2,96,-0.465539,7.000765,01
118,2,01-10,01-10,2,4,6.094495,3.146378,10
119,2,01-10,01-10,2,93,1.190464,9.322766,01
119,2,01-10,01-10,2,7,6.166859,3.733584,10
120,1,10,10,1,100,8.140661,-2.754712,10
121,2,01-10,01-10,2,62,3.54545,7.290799,01
121,2,01-10,01-10,2,38,7.534088,2.346923,10
122,2,01-10,01-10,2,64,7.904061,1.182892,10
122,2,01-10,01-10,2,36,1.827541,5.737586,01
123,2,01-10,01-10,2,47,3.708812,8.270941,01
123,2,01-10,01-10,2,53,7.832954,2.171169,10
124,1,01,01,1,100,1.943113,7.022471,01
125,2,01-10,01-10,2,93,1.215849,8.30482,01
125,2,01-10,01-10,2,7,7.581953,3.364958,10
126,1,01,01,1,100,-0.933303,7.138854,01
127,2,01-10,01-10,2,60,1.849704,8.222246,01
127,2,01-10,01-10,2,40,8.03347,1.806773,10
128,2,01-10,01-10,2,75,6.023441,-1.255364,10
128,2,01-10,01-10,2,25,0.665591,4.924933,01
129,1,10,10,1,100,5.993226,-0.625283,10
130,1,10,10,1,100,6.389214,2.621462,10
131,1,01,01,1,100,-0.270099,8.430875,01
132,2,01-10,01-10,2,62,6.120356,0.940497,10
132,2,01-10,01-10,2,38,-0.172799,5.275385,01
133,1,01,01-10,1,100,0.654903,7.745243,01
134,2,01-10,01-10,2,66,1.777279,6.242793,01
134,2,01-10,01-10,2,34,6.664498,2.217405,10
135,1,10,01-10,1,100,6.161658,-0.838269,10
136,1,10,01-10,1,100,6.224054,-0.223447,10
137,1,10,01-10,1,100,6.613448,-0.890889,10
138,2,01-10,01-10,2,93,8.901734,1.933431,10
138,2,01-10,01-10,2,7,3.394335,7.354712,01
139,2,01-10,01-10,2,57,5.62996,1.428981,10
139,2,01-10,01-10,2,43,2.183579,6.951671,01
140,2,01-10,01-10,2,85,1.07412,8.293822,01
140,2,01-10,01-10,2,15,6.925576,3.045665,10
141,1,01,01,1,100,3.019366,5.673075,01
142,2,10-11,10,2,34,5.066113,6.167795,11
142,2,10-11,10,2,66,5.985204,2.677321,10
143,2,01-10,01-10,2,75,2.703793,7.603504,01
143,2,01-10,01-10,2,25,7.283108,2.251143,10
144,2,01-10,01-10,2,75,0.676867,5.166959,01
144,2,01-10,01-10,2,25,6.409226,1.300908,10
145,2,01-10,01-10,2,94,-1.290899,7.231657,01
145,2,01-10,01-10,2,6,5.289096,3.243605,10
146,1,01,01,1,100,2.181834,7.014732,01
147,1,10,10,1,100,7.236708,0.841887,10
148,1,10,10,1,100,7.000822,1.097288,10
149,1,10,10,1,100,6.324805,-0.861257,10
150,1,01,01,1,100,1.356724,5.246563,01
151,2,01-10,01-10,2,69,1.753102,8.828223,01
151,2,01-10,01-10,2,31,6.96351,2.918381,10
152,2,01-10,01-10,2,82,9.1596,0.971358,10
152,2,01-10,01-10,2,18,3.005842,7.571526,01
153,1,01,01,1,100,-0.859812,6.439842,01
154,1,10,01-10,1,100,6.847926,-1.098521,10
155,2,01-10,01-10,2,13,7.191292,-0.216303,10
155,2,01-10,01-10,2,87,3.187922,5.846469,01
156,1,10,10,1,100,9.128894,-2.069839,10
157,2,01-10,01-10,2,93,6.62046,-0.085267,10
157,2,01-10,01-10,2,7,3.246057,5.808161,01
158,2,01-10,01-10,2,89,-0.345524,7.535725,01
