parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,1,10,10,1,100,4.105069,0.086644,10
2,2,01-10,01-10,2,84,-2.023337,5.844278,01
2,2,01-10,01-10,2,16,4.311299,0.918788,10
3,2,01-10,01-10,2,87,7.022309,0.510256,10
3,2,01-10,01-10,2,13,2.007224,5.931796,01
4,2,01-10,01-10,2,71,6.972031,1.187286,10
4,2,01-10,01-10,2,29,2.996926,7.071272,01
5,2,01-10,01-10,2,83,5.950122,0.20176,10
5,2,01-10,01-10,2,17,1.2696210000000001,5.464412,01
6,1,01,01,1,100,-1.121001,5.483867,01
7,1,10,10,1,100,6.58213,-0.522029,10
8,2,01-10,01-10,2,65,0.863618,6.843183,01
8,2,01-10,01-10,2,35,6.672833,0.487436,10
9,1,01,01-10,1,100,0.690334,5.929257,01
10,1,01,01,1,100,-0.07886,6.369434,01
11,1,01,01-10,1,100,0.083998,5.719285,01
12,1,10,01-10,1,100,6.133038,-3.641264,10
13,1,01,01,1,100,-0.503733,6.026595,01
14,2,01-10,01-10,2,55,0.365818,5.929072,01
14,2,01-10,01-10,2,45,6.355019,0.805518,10
15,1,01,01-10,1,100,-1.49576,6.912054,01
16,2,01-10,01-10,2,61,7.09605,0.548984,10
16,2,01-10,01-10,2,39,0.984026,5.237412,01
17,2,01-10,01-10,2,33,6.817429,0.341034,10
17,2,01-10,01-10,2,67,2.638272,6.721692,01
18,2,01-10,01-10,2,91,0.541684,5.308049,01
18,2,01-10,01-10,2,9,6.929174,0.807485,10
19,2,01-10,01-10,2,70,-2.623123,6.551126,01
19,2,01-10,01-10,2,30,3.611927,2.523929,10
20,2,01-10,01-10,2,47,6.428685,1.892307,10
20,2,01-10,01-10,2,53,1.464147,6.605983,01
21,2,01-10,01-10,2,20,6.572982,1.171996,10
21,2,01-10,01-10,2,80,0.108084,7.246458,01
22,1,10,10,1,100,4.201319,1.177025,10
23,2,01-10,01-10,2,52,6.873572,0.405527,10
23,2,01-10,01-10,2,48,1.074727,6.480762,01
24,1,10,01-10,1,100,7.238841,1.385147,10
25,1,01,01-10,1,100,-0.673634,5.930601,01
26,1,10,10,1,100,7.794002,-1.16756,10
27,1,01,01,1,100,-2.099543,7.484299,01
28,1,01,01-10,1,100,-0.816964,5.600313,01
29,2,01-10,01-10,2,89,1.32434,8.086332,01
29,2,01-10,01-10,2,11,7.169153,3.448815,10
30,2,01-10,01-10,2,55,2.589712,6.496759,01
30,2,01-10,01-10,2,45,7.113157,1.097033,10
31,2,01-10,01-10,2,89,0.737513,6.74963,01
31,2,01-10,01-10,2,11,6.619099,0.384685,10
32,1,01,01,1,100,-3.825779,5.679112,01
33,1,01,01,1,100,1.289212,5.612763,01
34,1,10,10,1,100,5.743276,-0.904671,10
35,2,01-10,01-10,2,20,5.853076,1.591263,10
35,2,01-10,01-10,2,80,-0.385472,6.310157,01
36,2,01-10,01-10,2,28,6.538427,0.138652,10
36,2,01-10,01-10,2,72,-0.058939,6.068997,01
37,2,01-10,01-10,2,74,-0.941581,8.003283,01
37,2,01-10,01-10,2,26,5.337814,1.559152,10
38,2,01-10,01-10,2,92,6.607956,1.1331039999999999,10
38,2,01-10,01-10,2,8,1.27141,5.80549,01
39,1,10,01-10,1,100,7.53048,0.010499,10
40,2,01-10,01-10,2,83,-0.745054,7.718468,01
40,2,01-10,01-10,2,17,4.740238,3.23524,10
41,1,10,10,1,100,8.187995,0.289073,10
42,2,01-10,01-10,2,89,0.525066,6.50285,01
42,2,01-10,01-10,2,11,6.61937,1.012094,10
43,2,01-10,01-10,2,92,7.3222950000000004,-0.355856,10
43,2,01-10,01-10,2,8,2.603931,5.533621,01
44,2,01-10,01-10,2,63,-0.574593,7.18932,01
44,2,01-10,01-10,2,37,5.974836,1.536868,10
45,1,01,01,1,100,-2.387217,7.182995,01
46,1,10,10,1,100,7.479149,-2.494535,10
47,1,01,01,1,100,1.512949,6.843453,01
48,1,01,01,1,100,-2.65927,6.488173,01
49,2,01-10,01-10,2,69,6.929646,1.299752,10
49,2,01-10,01-10,2,31,2.639254,7.017579,01
50,2,01-10,01-10,2,82,0.897026,7.012647,01
