parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,2,020-201,020,020-201,2,0.6,-2.455465,4.427796,-1.429906,0.6
1,2,020-201,201,020-201,2,0.4,4.078226,-4.188977,0.669365,0.4
2,1,020,020,020,1,1,0.191159,6.280119,-0.124465,1
3,1,201,201,201,1,1,6.280119,-5.647743,0.821615,1
4,1,202,202,202,1,1,1.708995,-6.517664,1.918643,1
5,2,202-210,202,202-210,2,0.54,1.846342,-4.579298,2.131842,0.54
5,2,202-210,210,202-210,2,0.46,6.088683,0.751835,-3.025354,0.46
6,2,021-202,021,021-202,2,0.82,-3.240965,7.166713,0.227986,0.82
6,2,021-202,202,021-202,2,0.18,1.904536,-5.174512,4.419889,0.18
7,2,021-210,021,021-210,2,0.61,-3.902064,6.750786,0.571781,0.61
7,2,021-210,210,021-210,2,0.39,6.52162,1.321355,-5.684086,0.39
8,1,022,022,022,1,1,-7.081327,1.681244,1.948481,1
9,1,220,220,220,1,1,1.870827,4.963052,-4.242753,1
10,1,022,022,022,1,1,-4.09482,-0.107153,2.914123,1
11,1,120,120,120,1,1,-0.601665,5.102737,-4.859337,1
12,2,021-201,021,021-201,2,0.91,-0.430135,2.393693,0.910443,0.91
12,2,021-201,201,021-201,2,0.09,4.592599,-3.389915,0.35371,0.09
13,2,202-210,210,202-210,2,0.12,6.317134,-0.260142,-0.909583,0.12
13,2,202-210,202,202-210,2,0.88,1.190956,-5.31383,6.22051,0.88
14,2,102-200,102,102-200,2,0.17,0.638676,-4.294212,5.510084,0.17
14,2,102-200,200,102-200,2,0.83,6.693649,0.089951,-0.993218,0.83
15,2,012-202,202,012-202,2,0.27,0.773512,-4.163987,6.688928,0.27
15,2,012-202,012,012-202,2,0.73,-5.232828,0.146726,6.779793,0.73
16,1,220,220,220,1,1,3.623984,0.7446,-10.162833,1
17,2,102-220,220,102-220,2,0.58,2.185256,1.938511,-5.006544,0.58
17,2,102-220,102,102-220,2,0.42,1.440624,-4.262346,6.226583,0.42
18,1,220,220,220,1,1,3.679831,2.089418,-4.913591,1
19,2,002-220,002,002-220,2,0.94,-0.445615,-1.295647,6.782521,0.94
19,2,002-220,220,002-220,2,0.06,3.101244,2.297745,-0.203074,0.06
20,2,022-202,202,022-202,2,0.21,4.005312,0.338289,3.50979,0.21
20,2,022-202,022,022-202,2,0.79,-2.020878,5.633709,4.79175,0.79
21,1,002,002,002,1,1,0.115977,-2.729623,6.470834,1
22,1,102,102,102,1,1,-0.890891,-6.035001,4.341704,1
23,2,002-200,200,002-200,2,0.95,7.256924,1.378859,0.43904,0.95
23,2,002-200,002,002-200,2,0.05,0.902182,0.009519,6.739718,0.05
24,1,102,102,102,1,1,0.156486,0.335442,1.436497,1
25,1,200,200,200,1,1,7.691217,-0.776206,-1.966794,1
26,1,022,022,022,1,1,-10.089627,1.140191,2.783342,1
27,1,220,220,220,1,1,1.49584,0.503875,-9.048667,1
28,2,012-102,102,012-102,2,0.93,-0.117724,-4.858806,6.988641,0.93
28,2,012-102,012,012-102,2,0.07,-5.411321,-0.225421,6.988641,0.07
29,1,220,220,220,1,1,2.507622,7.942791,-4.231038,1
30,3,022-202-220,220,022-202-220,3,0.28,1.945348,0.610612,-6.116164,0.28
30,3,022-202-220,202,022-202-220,3,0.32,1.68212,-2.629875,0.292379,0.32
30,3,022-202-220,022,022-202-220,3,0.4,-4.624423,2.652047,-0.985935,0.4
31,1,020,020,020,1,1,-0.421402,8.030037,-0.91929,1
32,2,120-210,120,120-210,2,0.04,-2.910611,1.705529,-2.81545,0.04
32,2,120-210,210,120-210,2,0.96,3.385303,-3.555026,-2.815539,0.96
33,2,022-202,202,022-202,2,0.18,2.949181,-4.452777,0.545241,0.18
33,2,022-202,022,022-202,2,0.82,-3.22606,2.057709,0.451706,0.82
34,1,021,021,021,1,1,-6.362117,6.712137,0.910152,1
35,1,202,202,202,1,1,1.348662,-4.060147,3.027682,1
36,2,120-200,200,120-200,2,0.89,7.302937,0.407566,-1.906509,0.89
36,2,120-200,120,120-200,2,0.11,1.526392,4.415162,-7.824906,0.11
37,2,022-201,201,-1,2,0.64,6.682473,-4.581195,1.160832,0.64
37,2,022-201,022,-1,2,0.36,-1.343358,1.205142,1.858944,0.36
38,1,201,201,201,1,1,7.349273,-7.860751,0.239918,1
39,2,211-220,220,211-220,2,0.7,0.575132,2.651081,-6.962722,0.7
39,2,211-220,211,211-220,2,0.3,0.575132,-2.484743,-0.38972,0.3
40,1,201,201,201,1,1,0.974342,-0.888068,1.155423,1
41,2,012-220,012,012-220,2,0.97,-4.261846,0.287176,7.977854,0.97
41,2,012-220,220,012-220,2,0.03,2.208419,1.593133,-2.870489,0.03
42,3,021-202-220,021,021-202-220,3,0.39,-0.421937,7.736716,0.260848,0.39
42,3,021-202-220,220,021-202-220,3,0.19,2.462132,2.28062,-1.44553,0.19
42,3,021-202-220,202,021-202-220,3,0.42,3.386137,-4.232402,4.862866,0.42
43,2,021-220,220,021-220,2,0.47,0.834673,3.158555,-8.668465,0.47
43,2,021-220,021,021-220,2,0.53,-4.481796,7.742955,-3.673982,0.53
44,2,120-201,201,120-201,2,0.78,6.680747,-6.225023,-1.344677,0.78
44,2,120-201,120,120-201,2,0.22,0.106862,6.05354,-6.938974,0.22
45,2,021-120,120,021-120,2,0.63,1.501938,6.397968,-5.198406,0.63
45,2,021-120,021,021-120,2,0.37,0.388602,6.397968,-0.171502,0.37
46,1,202,202,202-210,1,1,1.865741,-6.319925,5.610727,1
47,2,002-021,002,002-021,2,0.69,-2.740256,-0.454878,7.224054,0.69
47,2,002-021,021,002-021,2,0.31,-9.008613,5.610089,1.238322,0.31
48,3,021-202-220,021,021-202-220,3,0.08,-3.385923,6.805874,0.632032,0.08
48,3,021-202-220,202,021-202-220,3,0.54,2.942219,-3.038049,1.648966,0.54
48,3,021-202-220,220,021-202-220,3,0.38,2.478057,3.427711,-4.602088,0.38
49,1,022,022,022,1,1,-9.717574,0.780126,5.356192,1
50,2,022-220,220,022-220,2,0.38,2.641911,2.855911,-1.613456,0.38
50,2,022-220,022,022-220,2,0.62,-3.95379,3.49537,4.265924,0.62
51,2,002-020,020,002-020,2,0.12,-2.867989,4.325457,0.809244,0.12
51,2,002-020,002,002-020,2,0.88,-2.89395,-1.123186,7.254314,0.88
52,2,021-201,021,021-201,2,0.93,-2.359682,3.310274,-1.407402,0.93
52,2,021-201,201,021-201,2,0.07,3.290822,-3.174086,-0.90116,0.07
53,2,021-201,021,021-201,2,0.27,-3.615635,5.348675,0.13369,0.27
53,2,021-201,201,021-201,2,0.73,2.637527,-0.285853,0.301203,0.73
54,2,002-200,002,002-200,2,0.1,0.647881,-1.661458,3.704539,0.1
54,2,002-200,200,002-200,2,0.9,7.109233,-2.648727,-2.769257,0.9
55,2,012-020,020,012-020,2,0.68,-5.372231,5.744147,0.714307,0.68
55,2,012-020,012,012-020,2,0.32,-11.350559,-0.038287,5.799716,0.32
56,2,012-020,020,012-020,2,0.66,-1.667196,6.839612,-1.22014,0.66
56,2,012-020,012,012-020,2,0.34,-8.217105,1.545477,5.30693,0.34
57,2,202-220,220,202-220,2,0.63,3.477286,1.354974,-4.919679,0.63
57,2,202-220,202,202-220,2,0.37,3.359804,-5.236467,0.975115,0.37
58,1,210,210,210,1,1,2.844604,0.954269,0.11536,1
59,2,020-210,210,020-210,2,0.35,4.545179,0.689841,-7.59145,0.35
59,2,020-210,020,020-210,2,0.65,-0.428052,7.312091,-1.04925,0.65
60,2,012-220,012,012-220,2,0.28,-3.840352,1.092763,6.416754,0.28
60,2,012-220,220,012-220,2,0.72,2.062414,2.716383,-5.900443,0.72
61,1,220,220,220,1,1,2.948105,3.148936,-6.352135,1
62,1,021,021,021,1,1,-8.874483,7.218287,0.126441,1
63,2,120-210,210,120-210,2,0.49,7.036527,0.73642,-7.968238,0.49
63,2,120-210,120,120-210,2,0.51,0.560607,7.260884,-7.968238,0.51
64,2,012-202,202,012-202,2,0.2,1.685589,-5.065027,1.372787,0.2
64,2,012-202,012,012-202,2,0.8,-2.305155,1.493065,7.184819,0.8
65,2,021-210,210,021-210,2,0.96,7.946883,1.068463,-6.573548,0.96
65,2,021-210,021,021-210,2,0.04,-0.579948,5.190324,-0.159539,0.04
66,2,012-202,012,012-202,2,0.33,-4.360277,1.514657,6.597318,0.33
66,2,012-202,202,012-202,2,0.67,1.251525,-4.330097,2.278379,0.67
67,3,022-202-220,202,022-202-220,3,0.35,3.27321,-4.828909,3.154814,0.35
67,3,022-202-220,022,022-202-220,3,0.48,-3.281597,1.537252,4.131601,0.48
67,3,022-202-220,220,022-202-220,3,0.17,2.910117,0.75402,-1.839659,0.17
68,1,201,201,201,1,1,7.503054,-5.854675,-0.676155,1
69,1,202,202,202,1,1,0.472178,-6.064778,1.888238,1
70,2,012-202,202,012-202,2,0.8,3.355141,-5.901712,3.627902,0.8
70,2,012-202,012,012-202,2,0.2,-2.141551,0.436556,7.32302,0.2
71,2,022-120,120,022-120,2,0.33,1.271792,7.451173,-3.099179,0.33
71,2,022-120,022,022-120,2,0.67,-2.089912,4.311308,3.241359,0.67
72,1,002,002,002,1,1,-0.610597,-0.708986,6.115293,1
73,1,102,102,102,1,1,1.038535,-1.36291,3.460425,1
74,2,022-202,022,022-202,2,0.64,-3.980657,0.270455,4.163129,0.64
74,2,022-202,202,022-202,2,0.36,2.246036,-3.714867,0.512013,0.36
75,1,221,221,221,1,1,5.61931,-0.40718,0.397567,1
76,2,022-120,120,022-120,2,0.35,-0.13129,6.627036,-3.983598,0.35
76,2,022-120,022,022-120,2,0.65,-5.447793,1.108526,2.425102,0.65
77,2,102-120,120,102-120,2,0.91,-0.214866,2.499795,-0.855522,0.91
77,2,102-120,102,102-120,2,0.09,1.393999,-3.253174,5.631073,0.09
78,2,102-200,200,102-200,2,0.94,6.03444,-2.28159,-3.235139,0.94
78,2,102-200,102,102-200,2,0.06,-0.575952,-7.98828,3.253728,0.06
79,2,021-120,120,021-120,2,0.25,-3.958331,9.464926,-5.437696,0.25
79,2,021-120,021,021-120,2,0.75,-6.382191,9.464926,0.928465,0.75
80,2,022-202,022,022-202,2,0.64,-3.553127,2.078206,2.167183,0.64
80,2,022-202,202,022-202,2,0.36,2.997662,-3.119026,1.5129,0.36
81,2,022-102,102,022-102,2,0.59,0.954523,-4.494115,6.068149,0.59
81,2,022-102,022,022-102,2,0.41,-5.580079,2.003003,4.436445,0.41
82,1,022,022,022,1,1,-1.962488,2.389286,0.085695,1
83,1,200,200,200,1,1,8.144878,0.172901,-0.741068,1
84,1,002,002,002,1,1,-0.199651,-1.004589,8.599071,1
85,2,022-220,220,022-220,2,0.27,3.9767,2.424508,-2.526073,0.27
85,2,022-220,022,022-220,2,0.73,-0.187213,5.496429,1.299727,0.73
86,2,022-220,220,022-220,2,0.59,3.41177,4.701369,-2.628435,0.59
86,2,022-220,022,022-220,2,0.41,-1.688886,4.241709,2.983891,0.41
87,1,002,002,002,1,1,-2.292617,-1.263372,8.088386,1
88,2,102-200,200,102-200,2,0.51,7.591666,-1.227555,-1.526479,0.51
88,2,102-200,102,102-200,2,0.49,1.017857,-6.796871,4.583235,0.49
89,2,002-220,002,002-220,2,0.93,0.721708,-0.581748,7.852899,0.93
89,2,002-220,220,002-220,2,0.07,3.426242,1.898282,-3.86278,0.07
90,2,022-210,022,022-210,2,0.02,-0.830253,2.103041,3.283993,0.02
90,2,022-210,210,022-210,2,0.98,2.677844,-0.234765,-1.66153,0.98
91,1,220,220,220,1,1,4.283626,2.123928,-9.826376,1
92,1,220,220,220,1,1,2.818704,3.853892,-4.06994,1
93,1,220,220,220,1,1,1.743313,3.779608,-5.939438,1
94,1,200,200,200,1,1,8.024047,-2.587583,0.687425,1
95,1,012,012,012,1,1,-6.287192,1.111295,7.692378,1
96,2,002-021,002,002-021,2,0.82,-0.631677,-0.966589,6.581843,0.82
96,2,002-021,021,002-021,2,0.18,-7.204161,5.198982,0.792313,0.18
97,1,202,202,202,1,1,1.285999,-7.184666,5.208458,1
98,1,022,022,022,1,1,-7.14615,2.430003,4.348893,1
