Phase,Count,Frequency
0002-0020,1,1e-4
0002-2001-2020,1,1e-4
0002-2020,12,0.0012
0002-2022,1,1e-4
0012,1,1e-4
0012-0020-0202,1,1e-4
0012-0021-0202-2020,4,4e-4
0012-0021-0212-2020,1,1e-4
0012-0021-2020,1,1e-4
0012-0022-0202,1,1e-4
0012-0102-2020,1,1e-4
0012-0202,4,4e-4
0012-0202-1020,3,3e-4
0012-0202-1021-2020,1,1e-4
0012-0202-2011-2020,1,1e-4
0012-0202-2012-2020,2,2e-4
0012-0202-2020,80,0.008
0012-0202-2021,1,1e-4
0012-0212-2020,2,2e-4
0012-1020,1,1e-4
0012-2011-2020,1,1e-4
0012-2020,13,0.0013
0020,2,2e-4
0020-0022-0202,1,1e-4
0020-0200,1,1e-4
0020-0202,13,0.0013
0020-0202-1020,1,1e-4
0021,2,2e-4
0021-0022-0202-2020,1,1e-4
0021-0102,1,1e-4
0021-0102-1020,1,1e-4
0021-0102-2020,2,2e-4
0021-0202,16,0.0016
0021-0202-0211-2020,3,3e-4
0021-0202-0221-2020,1,1e-4
0021-0202-2020,72,0.0072
0021-0212-2020,1,1e-4
0022,3,3e-4
0022-0112-2020,1,1e-4
0022-0202,19,0.0019
0022-0202-0212-2020,1,1e-4
0022-0202-1020,2,2e-4
0022-0202-2020,76,0.0076
0022-0202-2020-2022,1,1e-4
0022-0202-2021,4,4e-4
0022-0212,1,1e-4
0022-0212-2020,7,7e-4
0022-0212-2021,1,1e-4
0022-2020,17,0.0017
0022-2021,2,2e-4
0022-2022,1,1e-4
0102,3,3e-4
0102-1002-2020,1,1e-4
0102-2001-2020,1,1e-4
0102-2011-2020,1,1e-4
0102-2012-2020,1,1e-4
0102-2020,36,0.0036
0102-2020-2101,1,1e-4
0102-2021,1,1e-4
0112-0120,1,1e-4
0112-0120-0202,2,2e-4
0112-0120-0202-2020,4,4e-4
0112-0121-0202-2020,2,2e-4
0112-0202,2,2e-4
0112-0202-1012-2020,3,3e-4
0112-0202-1120-2020,3,3e-4
0112-0202-2012-2020,2,2e-4
0112-0202-2020,18,0.0018
0112-2020,8,8e-4
0120-0201-2020,3,3e-4
0120-0202,18,0.0018
0120-0202-0210,1,1e-4
0120-0202-0210-2020,3,3e-4
0120-0202-0220-2020,2,2e-4
0120-0202-1020,3,3e-4
0120-0202-2020,95,0.0095
0120-0212-2020,2,2e-4
0120-0220-2020,1,1e-4
0120-2020,3,3e-4
0121-0122-0202-2020,1,1e-4
0121-0202,5,5e-4
0121-0202-0221-1120,1,1e-4
0121-0202-1021,1,1e-4
0121-0202-1021-2020,2,2e-4
0121-0202-1120,1,1e-4
0121-0202-1120-2020,1,1e-4
0121-0202-2020,62,0.0062
0121-0202-2021,3,3e-4
0121-0202-2120,1,1e-4
0121-0212-2020,1,1e-4
0121-1021-2020,1,1e-4
0121-2020,3,3e-4
0122-0202,8,8e-4
0122-0202-1022-2020,1,1e-4
0122-0202-1120-2020,1,1e-4
0122-0202-2020,34,0.0034
0122-0202-2020-2210,1,1e-4
0122-0202-2021,3,3e-4
0122-0212-2020,2,2e-4
0122-0222-2020,1,1e-4
0122-2020,5,5e-4
0200,1,1e-4
0200-1020,1,1e-4
0200-2020,21,0.0021
0200-2020-2100,2,2e-4
0201,4,4e-4
0201-0210-0220-2020,1,1e-4
0201-0210-2020,2,2e-4
0201-0220-2020,1,1e-4
0201-1200-2020,1,1e-4
0201-1200-2100,1,1e-4
0201-1220-2020,1,1e-4
0201-2020,41,0.0041
0201-2020-2100,3,3e-4
0201-2020-2200,1,1e-4
0201-2100,1,1e-4
0201-2120,1,1e-4
0201-2120-2200,1,1e-4
0202,633,0.0633
0202-0210,5,5e-4
0202-0210-0220,1,1e-4
0202-0210-1020,3,3e-4
0202-0210-1120,1,1e-4
0202-0210-2020,73,0.0073
0202-0210-2020-2110,4,4e-4
0202-0210-2120,1,1e-4
0202-0211-1021-2020,3,3e-4
0202-0211-1102-1111-1121,1,1e-4
0202-0211-1210,1,1e-4
0202-0211-1210-2020,3,3e-4
0202-0211-2020,26,0.0026
0202-0211-2020-2110,2,2e-4
0202-0212-1012-2020,1,1e-4
0202-0212-2020,5,5e-4
0202-0212-2020-2110,1,1e-4
0202-0220,18,0.0018
0202-0220-1120,1,1e-4
0202-0220-2020,84,0.0084
0202-0220-2020-2120,1,1e-4
0202-0220-2020-2201,1,1e-4
0202-0220-2120,5,5e-4
0202-0221,3,3e-4
0202-0221-1021-2020,2,2e-4
0202-0221-1220-2020,2,2e-4
0202-0221-2020,41,0.0041
0202-0221-2020-2101,1,1e-4
0202-0221-2120,2,2e-4
0202-0222-2020,8,8e-4
0202-1002,1,1e-4
0202-1002-1012-2020,1,1e-4
0202-1002-1020,1,1e-4
0202-1002-1021-2020,3,3e-4
0202-1002-1022-2020,1,1e-4
0202-1002-2001,1,1e-4
0202-1002-2001-2020,2,2e-4
0202-1002-2010,3,3e-4
0202-1002-2020,50,0.005
0202-1011,1,1e-4
0202-1012,3,3e-4
0202-1012-1021-2020,4,4e-4
0202-1012-1102-2020,1,1e-4
0202-1012-2011-2020,2,2e-4
0202-1012-2012-2020,1,1e-4
0202-1012-2020,62,0.0062
0202-1012-2021,1,1e-4
0202-1020,49,0.0049
0202-1020-1021,1,1e-4
0202-1021,5,5e-4
0202-1021-1022-2020,1,1e-4
0202-1021-1102-2020,2,2e-4
0202-1021-2020,18,0.0018
0202-1022,2,2e-4
0202-1022-1102,1,1e-4
0202-1022-2020,35,0.0035
0202-1022-2021,2,2e-4
0202-1102-2020,27,0.0027
0202-1102-2020-2100,1,1e-4
0202-1102-2020-2102,1,1e-4
0202-1102-2021,1,1e-4
0202-1102-2100,1,1e-4
0202-1112-1201-2020,1,1e-4
0202-1112-2020,1,1e-4
0202-1120,7,7e-4
0202-1120-1200-2020,4,4e-4
0202-1120-1200-2120,1,1e-4
0202-1120-1210,1,1e-4
0202-1120-1210-2020,3,3e-4
0202-1120-1220,1,1e-4
0202-1120-1220-2020,1,1e-4
0202-1120-2012-2020,1,1e-4
0202-1120-2020,33,0.0033
0202-1120-2120,1,1e-4
0202-1121,1,1e-4
0202-1121-2020,2,2e-4
