parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,2,01-10,01-10,2,18,2.33736,6.27955,01
1,2,01-10,01-10,2,82,7.064197,-0.123985,10
2,1,10,10,1,100,6.373519,0.523889,10
3,1,01,01,1,100,-1.924097,4.662113,01
4,2,01-10,01-10,2,82,-0.477537,6.4281180000000004,01
4,2,01-10,01-10,2,18,5.717703,0.570745,10
5,1,01,01,1,100,-2.262078,6.139523,01
6,1,01,01,1,100,-2.006365,5.301779,01
7,2,01-10,01-10,2,27,6.194165,1.607732,10
7,2,01-10,01-10,2,73,0.855134,6.218434,01
8,2,01-10,01-10,2,17,5.204604,0.128413,10
8,2,01-10,01-10,2,83,-0.157273,5.573806,01
9,2,01-10,01-10,2,97,-2.196168,6.265923,01
9,2,01-10,01-10,2,3,3.994211,0.468728,10
10,2,01-10,01-10,2,51,5.807746,0.357115,10
10,2,01-10,01-10,2,49,-0.71022,6.524386,01
11,1,11,11,1,100,4.999078,2.881456,11
12,2,01-10,01-10,2,53,0.463703,7.293591,01
12,2,01-10,01-10,2,47,6.585988,1.162071,10
13,2,01-10,01-10,2,76,7.035013,-0.697462,10
13,2,01-10,01-10,2,24,0.936765,5.8205,01
14,2,01-10,01-10,2,89,-0.095098,6.761239,01
14,2,01-10,01-10,2,11,6.43067,2.670709,10
15,1,10,10,1,100,6.855343,-1.91911,10
16,2,01-10,01-10,2,84,0.026601,6.908405,01
16,2,01-10,01-10,2,16,6.636128,2.610588,10
17,2,01-10,01-10,2,72,0.065834,6.851087,01
17,2,01-10,01-10,2,28,6.441179,0.246266,10
18,1,10,10,1,100,6.728346,0.065567,10
19,2,01-10,01-10,2,82,-0.085266,7.242365,01
19,2,01-10,01-10,2,18,6.073636,1.148291,10
20,1,01,01,1,100,-2.128417,5.200711,01
21,1,01,01,1,100,1.884376,5.932603,01
22,1,01,01,1,100,-1.533651,6.734386,01
23,2,01-10,01-10,2,87,7.004386,1.378018,10
23,2,01-10,01-10,2,13,2.213076,6.833387,01
24,2,01-10,01-10,2,77,2.573294,7.720955,01
24,2,01-10,01-10,2,23,5.096824,1.913932,10
25,2,01-10,01-10,2,85,0.832264,7.271583,01
25,2,01-10,01-10,2,15,6.813664,0.661048,10
26,1,10,10,1,100,3.547417,-2.180261,10
27,1,10,10,1,100,5.925729,-4.123642,10
28,1,01,01,1,100,-4.001676,4.243624,01
29,1,10,10,1,100,7.787154,-1.6886,10
30,2,01-10,01-10,2,82,0.401599,6.95662,01
30,2,01-10,01-10,2,18,6.484556,0.889131,10
31,2,01-10,01-10,2,80,0.230116,5.682261,01
31,2,01-10,01-10,2,20,5.890452,0.156201,10
32,2,01-10,01-10,2,58,0.498937,6.783342,01
32,2,01-10,01-10,2,42,6.61199,2.353302,10
33,2,01-10,01-10,2,95,7.029163,-0.937963,10
33,2,01-10,01-10,2,5,0.493351,5.554,01
34,1,01,01,1,100,-0.084294,6.933213,01
35,1,01,01,1,100,1.310415,6.609943,01
36,2,01-10,01-10,2,80,6.811059,-0.436966,10
36,2,01-10,01-10,2,20,2.302907,5.793811,01
37,2,01-10,01-10,2,76,0.459707,6.36496,01
37,2,01-10,01-10,2,24,6.731895,-0.276473,10
38,2,01-10,01-10,2,66,0.572259,6.092185,01
38,2,01-10,01-10,2,34,6.176245,1.384017,10
39,1,01,01-10,1,100,0.232852,5.960223,01
40,2,01-10,01-10,2,90,7.526241,0.022405,10
40,2,01-10,01-10,2,10,1.03047,4.989429,01
41,2,01-10,01-10,2,52,-3.171312,6.426961,01
41,2,01-10,01-10,2,48,3.048734,-0.021922,10
42,2,01-10,01-10,2,52,6.769717,0.861806,10
42,2,01-10,01-10,2,48,0.807968,7.468316,01
43,1,10,10,1,100,7.455082,-0.487852,10
44,1,10,10,1,100,5.273618,0.429497,10
45,2,01-10,01-10,2,89,0.587557,8.157626,01
45,2,01-10,01-10,2,11,7.19238,3.169886,10
46,2,01-10,01-10,2,26,6.069631,-0.601012,10
46,2,01-10,01-10,2,74,-0.470982,5.816466,01
47,2,01-10,01-10,2,57,7.469914,1.143025,10
47,2,01-10,01-10,2,43,1.372761,6.951636,01
48,1,01,01,1,100,-1.277484,8.377975,01
49,1,11,11,1,100,1.776446,1.656623,11
50,1,10,10,1,100,5.712281,-4.014745,10
51,1,01,01-10,1,100,0.868705,5.962173,01
52,1,11,11,1,100,4.096456,3.234293,11
53,1,10,10,1,100,8.302972,1.440072,10
54,1,10,10,1,100,6.904903,1.320577,10
55,1,01,01,1,100,-1.653298,4.54691,01
56,2,01-10,01-10,2,10,2.506499,6.072765,01
56,2,01-10,01-10,2,90,6.326667,0.664384,10
57,1,01,01,1,100,-3.197648,6.343722,01
58,2,01-10,01-10,2,74,1.257447,7.143536,01
58,2,01-10,01-10,2,26,6.098959,0.799967,10
59,2,01-10,01-10,2,40,1.176216,6.619497,01
59,2,01-10,01-10,2,60,6.687811,0.066047,10
60,2,01-10,01-10,2,99,-0.18325,7.161879,01
60,2,01-10,01-10,2,1,5.949719,0.895847,10
61,1,10,10,1,100,5.134592,0.545911,10
62,2,01-10,01-10,2,99,6.123401,-1.0522,10
62,2,01-10,01-10,2,1,1.168386,4.548637,01
63,1,10,10,1,100,8.822849,-0.117336,10
64,2,01-10,01-10,2,43,3.549479,2.228803,10
64,2,01-10,01-10,2,57,-2.657347,7.885566,01
65,2,01-10,01-10,2,69,0.179555,6.764117,01
65,2,01-10,01-10,2,31,5.289638,1.321987,10
66,2,01-10,01-10,2,81,0.268598,5.689117,01
