parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,2,01-10,01-10,2,98,-1.85334,3.814014,01
1,2,01-10,01-10,2,2,3.475204,-2.402344,10
2,2,01-10,01-10,2,36,1.082982,5.889348,01
2,2,01-10,01-10,2,64,6.65063,2.733766,10
3,2,01-10,01-10,2,97,4.514303,-1.877687,10
3,2,01-10,01-10,2,3,0.524503,3.939978,01
4,1,01,01,1,100,1.672357,6.199411,01
5,1,10,10,1,100,6.799746,0.372919,10
6,1,10,10,1,100,4.786381,0.052444,10
7,1,01,01,1,100,0.51607,7.28917,01
8,1,10,10,1,100,4.810008,-2.892898,10
9,1,01,01,1,100,-3.111899,6.422064,01
10,2,01-10,01-10,2,92,1.176057,4.317075,01
10,2,01-10,01-10,2,8,4.866757,-1.135064,10
11,1,01,01,1,100,-0.62723,6.644362,01
12,2,01-10,01-10,2,76,2.130959,5.056777,01
12,2,01-10,01-10,2,24,7.163835,0.951801,10
13,2,01-10,01-10,2,23,1.825994,5.521721,01
13,2,01-10,01-10,2,77,6.645301,0.209297,10
14,1,10,01-10,1,100,6.857987,-1.852718,10
15,2,01-10,01-10,2,21,2.980151,5.089403,01
15,2,01-10,01-10,2,79,6.530248,-0.810315,10
16,2,01-10,01-10,2,86,7.383311,3.669712,10
16,2,01-10,01-10,2,14,1.58342,5.83385,01
17,2,01-10,01-10,2,91,6.220511,0.12282,10
17,2,01-10,01-10,2,9,3.854312,5.779656,01
18,1,10,10,1,100,6.507231,-4.353361,10
19,2,01-10,01-10,2,50,7.437764,1.263901,10
19,2,01-10,01-10,2,50,1.533762,5.779252,01
20,2,01-10,01-10,2,6,5.439671,3.144643,10
20,2,01-10,01-10,2,94,1.159269,6.971841,01
21,1,10,10,1,100,6.93735,2.222832,10
22,2,01-10,01-10,2,34,5.678709,1.716075,10
22,2,01-10,01-10,2,66,1.16195,6.562133,01
23,1,01,01,1,100,0.690667,6.516884,01
24,2,01-10,01-10,2,95,7.197451,0.667039,10
24,2,01-10,01-10,2,5,4.2377,6.561344,01
25,2,01-10,01-10,2,84,-0.812818,5.280053,01
25,2,01-10,01-10,2,16,5.397103,0.036752,10
26,2,01-10,01-10,2,96,4.130364,-2.828714,10
26,2,01-10,01-10,2,4,-1.193742,3.301278,01
27,1,01,01,1,100,0.116019,7.664767,01
28,1,01,01,1,100,-1.819811,5.385319,01
29,1,10,10,1,100,5.293018,-4.501947,10
30,2,01-10,01-10,2,77,-0.292567,6.191337,01
30,2,01-10,01-10,2,23,5.917415,0.20984,10
31,1,10,10,1,100,6.587925,1.050562,10
32,1,10,10,1,100,7.383311,-0.334768,10
33,1,01,01,1,100,2.444151,6.960907,01
34,2,01-10,01-10,2,97,-1.015912,4.37599,01
34,2,01-10,01-10,2,3,3.576554,-0.256976,10
35,2,01-10,01-10,2,95,-1.468411,6.32394,01
35,2,01-10,01-10,2,5,4.641706,2.852483,10
36,2,01-10,01-10,2,96,0.088662,7.818279,01
36,2,01-10,01-10,2,4,6.141845,1.991293,10
37,1,10,10,1,100,6.237611,-2.683058,10
38,2,01-10,01-10,2,75,0.794491,6.789978,01
38,2,01-10,01-10,2,25,7.161356,0.422844,10
39,1,01,01,1,100,-1.35365,7.114273,01
40,1,01,01,1,100,1.024383,6.435036,01
41,2,01-10,01-10,2,83,-0.471915,4.815606,01
41,2,01-10,01-10,2,17,4.139818,-0.994448,10
42,1,11,11,1,100,1.803817,3.852297,11
43,1,11,11,1,100,3.624085,4.619239,11
44,2,01-10,01-10,2,88,6.243182,-0.850843,10
44,2,01-10,01-10,2,12,-0.342561,5.642986,01
45,1,01,01,1,100,-1.920794,7.362432,01
46,2,01-10,01-10,2,47,5.355648,1.504135,10
46,2,01-10,01-10,2,53,-1.173244,7.295326,01
47,2,01-10,01-10,2,82,7.491295,-1.043565,10
47,2,01-10,01-10,2,18,1.932508,5.148635,01
48,2,01-10,01-10,2,43,6.523727,0.183451,10
48,2,01-10,01-10,2,57,4.015349,6.071592,01
49,1,01,01,1,100,0.933664,4.951788,01
50,2,01-10,01-10,2,70,0.657082,5.619764,01
50,2,01-10,01-10,2,30,6.55778,-0.381965,10
51,1,10,10,1,100,7.321032,0.885014,10
52,2,01-10,01-10,2,87,3.195992,5.713581,01
52,2,01-10,01-10,2,13,5.674729,-0.858045,10
53,2,01-10,01-10,2,50,7.154117,-2.614543,10
53,2,01-10,01-10,2,50,1.934978,3.539772,01
54,1,10,10,1,100,8.173384,0.356257,10
55,1,10,10,1,100,5.73446,-2.788536,10
56,1,01,01,1,100,-4.69077,7.680279,01
57,2,01-10,01-10,2,89,6.809716,1.348192,10
57,2,01-10,01-10,2,11,0.208631,6.527831,01
58,2,01-10,01-10,2,81,7.581708,1.644929,10
58,2,01-10,01-10,2,19,1.93185,6.859635,01
59,1,10,10,1,100,7.653352,3.410196,10
60,1,01,01,1,100,0.463611,7.728124,01
61,1,10,10,1,100,7.261232,0.913019,10
62,1,01,01,1,100,1.714526,6.778587,01
63,1,01,01,1,100,1.15768,6.987685,01
64,2,01-10,01-10,2,32,6.369664,-1.040321,10
64,2,01-10,01-10,2,68,1.919553,4.913245,01
65,2,01-10,01-10,2,78,7.38132,0.165918,10
65,2,01-10,01-10,2,22,1.194188,6.625268,01
