Phase,Count,Frequency
0000-0300-0303,1,1e-4
0001-0301-0303,2,2e-4
0002-0010-0302,1,1e-4
0010,38,0.0038
0010-0011,5,5e-4
0010-0011-0100-0300-0301,1,1e-4
0010-0011-0300-0301,3,3e-4
0010-0011-0311,1,1e-4
0010-0012-0300-0302,2,2e-4
0010-0012-0302,3,3e-4
0010-0012-0302-0310,2,2e-4
0010-0012-0312,1,1e-4
0010-0013,1,1e-4
0010-0013-0103-0303,1,1e-4
0010-0013-0210-0303,2,2e-4
0010-0013-0300-0303,11,0.0011
0010-0013-0303,31,0.0031
0010-0013-0303-0310,4,4e-4
0010-0013-0310-0313,2,2e-4
0010-0013-0313,5,5e-4
0010-0100-0300,3,3e-4
0010-0100-0300-0303,6,6e-4
0010-0103-0300-0303,1,1e-4
0010-0110-0303,1,1e-4
0010-0112-0300-0302,1,1e-4
0010-0113-0210-0303,2,2e-4
0010-0113-0300-0303,1,1e-4
0010-0113-0303,7,7e-4
0010-0113-0303-0310,1,1e-4
0010-0113-0313,1,1e-4
0010-0200-0300-0303,3,3e-4
0010-0210,3,3e-4
0010-0210-0300-0303,4,4e-4
0010-0210-0303,12,0.0012
0010-0210-0313,1,1e-4
0010-0213-0310-0313,2,2e-4
0010-0300,27,0.0027
0010-0300-0302,4,4e-4
0010-0300-0303,99,0.0099
0010-0302,2,2e-4
0010-0303,55,0.0055
0010-0303-0310,47,0.0047
0010-0310,17,0.0017
0010-0310-0312,1,1e-4
0010-0310-0313,2,2e-4
0010-0313,2,2e-4
0011-0013-0301-0303,4,4e-4
0011-0201-0301-0303,2,2e-4
0011-0301-0303,10,0.001
0012-0302,1,1e-4
0013-0303,12,0.0012
0013-0313,2,2e-4
0100-0300-0303-1000,1,1e-4
0100-0300-1000,1,1e-4
0101-0301-0303,1,1e-4
0101-0301-0303-1001,4,4e-4
0101-0301-0303-1001-1003,2,2e-4
0102-0302-1002-1010,1,1e-4
0103-0301-0303-1001-1003,1,1e-4
0110,2,2e-4
0110-0111,1,1e-4
0110-0111-0310-0311-1010,1,1e-4
0110-0111-0310-0311-1010-1011,1,1e-4
0110-0111-1010-1011,1,1e-4
0110-0112-0302-0310-1010-1012,1,1e-4
0110-0113-0303-0310,1,1e-4
0110-0210-0300-0303-1010,1,1e-4
0110-0300-0301-1010-1011,1,1e-4
0110-0300-0302,1,1e-4
0110-0300-0303,4,4e-4
0110-0300-0303-1010,32,0.0032
0110-0300-0303-1010-1013,3,3e-4
0110-0300-1010,8,8e-4
0110-0303,12,0.0012
0110-0303-0310,7,7e-4
0110-0303-0310-1010,21,0.0021
0110-0303-0310-1010-1013,10,0.001
0110-0303-1010,2,2e-4
0110-0303-1010-1013,1,1e-4
0110-0310-0312-1010,1,1e-4
0110-0310-0312-1010-1012,1,1e-4
0110-0310-0313,1,1e-4
0110-0310-0313-1010,3,3e-4
0110-0310-0313-1010-1013,3,3e-4
0110-0310-1010,9,9e-4
0110-0312,1,1e-4
0110-0313-1010,1,1e-4
0111-0113-0301-0303-1011-1013,3,3e-4
0111-0301-0303,3,3e-4
0111-0301-0303-1003-1011,1,1e-4
0111-0301-0303-1011,10,0.001
0111-0301-0303-1011-1013,2,2e-4
0111-0303-0311,3,3e-4
0111-0303-0311-1011,1,1e-4
0111-0303-0311-1011-1013,1,1e-4
0111-0313,1,1e-4
0112-0113-0302-0303-1012-1013,1,1e-4
0112-0113-0312-0313,1,1e-4
0112-0300-0302-1010-1012,1,1e-4
0112-0312-1010-1012,3,3e-4
0113-0210-0303-1010-1013,1,1e-4
0113-0210-0313-1010-1013,1,1e-4
0113-0300-0303-1010,1,1e-4
0113-0300-0303-1010-1013,33,0.0033
0113-0301-0303-1011-1013,7,7e-4
0113-0302-0303-1012-1013,1,1e-4
0113-0303,3,3e-4
0113-0303-0310-1010-1013,5,5e-4
0113-0303-0311-1011-1013,1,1e-4
0113-0303-1010,5,5e-4
