Phase,Count,Frequency
0000-0300,1,1e-4
0000-0300-0303,1,1e-4
0001-0301,1,1e-4
0001-0301-0303,4,4e-4
0002-0010-0300-0302,1,1e-4
0002-0010-0302,1,1e-4
0003-0010-0300-0303,1,1e-4
0003-0010-0303,4,4e-4
0003-0303,1,1e-4
0010,78,0.0078
0010-0011,5,5e-4
0010-0011-0300-0301,4,4e-4
0010-0011-0301,1,1e-4
0010-0011-0301-0310,2,2e-4
0010-0012-0210-0212-0302,1,1e-4
0010-0012-0300-0302,4,4e-4
0010-0012-0302,1,1e-4
0010-0012-0310-0312,1,1e-4
0010-0012-0312,5,5e-4
0010-0013-0103-0303,1,1e-4
0010-0013-0110-0303,1,1e-4
0010-0013-0300-0303,26,0.0026
0010-0013-0303,60,0.006
0010-0013-0303-0310,7,7e-4
0010-0013-0313,6,6e-4
0010-0100-0300,4,4e-4
0010-0100-0300-0302,1,1e-4
0010-0100-0300-0303,5,5e-4
0010-0110,1,1e-4
0010-0110-0300,1,1e-4
0010-0110-0300-0303,3,3e-4
0010-0110-0302-0310,1,1e-4
0010-0110-0303,3,3e-4
0010-0110-0303-0310,2,2e-4
0010-0110-0310,1,1e-4
0010-0112-0300-0302,1,1e-4
0010-0112-0302,1,1e-4
0010-0112-0312,1,1e-4
0010-0113-0300-0303,2,2e-4
0010-0113-0303,4,4e-4
0010-0113-0303-0310,1,1e-4
0010-0200-0300,1,1e-4
0010-0200-0300-0303,2,2e-4
0010-0200-0303,1,1e-4
0010-0210,6,6e-4
0010-0210-0300,3,3e-4
0010-0210-0300-0303,10,0.001
0010-0210-0302,1,1e-4
0010-0210-0303,8,8e-4
0010-0210-0303-0310,1,1e-4
0010-0210-0310,1,1e-4
0010-0210-0313,1,1e-4
0010-0213-0303,1,1e-4
0010-0213-0313,1,1e-4
0010-0300,71,0.0071
0010-0300-0301,1,1e-4
0010-0300-0302,7,7e-4
0010-0300-0302-0310,1,1e-4
0010-0300-0303,187,0.0187
0010-0300-0303-0310,1,1e-4
0010-0300-0310,1,1e-4
0010-0302-0310,3,3e-4
0010-0303,101,0.0101
0010-0303-0310,47,0.0047
0010-0310,14,0.0014
0010-0310-0313,4,4e-4
0010-0312,3,3e-4
0010-0313,7,7e-4
0011,1,1e-4
0011-0013-0301-0303,3,3e-4
0011-0013-0303,1,1e-4
0011-0013-0303-0311,6,6e-4
0011-0013-0311-0313,1,1e-4
0011-0101-0301-0303,1,1e-4
0011-0113-0303-0311-1011-1013,1,1e-4
0011-0301,2,2e-4
0011-0301-0303,14,0.0014
0011-0303,1,1e-4
0011-0303-0311,3,3e-4
0011-0311,1,1e-4
0011-0311-0313,1,1e-4
0012-0302-0303,1,1e-4
0012-0302-1010-1012,1,1e-4
0013-0103-0303,1,1e-4
0013-0303,19,0.0019
0013-0303-1010,1,1e-4
0013-0313,5,5e-4
0100-0110-0300-0303,1,1e-4
0100-0300-0303,2,2e-4
0101-0301-0303-1001,3,3e-4
0103-0303-1003-1010,2,2e-4
0110,4,4e-4
0110-0111-0210-0311,1,1e-4
0110-0113-0300-0303,1,1e-4
0110-0113-0300-0303-1010-1013,1,1e-4
0110-0113-0303-0310-1010-1013,1,1e-4
0110-0113-0310-0313,1,1e-4
0110-0200-0300-1010,1,1e-4
0110-0210-0300-1010,1,1e-4
0110-0210-0303,1,1e-4
0110-0300,5,5e-4
0110-0300-0302,1,1e-4
0110-0300-0303,8,8e-4
0110-0300-0303-1010,9,9e-4
0110-0300-1010,5,5e-4
0110-0303,6,6e-4
0110-0303-0310,3,3e-4
0110-0303-0310-1010,5,5e-4
0110-0303-1010-1013,1,1e-4
0110-0310,3,3e-4
0110-0310-0312,1,1e-4
0110-0310-0313,1,1e-4
0110-0310-1010,3,3e-4
0110-1010,1,1e-4
0111,1,1e-4
0111-0113-0301-0303,1,1e-4
0111-0113-0301-0303-1011-1013,2,2e-4
0111-0113-0303-0311-1011-1013,1,1e-4
0111-0300-0301-1010-1011,1,1e-4
0111-0301-0303-0311-1011-1013,1,1e-4
0111-0301-0303-1011,1,1e-4
0111-0303-0311,2,2e-4
0111-0303-0311-1011-1013,3,3e-4
0111-0303-1011,1,1e-4
0112-0300-0302-1010,1,1e-4
0112-0300-0302-1010-1012,1,1e-4
0112-0302-1010-1012,2,2e-4
0112-0302-1010-1112,1,1e-4
0112-0302-1012,1,1e-4
0113-0300-0303-1010,1,1e-4
0113-0300-0303-1010-1013,12,0.0012
0113-0301-0303-1011,1,1e-4
0113-0301-0303-1011-1013,2,2e-4
0113-0303,2,2e-4
0113-0303-0310-1010-1013,6,6e-4
0113-0303-1010-1013,35,0.0035
0113-0303-1011,1,1e-4
0113-0303-1013,12,0.0012
0113-0313-1010,1,1e-4
0113-0313-1010-1013,2,2e-4
0113-0313-1011-1013,1,1e-4
0113-0313-1013,3,3e-4
0200-0300-0302-1000,1,1e-4
0200-0300-0302-1010-1012,2,2e-4
0200-0300-0303-1000,1,1e-4
0200-0300-0303-1003-1010,1,1e-4
0200-0300-0303-1010,4,4e-4
0200-0300-0303-1010-1013,2,2e-4
0200-0300-0303-1010-1013-1203,1,1e-4
0200-0300-1010,3,3e-4
0203-0303-1003,1,1e-4
0203-0303-1003-1010,1,1e-4
0203-0303-1010-1013,1,1e-4
0203-0303-1013,1,1e-4
0210-0211-0300-0301-1010-1011,1,1e-4
0210-0211-1010-1011,2,2e-4
0210-0212-0300-0302-1010-1012,1,1e-4
0210-0213-0310-0313-1010,1,1e-4
0210-0300-0302-1002-1010,1,1e-4
0210-0300-0302-1010,1,1e-4
0210-0300-0303-1003-1010,2,2e-4
0210-0300-0303-1010,24,0.0024
0210-0300-0303-1010-1013,10,0.001
0210-0300-0303-1010-1110,1,1e-4
0210-0300-0303-1110,1,1e-4
0210-0300-1010,11,0.0011
0210-0300-1010-1110,1,1e-4
0210-0303,2,2e-4
0210-0303-0310-1010,4,4e-4
0210-0303-0310-1010-1013,1,1e-4
0210-0303-1010,5,5e-4
0210-0303-1010-1013,14,0.0014
0210-0303-1110,1,1e-4
0210-0310-1010,1,1e-4
0210-0312-1010,1,1e-4
0210-0312-1010-1012,3,3e-4
0210-0313,1,1e-4
0210-0313-1010,1,1e-4
0210-0313-1010-1013,4,4e-4
0210-1010,8,8e-4
0211-0301-0303-1003-1011,1,1e-4
0211-0301-0303-1011-1013,1,1e-4
0211-1011,1,1e-4
0213-0303-1010-1013,5,5e-4
0213-0303-1013,2,2e-4
0213-0313-1010,1,1e-4
0213-0313-1010-1013,2,2e-4
0213-1010-1013,1,1e-4
0300,12,0.0012
0300-0301,1,1e-4
0300-0301-0310-0311-1010-1011,2,2e-4
0300-0301-1010,1,1e-4
0300-0301-1010-1011,67,0.0067
0300-0301-1010-1011-1101,1,1e-4
0300-0301-1010-1011-1200,1,1e-4
0300-0301-1010-1011-1200-1201,1,1e-4
0300-0301-1010-1011-1210,2,2e-4
0300-0301-1010-1100-1101,1,1e-4
0300-0302,1,1e-4
0300-0302-0310,1,1e-4
0300-0302-0310-1010-1012,1,1e-4
0300-0302-1002-1010,21,0.0021
0300-0302-1002-1010-1102,1,1e-4
0300-0302-1010,15,0.0015
0300-0302-1010-1012,64,0.0064
0300-0302-1010-1012-1100,1,1e-4
0300-0302-1010-1012-1102,4,4e-4
0300-0302-1010-1012-1200,4,4e-4
0300-0302-1010-1012-1212,1,1e-4
0300-0302-1010-1012-1312,1,1e-4
0300-0302-1010-1100-1102,1,1e-4
0300-0302-1010-1112,1,1e-4
0300-0303,33,0.0033
0300-0303-0310-1003-1010,2,2e-4
0300-0303-0310-1010,4,4e-4
0300-0303-0310-1010-1013,2,2e-4
0300-0303-1000,11,0.0011
0300-0303-1000-1003,8,8e-4
0300-0303-1000-1103,2,2e-4
0300-0303-1000-1200,1,1e-4
0300-0303-1003,1,1e-4
0300-0303-1003-1010,489,0.0489
0300-0303-1003-1010-1103,2,2e-4
0300-0303-1003-1010-1200,1,1e-4
0300-0303-1003-1010-1203,3,3e-4
0300-0303-1003-1010-1300,2,2e-4
0300-0303-1010,767,0.0767
0300-0303-1010-1013,373,0.0373
0300-0303-1010-1013-1100,1,1e-4
0300-0303-1010-1013-1103,10,0.001
0300-0303-1010-1013-1113,7,7e-4
0300-0303-1010-1013-1200,2,2e-4
0300-0303-1010-1013-1203,1,1e-4
0300-0303-1010-1013-1300,1,1e-4
0300-0303-1010-1013-1303,1,1e-4
0300-0303-1010-1100,10,0.001
0300-0303-1010-1100-1200,1,1e-4
0300-0303-1010-1103,77,0.0077
0300-0303-1010-1110,2,2e-4
0300-0303-1010-1113,2,2e-4
0300-0303-1010-1200,16,0.0016
0300-0303-1010-1210,1,1e-4
0300-0303-1010-1300,1,1e-4
0300-0303-1110,7,7e-4
0300-0303-1210,1,1e-4
0300-0310-1010,3,3e-4
0300-1000,16,0.0016
0300-1002-1010,2,2e-4
0300-1003-1010,2,2e-4
0300-1010,687,0.0687
0300-1010-1012,1,1e-4
0300-1010-1013,1,1e-4
0300-1010-1100,6,6e-4
0300-1010-1110,2,2e-4
0300-1010-1110-1200,1,1e-4
0300-1010-1200,9,9e-4
0300-1010-1300,1,1e-4
0300-1100,1,1e-4
0300-1110,2,2e-4
0301,5,5e-4
0301-0302-1001-1002,1,1e-4
0301-0302-1011-1012,1,1e-4
0301-0303,27,0.0027
0301-0303-1001,40,0.004
0301-0303-1001-1003,24,0.0024
0301-0303-1001-1103,1,1e-4
0301-0303-1003-1011,41,0.0041
0301-0303-1003-1011-1201,1,1e-4
0301-0303-1011,63,0.0063
0301-0303-1011-1013,84,0.0084
0301-0303-1011-1013-1103,5,5e-4
0301-0303-1011-1013-1111,1,1e-4
0301-0303-1011-1013-1211,1,1e-4
0301-0303-1011-1013-1213,1,1e-4
0301-0303-1011-1101-1103,2,2e-4
0301-0303-1011-1103,1,1e-4
0301-0303-1011-1111,1,1e-4
0301-0303-1011-1211,1,1e-4
0301-0303-1101,1,1e-4
0301-0303-1101-1103,1,1e-4
0301-0303-1101-1103-1111,1,1e-4
0301-0303-1111,2,2e-4
0301-0310-1010-1011,1,1e-4
0301-1001,7,7e-4
0301-1010-1011,4,4e-4
0301-1011,27,0.0027
0301-1011-1111,2,2e-4
0301-1111,1,1e-4
0302,2,2e-4
