parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,0010-0013-0313,0010-0013-0313,3,3,1
2,0300-0303-1010,0200-0300-0303-1003-1010,3,5,1
3,0303-1010,0303-1010,2,2,1
4,1003-1010-1303,1003-1010-1303,3,3,1
5,0300-0303-1010-1013,0210-0300-0303-1010-1013,4,5,1
6,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
7,1010,0300-1010,1,2,1
8,0300-1010,0300-1010,2,2,1
9,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
10,0303-1010-1013,0303-1010-1013,3,3,1
11,1010,1010,1,1,1
12,1010,0310-1010,1,2,1
13,1010,0300-1010,1,2,1
14,0010-0300-0303,0010-0300-0303,3,3,1
15,0300-1010-1200,0300-0303-1010-1200,3,4,1
16,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
17,1010-1013-1303,1010-1013-1303,3,3,1
18,0310-1010,0310-1010,2,2,1
19,1010-1013-1313,1010-1013,3,2,0.6666666666666666
20,1010-1011-1300-1301,1010-1011-1300-1301,4,4,1
21,0300-0301-1010-1011-1100,0300-0301-1010-1011,5,4,0.8
22,1010-1300-1303,1010-1300-1303,3,3,1
23,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
24,0303-1003,0303-1003,2,2,1
25,1010,1010,1,1,1
26,1010-1300,1010-1300,2,2,1
27,0303-0310-1010-1013,0303-0310-1003-1010-1103,4,5,0.75
28,1003-1010-1303,1003-1010-1303,3,3,1
29,0300-0302-1002-1010,0300-0302-1002-1010,4,4,1
30,1010-1103-1303,1010-1103-1303,3,3,1
31,0111-0301-0303,0111-0301-0303,3,3,1
32,1013-1303,-1,2,2,0
33,0013-0313,0010-0013-0313,2,3,1
34,0300-1010,0300-1010,2,2,1
35,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
36,0210-0300-0303-1010,0300-0303-1010,4,3,0.75
37,0310-0311-1010,0310-0311-1010-1011,3,4,1
38,1010-1011-1310-1311,1010-1011-1210-1211,4,4,0.5
39,0013-0303,0013-0303,2,2,1
40,0303-1003,0303-1003,2,2,1
41,1010,1010,1,1,1
42,0301-0303-1011,0301-0303-1001-1003,3,4,0.6666666666666666
43,0313-1010-1013,0313-1010-1013,3,3,1
44,0310-1010,1010-1011,2,2,0.5
45,0300-0303-1000,0300-0303-1000,3,3,1
46,0303-1010-1013,0303-1010-1013,3,3,1
47,0303-1010-1013,0303-1010-1013,3,3,1
48,0010-0303,0010-0303,2,2,1
49,0300-0303-0310-1110,0300-0303-1010-1013-1113,4,5,0.5
50,0300-0302-1010-1012,0300-0302-1010-1012,4,4,1
