parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,1010-1013-1303,1010-1013-1303,3,3,1
2,1010,-1,1,2,0
3,0300-1010,0300-1010,2,2,1
4,0300-0303-1010,0300-0303-1003-1010,3,4,1
5,1010,1010-1011,1,2,1
6,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
7,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
8,1010,0303-1003-1010,1,3,1
9,0300-0303-1010,0300-0303-1010,3,3,1
10,0303-1103,0300-0303-1010-1103,2,4,1
11,0300-0303-1010,0300-0303-1010,3,3,1
12,0300-0303-1010-1103,0300-0303-1010-1103,4,4,1
13,0300-1010,0300-1010,2,2,1
14,0300-0303-1010-1013,-1,4,2,0
15,0303-1010,0303-1010-1103,2,3,1
16,0301-0303-1011-1101-1103,0301-0303-1011-1101-1103,5,5,1
17,1013-1303,1010-1013-1303,2,3,1
18,0303-1010-1013,0303-1010-1013,3,3,1
19,1003-1010-1303,1003-1010-1303,3,3,1
20,0110-0303-0310-1010,0110-0303-0310-1010,4,4,1
21,0303-1003,0303-1003,2,2,1
22,0303-1013,0113-0303-1013,2,3,1
23,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
24,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
25,0303-1010,0303-1010,2,2,1
26,0010-0303,0010-0303,2,2,1
27,0303-1010,0303-1010,2,2,1
28,0301-0303-1011,0301-0303-1011,3,3,1
29,0303-1010-1013,0303-1010-1013,3,3,1
30,0302-0303-1002-1003,0302-0303-1002-1003-1202-1203,4,6,1
31,0303-1003,0301-0303-1001-1003,2,4,1
32,0300-0303-1010,0300-0303-1010-1013,3,4,1
33,1010-1113-1303,1010-1013-1113-1303,3,4,1
34,0300-1010,0300-1010,2,2,1
35,0303-1003,0303-1003,2,2,1
36,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
37,0300-0303-1010,0300-0303-1010,3,3,1
38,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
39,0010-0300-0303,0010-0300-0303,3,3,1
40,0300-1010,0300-1010,2,2,1
41,0310-1010,0310-1010,2,2,1
42,0303-1010-1013,0303-1010-1013,3,3,1
43,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
44,0300-1010,0300-1010,2,2,1
45,0010-0303-0310,0010-0303-0310,3,3,1
46,0300-0303-1010,0300-0303-1010-1110,3,4,1
47,0301-0303-1001,0301-0303-1001-1101,3,4,1
48,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
