Phase,Count,Frequency
0000-0010-0103-0303,1,1e-4
0001-0301,1,1e-4
0001-0301-0303,3,3e-4
0003-0010-0300-0303,1,1e-4
0003-0303,1,1e-4
0010,69,0.0069
0010-0011,4,4e-4
0010-0011-0100-0101-0300-0301,1,1e-4
0010-0011-0110-0111-0300-0301,1,1e-4
0010-0011-0110-0211-0300-0301,1,1e-4
0010-0011-0200-0201-0300-0301,1,1e-4
0010-0011-0300-0301,10,0.001
0010-0011-0310-0311,1,1e-4
0010-0011-0311,2,2e-4
0010-0012,4,4e-4
0010-0012-0300-0302,5,5e-4
0010-0012-0302,2,2e-4
0010-0012-0310-0312,1,1e-4
0010-0012-0312,3,3e-4
0010-0013,1,1e-4
0010-0013-0110-0300-0303,1,1e-4
0010-0013-0113-0313,1,1e-4
0010-0013-0213-0303,1,1e-4
0010-0013-0213-0313,1,1e-4
0010-0013-0300-0303,12,0.0012
0010-0013-0303,42,0.0042
0010-0013-0303-0310,5,5e-4
0010-0013-0310-0313,2,2e-4
0010-0013-0313,6,6e-4
0010-0100-0300,3,3e-4
0010-0100-0300-0303,6,6e-4
0010-0103-0303,1,1e-4
0010-0110,2,2e-4
0010-0110-0300,3,3e-4
0010-0110-0300-0303,2,2e-4
0010-0110-0303,2,2e-4
0010-0113-0210-0303,1,1e-4
0010-0113-0300-0303,1,1e-4
0010-0113-0303,6,6e-4
0010-0113-0303-0310,1,1e-4
0010-0113-0313,2,2e-4
0010-0200-0300-0303,2,2e-4
0010-0210,1,1e-4
0010-0210-0300,2,2e-4
0010-0210-0300-0303,9,9e-4
0010-0210-0303,4,4e-4
0010-0210-0310,1,1e-4
0010-0210-0313,2,2e-4
0010-0213-0310-0313,1,1e-4
0010-0213-0313,1,1e-4
0010-0300,84,0.0084
0010-0300-0302,2,2e-4
0010-0300-0303,220,0.022
0010-0300-0303-0310,3,3e-4
0010-0302,1,1e-4
0010-0303,103,0.0103
0010-0303-0310,39,0.0039
0010-0310,22,0.0022
0010-0310-0311,1,1e-4
0010-0310-0312,1,1e-4
0010-0310-0313,4,4e-4
0010-0313,6,6e-4
0011-0013-0301-0303,7,7e-4
0011-0013-0303,1,1e-4
0011-0013-0311-0313,1,1e-4
0011-0013-0313,1,1e-4
0011-0101-0301-0303,1,1e-4
0011-0211-0303,1,1e-4
0011-0301,3,3e-4
0011-0301-0303,18,0.0018
0011-0303-0311,1,1e-4
0012-0302,1,1e-4
0012-0302-0312,1,1e-4
0013,1,1e-4
0013-0110-0303,1,1e-4
0013-0303,15,0.0015
0013-0313,3,3e-4
0100-0300-0303,1,1e-4
0100-0300-0303-1000,1,1e-4
0101-0301-0303-1001,2,2e-4
0101-0301-0303-1001-1003,1,1e-4
0102-0300-0302-1002-1010,2,2e-4
0103-0303-1003-1010,5,5e-4
0110,3,3e-4
0110-0111-0300-0301,1,1e-4
0110-0113-0300-0303-1010-1013,2,2e-4
0110-0113-0303-0310-1010-1013,1,1e-4
0110-0210-0303,1,1e-4
0110-0210-0303-1010,1,1e-4
0110-0210-0313-1010,1,1e-4
0110-0210-1010,1,1e-4
0110-0300,1,1e-4
0110-0300-0302,1,1e-4
0110-0300-0302-1010-1012,1,1e-4
0110-0300-0303,8,8e-4
0110-0300-0303-1010,14,0.0014
0110-0300-0303-1010-1013,1,1e-4
0110-0300-1010,12,0.0012
0110-0302-0310,1,1e-4
0110-0303,8,8e-4
0110-0303-0310,4,4e-4
0110-0303-0310-1010,6,6e-4
0110-0303-0310-1010-1013,3,3e-4
0110-0303-1010,2,2e-4
0110-0310,2,2e-4
0110-0310-0312-1010,1,1e-4
0110-0310-0313-1010,1,1e-4
0110-0310-1010,3,3e-4
0111-0113-0301-0303-1011-1013,1,1e-4
