parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
2,0303,0303,1,1,1
3,0301-0303-1011,0301-0303-1003-1011,3,4,1
4,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
5,0300-0303-1003-1010,0210-0300-0303-1003-1010,4,5,1
6,0303-1013,0303-1010-1013-1113,2,4,1
7,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
8,0303-1013,0303-1013,2,2,1
9,0010-0300,0010-0100-0300-0303,2,4,1
10,0010-0300-0303,0010-0300-0303,3,3,1
11,0300-0303-1010-1013,0300-0303-1010-1013-1103,4,5,1
12,0210-0312-1010-1012,0210-0312-1010-1012,4,4,1
13,0010-0013-0313,0010-0013-0313,3,3,1
14,0300-1010,0300-0303-1003-1010,2,4,1
15,0010-0300,0010-0300,2,2,1
16,0300-0303-1010-1013,0113-0300-0303-1010-1013,4,5,1
17,0303,0301-0303-1001-1103,1,4,1
18,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
19,0311-1010-1011,1010-1011,3,2,0.6666666666666666
20,0300-0303-1010,0300-0303-1010,3,3,1
21,0010-0300-0303,0010-0300-0303,3,3,1
22,1010-1100-1300,1010-1100-1300-1303,3,4,1
23,0302-1012,0302-1012,2,2,1
24,0303-0310-1010-1210,0303-0310-1010-1210,4,4,1
25,0313-1010-1013,0313-1010-1013,3,3,1
26,0010-0303-0310,0010-0303-0310,3,3,1
27,0300-0303-1010,0300-0303-1010,3,3,1
28,0300-0303-1010,0210-0300-0303-1010,3,4,1
29,0300-0303-1010,0300-0303-1010,3,3,1
30,1010-1013,0303-1010-1013-1203,2,4,1
31,0301-0303-1003-1011,0301-0303-1003-1011,4,4,1
32,0300-0303-1010-1013,0210-0300-0303-1010-1013,4,5,1
33,0303-1010-1013,0303-1010-1013,3,3,1
34,0310-0312-1010-1012,0310-0312-1010-1012,4,4,1
35,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
36,0113-0303-1010-1013,0113-0303-1010-1013,4,4,1
37,1010,1010-1303,1,2,1
38,0303-1010,0303-1010-1013,2,3,1
39,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
40,0303-1010-1013,0303-1010-1013,3,3,1
41,0303,0303,1,1,1
42,0303-1003-1203,0303-1003-1203,3,3,1
43,0303-0310-1010,0303-0310-1010,3,3,1
44,0301-0303-1003-1011,0301-0303-1003-1011,4,4,1
45,0303-1013,0303-1010-1013,2,3,1
46,0303-1010-1013,0303-1010-1013,3,3,1
47,0010-0300-0303,0010-0300-0303,3,3,1
48,0010,0010,1,1,1
49,0303-0311-1011,0111-0303-0311-1011,3,4,1
50,0300-1010,0300-1010,2,2,1
51,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
52,1011-1303,1001-1303,2,2,0.5
53,0303-1113,0303-1013,2,2,0.5
54,1010-1011,1010-1011,2,2,1
55,1010-1013-1303,1010-1013-1303,3,3,1
56,0303-1010-1013,0303-1010-1013,3,3,1
57,0311-1010-1011,1010-1011,3,2,0.6666666666666666
58,0303-0310-1010,0210-0303-0310-1010,3,4,1
59,1013-1303,1013-1303,2,2,1
60,0010-0013-0303,0010-0013-0303,3,3,1
61,0301-0303-1011,0301-0303-1001-1101,3,4,0.6666666666666666
62,0300-1010,0300-1010,2,2,1
63,1010,1010,1,1,1
64,0313-1010-1013,0313-1010-1013,3,3,1
65,0010-0300-0303,0010-0300-0303,3,3,1
66,0303-1010-1013,0113-0303-1010-1013,3,4,1
67,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
68,0300-1010,0300-1010,2,2,1
69,0010-0210-0303,0010-0210-0303,3,3,1
70,1010,1010,1,1,1
71,0303-1010-1103,0303-1010-1103,3,3,1
72,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
73,0303-1010-1013,0303-1010-1013,3,3,1
74,0010-0210-0300,0010-0210-0300-0303,3,4,1
75,0303-1001-1003,0301-0303-1001-1003,3,4,1
76,0113-0303-1013,0113-0303-1013,3,3,1
77,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
78,0010-0300-0303,0010-0300-0303,3,3,1
79,0303,0300-0303-1010,1,3,1
80,0303-1003-1010,0103-0303-1003-1010,3,4,1
81,0300-0301-1010-1011,0300-0301-1010-1011,4,4,1
82,0303-1013,0113-0303-1013,2,3,1
83,0300-0303-1010,0300-0303-1010,3,3,1
84,0113-0300-0303-1010-1013,0113-0300-0303-1010-1013,5,5,1
85,0301-0303-1001-1003,0303-1001-1003,4,3,0.75
86,0303,0010-0210-0300-0303,1,4,1
87,0010-0303-0310,0010-0303-0310,3,3,1
88,0303,0010-0110-0300-0303,1,4,1
89,0300-0303-1010,0300-0303-1010,3,3,1
90,0303-0310-1010-1013-1103,0303-1010-1013-1103,5,4,0.8
