Phase,Count,Frequency
0000-0200-0303,2,2e-4
0000-0300,3,3e-4
0000-0300-0302,1,1e-4
0000-0300-0303,4,4e-4
0001-0301-0303,2,2e-4
0001-0303,1,1e-4
0002-0010-0302,1,1e-4
0003-0010-0300-0303,1,1e-4
0003-0010-0303,4,4e-4
0003-0011-0303,1,1e-4
0003-0303,1,1e-4
0010,180,0.018
0010-0011,5,5e-4
0010-0011-0300-0301,8,8e-4
0010-0011-0301,2,2e-4
0010-0012,1,1e-4
0010-0012-0112-0312,1,1e-4
0010-0012-0300-0302,9,9e-4
0010-0012-0302,9,9e-4
0010-0012-0312,4,4e-4
0010-0013,2,2e-4
0010-0013-0110-0303,1,1e-4
0010-0013-0113,1,1e-4
0010-0013-0113-0303,1,1e-4
0010-0013-0213-0303,1,1e-4
0010-0013-0213-0313,1,1e-4
0010-0013-0300-0303,17,0.0017
0010-0013-0303,77,0.0077
0010-0013-0303-0310,8,8e-4
0010-0013-0313,13,0.0013
0010-0100-0300,2,2e-4
0010-0103-0303,2,2e-4
0010-0110,4,4e-4
0010-0110-0300,3,3e-4
0010-0110-0300-0302,2,2e-4
0010-0110-0300-0303,1,1e-4
0010-0110-0311,1,1e-4
0010-0113-0303,2,2e-4
0010-0113-0313,1,1e-4
0010-0200-0300,1,1e-4
0010-0200-0300-0303,1,1e-4
0010-0200-0303,1,1e-4
0010-0210,2,2e-4
0010-0210-0300,2,2e-4
0010-0210-0300-0303,3,3e-4
0010-0210-0303,4,4e-4
0010-0212-0302,1,1e-4
0010-0300,158,0.0158
0010-0300-0301,1,1e-4
0010-0300-0302,10,0.001
0010-0300-0302-0310,1,1e-4
0010-0300-0303,199,0.0199
0010-0300-0303-0310,1,1e-4
0010-0300-0310,1,1e-4
0010-0301,1,1e-4
0010-0301-0310,1,1e-4
0010-0302,2,2e-4
0010-0303,149,0.0149
0010-0303-0310,24,0.0024
0010-0310,12,0.0012
0010-0313,4,4e-4
0011,1,1e-4
0011-0012-0311-0312,1,1e-4
0011-0013,3,3e-4
0011-0013-0111-0303-0311,1,1e-4
0011-0013-0301-0303,1,1e-4
0011-0013-0303,3,3e-4
0011-0013-0303-0311,2,2e-4
0011-0301,4,4e-4
0011-0301-0303,9,9e-4
0011-0303,4,4e-4
0011-0303-0311,1,1e-4
0011-0311,3,3e-4
0012-0302,2,2e-4
0012-0302-0303,1,1e-4
0013-0213-0303,1,1e-4
0013-0303,40,0.004
0013-0313,6,6e-4
0100,1,1e-4
0103-0303,1,1e-4
0110,2,2e-4
0110-0111-0210-0211-0310-0311,1,1e-4
0110-0113-0303-0310,1,1e-4
0110-0210-0303,1,1e-4
0110-0300,8,8e-4
0110-0300-0303,3,3e-4
0110-0300-0303-0310-1010,1,1e-4
0110-0300-0303-1010,3,3e-4
0110-0300-1010,1,1e-4
0110-0303,3,3e-4
0110-0303-0310-1010,2,2e-4
0110-0303-1010,2,2e-4
0110-1010,1,1e-4
0111-0113-0303-0311,2,2e-4
0111-0310-0311-1010-1011,1,1e-4
0111-0311-1011,1,1e-4
0112-0300-0302-1010-1012,2,2e-4
0112-0302-0303,1,1e-4
0112-0302-1010,2,2e-4
0112-0302-1010-1012,2,2e-4
0113-0211-0303-1011-1013,1,1e-4
0113-0300-0303-1010-1013,1,1e-4
0113-0303,3,3e-4
0113-0303-0310-1010-1013,2,2e-4
0113-0303-1010-1013,8,8e-4
0113-0303-1013,5,5e-4
0113-0313-1013,1,1e-4
0200-0300-0303-1010,1,1e-4
0200-0300-0303-1010-1013,2,2e-4
0200-0300-1010,2,2e-4
0200-1000,1,1e-4
0203-0303-1003,1,1e-4
0203-0303-1013,1,1e-4
0210-0211-0300-0301,1,1e-4
0210-0300-0303,1,1e-4
0210-0300-0303-1003-1010,1,1e-4
0210-0300-0303-1010,6,6e-4
0210-0300-0303-1010-1013,1,1e-4
0210-0300-1010,6,6e-4
0210-0303-0310-1010,2,2e-4
