1	2	85.604820	62.859835	0.711875	0.840536	8.364586	3.000000	0.021002	3.049310	3.000000	11.249518	6.957200	4.000000	0.010500
2	1	1.098755	67.855839	0.576577	0.771041	30.633816	2.000000	0.012656	10.128260	3.000000	77.071249	13.297673	2.000000	0.032671
3	1	51.692636	22.410638	0.985568	0.827977	56.312454	2.000000	0.133312	8.490769	2.000000	47.597822	15.629406	3.000000	0.011280
4	2	69.778507	94.526811	0.780863	0.880609	48.378043	4.000000	0.026532	13.637339	4.000000	88.656778	9.016057	3.000000	0.136407
5	2	43.613468	69.344652	0.715347	0.819253	52.747592	4.000000	0.014407	16.306107	4.000000	37.334975	6.561129	3.000000	0.014784
6	1	6.658801	97.375529	0.750496	0.573677	12.144482	4.000000	0.074275	10.760022	3.000000	25.489294	13.968390	3.000000	0.046880
7	2	99.172120	83.735435	0.748115	0.619723	22.377408	3.000000	0.015688	5.078667	2.000000	73.266291	3.461960	2.000000	0.015231
8	2	73.500376	54.609010	0.749767	0.582119	14.610184	3.000000	0.055610	17.762845	3.000000	16.213190	11.785320	4.000000	0.035362
9	2	64.322002	50.203379	0.938782	0.671429	57.614453	2.000000	0.054128	10.611916	4.000000	44.721350	3.229372	2.000000	0.010472
10	2	68.492059	64.952790	0.735374	0.585200	19.399295	3.000000	0.010785	10.644386	3.000000	91.162054	5.762874	3.000000	0.015949
11	2	41.982644	4.022920	0.487186	0.530329	13.183451	2.000000	0.015022	17.971134	4.000000	70.038336	18.778668	2.000000	0.020202
12	1	88.711941	82.250059	0.560442	0.960237	46.081479	2.000000	0.024006	6.487657	2.000000	77.369845	14.875705	2.000000	0.032568
13	2	74.206619	86.772463	0.379028	0.678507	4.125804	4.000000	0.011524	5.843752	4.000000	31.693123	4.769139	4.000000	0.015471
14	2	44.454953	22.358764	0.970849	0.929788	41.057809	2.000000	0.011859	9.393094	2.000000	57.642979	10.885172	4.000000	0.035457
15	1	50.405889	19.227751	0.607356	0.884407	14.796246	2.000000	0.011108	2.676311	2.000000	33.153206	13.533348	3.000000	0.016083
16	1	80.993502	13.205339	0.887269	0.418260	49.157271	4.000000	0.165880	12.876880	2.000000	50.195585	16.903531	2.000000	0.016365
17	2	57.375950	47.983576	0.975800	0.408822	52.460612	2.000000	0.298139	9.030594	3.000000	34.235647	12.309005	3.000000	0.044516
18	2	89.333856	37.284501	0.700559	0.425665	9.538875	4.000000	0.019650	15.544327	3.000000	13.316489	5.704648	4.000000	0.034283
19	2	14.705980	19.402214	0.457550	0.466524	38.918241	4.000000	0.012512	17.967421	4.000000	75.894951	9.295540	2.000000	0.011512
20	2	71.764772	89.613780	0.359559	0.954045	14.130852	2.000000	0.020478	18.356393	3.000000	31.120173	15.917208	2.000000	0.011309
21	2	8.360411	53.657379	0.285170	0.852811	44.657982	2.000000	0.011942	5.864902	4.000000	72.292625	2.303576	4.000000	0.017191
22	2	63.980315	41.755677	0.732612	0.366001	36.348826	2.000000	0.014278	11.358764	2.000000	49.501236	15.812671	4.000000	0.020202
23	2	41.088528	7.433507	0.790245	0.354136	48.280374	3.000000	0.015567	18.644225	4.000000	67.390798	17.732508	3.000000	0.040771
24	1	12.168785	10.772816	0.977872	0.332055	6.954128	4.000000	0.031553	12.211663	4.000000	64.635729	14.036138	4.000000	0.040181
25	2	21.375023	46.641749	0.226652	0.319178	30.830138	3.000000	0.014698	6.559805	2.000000	68.916983	4.304907	3.000000	0.025539
26	1	47.463495	39.662590	0.831385	0.783168	49.034053	2.000000	0.010955	1.660649	3.000000	78.992511	4.522419	3.000000	0.011503
27	2	90.342937	62.073829	0.967238	0.879518	51.767245	3.000000	0.075715	14.266072	3.000000	34.110539	16.517470	4.000000	0.018470
28	1	85.077207	51.615375	0.350339	0.434581	35.104891	2.000000	0.011701	1.515261	4.000000	64.299859	5.059844	3.000000	0.015456
29	2	96.296948	71.248298	0.722603	0.344748	32.999210	4.000000	0.010107	3.858314	4.000000	66.396957	9.629770	4.000000	0.018993
30	2	91.756920	57.715238	0.643134	0.638905	9.213655	4.000000	0.013914	9.673414	4.000000	74.049997	7.761432	4.000000	0.010168
31	1	97.284955	7.111098	0.368159	0.317158	57.236992	4.000000	0.010224	14.971857	2.000000	49.221397	14.216258	4.000000	0.012635
32	1	11.376212	79.918114	0.704935	0.323092	28.707578	3.000000	0.066967	13.546411	3.000000	6.836203	11.813448	2.000000	0.013349
33	2	81.600947	61.061610	0.935454	0.601023	48.649158	4.000000	0.012394	13.918349	4.000000	80.837604	4.281675	2.000000	0.012837
34	1	71.128291	14.893818	0.552430	0.792495	24.690766	2.000000	0.104802	8.826817	3.000000	8.512897	12.836781	2.000000	0.029598
35	2	16.159321	88.204584	0.228485	0.566020	50.903693	3.000000	0.014421	9.116736	3.000000	68.688185	2.475362	3.000000	0.012482
36	2	78.468915	33.487553	0.894641	0.555856	23.236863	3.000000	0.012322	9.058625	4.000000	16.820934	0.583970	2.000000	0.376985
37	2	38.614092	26.503280	0.255120	0.515368	9.609648	2.000000	0.031553	2.332890	4.000000	64.635729	2.065491	4.000000	0.010224
38	1	78.380267	18.574898	0.594359	0.800779	53.254663	4.000000	0.010996	17.807732	2.000000	42.925366	9.567610	3.000000	0.018257
39	2	64.625349	46.691892	0.218959	0.822282	11.963221	3.000000	0.010489	18.145592	4.000000	28.633139	4.919120	4.000000	0.020630
40	2	69.416265	44.672621	0.873826	0.596781	3.386180	3.000000	0.023586	6.919617	4.000000	54.051490	6.221574	2.000000	0.016321
41	1	69.841036	61.401806	0.606414	0.914629	2.275532	4.000000	0.014832	1.088184	4.000000	40.975405	2.683039	4.000000	0.089743
42	1	12.078140	76.784579	0.315225	0.234347	10.282118	2.000000	0.011159	17.270185	3.000000	29.551475	17.829852	4.000000	0.041017
43	2	99.202375	55.609519	0.590094	0.222696	10.523166	4.000000	0.012257	0.462951	3.000000	16.159321	6.080280	4.000000	0.011337
44	1	83.329107	25.289933	0.402289	0.840596	19.353757	2.000000	0.018672	18.471855	2.000000	2.128644	17.323119	4.000000	0.070039
45	1	89.094249	45.563421	0.610108	0.304678	42.574253	4.000000	0.045804	18.506308	2.000000	3.512961	1.189836	2.000000	0.014464
46	2	78.344504	6.136357	0.985299	0.928004	22.090577	3.000000	0.011869	8.112035	3.000000	84.087298	13.831820	4.000000	0.014080
47	1	74.599497	44.365074	0.345348	0.510832	11.107041	2.000000	0.014523	0.680857	3.000000	22.608297	10.355786	4.000000	0.011596
48	2	28.099229	22.983938	0.331134	0.958607	32.672561	2.000000	0.013654	19.125778	4.000000	99.835213	13.642609	3.000000	0.024616
49	2	81.403782	84.886245	0.423804	0.756994	18.922136	3.000000	0.017297	1.870486	4.000000	12.068382	5.236438	2.000000	0.018131
50	2	49.684386	45.157719	0.646636	0.515309	28.508879	4.000000	0.010436	12.123921	4.000000	88.716713	8.285653	4.000000	0.038457
51	2	5.471280	44.249753	0.334614	0.886226	47.908180	2.000000	0.010618	8.260825	4.000000	72.414783	1.912538	3.000000	0.031888
52	2	89.228240	83.084737	0.492350	0.400650	11.826284	4.000000	0.444155	12.217107	3.000000	51.804141	3.655730	4.000000	0.017350
53	1	2.175574	16.432918	0.994192	0.169312	42.253600	2.000000	0.014764	5.262620	2.000000	12.225496	10.743198	3.000000	0.012485
54	1	97.565887	26.526100	0.199935	0.670377	42.453538	2.000000	0.083383	12.578419	4.000000	63.741511	18.636921	4.000000	0.013649
