1	3	86.617204	70.929495	16.322942	49.507353	0.878338	0.879777	0.879951	0.930027	6.904202	2.000000	0.015025	0.584137	1.000000	0.023033	0.340102	2.000000	68.901827	4.820190	3.000000	0.016384	7.795665	2.000000	0.022090	4.993056	2.000000	19.379484	2.120757	1.000000	0.011353	3.580470	3.000000	0.028891	0.160273	1.000000	55.621949	0.187319	1.000000	0.043734	0.626177	1.000000	0.017157	3.686698	2.000000	94.186242
2	3	13.802942	34.749449	94.494289	67.406749	0.800432	0.697109	0.838192	0.975871	1.665069	3.000000	0.036168	5.918162	1.000000	0.020493	7.824121	2.000000	96.296686	0.719143	1.000000	0.050588	4.837187	2.000000	0.010104	3.100452	3.000000	6.287033	3.135149	1.000000	0.025762	4.797662	2.000000	0.025696	2.013187	1.000000	61.156647	8.289775	1.000000	0.141674	6.345494	3.000000	0.036398	2.652909	3.000000	44.563371
3	2	99.681148	8.489347	87.272572	56.064059	0.852723	0.671500	0.658895	0.602148	8.869997	2.000000	0.016084	8.233521	3.000000	0.017610	1.493079	3.000000	69.536881	6.645498	1.000000	0.017549	5.383000	1.000000	0.054815	0.640079	2.000000	47.854914	2.488742	3.000000	0.032186	3.843981	3.000000	0.013068	2.089959	3.000000	43.863800	8.066208	2.000000	0.044332	0.366186	1.000000	0.019402	8.307875	3.000000	10.021456
4	2	56.236273	8.489347	87.272572	56.064059	0.852723	0.671500	0.658895	0.602148	8.869997	2.000000	0.749590	8.233521	2.000000	0.013426	1.493079	3.000000	88.344255	6.645498	3.000000	0.107292	5.383000	1.000000	0.020798	0.640079	1.000000	21.872147	2.488742	2.000000	0.010129	3.843981	2.000000	0.026088	2.089959	2.000000	23.702550	8.066208	2.000000	0.010094	0.366186	1.000000	0.144029	8.307875	3.000000	55.420839
5	2	87.272572	56.064059	83.799531	63.864988	0.658895	0.602148	0.981316	0.958755	1.546367	1.000000	0.020896	6.554872	2.000000	0.019402	5.463464	3.000000	10.021456	4.917704	3.000000	0.034443	8.620548	1.000000	0.026991	8.645271	1.000000	49.113721	1.546367	2.000000	0.023695	6.554872	3.000000	0.015909	5.383000	3.000000	5.576304	0.622078	3.000000	0.045720	2.402979	2.000000	0.026088	3.843981	1.000000	23.702550
6	3	32.516222	40.180478	22.155543	13.802942	0.406813	0.949948	0.703698	0.800432	6.039097	2.000000	0.141674	7.089824	3.000000	0.036398	8.511968	3.000000	44.563371	1.607690	3.000000	0.042127	6.039365	2.000000	0.010912	8.103364	3.000000	4.178066	0.744810	3.000000	0.010381	4.740111	2.000000	0.023107	3.013258	2.000000	75.432863	3.046979	1.000000	0.013249	0.550575	3.000000	0.013657	3.348422	2.000000	94.779958
7	2	46.799927	49.507353	86.617204	16.322942	0.540976	0.878338	0.879777	0.879951	8.359117	1.000000	0.011226	6.575374	3.000000	0.011571	0.592212	1.000000	1.810978	0.340102	3.000000	0.472077	4.851827	1.000000	0.139826	3.563745	3.000000	42.739560	0.429613	3.000000	0.023274	1.977121	3.000000	0.015025	5.832838	1.000000	43.415944	2.127740	1.000000	0.014513	0.828637	2.000000	0.025546	3.394014	3.000000	56.016370
8	2	27.473991	63.864988	87.272572	56.064059	0.559470	0.884296	0.600582	0.852723	3.283439	1.000000	0.032186	8.094765	3.000000	0.013068	0.202919	1.000000	43.863800	1.494219	1.000000	0.044332	0.556415	2.000000	0.020896	4.521246	1.000000	31.069107	7.893938	3.000000	0.013068	4.897916	2.000000	0.044332	6.120504	1.000000	51.541658	5.015691	2.000000	0.034443	1.595920	1.000000	0.026991	4.127841	1.000000	49.113721
9	2	14.979904	13.438449	40.006607	18.421910	0.560248	0.990954	0.423214	0.994673	5.072333	2.000000	0.015090	1.693800	2.000000	0.041378	0.138022	3.000000	5.965053	4.499754	1.000000	0.041378	5.539351	2.000000	0.024092	8.328220	3.000000	79.654865	8.432533	3.000000	0.025546	5.631450	3.000000	0.017852	6.080844	3.000000	30.636609	2.112710	2.000000	0.013384	7.547392	2.000000	0.301006	6.981595	1.000000	25.519196
10	2	94.186242	96.296686	19.767594	6.287033	0.884296	0.600582	0.852723	0.671500	5.658456	2.000000	0.016084	4.850641	3.000000	0.017610	8.564336	3.000000	69.536881	8.347354	2.000000	0.017549	1.502879	2.000000	0.054815	6.882675	2.000000	47.854914	5.538766	1.000000	0.032186	0.609593	3.000000	0.013068	2.418751	3.000000	43.863800	3.922705	2.000000	0.044332	2.076331	1.000000	0.019402	7.904329	3.000000	10.021456
