parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,2,01-10,01-10,2,69,6.19478,-0.530973,10
1,2,01-10,01-10,2,31,1.195537,5.90787,01
2,1,01,01,1,100,1.024054,5.890349,01
3,2,01-10,01-10,2,35,4.438644,0.407872,10
3,2,01-10,01-10,2,65,-1.125265,5.318659,01
4,1,10,10,1,100,4.410223,-4.969503,10
5,2,01-10,01-10,2,82,5.770563,-0.873984,10
5,2,01-10,01-10,2,18,2.700974,5.447837,01
6,1,10,10,1,100,6.920215,0.49849,10
7,2,01-10,01-10,2,11,6.65278,2.152274,10
7,2,01-10,01-10,2,89,0.957612,6.823336,01
8,2,01-10,01-10,2,35,-0.161093,4.459637,01
8,2,01-10,01-10,2,65,6.131494,-1.832943,10
9,1,01,01,1,100,0.988267,5.805555,01
10,2,01-10,01-10,2,77,0.529085,6.855834,01
10,2,01-10,01-10,2,23,6.34941,1.281278,10
11,2,01-10,01-10,2,72,0.86148,6.126451,01
11,2,01-10,01-10,2,28,5.599397,-0.204495,10
12,1,10,10,1,100,5.682756,-0.398619,10
13,2,01-10,01-10,2,93,3.464684,-0.628013,10
13,2,01-10,01-10,2,7,-2.727252,4.57875,01
14,1,11,11,1,100,3.774271,4.432735,11
15,1,01,01,1,100,0.833598,6.304144,01
16,2,01-10,01-10,2,65,5.874916,-0.007697,10
16,2,01-10,01-10,2,35,0.559087,6.082686,01
17,2,01-10,01-10,2,69,-0.118941,6.028629,01
17,2,01-10,01-10,2,31,5.9443,0.655359,10
18,1,10,10,1,100,6.831892,-0.266639,10
19,2,01-10,01-10,2,39,6.467374,0.905585,10
19,2,01-10,01-10,2,61,0.009821,7.204089,01
20,1,01,01,1,100,-0.081084,6.674873,01
21,2,01-10,01-10,2,95,-1.035739,7.270525,01
21,2,01-10,01-10,2,5,4.873409,3.270235,10
22,2,01-10,01-10,2,68,0.180643,6.879011,01
22,2,01-10,01-10,2,32,6.577911,0.306648,10
23,2,01-10,01-10,2,96,-1.98292,6.746381,01
23,2,01-10,01-10,2,4,4.209017,1.539618,10
24,2,01-10,01-10,2,15,7.031668,0.044625,10
24,2,01-10,01-10,2,85,0.509042,6.52009,01
25,1,01,01,1,100,-2.357139,7.666633,01
26,1,10,10,1,100,7.068783,2.021496,10
27,1,01,01,1,100,0.442415,7.26293,01
28,1,10,10,1,100,6.750952,0.674683,10
29,2,01-10,01-10,2,73,6.552227,-0.291317,10
29,2,01-10,01-10,2,27,2.023375,4.158609,01
30,2,01-10,01-10,2,92,4.133022,-0.553722,10
30,2,01-10,01-10,2,8,-0.683824,4.471678,01
31,2,01-10,01-10,2,47,5.274997,1.564502,10
31,2,01-10,01-10,2,53,1.671498,6.838658,01
32,1,01,01,1,100,0.500187,7.232127,01
33,2,01-10,01-10,2,34,2.794706,6.94535,01
33,2,01-10,01-10,2,66,8.499332,1.449208,10
34,1,10,10,1,100,6.942381,-0.014834,10
35,2,01-10,01-10,2,65,1.738242,7.941916,01
35,2,01-10,01-10,2,35,7.111513,1.627274,10
36,2,01-10,01-10,2,35,6.136383,0.636131,10
36,2,01-10,01-10,2,65,0.538333,6.460748,01
37,2,01-10,01-10,2,73,2.250774,7.87917,01
37,2,01-10,01-10,2,27,7.094664,1.385186,10
38,1,01,01,1,100,-0.133589,7.933529,01
39,1,01,01-10,1,100,-2.107025,7.935911,01
40,1,11,11,1,100,4.196282,5.042812,11
41,2,01-10,01-10,2,90,6.654566,0.146957,10
41,2,01-10,01-10,2,10,0.297602,4.675806,01
42,1,10,10,1,100,7.957735,1.054569,10
43,2,01-10,01-10,2,63,6.924819,-0.113264,10
43,2,01-10,01-10,2,37,0.295887,5.728699,01
44,2,01-10,01-10,2,94,-0.792029,7.232271,01
44,2,01-10,01-10,2,6,4.821586,2.183719,10
45,2,01-10,01-10,2,72,7.761288,1.297685,10
45,2,01-10,01-10,2,28,2.194381,6.016795,01
46,2,01-10,01-10,2,39,2.042247,5.969503,01
46,2,01-10,01-10,2,61,8.653107,0.093359,10
47,2,01-10,01-10,2,97,8.653997,-0.639215,10
47,2,01-10,01-10,2,3,2.444226,5.529363,01
48,2,01-10,01-10,2,98,0.487857,8.558262,01
48,2,01-10,01-10,2,2,5.940012,2.12834,10
49,1,10,10,1,100,5.943679,2.123738,10
50,1,10,10,1,100,7.509612,-2.263304,10
51,1,10,10,1,100,5.747007,-2.255971,10
52,2,01-10,01-10,2,84,0.034522,7.36324,01
52,2,01-10,01-10,2,16,5.89831,1.289288,10
53,2,01-10,01-10,2,79,1.522828,6.356787,01
53,2,01-10,01-10,2,21,6.838658,0.266406,10
54,2,01-10,01-10,2,83,-1.275937,6.49819,01
54,2,01-10,01-10,2,17,5.328611,1.459039,10
55,2,01-10,01-10,2,61,0.973194,7.303935,01
55,2,01-10,01-10,2,39,7.53173,0.787266,10
56,1,01,01,1,100,-2.820908,6.213119,01
57,1,10,10,1,100,6.530402,2.308417,10
58,1,10,10,1,100,6.383426,2.139601,10
59,1,01,01,1,100,-2.552819,7.104647,01
60,2,01-10,01-10,2,69,-0.816091,5.991748,01
60,2,01-10,01-10,2,31,5.676482,0.832063,10
61,2,01-10,01-10,2,29,3.334572,5.374132,01
61,2,01-10,01-10,2,71,6.623274,-1.260208,10
62,2,01-10,01-10,2,97,6.504492,0.265022,10
62,2,01-10,01-10,2,3,2.959977,6.309741,01
63,2,01-10,01-10,2,94,0.161822,5.383097,01
63,2,01-10,01-10,2,6,5.415974,2.544753,10
64,1,11,11,1,100,4.721174,0.520228,11
65,2,01-10,01-10,2,83,1.559561,8.184926,01
65,2,01-10,01-10,2,17,7.670001,3.087963,10
66,1,10,10,1,100,9.211215,2.404911,10
67,2,01-10,01-10,2,59,1.306154,6.674516,01
67,2,01-10,01-10,2,41,6.180171,0.149409,10
68,1,11,11,1,100,3.603302,0.477927,11
69,2,01-10,01-10,2,99,-1.05576,7.973987,01
