47.937,0.248	0.593,13.285
21.642,2.571	0.253,50.196
0.129,22.593
18.532,1.495	0.260,134.038
107.483,1.785	1.127,106.848
1.957,45.579
113.011,0.542	2.110,42.669
86.013,0.902	1.686,83.652
47.930,0.353	0.767,25.734
0.148,10.910
78.573,0.512	1.488,35.198
129.369,1.260	1.833,123.471
134.038,0.767	1.495,74.178
2.177,151.955
18.532,2.695	0.203,134.038
142.818,2.281	2.089,138.572
133.673,0.673	1.642,45.332
13.391,0.968	0.904,53.637
19.340,1.020	1.531,91.168
94.653,1.492	1.918,27.668
216.384,0.660	3.690,20.425
39.824,0.477	1.134,17.197
18.789,0.844	0.292,42.194
54.165,9.464	0.754,79.250
61.526,2.662	0.673,132.374
31.719,0.882	0.323,65.970
47.502,2.550	1.717,169.216
158.864,18.981
105.696,1.374
122.068,1.583	1.400,145.439
194.966,0.837	2.654,30.808
25.037,1.277	0.289,115.471
202.144,1.642
74.440,2.003	1.033,145.803
40.014,3.178	1.268,55.321
283.225,1.162	6.921,92.326
18.683,1.353	0.268,73.689
92.256,2.725	3.361,166.975
84.929,2.987	8.244,261.483
3.894,139.142
88.866,1.535	1.675,24.382
1.561,18.963
0.194,48.070
189.829,1.497	10.290,105.366
19.420,311.387
16.428,10.617
50.030,19.228	1.534,49.924
0.474,134.324
2.106,132.198
47.160,0.335	0.773,16.251
0.484,144.960
79.941,0.795
95.196,0.457
3.262,2.100
218.535,0.301	5.510,24.868
107.414,2.321	1.527,57.762
109.265,1.462	3.011,144.549
87.393,0.469	1.921,42.435
102.255,2.078	2.939,98.113
36.837,1.338	0.944,55.915
1.537,275.274
0.023,217.104
0.154,107.619
182.687,5.836	2.013,214.721
103.966,1.086	1.910,58.027
70.429,0.366	0.916,28.349
3.331,168.070
2.222,400.187
393.881,5.042	8.190,63.646
37.692,31.721
105.252,13.992
86.552,4.228
75.760,2.656
0.491,147.511
448.302,2.335	11.087,141.285
95.042,0.591	1.361,53.613
22.778,0.805	0.717,76.643
18.017,2.405	0.246,129.447
431.018,1.916
76.518,1.891	2.358,184.595
62.820,0.372	2.002,31.309
124.285,7.188	3.546,184.869
33.689,1.195	0.389,88.470
49.229,4.017	0.652,42.140
38.260,0.403	0.521,35.109
20.971,4.068	0.371,221.392
100.718,0.448	21.210,18.479
287.247,1.048
