1	2	69	6.194780	-0.530973
1	2	31	1.195537	5.907870
2	1	100	1.024054	5.890349
3	2	35	4.438644	0.407872
3	2	65	-1.125265	5.318659
4	1	100	4.410223	-4.969503
5	2	82	5.770563	-0.873984
5	2	18	2.700974	5.447837
6	1	100	6.920215	0.498490
7	2	11	6.652780	2.152274
7	2	89	0.957612	6.823336
8	2	35	-0.161093	4.459637
8	2	65	6.131494	-1.832943
9	1	100	0.988267	5.805555
10	2	77	0.529085	6.855834
10	2	23	6.349410	1.281278
11	2	72	0.861480	6.126451
11	2	28	5.599397	-0.204495
12	1	100	5.682756	-0.398619
13	2	93	3.464684	-0.628013
13	2	7	-2.727252	4.578750
14	1	100	3.774271	4.432735
15	1	100	0.833598	6.304144
16	2	65	5.874916	-0.007697
16	2	35	0.559087	6.082686
17	2	69	-0.118941	6.028629
17	2	31	5.944300	0.655359
18	1	100	6.831892	-0.266639
19	2	39	6.467374	0.905585
19	2	61	0.009821	7.204089
20	1	100	-0.081084	6.674873
21	2	95	-1.035739	7.270525
21	2	5	4.873409	3.270235
22	2	68	0.180643	6.879011
22	2	32	6.577911	0.306648
23	2	96	-1.982920	6.746381
23	2	4	4.209017	1.539618
24	2	15	7.031668	0.044625
24	2	85	0.509042	6.520090
25	1	100	-2.357139	7.666633
26	1	100	7.068783	2.021496
27	1	100	0.442415	7.262930
28	1	100	6.750952	0.674683
29	2	73	6.552227	-0.291317
29	2	27	2.023375	4.158609
30	2	92	4.133022	-0.553722
30	2	8	-0.683824	4.471678
31	2	47	5.274997	1.564502
31	2	53	1.671498	6.838658
32	1	100	0.500187	7.232127
33	2	34	2.794706	6.945350
33	2	66	8.499332	1.449208
34	1	100	6.942381	-0.014834
35	2	65	1.738242	7.941916
35	2	35	7.111513	1.627274
36	2	35	6.136383	0.636131
36	2	65	0.538333	6.460748
37	2	73	2.250774	7.879170
37	2	27	7.094664	1.385186
38	1	100	-0.133589	7.933529
39	1	100	-2.107025	7.935911
40	1	100	4.196282	5.042812
41	2	90	6.654566	0.146957
41	2	10	0.297602	4.675806
42	1	100	7.957735	1.054569
43	2	63	6.924819	-0.113264
43	2	37	0.295887	5.728699
44	2	94	-0.792029	7.232271
44	2	6	4.821586	2.183719
45	2	72	7.761288	1.297685
45	2	28	2.194381	6.016795
46	2	39	2.042247	5.969503
46	2	61	8.653107	0.093359
47	2	97	8.653997	-0.639215
47	2	3	2.444226	5.529363
48	2	98	0.487857	8.558262
48	2	2	5.940012	2.128340
49	1	100	5.943679	2.123738
50	1	100	7.509612	-2.263304
51	1	100	5.747007	-2.255971
52	2	84	0.034522	7.363240
52	2	16	5.898310	1.289288
53	2	79	1.522828	6.356787
53	2	21	6.838658	0.266406
54	2	83	-1.275937	6.498190
54	2	17	5.328611	1.459039
55	2	61	0.973194	7.303935
55	2	39	7.531730	0.787266
56	1	100	-2.820908	6.213119
57	1	100	6.530402	2.308417
58	1	100	6.383426	2.139601
59	1	100	-2.552819	7.104647
60	2	69	-0.816091	5.991748
60	2	31	5.676482	0.832063
61	2	29	3.334572	5.374132
61	2	71	6.623274	-1.260208
62	2	97	6.504492	0.265022
62	2	3	2.959977	6.309741
63	2	94	0.161822	5.383097
63	2	6	5.415974	2.544753
64	1	100	4.721174	0.520228
65	2	83	1.559561	8.184926
65	2	17	7.670001	3.087963
66	1	100	9.211215	2.404911
67	2	59	1.306154	6.674516
67	2	41	6.180171	0.149409
68	1	100	3.603302	0.477927
69	2	99	-1.055760	7.973987
69	2	1	4.387375	1.507082
70	1	100	8.935196	2.462139
71	2	96	-1.939325	6.533857
71	2	4	4.458227	1.452197
72	1	100	4.634172	2.033728
73	2	90	7.717456	-0.841296
73	2	10	1.612165	5.345365
74	1	100	0.113178	7.351150
75	2	87	7.119662	0.786712
75	2	13	1.713237	5.364270
76	1	100	0.663020	7.444318
77	2	98	0.085191	6.518421
77	2	2	5.654860	3.319436
78	2	29	-0.203163	5.656395
78	2	71	6.373781	-0.586302
79	1	100	-2.403850	6.977467
80	1	100	-0.158565	7.342524
81	1	100	-0.912997	6.988903
82	1	100	-1.201373	5.556704
83	1	100	0.858382	8.491569
84	2	83	0.046541	7.665015
84	2	17	6.599082	1.290026
85	2	24	5.509730	-0.190638
85	2	76	-1.115974	6.057371
86	2	97	6.875650	-2.334756
86	2	3	0.735844	3.699839
87	2	80	-1.095562	5.939801
87	2	20	5.495101	0.478114
88	2	84	-0.229058	6.680734
88	2	16	6.278205	2.505225
89	1	100	0.997870	3.218906
90	1	100	7.179091	-0.930424
91	1	100	-2.745769	7.824960
92	2	72	1.415371	7.769084
92	2	28	5.798069	3.493836
93	1	100	8.746390	0.467041
94	2	89	-1.629959	6.810308
94	2	11	4.485019	0.866713
95	2	91	7.781597	-0.964033
95	2	9	3.664100	4.658961
96	2	29	-0.442490	5.928141
96	2	71	5.751363	0.392222
97	1	100	6.088828	6.043918
98	1	100	3.106506	8.892421
99	2	96	-0.646072	6.944237
99	2	4	5.979320	1.443783
100	2	90	-2.196798	5.313829
100	2	10	4.134670	-0.699596
101	2	69	7.462347	-1.157578
101	2	31	1.264806	5.064204
102	2	55	1.951261	6.995199
102	2	45	7.001542	2.000212
103	1	100	-0.925553	6.814485
104	1	100	1.855590	7.964034
105	1	100	-0.735166	5.589891
106	2	99	-0.469314	8.061996
106	2	1	3.854587	3.873506
107	2	50	6.883698	1.871570
107	2	50	0.395688	6.282723
108	2	78	-0.716754	5.575440
108	2	22	5.902273	-0.978590
109	2	97	-1.069347	7.039425
109	2	3	4.879309	3.251802
