115.092,0.514	3.348,45.698
43.026,0.980	1.427,15.289
56.067,1.296	0.788,2.753
61.875,0.783	0.747,74.685
36.339,0.973	1.286,52.680
63.618,0.433	2.325,25.898
49.391,0.065
0.074,107.188
97.813,0.415	1.065,33.429
79.742,1.568	4.841,19.231
2.536,103.238
2.064,10.244
315.783,1.807
77.908,1.628	1.842,94.150
44.657,0.518	2.051,48.903
118.907,0.137	1.778,13.070
0.317,261.291
99.215,0.696	1.402,65.683
65.267,1.472
152.452,2.780
117.823,2.901	1.219,91.971
99.310,2.449	6.897,97.813
46.890,0.913	1.479,64.570
172.759,1.030	4.054,70.188
1.497,188.447
40.057,1.936	1.745,32.997
195.596,3.864	5.592,256.453
188.447,3.138	7.193,136.075
221.401,2.663	6.433,92.863
4.905,13.999
144.187,3.487	2.396,210.019
73.270,1.033	2.312,73.096
275.217,6.946	4.765,120.253
105.494,0.768	1.315,19.662
89.238,0.818	0.903,74.329
34.724,1.943	0.488,118.233
97.329,0.837	2.147,79.519
273.542,0.592	3.041,36.545
77.216,0.378	1.088,21.690
1.714,97.651
1.405,328.553
77.657,1.544	1.222,145.618
164.064,2.333	2.541,38.437
4.939,15.445
21.939,3.678	0.692,87.865
272.907,6.596	15.439,92.516
0.155,90.044
96.152,1.987	2.644,175.984
0.157,18.239
184.306,5.401	7.664,260.427
116.436,1.245	5.433,21.348
37.162,1.415	0.465,40.294
1.326,125.255
214.970,2.808
13.363,0.838	0.359,81.906
355.142,0.455	12.977,27.180
11.447,16.191
50.111,1.310	0.777,110.250
296.189,0.406
0.054,117.198
109.018,1.093	1.215,62.397
92.819,0.955
83.007,10.417	1.646,110.516
161.929,2.448	1.745,66.246
106.145,1.357	3.388,130.118
0.918,73.974
24.026,1.613	0.377,113.951
94.239,1.602	1.668,76.817
62.312,0.247	2.384,20.777
254.542,2.552	3.507,98.435
239.896,3.600	3.897,296.433
134.506,0.581
6.780,150.673
59.469,3.107	2.202,141.544
91.569,8.403	1.158,242.895
152.707,2.034	2.037,119.876
30.603,1.198	0.640,97.955
36.380,6.600	2.664,247.359
2.405,362.685
495.143,2.931
54.910,5.228	3.428,148.590
100.219,1.187	1.686,40.500
0.318,134.117
16.756,0.573	0.243,42.585
65.652,1.877	1.691,93.082
136.587,1.978	1.422,68.400
27.051,2.385	0.877,230.131
158.698,0.334	2.827,22.237
100.047,1.020
124.842,2.195	10.298,187.402
95.327,3.029
331.075,1.078
119.378,0.126
66.307,0.788	0.867,65.124
366.696,9.789
701.998,4.613	8.980,72.651
166.235,0.704	8.122,24.087
125.220,0.642	2.093,63.164
0.265,103.216
76.909,7.797	1.026,63.975
9.489,3.798
0.892,382.059
0.616,806.366
438.088,6.553	4.544,435.207
74.062,4.147	9.764,113.840
83.563,5.801	1.038,75.568
82.803,0.887	2.408,72.043
5.066,18.054
133.676,1.439	5.604,101.064
60.870,3.923	1.067,387.325
1.246,174.404
77.335,4.665	1.520,343.512
21.088,6.609
3.530,154.096
3.068,579.561
1.035,312.770
3.696,25.236
80.617,1.324	1.078,49.678
112.394,1.350
633.255,5.430	6.818,213.301
505.772,4.080	7.063,138.109
123.305,1.058	10.611,84.859
0.124,112.420
90.509,0.267
206.165,4.861	15.187,212.485
69.423,0.766	1.241,75.159
5.038,22.081
46.147,0.781	1.946,67.320
314.218,0.570
80.864,1.706
103.495,1.330	1.362,30.136
24.649,5.967	0.247,417.145
101.361,1.418
4.161,178.561
168.509,1.850
0.695,97.043
34.373,7.160	0.366,339.044
59.815,6.863	1.771,149.913
74.380,4.223	0.936,329.914
0.705,28.168
451.842,0.187
35.171,0.609	1.990,60.107
0.489,103.319
91.065,0.878	0.958,73.382
96.515,1.236
151.251,0.428	1.964,27.939
62.060,4.290	1.102,190.390
24.865,0.677	1.132,43.880
0.441,171.545
302.333,0.874	16.956,17.544
2.802,252.107
0.192,317.227
121.030,2.476	7.439,59.138
149.063,5.740	1.938,225.420
115.452,0.407	2.466,35.040
223.905,9.439	2.496,122.295
43.750,4.451	0.734,136.223
54.638,0.223	0.822,19.207
0.624,426.863
104.505,1.416
129.994,2.146	2.119,74.263
186.938,2.148
25.957,3.744	3.271,148.162
