1	3	31	0.999412	0.814929
1	3	53	-4.511389	6.285678
1	3	16	5.817438	-5.404779
2	2	85	3.520971	2.830576
2	2	15	-1.754907	7.195720
3	2	82	-6.687835	5.642238
3	2	18	6.143729	-4.989915
4	2	37	7.046348	-2.911908
4	2	63	-5.294644	7.172696
5	3	12	-5.193343	2.541250
5	3	83	6.509987	-9.032330
5	3	5	0.698891	2.541250
6	3	50	4.389894	-5.358237
6	3	38	-1.882419	5.461357
6	3	12	-1.882416	0.400483
7	4	2	5.948490	-0.853451
7	4	50	5.948490	1.366565
7	4	47	-3.541168	7.218695
7	4	1	0.772049	1.366565
8	3	66	6.549362	0.636877
8	3	29	6.549362	-5.069819
8	3	5	-1.481610	7.042828
9	3	81	-5.093368	5.012090
9	3	10	7.506243	-4.693772
9	3	9	1.269789	-4.693772
10	2	5	-2.543654	4.898526
10	2	95	6.722010	-6.534438
11	3	50	-0.447755	-6.591753
11	3	40	5.995719	-6.591909
11	3	10	-4.622268	5.774856
12	2	95	6.949744	-6.085715
12	2	5	-1.188727	2.973128
13	1	100	6.376096	-5.968346
14	2	89	-6.342600	6.327704
14	2	11	3.857423	-3.426110
15	2	88	8.160982	-3.646178
15	2	12	-0.503522	7.365168
16	2	85	-5.057480	6.892733
16	2	15	6.323649	-3.832873
17	5	51	5.874046	-4.595796
17	5	24	1.295689	6.171063
17	5	8	-2.732281	0.321326
17	5	12	-2.732291	6.171063
17	5	5	1.295689	0.321325
18	3	49	7.850442	-3.645746
18	3	17	-2.716295	7.382838
18	3	34	1.596883	7.382838
19	3	15	-0.633468	6.075058
19	3	82	7.437257	-6.428819
19	3	3	-0.633468	-0.508223
20	3	31	0.854509	-1.204813
20	3	44	6.662065	-7.563174
20	3	25	-5.687951	5.193348
21	3	27	-4.331041	3.749240
21	3	62	6.000811	-5.509093
21	3	11	-4.331041	0.101187
22	3	32	5.876908	-5.892438
22	3	39	0.071836	-5.892438
22	3	29	-6.440399	5.343803
23	2	79	6.225028	-2.661512
23	2	21	-5.547054	4.914718
24	2	89	6.540681	-5.242023
24	2	11	-1.531471	6.050379
25	2	15	-0.503522	7.365168
25	2	85	8.160982	-3.646178
26	3	32	-4.857011	5.523569
26	3	26	4.416194	-6.002877
26	3	42	-0.048679	-6.002870
27	2	78	7.667708	-5.359332
27	2	22	-4.649867	5.876908
28	2	78	-4.415524	5.829577
28	2	22	6.769944	-6.975759
29	3	52	0.327018	-7.008442
29	3	22	-5.892438	5.590697
29	3	26	5.343803	-7.008641
30	2	99	6.883011	-4.474815
30	2	1	-1.334524	2.146913
31	2	90	-4.544517	6.315188
31	2	10	2.816052	-5.201889
32	3	79	-5.093367	5.012090
32	3	18	7.506243	-4.693772
32	3	3	1.269787	-4.693772
33	3	50	7.494217	-4.308593
33	3	45	-4.772806	6.039649
33	3	5	0.943349	-4.308581
34	2	34	6.976488	-5.085366
34	2	66	-3.504218	5.889048
35	2	97	-7.430316	7.104475
35	2	3	5.661059	-2.713948
36	3	21	0.821866	0.818284
36	3	39	7.217513	-3.954477
36	3	40	0.821866	6.608353
37	3	46	5.645894	3.985263
37	3	36	6.980767	-2.248032
37	3	18	0.549660	9.262002
38	3	18	-3.548688	-1.054965
38	3	75	6.869981	-6.765360
38	3	7	-3.548700	2.452201
39	4	32	0.686806	6.483138
39	4	44	7.232820	-3.592588
39	4	21	-4.142823	6.483138
39	4	3	-2.198835	0.864385
40	2	94	6.349008	-2.061199
40	2	6	-0.648865	5.330535
41	2	72	8.748754	0.396037
41	2	28	8.748754	-5.638769
42	3	19	-1.029652	7.239677
42	3	15	6.439242	-0.157808
42	3	66	4.805499	1.630688
43	3	54	7.536455	-5.200900
43	3	19	-4.775380	6.344634
43	3	27	-4.775305	0.899264
44	3	38	-4.364988	6.674766
44	3	29	5.383254	-2.048227
44	3	33	0.655932	6.674766
45	2	96	-6.079751	8.072053
45	2	4	4.978546	0.288252
46	3	41	1.622594	-0.087347
46	3	49	-4.392114	6.092137
46	3	10	7.036714	-6.098830
47	3	82	5.716292	-4.908726
47	3	17	-0.413220	6.274866
47	3	1	-0.413170	1.296624
48	3	40	-7.914500	-0.172042
48	3	8	4.153183	-2.726878
48	3	52	-7.914695	6.102882
49	2	46	5.931292	-5.319825
49	2	54	-5.334739	3.106506
50	3	56	7.088267	0.600483
50	3	19	7.088267	-3.719330
50	3	25	-4.259770	6.287232
51	2	32	-4.687059	5.240730
51	2	68	5.215177	-6.786660
52	2	96	7.330340	-8.702158
52	2	4	-1.785625	3.270218
53	3	79	-4.042149	-3.526712
53	3	15	-10.521709	2.670871
53	3	6	2.262603	-10.119166
54	2	89	-7.338376	7.109660
54	2	11	5.576932	-2.988190
55	3	24	0.964030	-5.438516
55	3	61	7.188329	-5.438514
55	3	15	-2.715900	7.577179
56	2	94	-7.364133	7.829051
56	2	6	5.175155	-1.380283
57	3	73	-6.551800	6.670288
57	3	21	6.480169	0.257530
57	3	6	6.480169	-6.287304
58	5	3	-4.620289	4.631035
58	5	65	7.609396	-5.264790
58	5	5	-4.620288	-0.796459
58	5	8	1.908297	4.544324
58	5	19	1.908296	-0.883166
59	3	97	6.774010	-7.217599
59	3	1	-4.563872	3.164072
59	3	2	1.539816	3.163637
60	4	15	7.218375	-4.658486
60	4	30	-4.423054	6.168147
60	4	34	2.059378	0.160840
60	4	21	0.752101	-4.658486
61	3	77	-5.929230	6.302006
61	3	15	5.680496	-5.863653
61	3	8	-0.267569	-5.630989
62	1	100	-4.465233	7.570878
63	3	47	-5.552483	-0.440299
63	3	34	7.059452	-5.281240
63	3	19	-5.552484	4.946129
64	2	32	9.415270	-3.690227
64	2	68	9.415270	1.120270
65	3	39	-3.089407	0.182581
65	3	45	-7.935223	6.662573
65	3	16	3.118742	-4.883597
66	2	57	-0.390271	7.478850
66	2	43	7.061314	-2.719019
67	3	75	-5.553695	7.385937
67	3	12	5.829577	-1.042207
67	3	13	0.040841	-1.042206
68	3	23	6.138979	-3.630482
68	3	53	-4.921103	6.552978
68	3	24	6.138979	1.580951
69	2	84	-6.659029	7.705977
69	2	16	6.063952	-2.056487
70	4	43	7.222193	1.215326
