Phase,Count,Frequency
0000-0300,1,1e-4
0000-0300-0302,1,1e-4
0000-0300-0303,3,3e-4
0001-0301-0303,3,3e-4
0003-0010-0303,1,1e-4
0003-0303,2,2e-4
0003-0303-1010,1,1e-4
0010,83,0.0083
0010-0011,1,1e-4
0010-0011-0210-0211-0300-0301,1,1e-4
0010-0011-0300-0301,8,8e-4
0010-0011-0301-0310,1,1e-4
0010-0012,1,1e-4
0010-0012-0112-0302,1,1e-4
0010-0012-0300-0302,4,4e-4
0010-0012-0302,1,1e-4
0010-0012-0302-0310,1,1e-4
0010-0012-0312,2,2e-4
0010-0013,5,5e-4
0010-0013-0103-0303,1,1e-4
0010-0013-0203-0303,1,1e-4
0010-0013-0210-0303,1,1e-4
0010-0013-0300-0303,14,0.0014
0010-0013-0303,74,0.0074
0010-0013-0303-0310,2,2e-4
0010-0013-0303-0313,2,2e-4
0010-0013-0310-0313,1,1e-4
0010-0013-0313,9,9e-4
0010-0100-0300,2,2e-4
0010-0100-0300-0303,4,4e-4
0010-0102-0302,1,1e-4
0010-0103-0303-0310,1,1e-4
0010-0110-0300,1,1e-4
0010-0110-0300-0303,3,3e-4
0010-0110-0303,3,3e-4
0010-0110-0303-0310,1,1e-4
0010-0110-0313,1,1e-4
0010-0112-0300-0302,1,1e-4
0010-0112-0312,1,1e-4
0010-0113-0303,4,4e-4
0010-0113-0313,2,2e-4
0010-0200-0300,1,1e-4
0010-0200-0300-0303,1,1e-4
0010-0210,4,4e-4
0010-0210-0300,2,2e-4
0010-0210-0300-0303,3,3e-4
0010-0210-0303,8,8e-4
0010-0210-0303-0310,1,1e-4
0010-0210-0310,1,1e-4
0010-0210-0313,2,2e-4
0010-0212-0310-0312,1,1e-4
0010-0212-0312,1,1e-4
0010-0300,79,0.0079
0010-0300-0302,5,5e-4
0010-0300-0303,197,0.0197
0010-0300-0303-0310,3,3e-4
0010-0300-0310,3,3e-4
0010-0302-0310,1,1e-4
0010-0303,114,0.0114
0010-0303-0310,30,0.003
0010-0310,19,0.0019
0010-0310-0311,1,1e-4
0010-0310-0313,6,6e-4
0010-0312,1,1e-4
0010-0313,5,5e-4
0011-0013-0213-0313,1,1e-4
0011-0013-0301-0303,3,3e-4
0011-0013-0303,1,1e-4
0011-0013-0303-0311,4,4e-4
0011-0013-0311-0313,1,1e-4
0011-0111-0301,1,1e-4
0011-0111-0301-0303,1,1e-4
0011-0112-0301-0302,1,1e-4
0011-0211,1,1e-4
0011-0301,2,2e-4
0011-0301-0303,18,0.0018
0011-0303,1,1e-4
0011-0303-0311,2,2e-4
0011-0311,1,1e-4
0011-0313,1,1e-4
0012-0212-0302,1,1e-4
0012-0302,1,1e-4
0013,1,1e-4
0013-0110-0300-0303,1,1e-4
0013-0303,19,0.0019
0013-0313,2,2e-4
0102-0300-1010,1,1e-4
0103-0301-0303-1003-1011,1,1e-4
0103-0303-1003,1,1e-4
0103-0303-1003-1010,2,2e-4
0110-0300,3,3e-4
0110-0300-0303,8,8e-4
0110-0300-0303-1010,11,0.0011
0110-0300-0303-1010-1013,2,2e-4
0110-0300-1010,3,3e-4
0110-0302,1,1e-4
0110-0302-0310-1010,1,1e-4
0110-0303,9,9e-4
0110-0303-0310,3,3e-4
0110-0303-0310-1010,3,3e-4
0110-0303-1010,2,2e-4
0110-0310,2,2e-4
0110-0310-0312-1010-1012,1,1e-4
0110-0310-0313,1,1e-4
0110-0311,1,1e-4
0110-0312,1,1e-4
0110-0313-1010,1,1e-4
0111-0301,1,1e-4
0111-0301-0303,2,2e-4
0111-0301-1011,2,2e-4
0111-0303-0311,1,1e-4
0111-0303-0311-1011,2,2e-4
0111-0303-0311-1011-1013,1,1e-4
0111-0311-1011,2,2e-4
0111-0313,1,1e-4
0112-0300-0302-1010-1012,4,4e-4
0112-0302-0303-1012,1,1e-4
0112-0302-1010-1012,1,1e-4
0112-0302-1012,1,1e-4
0112-0312-1010-1012,1,1e-4
0112-0312-1012,1,1e-4
0113-0210-0313-1010-1013,1,1e-4
0113-0300-0303-1010,1,1e-4
0113-0300-0303-1010-1013,8,8e-4
0113-0301-0303-1011-1013,2,2e-4
0113-0303,4,4e-4
0113-0303-0310-1010-1013,4,4e-4
0113-0303-1010,3,3e-4
0113-0303-1010-1013,24,0.0024
0113-0303-1013,12,0.0012
0113-0313-1010-1013,5,5e-4
0200-0300-0302-1002-1010,1,1e-4
0200-0300-0303-1010,6,6e-4
0200-0300-0303-1010-1103,2,2e-4
0200-0300-1010,2,2e-4
0201-0301-0303-1001-1103,1,1e-4
0201-0301-0303-1011-1013,1,1e-4
0203-0303-1003-1010,1,1e-4
0203-0303-1003-1011,1,1e-4
0210-0300-0302-1010-1012,2,2e-4
0210-0300-0303-1003-1010,3,3e-4
0210-0300-0303-1010,25,0.0025
0210-0300-0303-1010-1013,7,7e-4
0210-0300-0303-1110,1,1e-4
0210-0300-1010,13,0.0013
0210-0303-0310-1003-1010,1,1e-4
0210-0303-0310-1010,3,3e-4
0210-0303-0310-1010-1013,2,2e-4
0210-0303-1010,7,7e-4
0210-0303-1010-1013,8,8e-4
0210-0310-1010,2,2e-4
0210-0311-1010-1011,1,1e-4
0210-0313-1010,1,1e-4
0210-0313-1010-1013,2,2e-4
0210-1010,10,0.001
0210-1010-1110,1,1e-4
0211-0213-0303-1011-1013,1,1e-4
0211-0301-0303-1011,2,2e-4
0211-0301-0303-1011-1013,2,2e-4
0212-0302-1010-1012,1,1e-4
0213-0303-1010-1013,3,3e-4
0213-0303-1013,1,1e-4
0213-0313-1010-1013,1,1e-4
0300,10,0.001
0300-0301,2,2e-4
0300-0301-0311-1010-1011,1,1e-4
0300-0301-1000-1001,1,1e-4
0300-0301-1010-1011,51,0.0051
0300-0301-1010-1011-1201,1,1e-4
0300-0301-1010-1011-1300,1,1e-4
0300-0301-1110,1,1e-4
0300-0302,1,1e-4
0300-0302-0310-1010-1012,1,1e-4
0300-0302-1000-1002,1,1e-4
0300-0302-1000-1100,1,1e-4
0300-0302-1002-1010,17,0.0017
0300-0302-1002-1010-1202,2,2e-4
0300-0302-1010,14,0.0014
0300-0302-1010-1012,69,0.0069
0300-0302-1010-1012-1102,1,1e-4
0300-0302-1010-1012-1202,1,1e-4
0300-0302-1010-1012-1302,1,1e-4
0300-0302-1010-1100,1,1e-4
0300-0302-1010-1202,1,1e-4
0300-0302-1110,1,1e-4
0300-0303,34,0.0034
0300-0303-0310-1003-1010,3,3e-4
0300-0303-0310-1010,7,7e-4
0300-0303-0310-1010-1013,2,2e-4
0300-0303-1000,14,0.0014
0300-0303-1000-1003,12,0.0012
0300-0303-1000-1100,1,1e-4
0300-0303-1000-1103,1,1e-4
0300-0303-1003-1010,517,0.0517
0300-0303-1003-1010-1103,1,1e-4
0300-0303-1003-1010-1203,3,3e-4
0300-0303-1010,814,0.0814
0300-0303-1010-1013,385,0.0385
0300-0303-1010-1013-1103,11,0.0011
0300-0303-1010-1013-1113,4,4e-4
0300-0303-1010-1013-1200,1,1e-4
0300-0303-1010-1100,13,0.0013
0300-0303-1010-1100-1103,3,3e-4
0300-0303-1010-1103,62,0.0062
0300-0303-1010-1103-1200,1,1e-4
0300-0303-1010-1110,5,5e-4
0300-0303-1010-1110-1300,1,1e-4
0300-0303-1010-1113,5,5e-4
0300-0303-1010-1200,21,0.0021
0300-0303-1010-1203,1,1e-4
