Phase,Count,Frequency
0000-0300,1,1e-4
0001-0201-0303,1,1e-4
0001-0301-0303,6,6e-4
0001-0303,1,1e-4
0002-0010-0300-0302,1,1e-4
0002-0010-0302,1,1e-4
0003-0010-0303,4,4e-4
0003-0303,4,4e-4
0010,93,0.0093
0010-0011,3,3e-4
0010-0011-0300-0301,8,8e-4
0010-0011-0301,1,1e-4
0010-0011-0310-0311,2,2e-4
0010-0012,1,1e-4
0010-0012-0100-0300-0302,1,1e-4
0010-0012-0110-0300-0302,1,1e-4
0010-0012-0300-0302,2,2e-4
0010-0012-0302,4,4e-4
0010-0012-0302-0310,3,3e-4
0010-0012-0312,2,2e-4
0010-0013,2,2e-4
0010-0013-0110-0313,1,1e-4
0010-0013-0210-0313,1,1e-4
0010-0013-0300-0303,19,0.0019
0010-0013-0303,80,0.008
0010-0013-0303-0310,5,5e-4
0010-0013-0303-0313,1,1e-4
0010-0013-0313,7,7e-4
0010-0100-0300-0303,7,7e-4
0010-0110,2,2e-4
0010-0110-0300,1,1e-4
0010-0110-0300-0302,1,1e-4
0010-0110-0300-0303,4,4e-4
0010-0110-0303,1,1e-4
0010-0110-0303-0310,1,1e-4
0010-0113-0300-0303-0310,1,1e-4
0010-0113-0303,1,1e-4
0010-0113-0303-0310,1,1e-4
0010-0113-0313,1,1e-4
0010-0200,1,1e-4
0010-0200-0300-0303,1,1e-4
0010-0200-0303,2,2e-4
0010-0210,2,2e-4
0010-0210-0300,2,2e-4
0010-0210-0300-0303,4,4e-4
0010-0210-0303,7,7e-4
0010-0210-0303-0310,2,2e-4
0010-0210-0310,1,1e-4
0010-0300,107,0.0107
0010-0300-0301,1,1e-4
0010-0300-0302,7,7e-4
0010-0300-0303,207,0.0207
0010-0300-0303-0310,1,1e-4
0010-0300-0310,1,1e-4
0010-0302,3,3e-4
0010-0303,117,0.0117
0010-0303-0310,33,0.0033
0010-0310,13,0.0013
0010-0310-0312,1,1e-4
0010-0310-0313,4,4e-4
0010-0313,4,4e-4
0011,1,1e-4
0011-0012-0301-0302,1,1e-4
0011-0013-0301-0303,7,7e-4
0011-0013-0303,2,2e-4
0011-0013-0303-0311,4,4e-4
0011-0111-0303,1,1e-4
0011-0201-0301-0303,1,1e-4
0011-0213-0313,1,1e-4
0011-0301,3,3e-4
0011-0301-0303,11,0.0011
0011-0303,1,1e-4
0011-0303-0311,1,1e-4
0011-0311,1,1e-4
0012-0302,2,2e-4
0012-0312,2,2e-4
0013-0303,20,0.002
0013-0313,2,2e-4
0100-0300-0303-1000-1003,1,1e-4
0100-0300-1000,1,1e-4
0103-0303-1003-1010,4,4e-4
0110,4,4e-4
0110-0111-0310-0311-1010-1011,1,1e-4
0110-0113-0303-0310-1010-1013,1,1e-4
0110-0210-0300-0303-1010,1,1e-4
0110-0300,3,3e-4
0110-0300-0302,1,1e-4
0110-0300-0302-1010-1012,1,1e-4
0110-0300-0303,8,8e-4
0110-0300-0303-1010,5,5e-4
0110-0300-0303-1010-1113,1,1e-4
0110-0300-1010,6,6e-4
0110-0303,1,1e-4
0110-0303-0310,2,2e-4
0110-0303-0310-1010,6,6e-4
0110-0303-0310-1010-1013,1,1e-4
0110-0303-1010,2,2e-4
0110-0310,1,1e-4
0110-0310-0312-1010,1,1e-4
0110-0310-0313-1010,1,1e-4
0110-0310-1010,1,1e-4
0110-0313,1,1e-4
0110-0313-1010,2,2e-4
0110-1010,1,1e-4
0111-0113-0303-0311,1,1e-4
0111-0113-0303-0311-1011-1013,1,1e-4
0111-0113-0311-0313-1011-1013,2,2e-4
0111-0301-0303,1,1e-4
0111-0301-0303-1011,6,6e-4
0111-0301-1011,1,1e-4
0112-0113-0302-0303,1,1e-4
0112-0300-0302-1010-1012,1,1e-4
0112-0302-1012,1,1e-4
0112-0303-0312,1,1e-4
0112-0312-1010-1012,2,2e-4
0113-0300-0303-1010,2,2e-4
0113-0300-0303-1010-1013,11,0.0011
0113-0301-0303-1011-1013,2,2e-4
0113-0303,1,1e-4
0113-0303-0310-1010-1013,5,5e-4
