Phase,Count,Frequency
0000-0300-0303,1,1e-4
0001-0301-0303,3,3e-4
0003-0010-0303,1,1e-4
0010,29,0.0029
0010-0011,2,2e-4
0010-0011-0210-0211-0300-0301,1,1e-4
0010-0011-0300,1,1e-4
0010-0011-0300-0301,4,4e-4
0010-0011-0310-0311,2,2e-4
0010-0012,2,2e-4
0010-0012-0300,1,1e-4
0010-0012-0300-0302,3,3e-4
0010-0012-0302,2,2e-4
0010-0012-0302-0310,1,1e-4
0010-0012-0310-0312,1,1e-4
0010-0012-0312,1,1e-4
0010-0013,1,1e-4
0010-0013-0210-0300-0303,1,1e-4
0010-0013-0210-0303,1,1e-4
0010-0013-0300-0303,15,0.0015
0010-0013-0303,47,0.0047
0010-0013-0303-0310,8,8e-4
0010-0013-0310-0313,2,2e-4
0010-0013-0313,2,2e-4
0010-0100-0300,1,1e-4
0010-0100-0300-0303,5,5e-4
0010-0103-0303,1,1e-4
0010-0110-0300-0303,1,1e-4
0010-0112-0302,1,1e-4
0010-0113-0210-0303,1,1e-4
0010-0113-0300-0303,6,6e-4
0010-0113-0300-0303-1010,1,1e-4
0010-0113-0303,10,0.001
0010-0113-0303-0310,6,6e-4
0010-0113-0313,2,2e-4
0010-0200-0300,1,1e-4
0010-0200-0300-0303,2,2e-4
0010-0210,3,3e-4
0010-0210-0300,2,2e-4
0010-0210-0300-0303,7,7e-4
0010-0210-0302,1,1e-4
0010-0210-0303,13,0.0013
0010-0210-0312,1,1e-4
0010-0210-0313,2,2e-4
0010-0213-0303,1,1e-4
0010-0300,31,0.0031
0010-0300-0302,5,5e-4
0010-0300-0303,112,0.0112
0010-0300-0303-0310,1,1e-4
0010-0300-0310,1,1e-4
0010-0303,79,0.0079
0010-0303-0310,67,0.0067
0010-0310,10,0.001
0010-0310-0313,7,7e-4
0010-0312,2,2e-4
0010-0313,4,4e-4
0011-0013-0301-0303,6,6e-4
0011-0013-0301-0303-0311,1,1e-4
0011-0013-0303-0311,5,5e-4
0011-0113-0301-0303,1,1e-4
0011-0113-0313,1,1e-4
0011-0301-0303,8,8e-4
0011-0311-0313,1,1e-4
0011-0313,1,1e-4
0012-0312,1,1e-4
0013-0303,9,9e-4
0100-0300-0303,1,1e-4
0100-0300-0303-1000,1,1e-4
0101-0301,1,1e-4
0101-0301-0303,1,1e-4
0101-0301-0303-1001,6,6e-4
0101-0301-0303-1001-1003,1,1e-4
0102-0300-0302-1002-1010,1,1e-4
0103-0300-0303-1000-1003,1,1e-4
0103-0303-1003-1010,3,3e-4
0110,2,2e-4
0110-0111-0310-0311,1,1e-4
0110-0111-0310-0311-1010-1011,2,2e-4
0110-0112-0302-0310-1010-1012,1,1e-4
0110-0112-0310-0312-1010-1012,1,1e-4
0110-0113-0300-0303-1010-1013,1,1e-4
0110-0113-0303-0310-1010-1013,1,1e-4
0110-0300,1,1e-4
0110-0300-0302-1010,1,1e-4
0110-0300-0303,5,5e-4
0110-0300-0303-1010,25,0.0025
0110-0300-0303-1010-1013,3,3e-4
0110-0300-1010,5,5e-4
0110-0303,11,0.0011
0110-0303-0310,10,0.001
0110-0303-0310-1010,16,0.0016
0110-0303-0310-1010-1013,11,0.0011
0110-0303-1010,1,1e-4
0110-0303-1010-1013,1,1e-4
0110-0310,2,2e-4
0110-0310-0312,1,1e-4
0110-0310-0312-1010,1,1e-4
0110-0310-0313,1,1e-4
0110-0310-0313-1010,4,4e-4
0110-0310-1010,8,8e-4
0111-0113-0301-0303,1,1e-4
0111-0113-0303-0311,1,1e-4
0111-0113-0303-0311-1011-1013,2,2e-4
0111-0113-0311-0313-1011-1013,1,1e-4
0111-0201-0301-0303,1,1e-4
0111-0301-0302-1011-1012,1,1e-4
0111-0301-0303,3,3e-4
0111-0301-0303-1003-1011,1,1e-4
0111-0301-0303-1011,7,7e-4
0111-0301-1011,1,1e-4
0112-0113-0302-0303-1012-1013,1,1e-4
0112-0300-0302-1010-1012,2,2e-4
0112-0310-0312-1010-1012,1,1e-4
0112-0312-1010,1,1e-4
0112-0312-1010-1012,5,5e-4
0113-0210-0313-1010-1013,1,1e-4
0113-0300-0303-1010,3,3e-4
0113-0300-0303-1010-1013,18,0.0018
0113-0301-0303-1011-1013,5,5e-4
0113-0303,1,1e-4
0113-0303-0310-1010,2,2e-4
0113-0303-0310-1010-1013,12,0.0012
0113-0303-0311-1011-1013,2,2e-4
0113-0303-1010,3,3e-4
0113-0303-1010-1013,57,0.0057
0113-0303-1011-1013,1,1e-4
0113-0303-1013,25,0.0025
0113-0310-0313-1010-1013,1,1e-4
0113-0313-1010-1013,7,7e-4
0113-0313-1011-1013,3,3e-4
0113-0313-1013,3,3e-4
0200-0201-0300-0301-1010-1011,1,1e-4
0200-0300-0302-1010-1012,1,1e-4
0200-0300-0303-1003-1010,3,3e-4
0200-0300-0303-1010,23,0.0023
0200-0300-0303-1010-1013,7,7e-4
0200-0300-0303-1010-1103,3,3e-4
0200-0300-1010,14,0.0014
0201-0301-0303-1001,1,1e-4
0201-0301-0303-1001-1103,1,1e-4
0201-0301-0303-1011-1013,3,3e-4
0201-0303-1001-1003,1,1e-4
0203-0303-1003,1,1e-4
0203-0303-1003-1010,1,1e-4
0203-0303-1010-1013,1,1e-4
0203-0303-1011-1013,1,1e-4
0203-1003-1010,1,1e-4
0210-0211,1,1e-4
0210-0211-1010,1,1e-4
0210-0211-1010-1011,5,5e-4
0210-0212-0300-0302-1010-1012,1,1e-4
0210-0212-0302-1010-1012,2,2e-4
0210-0212-1010-1012,1,1e-4
0210-0300-0302-1002-1010,1,1e-4
0210-0300-0302-1010,2,2e-4
0210-0300-0302-1010-1012,1,1e-4
0210-0300-0303,1,1e-4
0210-0300-0303-1003-1010,8,8e-4
0210-0300-0303-1010,30,0.003
0210-0300-0303-1010-1013,12,0.0012
0210-0300-0303-1110,1,1e-4
0210-0300-1010,9,9e-4
0210-0300-1110,1,1e-4
0210-0302-1010-1012,2,2e-4
0210-0303,1,1e-4
0210-0303-0310,2,2e-4
0210-0303-0310-1010,5,5e-4
0210-0303-0310-1010-1013,5,5e-4
0210-0303-1010,19,0.0019
0210-0303-1010-1013,48,0.0048
0210-0303-1010-1113,2,2e-4
0210-0310-1010,1,1e-4
0210-0312-1010,2,2e-4
0210-0313-1010-1013,11,0.0011
0210-1010,23,0.0023
0211-0301-0303-1011,1,1e-4
0211-0301-0303-1011-1013,3,3e-4
0211-0301-1011,2,2e-4
0211-0303-0311,1,1e-4
0211-0303-0311-1003-1011,1,1e-4
0211-0303-0311-1011-1013,1,1e-4
0211-0303-1011-1013,1,1e-4
0212-0312-1010,1,1e-4
0213-0303-1010-1013,4,4e-4
0213-0303-1013,1,1e-4
0213-0313-1010,1,1e-4
0213-0313-1010-1013,2,2e-4
0213-0313-1013,2,2e-4
0300,7,7e-4
0300-0301-0310-0311-1010-1011,1,1e-4
0300-0301-1010,2,2e-4
0300-0301-1010-1011,36,0.0036
0300-0301-1010-1011-1200-1201,1,1e-4
0300-0301-1010-1011-1210-1211,1,1e-4
0300-0301-1110-1111,1,1e-4
0300-0302,6,6e-4
0300-0302-0310-1010-1012,1,1e-4
0300-0302-1000,1,1e-4
0300-0302-1002-1010,17,0.0017
0300-0302-1002-1010-1302,1,1e-4
0300-0302-1010,16,0.0016
0300-0302-1010-1012,49,0.0049
0300-0302-1010-1012-1102,1,1e-4
0300-0302-1010-1100,1,1e-4
0300-0302-1010-1100-1102,1,1e-4
0300-0302-1010-1112-1200,1,1e-4
0300-0302-1010-1200,1,1e-4
0300-0303,37,0.0037
0300-0303-0310-1003-1010,3,3e-4
0300-0303-0310-1010,3,3e-4
0300-0303-0310-1010-1013,3,3e-4
0300-0303-1000,8,8e-4
0300-0303-1000-1003,1,1e-4
0300-0303-1000-1103,2,2e-4
0300-0303-1000-1200,1,1e-4
0300-0303-1003,1,1e-4
0300-0303-1003-1010,395,0.0395
0300-0303-1003-1010-1200,4,4e-4
0300-0303-1010,779,0.0779
0300-0303-1010-1013,327,0.0327
0300-0303-1010-1013-1103,17,0.0017
0300-0303-1010-1013-1113,3,3e-4
0300-0303-1010-1013-1200,8,8e-4
0300-0303-1010-1013-1203,1,1e-4
0300-0303-1010-1013-1213,1,1e-4
0300-0303-1010-1100,13,0.0013
0300-0303-1010-1100-1103,2,2e-4
0300-0303-1010-1103,71,0.0071
0300-0303-1010-1103-1200,2,2e-4
0300-0303-1010-1110,1,1e-4
0300-0303-1010-1113,13,0.0013
0300-0303-1010-1200,35,0.0035
0300-0303-1010-1203,3,3e-4
0300-0303-1010-1300,3,3e-4
0300-0303-1013,2,2e-4
0300-0303-1100,2,2e-4
0300-0303-1110,14,0.0014
0300-0303-1110-1113,1,1e-4
0300-0303-1110-1200,1,1e-4
0300-1000,1,1e-4
0300-1000-1200,1,1e-4
0300-1002-1010,1,1e-4
0300-1003-1010,2,2e-4
0300-1010,365,0.0365
0300-1010-1011,4,4e-4
0300-1010-1012,1,1e-4
0300-1010-1013,1,1e-4
0300-1010-1100,5,5e-4
0300-1010-1100-1200,1,1e-4
0300-1010-1103,1,1e-4
0300-1010-1200,10,0.001
0300-1010-1300,1,1e-4
0300-1110,3,3e-4
0301-0302-1101-1102,1,1e-4
0301-0303,34,0.0034
0301-0303-1001,50,0.005
0301-0303-1001-1003,35,0.0035
0301-0303-1001-1103,7,7e-4
0301-0303-1001-1201,1,1e-4
0301-0303-1003-1011,37,0.0037
0301-0303-1011,68,0.0068
0301-0303-1011-1013,149,0.0149
0301-0303-1011-1013-1101,1,1e-4
0301-0303-1011-1013-1101-1103,1,1e-4
0301-0303-1011-1013-1103,8,8e-4
0301-0303-1011-1013-1113,1,1e-4
0301-0303-1011-1013-1201,6,6e-4
0301-0303-1011-1101,1,1e-4
0301-0303-1011-1101-1103,4,4e-4
0301-0303-1011-1103,3,3e-4
0301-0303-1011-1113,1,1e-4
0301-0303-1011-1201,1,1e-4
0301-0303-1013-1111,1,1e-4
0301-0303-1101,7,7e-4
0301-0303-1101-1103,1,1e-4
