Phase,Count,Frequency
0000-0300-0303,1,1e-4
0001-0301-0303,1,1e-4
0002-0010-0300-0302,2,2e-4
0010,40,0.004
0010-0011,1,1e-4
0010-0011-0100-0101-0300-0301,1,1e-4
0010-0011-0300-0301,5,5e-4
0010-0011-0310-0311,2,2e-4
0010-0012,1,1e-4
0010-0012-0302,3,3e-4
0010-0012-0312,1,1e-4
0010-0013,1,1e-4
0010-0013-0300-0303,11,0.0011
0010-0013-0303,50,0.005
0010-0013-0303-0310,9,9e-4
0010-0013-0313,6,6e-4
0010-0100-0300,2,2e-4
0010-0100-0300-0303,7,7e-4
0010-0103-0303,1,1e-4
0010-0110-0302,1,1e-4
0010-0110-0303,1,1e-4
0010-0110-0303-0310,1,1e-4
0010-0111-0300-0301,1,1e-4
0010-0113-0300-0303,3,3e-4
0010-0113-0303,4,4e-4
0010-0113-0303-0310,2,2e-4
0010-0113-0313,1,1e-4
0010-0200-0300-0303,4,4e-4
0010-0200-0303,1,1e-4
0010-0210,2,2e-4
0010-0210-0212-0302,1,1e-4
0010-0210-0300-0302,1,1e-4
0010-0210-0300-0303,2,2e-4
0010-0210-0302,1,1e-4
0010-0210-0303,15,0.0015
0010-0212-0310-0312,1,1e-4
0010-0213-0313,1,1e-4
0010-0300,26,0.0026
0010-0300-0302,3,3e-4
0010-0300-0303,99,0.0099
0010-0300-0303-0310,1,1e-4
0010-0302,1,1e-4
0010-0302-0310,1,1e-4
0010-0303,59,0.0059
0010-0303-0310,49,0.0049
0010-0310,15,0.0015
0010-0310-0312,1,1e-4
0010-0310-0313,1,1e-4
0010-0313,2,2e-4
0011-0013-0211-0313,1,1e-4
0011-0013-0301,1,1e-4
0011-0013-0301-0303,6,6e-4
0011-0013-0303,1,1e-4
0011-0013-0303-0311,3,3e-4
0011-0013-0311-0313,1,1e-4
0011-0101-0301-0303,1,1e-4
0011-0113-0311-0313,1,1e-4
0011-0301,1,1e-4
0011-0301-0303,12,0.0012
0011-0303-0311,2,2e-4
0013-0303,10,0.001
0013-0313,2,2e-4
0100-0110-0300-0303,1,1e-4
0100-0300-0303,1,1e-4
