Phase,Count,Frequency
0000-0200-0303,1,1e-4
0000-0300-0303,1,1e-4
0001-0301-0303,2,2e-4
0003-0010-0303,1,1e-4
0010,23,0.0023
0010-0011,5,5e-4
0010-0011-0210-0211,1,1e-4
0010-0011-0300-0301,4,4e-4
0010-0011-0310-0311,1,1e-4
0010-0011-0311,1,1e-4
0010-0012,1,1e-4
0010-0012-0200-0302,1,1e-4
0010-0012-0210-0212,1,1e-4
0010-0012-0302,1,1e-4
0010-0012-0302-0310,1,1e-4
0010-0012-0310-0312,1,1e-4
0010-0012-0312,1,1e-4
0010-0013,2,2e-4
0010-0013-0100-0300-0303,2,2e-4
0010-0013-0103-0303,1,1e-4
0010-0013-0110-0303,1,1e-4
0010-0013-0113-0303,1,1e-4
0010-0013-0300-0303,13,0.0013
0010-0013-0303,59,0.0059
0010-0013-0303-0310,2,2e-4
0010-0013-0313,8,8e-4
0010-0100-0300,3,3e-4
0010-0100-0300-0302,1,1e-4
0010-0100-0300-0303,7,7e-4
0010-0103-0303,1,1e-4
0010-0110-0300,1,1e-4
0010-0110-0303,2,2e-4
0010-0112-0302,1,1e-4
0010-0112-0312,1,1e-4
0010-0113-0210-0313,1,1e-4
0010-0113-0300-0303,2,2e-4
0010-0113-0303,9,9e-4
0010-0113-0303-0310,2,2e-4
0010-0113-0310-0313,1,1e-4
0010-0113-0313,1,1e-4
0010-0200-0300,1,1e-4
0010-0200-0300-0303,1,1e-4
0010-0202-0302,1,1e-4
0010-0210,3,3e-4
0010-0210-0300,1,1e-4
0010-0210-0300-0303,5,5e-4
0010-0210-0303,13,0.0013
0010-0210-0312,2,2e-4
0010-0212-0312,1,1e-4
0010-0300,26,0.0026
0010-0300-0302,3,3e-4
0010-0300-0303,87,0.0087
0010-0302-0310,2,2e-4
0010-0303,56,0.0056
0010-0303-0310,56,0.0056
0010-0310,15,0.0015
0010-0310-0312,1,1e-4
0010-0310-0313,2,2e-4
0010-0312,1,1e-4
0010-0313,2,2e-4
0011-0013,1,1e-4
0011-0013-0301-0303,7,7e-4
0011-0013-0303-0311,6,6e-4
0011-0211,1,1e-4
0011-0211-0313,1,1e-4
0011-0301-0303,6,6e-4
0011-0303,1,1e-4
0011-0303-0311,2,2e-4
0011-0311-0313,3,3e-4
0012-0013-0302-0303,2,2e-4
0013-0303,11,0.0011
0013-0313,2,2e-4
0101-0301,1,1e-4
0101-0301-0303-1001,4,4e-4
0101-0301-0303-1001-1003,1,1e-4
0102-0300-0302-1002-1010,1,1e-4
0103-0300-0303-1003-1010,2,2e-4
0103-0303-1003,1,1e-4
0103-0303-1003-1010,3,3e-4
0103-0303-1010-1013,1,1e-4
0110,1,1e-4
0110-0111-0300-0301-1010-1011,1,1e-4
0110-0111-0310-0311-1010-1011,2,2e-4
0110-0112-0302-0310-1010-1012,1,1e-4
0110-0113-0303-0310-1010,2,2e-4
0110-0113-0303-0310-1010-1013,1,1e-4
0110-0113-0310-0313-1010-1013,1,1e-4
0110-0213-0310-0313-1010-1013,1,1e-4
0110-0213-0313,1,1e-4
0110-0300,2,2e-4
0110-0300-0303,14,0.0014
0110-0300-0303-1010,21,0.0021
0110-0300-1010,3,3e-4
0110-0302-0310-1010-1112,1,1e-4
0110-0303,3,3e-4
0110-0303-0310,9,9e-4
0110-0303-0310-1010,19,0.0019
0110-0303-0310-1010-1013,10,0.001
0110-0303-1010,5,5e-4
0110-0303-1010-1013,3,3e-4
0110-0310,3,3e-4
0110-0310-0312,2,2e-4
0110-0310-0312-1010,1,1e-4
0110-0310-0313,1,1e-4
0110-0310-0313-1010,2,2e-4
0110-0310-0313-1010-1013,2,2e-4
0110-0310-1010,6,6e-4
0111-0113-0303-0311,1,1e-4
0111-0113-0303-0311-1011-1013,2,2e-4
0111-0113-0311-0313-1011-1013,2,2e-4
0111-0301,1,1e-4
0111-0301-0303,2,2e-4
0111-0301-0303-1003-1011,1,1e-4
0111-0301-0303-1011,2,2e-4
0111-0301-0303-1011-1013,2,2e-4
0111-0311-0313-1011,1,1e-4
