parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,0303-1010-1013,0303-1010-1013,3,3,1
2,0303-1013,0303-1013,2,2,1
3,0300-1010,0300-1010,2,2,1
4,0300-0302-1010-1012,0300-0302-1010-1012,4,4,1
5,0303-1010-1013,0303-1010-1013,3,3,1
6,0300-0302-1002-1010,0300-0302-1002-1010,4,4,1
7,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
8,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
9,0300-0303-1010,0300-0303-1010,3,3,1
10,0303-1010-1013,0303-1010-1013,3,3,1
11,0300-0303-1010-1013,0113-0300-0303-1010-1013,4,5,1
12,0300-0303-1010-1103,-1,4,2,0
13,0300-0301-1010-1011,-1,4,2,0
14,0303,0300-0303-1010-1200,1,4,1
15,0303-1010-1013,-1,3,2,0
16,0303-0310-1010,0303-0310-1010,3,3,1
17,0010-0013-0303,0010-0013-0110-0303,3,4,1
18,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
19,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
20,0303-1010-1013,0303-1010-1013,3,3,1
21,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
22,0300-1010,0300-1010,2,2,1
23,1010-1303,1010-1303,2,2,1
24,0300-1010,0300-1010,2,2,1
25,0303-1010-1013,0303-1010-1013-1113,3,4,1
26,0300-0303-1010-1013-1103,0300-0303-1010-1013-1103,5,5,1
27,1010-1013-1200-1303,1010-1013-1200-1303,4,4,1
28,0110-0303-0310,0110-0303-0310,3,3,1
29,0300-0303-1010,0300-0303-1010,3,3,1
30,0303-1013,0303-1013,2,2,1
31,0300-1010-1200,0300-1010-1200,3,3,1
32,0303-1010-1013,0210-0303-1010-1013,3,4,1
33,0303-1010-1013,0303-1010-1013,3,3,1
34,0303,0303,1,1,1
35,0300-1010-1200,0300-1010-1200,3,3,1
36,0300-0303-1010-1013-1103,0300-0303-1010-1013-1103,5,5,1
37,0010-0210-0303,0010-0210-0303,3,3,1
38,0312-1010-1012,0210-0312-1010-1012,3,4,1
39,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
40,0300-1010,0300-1010,2,2,1
41,0300-0303-1010,0300-0303-1010,3,3,1
42,1010,1010-1011,1,2,1
43,0303-0310-1010-1013,0303-1010-1013,4,3,0.75
44,1010,1010,1,1,1
45,0303-1010,0303-1010,2,2,1
46,0303-0310-1003-1010,0303-1003-1010,4,3,0.75
47,0300-0303-1010,0300-0303-1010,3,3,1
