parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,2,01-10,01-10,2,74,-0.054594,7.9340020000000004,01
1,2,01-10,01-10,2,26,5.762942,1.936394,10
2,1,10,10,1,100,6.637899,1.516777,10
3,1,01,01,1,100,1.820364,6.086945,01
4,1,01,01-10,1,100,3.079113,6.65946,01
5,1,01,01,1,100,-1.283347,5.78864,01
6,1,10,01-10,1,100,6.461875,-1.563947,10
7,2,01-10,01-10,2,90,-0.213307,6.820917,01
7,2,01-10,01-10,2,10,6.038576,1.488691,10
8,2,01-10,01-10,2,94,-4.031495,6.655377,01
8,2,01-10,01-10,2,6,2.409667,2.140392,10
9,2,01-10,01-10,2,87,5.969227,1.349325,10
9,2,01-10,01-10,2,13,-0.640966,5.55755,01
10,1,10,10,1,100,6.321814,-0.03436,10
11,1,10,01-10,1,100,7.160874,-1.056985,10
12,1,01,01-10,1,100,1.18639,5.674046,01
13,1,01,01,1,100,2.929097,5.089822,01
14,1,10,10,1,100,6.654759,-0.31571,10
15,1,01,01,1,100,-1.364381,5.381946,01
16,2,01-10,01-10,2,90,6.65382,-0.853132,10
16,2,01-10,01-10,2,10,0.688859,5.482815,01
17,1,10,10,1,100,5.399609,-2.271056,10
18,1,01,01,1,100,-1.328086,7.162842,01
19,1,10,10,1,100,5.593399,1.38136,10
20,2,01-10,01-10,2,47,1.589634,7.081296,01
20,2,01-10,01-10,2,53,6.697746,0.691933,10
21,2,01-10,01-10,2,28,6.19318,2.145824,10
21,2,01-10,01-10,2,72,-0.307989,6.922105,01
22,1,10,10,1,100,6.821995,1.293999,10
23,1,10,10,1,100,6.087042,2.892288,10
24,1,10,01-10,1,100,4.9362,3.557954,10
25,1,10,10,1,100,6.194794,0.383989,10
26,2,01-10,01-10,2,65,6.45158,0.374159,10
26,2,01-10,01-10,2,35,0.191386,6.636545,01
27,1,01,01,1,100,2.80399,7.054997,01
28,2,01-10,01-10,2,78,2.611375,7.269439,01
28,2,01-10,01-10,2,22,7.099542,0.979832,10
29,1,10,10,1,100,5.102299,-0.822064,10
30,1,01,01,1,100,0.581867,7.381023,01
31,1,10,10,1,100,6.820909,-2.866056,10
32,1,10,01-10,1,100,7.596962,-1.596627,10
33,1,10,01-10,1,100,5.532105,0.31923,10
34,2,01-10,01-10,2,97,2.71555,7.111476,01
34,2,01-10,01-10,2,3,6.077851,2.806269,10
35,1,01,01-10,1,100,0.344007,6.617725,01
36,1,01,01,1,100,-1.887463,5.657803,01
37,2,01-10,01-10,2,34,6.502242,1.17784,10
37,2,01-10,01-10,2,66,0.512672,6.862051,01
38,1,01,01-10,1,100,-1.026551,6.634071,01
39,2,01-11,01,2,26,4.86574,5.449672,11
39,2,01-11,01,2,74,0.71438,7.041828,01
40,2,01-10,01-10,2,81,0.04677,5.877165,01
40,2,01-10,01-10,2,19,5.024231,1.894359,10
41,1,01,01,1,100,-0.472478,5.2618220000000004,01
42,1,10,10,1,100,6.578309,-3.169513,10
43,1,10,10,1,100,7.778344,-1.032514,10
44,1,01,01,1,100,-4.050222,6.697132,01
45,1,10,01-10,1,100,5.097586,-1.440671,10
46,1,01,01-10,1,100,0.753929,5.541453,01
47,1,01,01,1,100,-0.539718,4.725042,01
48,1,01,01-10,1,100,0.769936,7.065709,01
49,1,10,10,1,100,6.532047,-1.271169,10
50,1,10,10,1,100,5.980487,-0.654197,10
51,1,01,01,1,100,-1.900419,7.77121,01
52,2,01-10,01-10,2,13,2.826876,5.102297,01
52,2,01-10,01-10,2,87,7.773483,-0.784516,10
53,2,01-11,01,2,82,-0.447757,6.456071,01
53,2,01-11,01,2,18,4.27431,4.540589,11
54,1,10,10,1,100,6.936605,-1.879959,10
55,2,01-10,01-10,2,79,0.533477,7.141661,01
55,2,01-10,01-10,2,21,6.615141,2.331876,10
56,2,01-10,01-10,2,99,6.837288,-0.172059,10
56,2,01-10,01-10,2,1,3.199702,5.331458,01
57,1,10,10,1,100,6.625214,-0.724318,10
58,1,01,01,1,100,-0.49076,6.467234,01
59,2,01-10,01-10,2,62,2.595941,6.358689,01
59,2,01-10,01-10,2,38,6.230861,0.213135,10
60,2,01-10,01-10,2,76,6.38426,1.531924,10
60,2,01-10,01-10,2,24,2.18304,6.864272,01
61,1,10,10,1,100,5.169886,2.864887,10
62,2,01-10,01-10,2,43,7.034795,1.446701,10
62,2,01-10,01-10,2,57,2.144133,6.830241,01
63,2,01-10,01-10,2,56,7.465262,1.016047,10
63,2,01-10,01-10,2,44,3.686319,7.494746,01
64,2,01-10,01-10,2,91,-0.096302,3.162867,01
64,2,01-10,01-10,2,9,6.165118,-2.240397,10
